ACSSF,2019m1,nc,000,0108,0000061,2933,3084,1786,3278,10461,10462,18806,15898,11035,67500,5960,16661,72602,4643,32649,125468,38270,.,2979,25979,8163,13513,127440,2752,3633,11388,5699,8223,4108,2042,5064,6314,8346,2743,7500,9317,3066,3643,2851,6356,9327,11785,20144,22122,87930,103242,3592,3936,25142,5170,17604,11519,11861,19291,2277,8153,33662,.,.,6006,9007,2115,2085,10829,4239,26126,.,32038,43087,2291,3871,3613,18302
ACSSF,2019m1,nc,000,0108,0000062,2992,4755,10762,15845,6996,.,48814,52309,18060,.,11746,.,7689,6089,30998,53050,84166,78908,5240,12272,37254,.,.,4951,72286,7804,12345,26798,20016,84496,.,138627,32016,8394,28924,14395,6178,3542,7870,24483,12737,22927,32484,76413,.,34370,26865,42554,.,27845,35870,25127,13220,28025,6732,3533,.,.,.,13263,13395,1961,9683,7475,6347,.,.,.,.,27050,21423,92219,5070
ACSSF,2019m1,nc,000,0108,0000063,1380,3809,8413,13862,8815,55930,17897,32882,32567,97086,14529,31140,267063,59650,34873,47037,76793,.,5669,.,11200,10470,55522,4681,5675,2549,3496,14102,4009,11959,.,16538,11267,4981,3894,16138,3741,4266,5839,2429,20655,7282,38282,58060,.,.,8548,15917,.,17320,22766,17431,37197,3888,3903,3988,.,.,.,3743,7094,13351,6931,11321,2031,.,.,.,.,4807,15489,41132,3577
ACSSF,2019m1,nc,000,0108,0000064,7636,12921,16604,22026,16171,101609,.,.,.,.,69476,.,.,86861,.,.,.,.,8374,.,17093,.,7441,3079,8679,.,22270,25884,31783,15459,.,5046,526,13072,.,48522,21659,6616,13085,18647,17237,.,.,.,.,.,18716,.,.,20331,.,78265,39671,.,5169,12646,.,.,.,3283,13872,12113,7506,13189,11513,.,.,.,.,.,.,.,.
ACSSF,2019m1,nc,000,0108,0000065,1341,1807,5047,9557,8830,10588,5466,16180,6996,27409,2619,15539,78944,4367,4355,43993,61203,10673,3547,11377,25199,38122,45518,4562,6280,24491,6154,15463,5305,4275,.,1761,3708,4912,7097,5217,6794,2111,3005,6491,8212,8814,19424,15051,9527,14763,4461,7530,13236,4126,27968,5361,11070,5599,2169,12594,33610,83070,8241,6618,2485,5366,3671,3186,3385,12747,.,43352,.,1949,8163,11784,6180
ACSSF,2019m1,nc,000,0108,0000066,1871,3569,14836,16890,16000,32012,22370,64407,124677,.,35870,22028,21042,40145,39919,44529,46457,150272,9380,25233,32551,44718,.,10488,10251,29939,4529,2959,26126,10187,.,5366,15479,5063,10608,9001,11600,3476,1564,7726,17866,16430,28073,64803,34599,41322,10426,18757,33125,6085,16789,14410,12549,5888,3306,26575,4968,4968,.,3007,9842,10799,3001,2664,3731,923,.,.,.,16750,10141,115393,10588
ACSSF,2019m1,nc,000,0108,0000067,1277,3396,7911,17680,17278,2566,14168,38623,20392,1835,14745,17895,63314,5825,15761,57984,78513,85205,1897,4534,35338,2433,815,11070,4616,42564,6402,15282,4795,9513,.,9942,4605,5898,11773,7879,12147,2820,4315,6236,11996,10359,11366,17289,.,41631,6545,15410,31701,11049,19591,10769,11162,10212,8266,6097,10813,15191,43465,4593,2606,4941,3903,5442,3199,6665,.,10183,.,8924,16215,2145,13127
ACSSF,2019m1,nc,000,0108,0000068,1778,3702,13147,17205,15656,73612,24666,36302,41268,.,14637,16409,.,9540,8355,88599,77498,57854,4517,.,.,.,.,16247,2334,3808,13602,15865,1751,11640,.,12990,63825,20236,20669,25358,10392,3523,4354,10200,12459,39417,80724,49713,97247,78365,4520,7004,179108,16288,20474,31716,48359,9256,7575,10290,.,.,.,5315,.,39772,2032,2857,8266,16883,.,51740,22758,15963,21286,24705,.
ACSSF,2019m1,nc,000,0108,0000069,610,1878,4782,8407,14308,13513,3299,6468,6840,78181,9537,15337,96301,7008,9609,20618,52305,14249,2535,13940,3386,16399,19294,2678,7101,10803,4406,5893,4263,2764,6574,1830,4402,2348,6600,7614,4974,1285,2782,3317,5762,4098,4273,3242,46630,18182,1675,1513,7998,4806,10505,6370,7333,6956,1212,1519,7013,3150,13349,2498,3581,3549,2444,3163,2669,8487,.,9508,51249,2896,5716,4171,6893
ACSSF,2019m1,nc,000,0108,0000070,4625,5711,12629,17441,23261,27792,18017,27896,33893,.,9056,76250,38913,46507,12666,190749,180131,.,6246,.,50003,7991,24127,15596,28816,.,20374,24493,44101,4670,.,23787,18217,12895,12780,33305,10935,3477,3020,3416,4409,17074,60531,36157,.,16065,17177,53374,6070,20855,21125,16943,20998,61145,6924,2668,.,.,.,10041,20165,14431,6263,19907,1540,.,.,.,.,18398,8157,17068,34741
ACSSF,2019m1,nc,000,0108,0000071,2803,3465,3818,12263,26670,28039,4715,59204,7130,36602,10416,126015,114967,9767,.,.,.,.,4931,1769,25506,34021,27626,19482,11582,33189,7070,9621,37457,10471,.,4664,8739,4995,3520,14337,15776,3213,4152,18003,10837,48974,30792,29977,.,.,8126,34138,.,11940,41580,24863,26693,2056,7464,20599,53923,92827,.,13942,13179,12993,10157,9575,4834,46845,.,.,.,11718,16273,19047,13090
ACSSF,2019m1,nc,000,0108,0000072,1721,2444,3766,5474,27760,3898,8233,6705,31220,23823,12590,6625,71850,13386,11160,13677,12570,5190,5443,33649,37013,58386,.,6744,10292,19974,7921,9270,12576,4136,.,4128,25213,1168,9240,2801,9153,3299,4617,7895,28945,5350,9502,25332,34496,27983,6176,9013,66153,7609,12975,10215,4090,5374,4227,5673,43319,35433,.,8184,6204,15375,5114,2627,2456,57328,.,70905,57542,10250,11268,29734,21864
ACSSF,2019m1,nc,000,0108,0000073,2041,1026,10718,12009,26414,33550,46221,28474,65648,21756,5692,17864,75402,13321,9444,32236,54866,50451,6261,.,11168,12104,7511,4337,2149,2525,3691,3639,4738,3181,12685,6933,3448,3017,4083,10302,10209,2134,2889,8883,11516,12638,27694,51435,.,.,5573,1457,19415,6065,1449,4332,6340,10662,979,5713,8126,35504,7036,3414,7406,2939,2031,3101,3674,.,.,.,.,5262,3665,18923,6442
ACSSF,2019m1,nc,000,0108,0000074,2933,3084,1786,3278,10461,10462,18806,15898,11035,67500,5960,16661,72602,4643,32649,125468,38270,.,2979,25979,8163,13513,127440,2752,3633,11388,5699,8223,4108,2042,5064,6314,8346,2743,7500,9317,3066,3643,2851,6356,9327,11785,20144,22122,87930,103242,3592,3936,25142,5170,17604,11519,11861,19291,2277,8153,33662,.,.,6006,9007,2115,2085,10829,4239,26126,.,32038,43087,2291,3871,3613,18302
ACSSF,2019m1,nc,000,0108,0000075,1445,3572,7111,17887,8393,55114,19474,59499,32567,97086,16421,31140,267063,40559,34873,47037,76793,.,4970,.,12301,10470,.,4681,5675,2549,4565,14102,5029,11521,.,16538,9990,4973,3824,16370,2932,3006,8633,1925,30090,16907,38282,58060,.,.,6455,15917,.,14218,22766,14271,50995,3888,3754,3988,.,.,.,3743,8437,13351,6492,11321,1841,.,.,.,.,5028,15489,41132,4265
ACSSF,2019m1,nc,000,0108,0000076,2992,4755,10762,15845,6996,.,48814,52309,18060,.,11746,.,7689,6089,30998,53050,84166,78908,5240,12272,37254,.,.,4951,72286,7804,12345,26798,20016,84496,.,138627,32016,8394,28924,14395,6178,3542,7870,24483,12737,22927,32484,76413,.,34370,26865,42554,.,27845,35870,25127,13220,28025,6732,3533,.,.,.,13263,13395,1961,9683,7475,6347,.,.,.,.,27050,21423,92219,5070
ACSSF,2019m1,nc,000,0108,0000077,7636,12921,16604,22026,16171,101609,.,.,.,.,69476,.,.,86861,.,.,.,.,8374,.,17093,.,7441,3079,8679,.,22270,25884,31783,15459,.,5046,526,13072,.,48522,21659,6616,13085,18647,17237,.,.,.,.,.,18716,.,.,20331,.,78265,39671,.,5169,12646,.,.,.,3283,13872,12113,7506,13189,11513,.,.,.,.,.,.,.,.
ACSSF,2019m1,nc,000,0108,0000078,5322,6403,3410,14237,7078,9877,2869,2941,25664,61952,11691,38469,25019,20461,28953,126532,92212,34817,7834,63941,8219,17480,25864,5307,25683,53918,9198,7991,4785,17279,.,19406,10257,4860,6535,27764,11893,4853,6808,9501,13644,8130,7660,7863,16429,17466,5444,24664,226353,6549,23484,17393,9391,21496,14310,10729,94472,.,.,16717,5042,14109,1633,7376,5183,.,.,.,.,25253,65245,22959,20958
ACSSF,2019m1,nc,000,0108,0000079,1241,1758,5075,9543,9209,10307,5780,17139,6996,27409,2619,15539,78944,4367,4355,43993,61203,10673,3547,11377,25199,38122,45518,4562,6280,24491,5961,15463,5139,4275,.,1761,3708,4912,7097,5217,6794,2155,2988,6520,8614,8814,19424,15051,9527,14763,4511,7530,13236,4138,27968,5361,11070,5599,2169,12594,33610,83070,8241,6618,2485,5366,3684,3149,3385,12747,.,43352,.,1949,8163,11784,6180
ACSSF,2019m1,nc,000,0108,0000080,1871,3569,14836,16890,16000,32012,22370,64407,124677,.,35870,22028,21042,40145,39919,44529,46457,150272,9380,25233,32551,44718,.,10488,10251,29939,4529,2959,26126,10187,.,5366,15479,5063,10608,9001,11600,3476,1564,7726,17866,16430,28073,64803,34599,41322,10426,18757,33125,6085,16789,14410,12549,5888,3306,26575,4968,4968,.,3007,9842,10799,3001,2664,3731,923,.,.,.,16750,10141,115393,10588
ACSSF,2019m1,nc,000,0108,0000081,1277,3396,7911,17680,17278,2566,14168,38623,20392,1835,14745,17895,63314,5825,15761,57984,78513,85205,1897,4534,35338,2433,815,11070,4616,42564,6402,15282,4795,9513,.,9942,4605,5898,11773,7879,12147,2820,4315,6236,11996,10359,11366,17289,.,41631,6545,15410,31701,11049,19591,10769,11162,10212,8266,6097,10813,15191,43465,4593,2606,4941,3903,5442,3199,6665,.,10183,.,8924,16215,2145,13127
ACSSF,2019m1,nc,000,0108,0000082,2586,3240,4207,4302,9934,5882,7032,5769,8440,6438,9535,10835,5887,14801,11706,13081,33800,20504,2716,20785,7331,8447,3311,4169,3622,9947,4703,5101,8083,2878,4156,4454,5876,2862,3820,7802,3856,1442,1387,1404,6408,3976,12388,18666,3029,17288,3575,8552,74199,10079,14298,7500,4770,7052,3871,4137,7100,24156,2310,3095,2498,4014,2104,1704,4538,20907,3592,29269,74754,3774,5190,31922,7124
ACSSF,2019m1,nc,000,0108,0000083,1122,1751,5678,7296,2332,9096,5547,13613,5372,27677,4526,5851,31714,9713,12791,32840,42973,4510,3144,7185,7003,6902,16743,4302,4970,29958,8145,12215,5044,4489,11779,5297,5101,3976,2661,4446,3664,1264,1352,4772,7882,7247,10401,11172,22728,7312,4229,8732,32797,4960,14125,2725,6758,1970,2849,2649,12310,13616,31866,3816,3515,7178,2990,4644,1545,8235,2673,18492,27974,3537,4403,5605,5676
ACSSF,2019m1,nc,000,0108,0000084,865,1794,1740,4438,7074,9361,6361,23047,8967,9152,8031,8630,40950,6413,18110,10451,44321,4169,3407,11603,2442,29454,5451,3222,4324,30305,8664,11764,11386,1805,24378,2886,1919,3542,4201,9983,6640,1735,1406,2611,3879,4158,23644,20309,9938,41778,1712,4980,998,2166,4589,6583,8992,3132,2212,5592,2976,35510,8945,3528,3413,5687,1943,4430,2451,4860,4445,8905,8664,1615,4011,7077,7863
ACSSF,2019m1,nc,000,0108,0000085,1997,1641,1779,7815,6881,7950,5217,2409,13169,30082,1699,10697,53143,4729,5554,26765,33783,9851,3545,18631,11662,9983,12395,3055,4789,4649,4062,6453,5985,6067,9555,2685,6145,3022,3319,3753,4707,2182,2600,5501,9036,6663,5524,12329,9595,6151,3177,7023,14388,2941,22927,4761,5809,7118,1114,3556,25145,48570,14366,3444,1355,5672,2286,2415,1590,929,2656,8182,79253,1204,6048,10680,4484
ACSSF,2019m1,nc,000,0108,0000086,1489,1063,7095,3475,7015,4326,3734,9523,4471,4977,8023,5279,89422,5950,22519,11880,52637,12729,2794,24703,12016,18716,9321,5236,5437,15152,3323,5742,3518,2076,4380,3275,5142,1896,5329,3450,4463,873,1833,3123,3887,5986,8664,11714,13647,14929,4279,3457,33118,10620,12139,2071,6263,5404,3433,2001,25248,29053,7799,2963,5893,2212,1606,2705,1075,11790,49500,6804,21071,2568,5333,14149,4486
ACSSF,2019m1,nc,000,0108,0000087,1814,1267,5193,5099,6599,21005,8100,14051,13473,46340,3451,5365,34278,6376,17309,51521,38673,11004,4232,23127,4975,8423,3696,6191,4700,4275,3036,4778,5037,4269,16521,1885,4686,1579,4028,3603,4934,1756,1905,3905,7156,4568,9307,17053,9234,13446,6664,6916,15423,6205,8782,3230,5598,6979,1301,5205,24998,21465,972,1447,2855,4693,3643,3326,1865,16596,.,21911,18233,1450,1965,7868,7613
ACSSF,2019m1,nc,000,0108,0000088,624,900,7031,5053,4525,9411,13839,14021,32418,29772,6217,6642,64527,5792,21076,17960,18842,21209,3762,7458,3563,4954,8208,3450,1086,7519,3290,3416,6539,3442,5689,1930,6201,4560,3789,6212,5627,1596,2821,4112,3424,5822,5221,15307,22063,9315,3398,8491,48597,4539,11995,1404,4646,5963,1873,4412,6759,12121,18809,3596,4792,6916,1646,4625,3205,12316,3081,14691,62031,3051,4921,6363,4764
ACSSF,2019m1,nc,000,0108,0000089,1445,2487,6854,7001,8455,16389,8464,16006,10446,34514,4172,11283,58182,7598,20307,18584,47226,19614,1264,4537,5134,8936,6531,4982,3242,7270,2075,3240,6111,4938,8565,4006,1498,1839,3848,5296,2978,902,3414,3236,1364,3138,13160,17435,4471,13239,3641,5995,6255,6124,5706,3601,4290,5500,858,4667,10500,11716,6027,2305,7130,2483,2398,4703,1386,16342,8077,25852,43086,2057,3046,5448,5488
ACSSF,2019m1,nc,000,0108,0000090,762,2701,2996,7430,10432,12931,5748,12645,14329,29234,4732,10719,83679,4658,22905,25151,55794,16596,4010,14826,4538,4179,6367,3986,4781,10796,8567,2007,10265,2620,12806,1911,6990,1102,4744,5555,5111,1551,2062,7367,10777,6801,13635,10319,55663,19777,2332,8011,26347,3031,24358,1829,2013,6361,1482,2213,4517,11704,6420,1163,6605,3549,1932,5275,2231,17452,18962,2396,40219,2034,2210,8059,5190
ACSSF,2019m1,nc,000,0108,0000091,1664,2188,3432,6192,7625,11040,5792,7563,13394,39793,2738,5243,40353,5996,10477,23284,30801,3481,3051,1541,4639,13667,23110,6006,2527,10618,5566,2821,3956,2816,17120,2149,5143,1328,4043,4356,3433,896,2158,4214,7268,6378,8971,16600,17587,21521,2384,3234,12269,8344,9735,2470,5475,2731,2893,1674,16612,7868,11507,4153,7181,3162,1382,4662,2046,12573,.,27233,19490,5496,4266,14523,7294
ACSSF,2019m1,nc,000,0108,0000092,1188,1084,4740,8322,9345,19723,10565,22022,21815,23596,3466,3181,31512,6254,15312,21028,34846,34079,3354,7153,3990,12738,3291,3365,4024,18290,2402,3482,6085,3973,6765,3163,1346,1951,4604,5658,1762,1564,1319,9958,4996,5818,10596,68086,8011,11783,1947,5951,32067,3885,17912,6318,3833,4632,1669,3173,19743,31585,34740,1544,3278,4854,1256,3756,2167,9264,5119,29046,13742,4144,4810,14765,2922
ACSSF,2019m1,nc,000,0108,0000093,1022,1381,2374,9114,5263,5370,3248,5302,4117,81968,6981,6151,10733,6221,14826,13793,43056,5889,2377,13617,3230,13330,14164,4745,6009,28393,2412,5820,4730,4937,6981,1066,3732,3309,6528,10837,5833,1168,1288,3497,5188,4080,6566,5291,43752,88174,1778,4946,12573,6217,12157,6841,5386,5485,1236,1611,12093,5936,50174,2696,4081,2475,1314,2948,2993,7562,.,8577,37351,3153,6554,3890,5335
ACSSF,2019m1,nc,000,0108,0000094,751,810,3228,4575,2713,6098,5446,14632,8105,40401,4092,4185,24006,4429,24531,29485,62999,13703,1925,13304,9699,10359,3564,2044,5792,1172,4211,7110,4605,2678,4083,4317,3240,2145,2354,4496,3696,976,2278,3390,3986,7559,15285,12482,38379,28597,4400,5072,15012,5479,7199,3925,8987,5597,2082,2847,50734,37132,.,2374,2830,2455,1870,6532,1033,4819,.,9235,8169,1895,2909,1828,2591
ACSSF,2019m1,nc,000,0108,0000095,2201,2005,11524,8113,6508,15466,69707,26893,15202,.,10811,49406,324679,13450,23101,35970,98203,41428,7380,.,6118,6392,7788,7993,5973,1926,3283,5440,10167,4043,6318,6006,6698,4014,5859,2445,4976,1319,3905,6701,6214,40267,14721,49690,.,22055,4488,21706,.,20918,31211,19916,33166,8409,2813,4296,.,.,.,4312,2794,5973,2281,12280,1878,9974,.,.,3585,9754,20663,.,5665
ACSSF,2019m1,nc,000,0108,0000096,1568,2049,8865,16826,15182,2638,8589,13514,23363,.,8641,36597,.,19187,26574,9785,85162,25242,5212,40498,17659,52403,12968,13288,7791,31971,6195,9656,7640,3209,11063,4190,8210,4713,8841,5173,6341,2441,3612,3706,2512,15754,40589,40589,.,.,8280,10904,15102,5716,25454,6221,13553,5276,3560,3042,.,.,.,6138,16056,4819,2106,4540,5785,.,.,.,.,3685,6034,16250,13172
ACSSF,2019m1,nc,000,0108,0000097,2292,5215,14043,9775,10281,34710,26245,.,75185,.,26070,21463,.,33671,40850,76114,65352,.,14017,.,4840,16575,2897,16532,44817,.,2799,3454,24456,4547,3464,6110,9992,8150,10988,24614,2370,3430,7099,4409,14672,48329,42299,.,.,.,13920,47199,54651,11826,.,13613,13658,25740,2739,17532,.,.,.,3533,2967,21435,4595,14138,6347,.,.,.,.,9146,8613,39481,24858
ACSSF,2019m1,nc,000,0108,0000098,4470,3218,7715,28908,27130,60189,24651,49500,65755,45725,16447,9470,.,15406,152312,9804,.,8200,3630,50181,27113,13354,20270,966,6910,.,7538,10585,8087,4951,1808,8217,6316,9822,5418,7039,12838,4180,6398,13046,21045,18492,31536,237442,.,.,10027,11093,20661,5308,6111,15470,18925,25925,3511,15137,32311,39824,.,867,8694,12570,9541,7296,7235,.,.,.,.,14422,19778,75912,31918
ACSSF,2019m1,nc,000,0108,0000099,1558,5925,18783,12907,12652,75381,12229,51546,69265,10943,2847,12654,.,9516,31664,15046,59966,11820,6488,.,5201,32983,12479,9172,10566,.,10947,10781,38947,3080,60295,6232,30745,7880,23194,18891,7131,1389,7276,9201,21002,11216,1856,2766,.,.,3241,4965,32138,5011,.,6909,38957,4087,5609,6794,13485,.,.,12284,14591,37150,3741,6087,3861,.,.,.,.,7769,7847,.,7234
ACSSF,2019m1,nc,000,0108,0000100,3870,5518,9549,22209,21804,11908,15624,347,70559,47191,23193,.,.,19741,3774,32943,32943,.,13512,.,36802,.,5248,2388,1758,.,3459,23318,34675,2183,4961,14572,7884,4678,9278,5210,7356,1498,3984,7019,9371,5233,39074,108832,.,.,9341,10409,105349,3382,.,12658,12216,16241,4107,5140,9510,22590,2041,12456,29193,10590,5268,8731,5108,34626,.,.,.,1734,6200,34115,5889
ACSSF,2019m1,nc,000,0108,0000101,2664,5750,6668,19580,16962,6374,37028,6348,53051,102468,33568,6779,.,13114,2359,715,359789,891,10658,.,18598,79509,26124,4309,12381,.,11497,16376,24433,13963,1446,15343,11908,5604,23801,17073,23875,2468,1759,8511,6337,6661,66812,114056,.,.,3816,25100,.,1932,13472,16973,63745,10040,4939,2616,3768,36560,.,16730,9055,5758,2576,2884,2573,49409,.,36630,.,754,992,.,9882
ACSSF,2019m1,nc,000,0108,0000102,2500,5044,4671,3187,2980,81795,29713,49918,38541,72328,16024,27216,.,18231,175996,28930,127916,.,2192,43479,4528,34394,6784,3529,5336,.,20728,13156,49067,4726,38714,6748,15216,10104,8770,16616,3020,2908,6095,15313,10005,26788,17048,27484,.,.,6973,6368,.,12005,131557,12968,7141,26838,8243,17523,20162,45337,.,5019,16968,19798,6038,9571,9426,5611,.,72687,.,6380,6153,.,13592
ACSSF,2019m1,nc,000,0108,0000103,3489,2964,6737,12536,22940,15908,15409,62290,8446,.,4242,5482,.,11676,78947,.,.,.,6698,.,8656,44646,9026,5530,12760,.,8761,8645,12236,14273,42799,11964,22441,5013,4356,11265,12505,3641,4134,5316,7739,16818,19839,1845,.,.,10094,12585,47111,11661,.,3748,10137,19356,2476,2240,21592,13909,1287,8780,13586,20308,4065,8592,1809,9617,.,.,.,11931,9966,18493,9945
ACSSF,2019m1,nc,000,0108,0000104,2745,2960,11561,32038,49152,12888,33445,74416,50159,7126,6298,6218,.,12134,.,.,.,.,7139,.,35329,29774,59906,5930,12599,.,27278,23715,41139,6725,7629,11063,3371,3192,5607,33202,10640,4129,2335,13752,19834,3730,27672,16240,.,.,19811,.,.,18696,2811,9077,22861,5414,9706,12955,10214,.,.,17449,10467,1222,2515,6964,4423,.,.,.,.,9559,7733,.,24229
ACSSF,2019m1,nc,000,0108,0000105,831,5294,15125,18100,17119,37838,24924,31596,59272,12638,16352,17625,8111,34294,64813,7197,75655,12969,9777,26417,6012,7418,11164,6612,16888,.,21002,28802,4150,5410,3929,3559,12578,5381,23633,5035,7072,3270,1973,2230,1628,12373,25037,40076,23502,19178,6011,9683,27276,5586,54010,3315,8673,12890,6812,9064,15025,.,.,6706,11541,32013,4120,15410,7475,111237,.,.,.,2301,14089,.,2548
ACSSF,2019m1,nc,000,0108,0000106,3835,5977,5937,14568,14026,8151,12795,27776,26621,29721,5404,63808,73488,13935,27796,32115,.,19683,1324,32067,43592,41628,.,3198,1412,13082,6558,3932,10666,3053,.,3788,13449,2347,8156,2037,15784,3844,2354,6485,3055,9141,6795,38060,34874,7157,8967,11256,13397,11530,21289,14763,7603,19278,5258,22561,.,.,.,7291,14593,17608,4477,9817,10680,25967,.,.,.,9229,7106,31145,17490
ACSSF,2019m1,nc,000,0108,0000107,1770,5639,10842,15306,20821,22091,11894,21239,19395,36476,16144,13131,105989,19517,49658,112059,193793,1068,11909,5499,59612,45001,.,22580,19033,.,10081,15579,11645,5629,.,6359,14164,9916,29406,24562,9196,2972,2404,8902,13709,13965,11167,13110,57711,81139,4393,26389,93938,8966,7443,9284,27890,23335,3633,9658,26619,26619,.,12354,13921,6272,4787,10538,6241,.,.,.,.,7273,6500,13730,5194
ACSSF,2019m1,nc,000,0108,0000108,7439,7904,8892,12786,24449,22076,20713,25468,7222,39309,8632,71518,35962,25322,.,19571,15951,19937,12803,.,38299,64011,.,13526,12273,.,16108,23134,48917,7560,.,15656,13191,8411,6601,27988,8338,9244,5636,13603,16660,22719,6096,12117,16195,73727,14224,16247,.,17812,59165,11182,12380,11225,3328,12457,.,.,.,1718,5972,25548,6719,22378,4053,.,.,.,.,81612,136983,.,.
ACSSF,2019m1,nc,000,0108,0000109,3883,4434,8000,8442,25458,38735,8058,63633,4709,27114,5087,86740,.,26270,34479,39097,42969,.,11911,43669,28468,92143,25011,18376,15280,37637,10152,19971,4591,2975,1825,9573,3617,12003,38948,9845,6056,5234,7819,15869,7946,28891,8643,2771,.,7721,14703,12644,.,20606,5197,7024,8522,29794,5755,14295,6764,.,.,11953,5578,4453,5309,7110,2656,18389,.,16413,.,1071,3589,.,100933
ACSSF,2019m1,nc,000,0108,0000110,4929,4584,7810,14079,25448,20737,11889,14518,12671,72183,11457,951,.,5551,10103,123765,123765,.,11936,.,48647,81356,24813,22789,21391,42494,9071,14531,6946,2967,.,8300,11067,6121,13772,14418,865,7382,4431,8987,7705,14030,11069,41393,41566,26093,6181,27850,13867,8245,22622,20892,8115,19001,5198,35028,.,.,.,19775,4677,16342,3435,31096,2961,.,.,.,.,4038,3231,.,3154
ACSSF,2019m1,nc,000,0108,0000111,5313,3677,4432,23610,15362,28760,3157,2333,33486,88083,22945,111621,247887,12090,8423,133480,100115,279891,13455,.,.,.,.,24663,19180,1478,16675,16130,57022,33339,.,73014,37140,9241,2588,25312,17972,6058,4809,18178,36310,17846,13320,26845,50707,13248,12828,22932,80143,6539,35411,8643,13690,17905,3373,33781,.,.,.,.,.,977,2909,20317,3176,.,.,.,.,37928,25021,.,.
ACSSF,2019m1,nc,000,0108,0000112,4588,9666,3650,9165,19039,4208,8215,6067,29192,47682,8354,42675,70717,11256,10997,113468,154404,34817,9378,19747,5786,17480,13979,7226,11999,54956,3474,17593,7028,16845,.,16084,14273,6220,4002,24503,6709,3189,5105,11716,25891,8052,10301,19535,45653,28583,5753,13739,88965,17414,8613,14543,8445,22744,14456,12219,94472,.,.,25200,2811,26312,2271,21845,3336,.,.,.,.,22267,57664,18391,3386
ACSSF,2019m1,nc,000,0108,0000113,6765,9633,4836,9736,6698,19649,4650,5531,13251,75982,17006,2474,.,20505,111415,118423,126108,.,5722,.,19515,26834,.,15656,9960,37235,23222,31549,29175,16466,.,72662,18298,6797,11019,5072,10247,8368,3952,7586,12176,21195,10671,13994,53716,47088,15344,25241,95493,21944,17649,13447,36392,15642,16297,46261,.,.,.,2311,.,1464,5437,12384,4754,.,.,.,.,30572,31856,.,8423
ACSSF,2019m1,nc,000,0108,0000114,3257,4844,5911,11228,27244,6490,9176,6293,26097,20043,17329,5389,72852,9154,50135,11590,84864,25864,8275,.,62704,102171,.,6866,10364,8576,6228,9797,9645,9072,.,7865,27450,6274,11219,8561,14898,4134,4998,24248,28658,14624,10107,34403,32119,27911,11222,13167,57130,29674,31492,13691,4451,8275,8740,27397,.,.,.,5463,19021,22112,7651,5306,4516,.,.,.,.,12915,8052,.,.
ACSSF,2019m1,nc,000,0108,0000115,4166,1754,2679,9212,44595,3077,12089,13355,31142,37966,11855,9549,104407,52968,22674,25669,19389,897,6809,1068,.,.,.,10315,7923,24610,24525,25883,33651,3595,57628,3068,23182,1476,20509,15153,15386,6276,4426,5247,5991,7823,28337,28695,.,3710,4695,17968,38522,5688,7687,4809,5793,54140,4941,3363,.,.,.,10687,174008,7847,4662,7511,8979,68536,.,70905,.,10097,9804,22846,23770
ACSSF,2019m1,nc,000,0108,0000116,2888,7836,10137,47871,53882,48857,12341,12245,38993,27113,16083,34378,87028,20133,35373,83100,83100,.,10955,.,36956,70709,50529,7915,13711,1613,12119,11246,18538,11070,.,10385,2933,8447,7832,24914,5720,3025,7935,10367,16015,26115,16619,24438,.,6393,15694,9250,47342,5797,52712,18187,13005,7948,4644,11524,96976,.,.,5278,38079,18854,5139,6002,7570,16471,.,.,.,10965,3882,4927,20196
ACSSF,2019m1,nc,000,0108,0000117,3140,2675,8259,9714,21993,11230,19308,23326,27531,106072,22383,28726,56715,23110,64891,105152,82075,105089,9671,.,15926,17882,20037,7078,14024,10401,10765,12985,18477,4741,1045,3680,13174,5975,5852,12269,960,6180,8104,9704,8973,15193,34028,49098,43927,.,11997,10555,.,20743,17641,13669,11008,6440,2746,3863,.,.,.,3404,4498,9328,8903,25559,7615,15043,.,.,.,5756,11503,.,3461
ACSSF,2019m1,nc,000,0108,0000118,2678,2966,9737,12134,10848,16951,20443,16850,42113,7453,3479,4293,.,6136,18277,1661,.,19658,4554,.,19917,39670,18776,11925,3482,21089,7176,15693,9219,3587,57701,8040,22154,2620,3750,7270,13290,2676,5695,8601,12475,13493,16990,16973,32787,31869,8562,22952,.,10529,13931,8227,17387,3136,5129,13391,18874,.,.,2485,8611,15558,5078,5632,7643,7958,.,15718,.,2302,2513,11646,14235
ACSSF,2019m1,nc,000,0108,0000119,3433,6280,8964,14055,27307,14846,6933,15500,43748,.,12658,12521,58612,14391,36882,.,149833,.,5239,20118,18061,12149,144084,7735,23082,.,6751,9511,15968,9442,.,14612,9819,2414,11029,7749,1918,4581,5130,12307,9310,13788,39119,14095,.,97768,1606,5971,44088,1786,17334,11066,58980,19534,5122,3257,.,.,.,8239,9967,4198,5796,20387,7143,16886,.,.,.,3775,11231,733,22846
ACSSF,2019m1,nc,000,0108,0000120,2504,6185,14675,17102,9487,48721,13591,60181,1463,.,22491,55936,.,17348,.,129017,.,.,2767,.,.,.,.,9197,1976,17893,12533,8501,36512,2298,.,8590,6472,5086,14632,18489,3967,2715,4993,8184,41494,12634,6118,13450,.,.,8878,5351,25364,28593,12324,18661,12073,67426,2466,8890,.,.,.,3260,7715,2659,11680,9077,6003,.,.,.,.,4653,4858,10657,6530
