ACSSF,2019m1,nc,000,0005,0000088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6685,6491,6331,5471,1095,1343,295,546,3748,469,3806,3152,4683,456,294,216,118,3570,1293,819,911,6685,6491,3152,6685,6491,3152,4855,1464,496,349,3999,1401,2761,6685,6491,6331,5471,1095,1343,295,546,3748,469,3806,3152
ACSSF,2019m1,nc,000,0005,0000089,5694,5451,2461,5142,3262,1063,2377,3674,1426,2012,1672,706,886,1589,909,1490,328,282,354,1049,216,135,591,216,1077,216,1856,956,175,216,1487,5694,5451,5202,5475,1498,1811,368,1818,5469,1051,5435,2461,5805,1837,1347,216,152,5654,1854,943,1560,5694,5451,2461,5694,5451,2461,5142,3262,1063,2377,3674,1490,1856,5694,5451,5202,5475,1498,1811,368,1818,5469,1051,5435,2461
ACSSF,2019m1,nc,000,0005,0000090,9544,9289,4033,4050,2953,590,642,3355,110,1865,2521,68,355,615,216,1748,216,96,291,1070,1004,216,683,76,422,94,1180,829,496,216,729,9544,9289,8906,6091,1680,3504,203,1001,3457,352,3410,4033,4403,751,208,216,244,4535,971,790,692,9544,9289,4033,9544,9289,4033,4050,2953,590,642,3355,1748,1180,9544,9289,8906,6091,1680,3504,203,1001,3457,352,3410,4033
ACSSF,2019m1,nc,000,0005,0000091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6318,6620,6381,3887,1216,2079,637,636,2367,181,2356,3069,4586,306,692,104,130,3586,2080,1634,1185,6318,6620,3069,6318,6620,3069,3681,1689,1289,931,3091,1727,752,6318,6620,6381,3887,1216,2079,637,636,2367,181,2356,3069
ACSSF,2019m1,nc,000,0005,0000092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5595,6060,6010,3001,1242,1235,563,2120,1963,273,1900,3008,3846,756,1089,212,114,3972,985,914,259,5595,6060,3008,5595,6060,3008,4173,1487,1190,415,2402,2038,1232,5595,6060,6010,3001,1242,1235,563,2120,1963,273,1900,3008
ACSSF,2019m1,nc,000,0005,0000093,8784,8398,3789,6825,3585,1221,3747,6131,1463,3013,5153,730,360,4700,216,3782,161,216,127,2549,1765,216,1529,1346,1951,216,1368,401,94,216,1283,8784,8398,7498,5377,1209,4056,229,1185,4838,432,4691,3789,8298,2296,1570,232,216,7980,1119,866,672,8784,8398,3789,8784,8398,3789,6825,3585,1221,3747,6131,3782,1368,8784,8398,7498,5377,1209,4056,229,1185,4838,432,4691,3789
ACSSF,2019m1,nc,000,0005,0000094,11045,10505,4223,4953,2859,287,1091,3738,130,1893,1013,264,506,3433,216,1685,424,249,216,1222,416,216,516,458,248,216,1576,1222,358,216,1027,11045,10505,6691,7813,824,2503,177,1022,3490,457,3359,4223,4470,2187,715,132,105,3320,1918,1715,1187,11045,10505,4223,11045,10505,4223,4953,2859,287,1091,3738,1685,1576,11045,10505,6691,7813,824,2503,177,1022,3490,457,3359,4223
ACSSF,2019m1,nc,000,0005,0000095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1513,1390,1395,600,389,385,86,121,510,29,514,548,959,216,216,447,216,927,579,482,309,1513,1390,548,,,,,,,,,,,1513,1390,1395,600,389,385,86,121,510,29,514,548
ACSSF,2019m1,nc,000,0005,0000096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1513,1385,508,,,,,,,,,,,1513,1385,1350,1244,368,191,488,216,934,28,933,508
ACSSF,2019m1,nc,000,0005,0000097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,0,0,216,1413,571,346,210,216,1272,216,1272,0
ACSSF,2019m1,nc,000,0005,0000098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,216,1453,1955,470,705,243,230,1085,232,1099,179,1648,225,953,216,216,1882,1017,961,282,113,216,179,,,,,,,,,,,113,216,1453,1955,470,705,243,230,1085,232,1099,179
ACSSF,2019m1,nc,000,0005,0000099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1299,1303,682,,,,,,,,,,,1299,1303,1122,2554,519,350,216,183,1741,216,1741,682
ACSSF,2019m1,nc,000,0005,0000100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1299,1242,671,,,,,,,,,,,1299,1242,1587,1772,288,839,72,71,837,216,837,671
ACSSF,2019m1,nc,000,0005,0000101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2043,2262,812,2043,2262,812,820,937,258,216,677,598,381,2043,2262,1991,1899,107,653,146,95,971,216,971,812
ACSSF,2019m1,nc,000,0005,0000102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1539,1723,788,,,,,,,,,,,1539,1723,2735,2518,410,334,98,216,302,21,300,788
ACSSF,2019m1,nc,000,0005,0000103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,0,0,216,1476,268,302,93,216,1349,216,1349,0
ACSSF,2019m1,nc,000,0005,0000104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1973,1946,831,,,,,,,,,,,1973,1946,1653,1770,201,681,70,17,841,116,836,831
ACSSF,2019m1,nc,000,0005,0000105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,246,1368,607,335,216,65,1245,237,1225,0,3644,492,216,216,216,3624,540,496,239,0,0,0,0,0,0,3111,2174,377,328,2791,600,350,0,0,246,1368,607,335,216,65,1245,237,1225,0
ACSSF,2019m1,nc,000,0005,0000106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9562,8716,3667,9562,8716,3667,3352,1112,852,81,1738,1151,1323,9562,8716,5445,5847,497,1857,216,252,990,286,971,3667
ACSSF,2019m1,nc,000,0005,0000107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9502,7570,6892,5644,583,2011,216,266,1389,486,1262,5208,1465,413,216,216,216,5237,468,109,460,9502,7570,5208,9502,7570,5208,3719,536,281,736,2643,2019,2478,9502,7570,6892,5644,583,2011,216,266,1389,486,1262,5208
ACSSF,2019m1,nc,000,0005,0000108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9516,9177,5125,9516,9177,5125,4135,2211,350,2016,2189,469,668,9516,9177,7603,5680,115,1373,216,498,1312,387,1264,5125
ACSSF,2019m1,nc,000,0005,0000109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10941,11433,5778,10941,11433,5778,4083,2446,615,4101,3268,431,511,10941,11433,6000,9092,137,2455,216,498,2148,216,2148,5778
ACSSF,2019m1,nc,000,0005,0000110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7124,6135,6854,6215,1356,2754,216,141,969,216,969,4832,4027,1852,84,216,216,1624,460,316,257,7124,6135,4832,7124,6135,4832,4204,1188,301,216,2217,538,272,7124,6135,6854,6215,1356,2754,216,141,969,216,969,4832
ACSSF,2019m1,nc,000,0005,0000111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6815,6966,2274,,,,,,,,,,,6815,6966,6790,3007,315,4044,216,347,1823,369,1768,2274
ACSSF,2019m1,nc,000,0005,0000112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6342,5527,4846,3314,365,2923,98,159,1247,309,1268,3237,2256,1205,173,479,216,2620,528,295,428,6342,5527,3237,6342,5527,3237,2673,494,176,440,887,669,1397,6342,5527,4846,3314,365,2923,98,159,1247,309,1268,3237
ACSSF,2019m1,nc,000,0005,0000113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4715,5723,4070,4715,5723,4070,3840,848,1732,216,949,685,862,4715,5723,6064,3772,134,3055,59,191,953,420,924,4070
ACSSF,2019m1,nc,000,0005,0000114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7684,6696,4483,7684,6696,4483,2740,1089,337,868,4048,666,110,7684,6696,3800,6281,215,1793,216,1690,1629,660,1543,4483
ACSSF,2019m1,nc,000,0005,0000115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7684,6696,4483,7684,6696,4483,3494,423,877,415,3837,689,324,7684,6696,3804,5779,91,1203,250,216,2194,126,2198,4483
ACSSF,2019m1,nc,000,0005,0000116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,22,4,22,22,4,2036,942,512,78,1598,1182,719,22,22,69,1407,289,607,17,711,1327,309,1305,4
ACSSF,2019m1,nc,000,0005,0000117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2988,767,216,394,2173,768,1384,0,0,1948,1581,81,324,216,1965,1623,35,1620,0
ACSSF,2019m1,nc,000,0005,0000118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,115,240,1959,192,411,132,75,2009,144,1995,2,3013,556,1675,210,216,3152,323,157,276,115,115,2,115,115,2,2353,667,12,739,1966,1271,387,115,115,240,1959,192,411,132,75,2009,144,1995,2
ACSSF,2019m1,nc,000,0005,0000119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8037,7552,4990,6536,924,1915,192,830,3428,95,3413,2916,2206,562,254,216,216,1705,364,213,271,8037,7552,2916,8037,7552,2916,1866,1293,214,216,1593,1032,305,8037,7552,4990,6536,924,1915,192,830,3428,95,3413,2916
ACSSF,2019m1,nc,000,0005,0000120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8168,6889,3631,8168,6889,3631,2105,1382,216,624,2495,541,1048,8168,6889,3743,6177,739,2206,216,465,1895,261,1861,3631
ACSSF,2019m1,nc,000,0005,0000121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9159,8693,2509,,,,,,,,,,,9159,8693,5332,7431,269,1961,216,846,1665,216,1665,2509
ACSSF,2019m1,nc,000,0005,0000122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5315,6120,3988,5315,6120,3988,3568,672,207,216,1162,830,1004,5315,6120,5300,4948,1120,2092,216,255,1444,194,1426,3988
ACSSF,2019m1,nc,000,0005,0000123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5956,5972,3239,5956,5972,3239,1881,1042,171,93,1727,1106,832,5956,5972,4567,4258,122,844,216,314,348,73,348,3239
ACSSF,2019m1,nc,000,0005,0000124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6983,6829,4628,6983,6829,4628,4764,1128,325,201,2327,565,349,6983,6829,6011,4680,431,1135,216,119,2282,77,2281,4628
ACSSF,2019m1,nc,000,0005,0000125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4281,4772,2672,4281,4772,2672,2475,954,244,554,952,1029,300,4281,4772,4687,3167,487,1258,108,183,702,216,702,2672
ACSSF,2019m1,nc,000,0005,0000126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3799,3529,740,,,,,,,,,,,3799,3529,3434,1490,97,358,216,126,1035,121,1032,740
ACSSF,2019m1,nc,000,0005,0000127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1023,878,216,216,218,106,444,0,0,216,1132,216,607,216,216,1016,216,1016,0
ACSSF,2019m1,nc,000,0005,0000128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474,371,540,1291,522,320,553,2085,1238,273,1193,107,1322,88,848,216,216,1487,40,216,40,474,371,107,474,371,107,1247,372,114,216,1092,170,688,474,371,540,1291,522,320,553,2085,1238,273,1193,107
ACSSF,2019m1,nc,000,0005,0000129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4967,5067,2835,4967,5067,2835,2461,796,485,216,2246,1288,345,4967,5067,5162,1878,746,896,216,101,1024,29,1025,2835
ACSSF,2019m1,nc,000,0005,0000130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4967,5067,2834,,,,,,,,,,,4967,5067,5153,1449,97,833,107,216,843,216,843,2834
ACSSF,2019m1,nc,000,0005,0000131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3087,2871,2773,559,1057,547,216,216,966,216,966,1085,1003,119,430,212,75,1045,723,723,216,3087,2871,1085,3087,2871,1085,849,907,596,57,401,216,891,3087,2871,2773,559,1057,547,216,216,966,216,966,1085
ACSSF,2019m1,nc,000,0005,0000132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3087,2875,1077,3087,2875,1077,1020,346,281,379,267,459,128,3087,2875,2748,744,912,474,216,53,516,216,516,1077
ACSSF,2019m1,nc,000,0005,0000133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,668,669,,,,,,,,,,,30,668,939,1277,420,555,216,229,1073,216,1073,669
ACSSF,2019m1,nc,000,0005,0000134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4526,4741,1317,,,,,,,,,,,4526,4741,3940,3201,1147,320,216,209,967,216,967,1317
ACSSF,2019m1,nc,000,0005,0000135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4498,4588,1181,,,,,,,,,,,4498,4588,3851,2794,330,1352,129,288,780,216,780,1181
ACSSF,2019m1,nc,000,0005,0000136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538,447,108,538,447,108,1360,948,370,216,831,281,147,538,447,428,1319,280,280,216,216,1334,216,1334,108
ACSSF,2019m1,nc,000,0005,0000137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3811,3544,740,3811,3544,740,2498,727,58,651,1657,1336,654,3811,3544,3390,2110,323,608,216,216,1823,261,1755,740
ACSSF,2019m1,nc,000,0005,0000138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4037,3917,1921,4037,3917,1921,1260,70,1017,931,477,140,280,4037,3917,3871,2557,544,984,622,235,785,216,785,1921
ACSSF,2019m1,nc,000,0005,0000139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4042,3924,1922,4042,3924,1922,1922,1004,996,216,1275,724,194,4042,3924,3940,2984,296,825,216,490,1154,178,1140,1922
ACSSF,2019m1,nc,000,0005,0000140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7321,7471,3898,6096,1187,2551,229,535,1438,54,1437,4326,1219,291,1441,57,216,4027,669,640,229,7321,7471,4326,7321,7471,4326,3642,315,317,1501,1888,512,205,7321,7471,3898,6096,1187,2551,229,535,1438,54,1437,4326
ACSSF,2019m1,nc,000,0005,0000141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9496,8585,4280,9496,8585,4280,2347,409,88,1538,2713,611,228,9496,8585,2606,8988,195,1950,110,226,1658,216,1658,4280
ACSSF,2019m1,nc,000,0005,0000142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10420,8553,5973,10420,8553,5973,4032,1292,186,2902,3864,232,1125,10420,8553,2993,8016,216,3093,183,216,2220,163,2206,5973
ACSSF,2019m1,nc,000,0005,0000143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8568,7988,3931,8568,7988,3931,1990,1593,163,341,2813,1392,67,8568,7988,7118,2878,207,2541,216,511,2903,121,2906,3931
ACSSF,2019m1,nc,000,0005,0000144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9397,8150,5205,9397,8150,5205,4173,1290,257,1065,3228,1286,411,9397,8150,5148,6069,282,1662,216,265,1012,216,1012,5205
ACSSF,2019m1,nc,000,0005,0000145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7361,7142,4499,7361,7142,4499,3044,803,980,943,1357,2675,276,7361,7142,5802,6808,216,1252,26,236,1062,62,1061,4499
ACSSF,2019m1,nc,000,0005,0000146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7404,7601,4906,7404,7601,4906,2968,2993,480,818,2051,877,547,7404,7601,4443,7265,216,2611,216,740,2964,353,2739,4906
ACSSF,2019m1,nc,000,0005,0000147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9891,9185,4371,9891,9185,4371,2276,1039,443,362,2412,2598,274,9891,9185,6123,7859,216,3320,81,308,1356,216,1356,4371
ACSSF,2019m1,nc,000,0005,0000148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5608,5446,2231,5608,5446,2231,3790,1135,782,1724,1016,980,1343,5608,5446,4184,3565,261,1396,216,389,2610,595,2507,2231
ACSSF,2019m1,nc,000,0005,0000149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5608,5446,2231,5608,5446,2231,1577,1429,213,813,1125,457,216,5608,5446,3801,4264,216,1315,216,1345,1419,216,1419,2231
ACSSF,2019m1,nc,000,0005,0000150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,120,216,120,120,216,1650,681,201,771,1565,489,939,120,120,597,1234,199,523,216,517,1338,433,1288,216
ACSSF,2019m1,nc,000,0005,0000151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2101,1958,216,216,1940,443,255,0,0,216,754,184,542,177,104,844,216,844,0
ACSSF,2019m1,nc,000,0005,0000152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1906,1122,1340,53,973,216,330,0,0,216,1925,374,1458,216,216,1237,216,1237,0
ACSSF,2019m1,nc,000,0005,0000153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2465,1137,159,35,2017,174,124,0,0,169,1349,637,1146,326,172,861,144,848,0
ACSSF,2019m1,nc,000,0005,0000154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,82,957,458,323,216,179,1033,216,1033,0,2346,1423,76,1175,1559,2273,491,440,187,0,0,0,0,0,0,2096,1848,743,663,628,216,779,0,0,82,957,458,323,216,179,1033,216,1033,0
ACSSF,2019m1,nc,000,0005,0000155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,146,1696,670,849,128,190,1051,20,1061,0,2286,376,101,216,216,2192,350,139,313,0,0,0,0,0,0,3194,340,71,216,2100,172,2234,0,0,146,1696,670,849,128,190,1051,20,1061,0
ACSSF,2019m1,nc,000,0005,0000156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,132,216,132,132,216,2211,831,216,216,2497,1114,289,132,132,381,803,224,426,12,107,1023,352,966,216
ACSSF,2019m1,nc,000,0005,0000157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6738,6457,2231,,,,,,,,,,,6738,6457,6421,2645,262,440,216,216,1713,551,1641,2231
ACSSF,2019m1,nc,000,0005,0000158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1421,747,654,216,407,240,1073,0,0,636,2329,428,1030,344,629,2444,853,2504,0
ACSSF,2019m1,nc,000,0005,0000159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1335,841,216,202,844,178,247,0,0,145,678,159,1210,77,216,1426,145,1411,0
ACSSF,2019m1,nc,000,0005,0000160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1469,1435,324,,,,,,,,,,,1469,1435,1486,1535,226,273,216,370,595,216,595,324
ACSSF,2019m1,nc,000,0005,0000161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6636,6255,6305,2352,548,699,48,115,2303,107,2323,2095,2760,858,242,289,216,1100,1289,444,1264,6636,6255,2095,6636,6255,2095,3185,1854,235,819,649,356,491,6636,6255,6305,2352,548,699,48,115,2303,107,2323,2095
ACSSF,2019m1,nc,000,0005,0000162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4688,4543,2006,,,,,,,,,,,4688,4543,4219,1888,282,681,149,324,1775,216,1775,2006
ACSSF,2019m1,nc,000,0005,0000163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4688,4544,2007,4688,4544,2007,2150,522,208,349,1103,208,1704,4688,4544,4204,2498,361,606,222,437,1282,216,1282,2007
ACSSF,2019m1,nc,000,0005,0000164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,0,0,108,2031,677,388,32,216,2267,108,2265,0
ACSSF,2019m1,nc,000,0005,0000165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2275,2384,1300,,,,,,,,,,,2275,2384,1130,2375,1579,685,216,216,1493,82,1491,1300
ACSSF,2019m1,nc,000,0005,0000166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4526,4173,2999,3667,541,1255,454,650,1959,106,1981,2439,1545,1493,216,216,216,1349,752,304,670,4526,4173,2439,4526,4173,2439,1450,1105,754,588,1338,1026,279,4526,4173,2999,3667,541,1255,454,650,1959,106,1981,2439
ACSSF,2019m1,nc,000,0005,0000167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5257,4789,3716,3991,937,747,432,406,1107,22,1106,2414,1987,292,216,216,156,1205,760,250,704,5257,4789,2414,5257,4789,2414,1697,1343,549,216,932,468,611,5257,4789,3716,3991,937,747,432,406,1107,22,1106,2414
ACSSF,2019m1,nc,000,0005,0000168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6370,5784,3606,3706,899,1252,308,709,1529,629,1279,2618,2247,780,264,216,216,1357,1038,734,714,6370,5784,2618,6370,5784,2618,1634,2037,60,1278,1450,575,945,6370,5784,3606,3706,899,1252,308,709,1529,629,1279,2618
ACSSF,2019m1,nc,000,0005,0000169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2275,2241,1197,2275,2241,1197,1782,305,216,216,1350,60,371,2275,2241,1158,1588,1748,372,95,599,859,76,852,1197
ACSSF,2019m1,nc,000,0005,0000170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,158,441,2100,893,603,216,451,2270,216,2270,158,1271,579,241,216,216,1160,580,583,26,0,158,158,0,158,158,1248,1276,88,237,967,493,531,0,158,441,2100,893,603,216,451,2270,216,2270,158
ACSSF,2019m1,nc,000,0005,0000171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4772,4449,2764,4772,4449,2764,2755,239,375,49,109,440,280,4772,4449,4462,3016,500,1326,216,282,1209,216,1209,2764
ACSSF,2019m1,nc,000,0005,0000172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4772,4478,2769,4772,4478,2769,1966,2379,421,401,914,1324,884,4772,4478,4267,2225,249,817,161,581,1091,327,1001,2769
ACSSF,2019m1,nc,000,0005,0000173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3506,3402,2929,2695,618,791,159,1165,2781,638,2690,1242,2390,1590,264,216,156,2024,1390,777,1176,3506,3402,1242,3506,3402,1242,2218,2559,882,1396,2068,1191,1106,3506,3402,2929,2695,618,791,159,1165,2781,638,2690,1242
ACSSF,2019m1,nc,000,0005,0000174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1421,747,654,216,407,240,1073,0,0,636,2329,428,1030,344,629,2444,853,2504,0
ACSSF,2019m1,nc,000,0005,0000175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,212,1959,192,411,132,75,2009,144,1995,0,3013,556,1675,210,216,3152,323,157,276,0,0,0,0,0,0,2353,667,12,739,1966,1271,387,0,0,212,1959,192,411,132,75,2009,144,1995,0
ACSSF,2019m1,nc,000,0005,0000176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,0,0,108,2031,677,388,32,216,2267,108,2265,0
ACSSF,2019m1,nc,000,0005,0000177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3842,3825,1009,3842,3825,1009,2537,1019,604,216,2452,1894,486,3842,3825,3113,2310,733,765,107,101,1205,29,1203,1009
ACSSF,2019m1,nc,000,0005,0000178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,393,1143,522,236,553,2085,1181,273,1111,0,882,88,851,216,216,1094,40,216,40,0,0,0,0,0,0,1217,324,216,216,1092,216,688,0,0,393,1143,522,236,553,2085,1181,273,1111,0
ACSSF,2019m1,nc,000,0005,0000179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3171,3369,2009,3171,3369,2009,3545,1673,782,1878,1153,1026,1343,3171,3369,3223,4408,261,1017,216,1422,2870,595,2745,2009
ACSSF,2019m1,nc,000,0005,0000180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,984,867,216,216,218,106,352,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0005,0000181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,0,0,62,403,178,251,216,370,528,216,528,0
ACSSF,2019m1,nc,000,0005,0000182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4014,3618,1927,,,,,,,,,,,4014,3618,3367,2375,272,1143,216,216,624,216,624,1927
ACSSF,2019m1,nc,000,0005,0000183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3284,3124,2175,3284,3124,2175,766,769,313,78,1617,1035,357,3284,3124,2882,1720,214,1137,216,66,1371,309,1352,2175
