ACSSF,2019m1,nc,000,0070,0000011,3359,4925,923,1279,1538,3025,1242,761,720,5769,1077,1692,1213,3880,1868,1502,722,1234,658,75,233,119,377,53,66,216,1025,38,348,437,679,388,159,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3221,1666,414,465,702,643,393,188,216,3229,557,650,991,2214,178,216,216,2607,1094,565,326,308,407,142,216,192,2247,649,938,461,1097,464,135,186,4180,5349,1070,1011,1480,3169,1544,903,443,5934,1417,1920,1903,4923,2654,1909,1317,1727,3373,984,1107,917,1264,433,353,216,3532,1609,1152,1509,1896,873,435,175,4005,7494,7372,5125,5026,549,6353,1894,1630,777,6564,6490,1005,2896,2332,2245,1147,1462,8340,8197,9594,9499,371,7707,4696,4515,759,6502,6434,1257,4043,3518,3386,1560,2005,4005,7494,7372,5125,6353,1894,6564,2896,8340,8197,9594,7707,4696,6502,4043
ACSSF,2019m1,nc,000,0070,0000012,5946,8122,2309,2602,2542,4840,2015,1283,768,9900,1722,2651,2875,6348,2932,1883,1520,2465,3295,630,926,766,1916,590,367,227,3754,805,756,951,2693,1033,626,241,2583,640,216,216,216,640,216,216,216,2529,326,617,684,1598,720,358,499,,,,,,,,,,,,,,,,,,5067,3761,1186,966,914,1897,502,188,151,5268,766,1252,1852,3461,459,112,89,4720,2532,1030,606,794,1223,220,216,192,3565,1404,1351,968,2425,779,476,322,3265,10196,2177,2089,2447,6100,2714,1303,946,10179,2966,3067,3783,6971,4204,2546,2396,1672,6103,1995,1650,1622,3099,833,418,233,6123,2013,2073,2410,3361,1417,577,416,4896,15367,14740,8280,8265,1169,12763,6014,4829,1922,12076,11562,1857,5413,4440,3767,2397,3233,15752,16428,21330,21109,844,16165,9092,8456,1840,15449,14712,2540,8405,6453,5689,3524,3654,4896,15367,14740,8280,12763,6014,12076,5413,15752,16428,21330,16165,9092,15449,8405
ACSSF,2019m1,nc,000,0070,0000013,2065,2463,1133,458,721,1228,578,207,140,3058,807,805,637,1612,760,334,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578,2972,286,1259,448,1710,619,689,240,3153,649,1124,771,2108,979,860,577,405,2609,518,643,915,1118,87,216,216,2601,487,895,765,1410,716,170,216,597,4595,4444,2712,2654,408,4034,1930,1903,385,3573,3553,384,1815,1152,1045,320,1143,4682,5457,5502,5501,252,4016,3537,2984,875,3144,3138,435,2739,2200,2101,855,1145,597,4595,4444,2712,4034,1930,3573,1815,4682,5457,5502,4016,3537,3144,2739
ACSSF,2019m1,nc,000,0070,0000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398,2144,534,608,621,966,863,616,94,2175,581,1016,818,1573,1456,749,610,,,,,,,,,,,,,,,,,,653,3248,3146,2875,2790,366,1737,651,648,71,1610,1610,216,1192,1004,990,356,700,3304,3777,5350,5367,674,3913,2834,2817,255,3317,2990,714,2460,2187,2077,564,1083,653,3248,3146,2875,1737,651,1610,1192,3304,3777,5350,3913,2834,3317,2460
ACSSF,2019m1,nc,000,0070,0000015,1211,1652,415,557,82,680,639,68,602,1563,382,602,590,629,549,215,588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1295,2858,387,733,479,2002,973,559,606,3127,1093,1376,1177,2477,2141,1209,992,,,,,,,,,,,,,,,,,,1549,4181,4163,3571,3529,284,3038,1083,607,655,2779,2641,475,1703,1495,1331,605,894,4362,6837,8604,8542,361,5324,3207,2923,857,5000,4527,958,4922,2964,2652,1919,2733,1549,4181,4163,3571,3038,1083,2779,1703,4362,6837,8604,5324,3207,5000,4922
ACSSF,2019m1,nc,000,0070,0000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706,2875,569,546,627,1839,602,299,179,2907,561,719,795,1986,1187,876,793,,,,,,,,,,,,,,,,,,895,3488,3665,2770,2792,148,2774,2216,1889,410,2180,2123,255,1485,878,791,296,1229,3543,4114,4701,4701,216,3504,2180,2118,258,2797,2761,246,1728,1550,1349,663,512,895,3488,3665,2770,2774,2216,2180,1485,3543,4114,4701,3504,2180,2797,1728
ACSSF,2019m1,nc,000,0070,0000017,2738,2639,917,611,590,1557,534,93,216,3286,909,1481,887,1905,819,372,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1491,1792,251,355,229,1072,914,429,174,2254,738,1221,1177,1823,1552,776,861,,,,,,,,,,,,,,,,,,871,3908,3842,1319,1067,536,3696,228,216,228,3642,3065,1099,1021,853,837,183,725,3998,4339,8058,8081,422,7000,2946,2934,54,6661,6578,772,2091,1673,1699,922,1268,871,3908,3842,1319,3696,228,3642,1021,3998,4339,8058,7000,2946,6661,2091
ACSSF,2019m1,nc,000,0070,0000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469,2022,431,505,460,1403,346,354,238,2083,574,719,611,1323,1023,765,614,,,,,,,,,,,,,,,,,,603,2056,1903,786,789,404,1667,949,869,313,1481,1480,142,1253,784,689,390,976,2119,3203,4274,4294,98,3281,2263,2261,268,2460,2442,287,2310,1833,1811,686,1055,603,2056,1903,786,1667,949,1481,1253,2119,3203,4274,3281,2263,2460,2310
ACSSF,2019m1,nc,000,0070,0000019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,1381,255,202,456,884,427,154,253,1383,378,631,606,973,743,600,487,,,,,,,,,,,,,,,,,,370,1642,1343,876,876,164,964,610,598,87,676,708,173,913,738,696,276,364,1638,2203,3017,3048,210,2561,1060,947,180,2474,2377,333,1710,1241,1117,680,833,370,1642,1343,876,964,610,676,913,1638,2203,3017,2561,1060,2474,1710
ACSSF,2019m1,nc,000,0070,0000020,1367,1765,331,582,301,990,420,250,161,2308,474,620,840,1211,586,166,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,702,4161,1181,559,541,2280,909,724,167,4203,1293,1129,1163,2181,1443,1041,766,88,2468,587,939,496,1183,216,216,216,2457,507,791,1064,1191,348,216,216,878,5635,5289,3058,3022,313,4437,1034,923,444,4309,4219,710,1783,1335,963,759,966,5700,5634,6822,6810,233,5888,4139,3890,622,5326,5175,527,2144,1964,1913,529,669,878,5635,5289,3058,4437,1034,4309,1783,5700,5634,6822,5888,4139,5326,2144
ACSSF,2019m1,nc,000,0070,0000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1969,1091,439,216,73,766,311,114,111,2139,397,927,935,1529,955,766,748,,,,,,,,,,,,,,,,,,647,2310,2072,1510,1510,216,1282,692,216,692,1070,1070,216,983,867,853,220,441,2415,2742,4562,4562,216,3924,2994,2472,824,2913,2885,208,1532,1284,1257,427,595,647,2310,2072,1510,1282,692,1070,983,2415,2742,4562,3924,2994,2913,1532
ACSSF,2019m1,nc,000,0070,0000022,1867,2502,994,742,583,1380,283,306,268,2348,484,495,303,1508,718,368,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,858,3179,746,1005,472,1940,770,108,281,3134,705,944,812,2164,1030,665,540,,,,,,,,,,,,,,,,,,881,4465,4306,1738,1797,313,4128,2349,2027,513,3669,3645,320,906,775,779,126,465,4321,4711,4406,4435,121,3737,1963,1735,857,3229,3163,771,1738,1356,1285,482,831,881,4465,4306,1738,4128,2349,3669,906,4321,4711,4406,3737,1963,3229,1738
ACSSF,2019m1,nc,000,0070,0000023,1253,1721,529,158,297,1161,434,119,216,2373,893,517,556,1277,820,263,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996,2212,299,661,255,1396,522,185,356,2338,510,809,544,1815,1209,667,616,446,1818,403,257,128,1187,216,216,216,1728,360,538,336,1107,257,216,216,1517,3232,3125,2815,2777,214,2230,1540,1126,536,1736,1583,297,868,716,670,141,462,3382,4010,4535,4533,176,3018,1603,1603,216,2502,2455,211,2167,1801,1694,729,772,1517,3232,3125,2815,2230,1540,1736,868,3382,4010,4535,3018,1603,2502,2167
ACSSF,2019m1,nc,000,0070,0000024,3215,4367,1412,955,1122,2211,855,431,229,4123,1448,1252,1087,2110,1293,587,321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2519,1624,337,337,563,770,155,216,216,2019,429,501,328,1402,335,216,185,3258,1634,591,645,490,747,216,216,216,2605,772,883,899,1291,316,212,216,2554,3071,1018,506,580,1894,856,547,269,3498,1013,827,977,2843,1127,643,672,735,2194,730,471,761,1040,192,216,216,2264,727,773,597,1275,483,197,192,3181,5127,5223,3671,3713,477,4086,1205,1092,430,4059,4003,591,1947,1357,1309,456,1209,5761,6537,7014,6992,394,6029,2903,2911,407,5165,5071,786,2640,2275,2316,1194,983,3181,5127,5223,3671,4086,1205,4059,1947,5761,6537,7014,6029,2903,5165,2640
ACSSF,2019m1,nc,000,0070,0000025,757,2059,471,1311,169,870,453,216,58,2013,694,256,756,876,621,402,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,653,5323,743,1073,812,3384,832,322,265,5481,616,1196,1312,3628,1639,984,958,212,2240,523,568,643,1298,146,216,216,2248,466,756,462,1257,318,348,123,699,6553,6359,4177,4187,189,4455,1796,1367,517,4232,3660,883,1464,1138,1039,517,639,6681,6384,7100,7060,269,4632,3270,3073,329,3267,3107,532,2397,1804,1738,1081,1049,699,6553,6359,4177,4455,1796,4232,1464,6681,6384,7100,4632,3270,3267,2397
ACSSF,2019m1,nc,000,0070,0000026,3012,5444,1582,959,1526,2961,1228,326,246,6354,1622,1305,1721,3475,1618,473,356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1283,1995,216,216,339,1742,628,308,295,2223,574,752,679,2261,1298,845,848,778,3658,865,1205,648,1579,360,100,130,3703,884,1205,947,1708,680,632,216,3146,5627,5118,2815,2732,549,5307,1497,1261,806,5315,5198,495,2625,1523,1339,1059,1670,6539,7112,8257,8354,552,6514,4916,4431,855,5755,5507,915,4888,3478,3306,2278,2249,3146,5627,5118,2815,5307,1497,5315,2625,6539,7112,8257,6514,4916,5755,4888
ACSSF,2019m1,nc,000,0070,0000027,3185,4861,996,1693,1138,2659,847,502,124,5187,1213,1444,1724,2831,1383,649,494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1488,2537,372,606,721,1766,731,530,308,2800,711,1229,1248,2571,1570,955,980,248,4212,772,1356,1250,2087,228,216,216,4243,788,1477,1305,2084,691,597,216,1646,6547,5628,3940,3922,652,5272,2061,1908,600,5009,4931,762,2730,2044,1866,706,1504,6562,6588,7837,7911,630,7682,3935,3541,750,7597,7544,1008,3674,2995,3138,1270,1465,1646,6547,5628,3940,5272,2061,5009,2730,6562,6588,7837,7682,3935,7597,3674
ACSSF,2019m1,nc,000,0070,0000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348,960,216,84,261,678,310,329,216,1000,324,804,629,995,711,600,539,,,,,,,,,,,,,,,,,,637,2480,2299,1408,1408,216,1731,481,293,402,1682,1503,682,727,596,497,316,382,2492,3093,4181,4149,942,3426,1594,1382,357,3374,3124,641,1888,1258,1198,688,1032,637,2480,2299,1408,1731,481,1682,727,2492,3093,4181,3426,1594,3374,1888
ACSSF,2019m1,nc,000,0070,0000029,1483,1802,850,614,188,996,203,249,91,1954,947,859,740,1239,484,302,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1127,2774,816,676,572,1470,1111,486,268,2871,1028,1046,1265,2085,1354,751,547,520,985,228,296,279,494,216,216,216,1138,272,941,886,539,356,378,162,1390,3521,3495,2049,2033,261,2865,1144,901,726,2784,2753,245,1655,1295,1191,620,847,4017,4512,5936,5897,235,5756,4350,4035,761,5006,4943,676,2784,2178,2058,1128,1213,1390,3521,3495,2049,2865,1144,2784,1655,4017,4512,5936,5756,4350,5006,2784
ACSSF,2019m1,nc,000,0070,0000030,4309,6742,1626,1290,1786,4206,1332,556,665,6374,1896,1937,2018,4278,1492,722,573,,,,,,,,,,,,,,,,,,1281,802,192,118,268,536,102,155,216,1632,406,667,587,953,539,791,207,,,,,,,,,,,,,,,,,,3547,2101,899,465,211,823,387,216,216,2907,584,378,688,2320,563,131,216,,,,,,,,,,,,,,,,,,1782,3444,699,741,855,2648,938,652,337,4158,949,1335,1673,3656,2038,1404,1364,751,3105,1012,870,924,1129,697,62,216,3044,1086,1119,1518,1287,637,269,216,2245,9148,8166,8109,7926,825,7279,2201,2194,507,6804,6504,854,3326,2464,2118,1286,1775,8594,9029,8832,8877,503,9903,6341,5545,1268,8413,8061,1103,4419,3345,3220,1568,2282,2245,9148,8166,8109,7279,2201,6804,3326,8594,9029,8832,9903,6341,8413,4419
ACSSF,2019m1,nc,000,0070,0000031,1672,2445,643,652,688,1172,441,164,177,2175,545,530,642,1460,527,256,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,644,3267,480,415,1120,1634,591,181,362,3181,917,713,952,1678,920,460,284,,,,,,,,,,,,,,,,,,687,4692,4152,2141,2150,179,3872,2931,2802,806,2943,2938,132,1196,843,707,385,624,4693,4877,5155,5035,409,4321,3154,2827,462,3489,3464,314,1835,1455,1348,630,782,687,4692,4152,2141,3872,2931,2943,1196,4693,4877,5155,4321,3154,3489,1835
ACSSF,2019m1,nc,000,0070,0000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526,2586,917,778,360,1012,446,558,143,2714,1024,835,683,1578,1098,1034,909,105,2036,725,1036,636,905,97,216,216,2046,467,824,375,909,389,389,216,601,3443,3545,2139,2108,318,3222,216,216,216,3222,3224,321,1059,736,528,647,545,3574,3859,4592,4634,250,4209,2871,2301,800,3244,3109,655,2628,2071,1813,928,1022,601,3443,3545,2139,3222,216,3222,1059,3574,3859,4592,4209,2871,3244,2628
ACSSF,2019m1,nc,000,0070,0000033,2296,1668,682,534,270,597,288,219,216,2410,371,927,687,1378,615,313,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423,1995,437,373,431,1154,658,258,126,2020,575,966,1036,1465,1111,592,557,,,,,,,,,,,,,,,,,,530,3133,2855,1602,1577,178,2371,1149,1112,374,2242,2147,521,956,603,557,213,597,3229,3916,5211,5211,150,4163,2876,2648,503,3504,3408,577,2222,1858,1552,990,768,530,3133,2855,1602,2371,1149,2242,956,3229,3916,5211,4163,2876,3504,2222
ACSSF,2019m1,nc,000,0070,0000034,1530,4048,1212,1273,440,2008,884,229,130,3904,954,730,982,2456,938,450,367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557,3188,473,565,2056,1298,910,497,221,3255,685,1692,2096,2158,1815,672,548,75,2986,915,718,914,1738,70,216,216,2975,965,798,839,1736,378,334,468,692,6210,5911,4496,4495,66,5045,991,912,294,5020,5046,126,1462,1474,1464,221,362,6257,6346,8469,8502,690,7464,3795,3395,977,6146,6011,863,2771,1969,2034,1065,1507,692,6210,5911,4496,5045,991,5020,1462,6257,6346,8469,7464,3795,6146,2771
ACSSF,2019m1,nc,000,0070,0000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414,1483,216,76,306,911,499,698,84,1440,356,761,790,1304,1071,731,550,,,,,,,,,,,,,,,,,,461,2018,1787,1714,1711,59,643,465,450,160,386,386,216,1039,807,803,115,541,1987,2515,3956,3992,267,3587,1663,1628,134,3133,2833,583,1368,1304,1301,624,466,461,2018,1787,1714,643,465,386,1039,1987,2515,3956,3587,1663,3133,1368
