ACSSF,2019m1,nc,000,0157,0000059,2440,2169,999,701,702,158,285,194,89,1642,801,541,668,996,648,504,1223,337,221,303,467,566,988,2220,1619,1621,625,405,157,148,78,1768,1499,790,830,437,107,155,866,526,290,402,359,305,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0157,0000060,1550,1278,472,262,420,189,226,216,216,1096,498,520,585,795,431,264,857,246,143,162,495,522,508,1420,1081,1086,392,331,216,216,216,1202,862,649,547,632,216,113,611,362,137,421,256,286,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0157,0000061,3763,3060,1231,1005,464,396,264,130,216,2411,1169,702,1363,1756,1112,567,1858,520,375,639,751,779,1313,3961,2634,2523,817,1227,677,65,147,2824,2543,1344,1393,931,551,814,1297,800,612,757,515,495,232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0157,0000062,2164,1404,669,503,242,379,216,152,216,1096,457,643,743,780,354,528,950,398,174,210,708,470,408,2387,1891,1813,1063,150,115,211,216,1647,1536,896,1092,737,131,216,826,438,313,541,462,133,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0157,0000063,2252,2164,689,606,387,215,216,216,216,1532,530,514,996,996,689,254,1325,327,293,449,533,477,800,2248,1599,1363,530,349,125,56,216,1501,1004,820,689,752,123,119,757,482,219,343,271,98,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0157,0000064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0157,0000065,4255,4784,2098,1605,1011,1026,669,216,216,3749,1905,1345,1790,3309,1341,495,1996,573,522,800,1157,862,1289,4533,3027,3009,1387,1039,85,480,216,3645,2677,2186,1780,1372,668,265,1725,1301,664,853,834,229,338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0157,0000066,2348,1959,792,693,227,424,216,216,216,1440,935,525,486,1115,767,522,1202,423,395,797,715,369,838,2365,1800,1784,636,312,147,216,216,1810,1428,682,941,683,216,216,1260,967,303,526,590,161,405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0157,0000067,3056,3177,1233,1145,392,425,224,216,216,2325,1209,685,985,1614,906,507,1731,338,282,587,900,674,1284,2842,2093,1723,1272,969,262,216,216,2528,1873,1303,1296,952,116,216,896,617,519,505,414,239,328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0157,0000068,2223,1764,652,367,420,227,216,216,248,1143,590,645,521,733,433,252,1195,339,479,449,454,374,806,2150,1516,1595,618,340,216,216,216,1639,1353,813,493,969,170,90,1106,681,300,593,515,101,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0157,0000069,5660,4725,2481,1966,914,930,613,598,140,3699,2286,2131,2223,3358,1980,1087,2127,650,573,981,1375,1250,1593,5310,4123,3664,1720,1382,702,216,216,4106,3386,2068,1975,1352,605,406,1759,1150,826,999,934,185,275,5660,4725,3594,3496,277,491,562,458,130,2553,2429,149,175,157,364,570,3665,3665,411,530,254,250,375,2188,2103,283,154,77,541,267,1968,1948,90,216,65,216,216,5310,5354,3656,1844,3677,2224,2468,409,2647,1946,787,1409,901,904,210,1801,1390,620,728,452,465,439,583,550,114,280,80,216,216,430,438,86,103,216,88,216
ACSSF,2019m1,nc,000,0157,0000070,1703,1726,845,494,545,295,216,216,216,1575,955,566,915,1271,675,316,820,271,229,221,598,263,481,1580,915,843,244,165,216,216,216,1188,907,734,644,300,216,216,790,484,406,256,168,80,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0157,0000071,1550,1278,472,262,420,189,226,216,216,1096,498,520,585,795,431,264,857,246,143,162,495,522,508,1420,1081,1086,392,331,216,216,216,1202,862,649,547,632,216,113,611,362,137,421,256,286,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0157,0000072,2564,3540,1392,1093,901,398,185,127,131,2797,1370,1655,1821,1652,864,621,1642,556,600,660,928,986,1098,4111,2658,2569,1210,1090,236,576,216,2867,1904,1649,1499,1245,414,152,1426,821,548,492,382,499,618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0157,0000073,2440,2169,999,701,702,158,285,194,89,1642,801,541,668,996,648,504,1223,337,221,303,467,566,988,2220,1619,1621,625,405,157,148,78,1768,1499,790,830,437,107,155,866,526,290,402,359,305,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0157,0000074,3763,3060,1231,1005,464,396,264,130,216,2411,1169,702,1363,1756,1112,567,1858,520,375,639,751,779,1313,3961,2634,2523,817,1227,677,65,147,2824,2543,1344,1393,931,551,814,1297,800,612,757,515,495,232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0157,0000075,2206,2159,670,586,387,215,216,216,216,1513,493,487,1000,887,659,254,1294,327,293,449,524,477,800,2205,1532,1300,530,349,125,56,216,1492,1004,820,684,752,123,119,757,482,219,343,271,98,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0157,0000076,2164,1404,669,503,242,379,216,152,216,1096,457,643,743,780,354,528,950,398,174,210,708,470,408,2387,1891,1813,1063,150,115,211,216,1647,1536,896,1092,737,131,216,826,438,313,541,462,133,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0157,0000077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0157,0000078,1823,2245,786,543,341,354,221,54,216,1861,971,854,1106,1639,724,228,1115,319,413,395,557,525,507,2117,1591,1482,368,135,431,216,216,1545,1417,601,516,483,85,84,770,292,206,288,620,216,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0157,0000079,4242,4808,2079,1602,1011,1026,669,216,216,3790,1905,1355,1791,3309,1341,495,1972,557,522,757,1157,862,1289,4523,3028,3012,1387,1039,85,480,216,3645,2677,2186,1780,1372,668,265,1725,1301,664,853,834,229,338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0157,0000080,2348,1959,792,693,227,424,216,216,216,1440,935,525,486,1115,767,522,1202,423,395,797,715,369,838,2365,1800,1784,636,312,147,216,216,1810,1428,682,941,683,216,216,1260,967,303,526,590,161,405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0157,0000081,3056,3177,1233,1145,392,425,224,216,216,2325,1209,685,985,1614,906,507,1731,338,282,587,900,674,1284,2842,2093,1723,1272,969,262,216,216,2528,1873,1303,1296,952,116,216,896,617,519,505,414,239,328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0157,0000082,5451,5872,1904,1492,1055,639,568,487,297,4806,2068,1838,2533,3027,2010,1528,2649,809,974,981,1726,1852,2313,5693,4220,3787,2299,1560,627,617,196,3865,3305,2542,2093,1762,846,220,2025,1249,775,1174,1000,566,796,5451,5872,3356,3107,801,374,47,72,1362,2794,2698,345,116,71,216,1086,3624,3234,68,308,190,463,1647,2745,2264,423,95,216,216,1251,2647,2567,70,136,216,216,734,5693,5428,3072,2282,3696,1864,1454,2027,2874,2159,1299,1515,409,443,1136,2358,1302,1147,1089,585,405,929,1280,788,623,87,22,80,561,876,779,328,179,216,134,242
ACSSF,2019m1,nc,000,0157,0000083,5249,5430,2569,2220,991,1282,791,174,216,4305,2671,2420,2833,3922,2613,1146,2702,1270,1036,1477,1840,1493,1903,4278,2360,2182,1401,937,513,576,216,3589,3118,1994,1437,1508,587,229,1911,1351,1185,772,899,653,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0157,0000084,4687,4841,3157,2577,1313,1058,583,188,216,3551,1913,2022,2217,3098,1903,1179,2834,1029,1105,1256,1998,1699,2309,4952,3645,3744,1807,1240,562,216,216,3386,2588,1940,1803,1464,805,372,1941,1113,810,989,674,947,689,4687,4841,4093,4367,646,472,81,40,1526,2712,2446,70,159,103,21,1075,3733,3565,375,389,216,216,1730,2658,2100,216,162,216,121,1369,2757,2764,22,191,216,216,925,4952,4532,3616,1346,2781,859,716,2389,2373,1476,833,1108,542,246,1380,1793,1083,631,674,252,40,1004,1250,947,494,96,44,216,546,815,677,148,216,216,216,347
ACSSF,2019m1,nc,000,0157,0000085,5764,5529,2392,1908,1197,1035,725,415,216,4629,2613,1771,2585,3970,1904,704,2613,818,948,1061,1575,1228,1486,5731,3729,3722,1715,1181,499,511,216,4529,3591,2588,2100,1816,684,475,2102,1312,723,974,1108,257,611,5764,5529,3996,3662,491,711,351,155,707,2837,2913,204,325,322,144,795,4430,4189,177,434,119,249,934,2271,2168,239,161,216,216,621,1587,1610,143,216,216,216,333,5731,5358,3238,1785,3693,2700,2447,941,2669,1885,746,1263,942,897,293,2354,1444,1012,1147,690,127,605,851,636,171,249,480,131,216,757,517,316,231,216,55,420
ACSSF,2019m1,nc,000,0157,0000086,4533,4886,2203,1766,894,1211,501,495,137,3977,2198,1989,2274,3263,2275,1654,2499,1035,918,1255,1725,1574,2282,5142,2993,2645,1558,1080,514,214,216,3685,2677,1956,1586,1233,720,380,1728,1057,648,1054,878,385,677,4533,4886,3372,3313,319,510,98,16,1125,2813,2635,359,84,216,16,882,3839,3376,218,90,56,13,1122,3067,2672,160,212,216,11,1371,2996,2780,15,13,216,216,1148,5142,4103,2779,1570,2328,1379,1150,1310,1870,1345,581,1163,678,414,651,1515,1266,472,458,428,284,824,886,522,130,111,112,216,652,822,814,136,131,216,216,216
ACSSF,2019m1,nc,000,0157,0000087,4785,4849,2165,1635,1149,923,746,530,216,4550,2069,1836,2425,3169,2162,1601,2837,818,1154,1197,1943,1509,2469,5054,2846,2351,1345,945,689,288,216,4375,2969,1991,1475,1931,783,926,1856,1198,982,930,1117,610,556,4785,4849,3184,3038,334,421,216,216,1321,3152,2801,168,482,182,216,838,3486,3602,99,277,216,216,1587,2408,2072,146,216,216,216,1576,2959,2770,99,216,216,216,1000,5054,4986,2899,1833,3035,1127,844,2253,1892,1484,1074,579,382,564,870,2176,1298,939,1284,549,286,1129,944,600,410,387,216,216,540,1089,864,216,227,201,216,589
ACSSF,2019m1,nc,000,0157,0000088,4738,5129,2233,1661,1365,1247,439,202,216,3962,2354,1916,2453,2900,2489,1483,2965,1441,1069,1518,1893,1585,2132,4671,3761,3244,1435,890,509,247,216,3281,2587,1593,1852,1271,618,354,2031,1310,972,791,929,667,595,4738,5129,4446,3546,209,736,187,126,1779,3100,2782,219,232,97,54,1323,3556,3521,184,152,211,47,1768,2891,2476,203,105,216,216,1656,2637,2550,216,216,216,216,999,4671,4164,2775,1855,1914,1666,1272,1929,2230,1610,837,643,753,400,1126,1851,1207,718,428,133,89,955,956,543,280,249,179,255,750,742,636,48,216,216,216,325
ACSSF,2019m1,nc,000,0157,0000089,4602,4402,2266,1753,1336,859,1165,393,130,3854,1602,1520,1839,3015,2166,1650,2380,875,689,1004,1762,1360,1939,4721,3123,2793,1896,1255,604,322,31,3463,2707,1677,1748,993,453,470,1668,933,623,1067,897,527,409,4602,4402,2623,2565,165,410,75,216,953,2124,2052,216,244,73,216,1050,3539,3348,469,220,216,216,1267,2408,2113,216,216,83,216,1074,2508,2412,216,98,69,216,1013,4721,4338,3106,1576,2210,1133,478,1487,2458,1593,1217,568,471,406,791,1346,1061,727,232,344,150,639,727,662,154,205,216,216,314,615,585,216,216,216,216,190
ACSSF,2019m1,nc,000,0157,0000090,3881,3538,1924,1430,1056,616,233,272,64,3710,1997,1871,2308,2683,2047,1450,2264,836,927,988,1607,1561,1947,3666,2208,1946,960,691,383,161,290,3054,2618,1317,1293,1048,684,533,1770,976,933,978,761,377,450,3881,3538,3344,3090,161,418,189,247,939,2673,2718,112,77,157,172,898,3137,3039,169,548,101,200,1132,2445,1995,266,76,77,216,1179,2648,2351,64,216,65,216,824,3666,3311,2326,934,1521,947,1288,1582,1716,1161,602,812,720,418,833,1300,888,441,444,395,433,434,782,443,232,161,83,216,563,687,597,25,167,216,216,350
ACSSF,2019m1,nc,000,0157,0000091,4231,4445,1901,1314,1291,831,593,489,276,3394,1972,1693,2242,2481,1936,1502,2495,1185,772,1141,1740,1758,2173,4150,3093,2715,1498,1099,473,363,278,3292,2508,1659,2267,1466,388,479,1917,1264,738,899,860,584,365,4231,4445,3369,2955,434,425,71,204,1259,2727,2151,201,130,216,68,1176,2852,2954,174,500,72,216,1157,2748,2510,75,182,216,216,1149,2501,2305,68,216,216,216,935,4150,4042,2533,2006,2497,965,778,1456,2497,1560,937,773,351,449,1388,1885,1270,750,655,334,515,658,761,391,200,307,133,216,529,686,675,216,105,216,58,70
ACSSF,2019m1,nc,000,0157,0000092,5133,4964,2332,1973,1136,890,716,458,125,4194,2325,1979,2804,2643,2310,2033,2833,1400,1057,1208,1999,1910,2881,5184,2973,2871,1181,1040,332,279,202,3821,2685,1840,1932,1798,457,418,1932,1121,840,778,809,495,589,5133,4964,4092,4024,287,223,254,111,1447,3239,2659,363,617,78,92,1373,3092,2839,272,247,216,106,1816,3093,2914,524,83,216,216,1334,3623,3304,184,216,38,216,1185,5184,4360,2652,2129,1912,715,983,2604,2281,1610,830,647,294,315,1117,2048,1428,478,592,103,103,1049,642,455,420,216,32,60,427,731,664,93,216,216,216,321
ACSSF,2019m1,nc,000,0157,0000093,4885,4522,2412,1870,1081,970,610,598,140,4260,2332,2549,2203,3113,1820,987,2234,914,516,968,1207,1107,1572,4734,3888,3509,1736,1416,702,216,216,4242,3498,2232,2126,1535,489,379,1691,1026,750,905,986,191,303,4885,4522,3630,3414,255,646,590,421,224,2412,2302,125,199,423,345,656,3288,3247,382,473,272,219,382,2119,2081,121,196,216,545,540,1900,1875,90,216,216,216,103,4734,5069,3785,1755,3637,2564,2481,846,2757,2042,799,1470,866,859,335,1949,1342,591,745,512,216,786,485,439,216,280,216,216,216,442,417,86,103,216,144,216
ACSSF,2019m1,nc,000,0157,0000094,4848,4540,1945,1499,1290,785,562,168,216,3877,2087,1498,2237,3251,2525,1130,2617,1054,743,1250,1612,1404,2203,4921,3077,2889,1272,1511,856,407,147,3963,2781,1842,2016,1534,394,775,1758,1158,751,991,797,503,654,4848,4540,3070,2966,368,288,124,201,1018,2558,2463,59,312,122,79,862,3964,3588,225,558,179,52,1054,2877,2756,157,399,69,216,984,2514,2441,102,112,216,216,618,4921,4323,3021,1506,3117,1718,975,1555,2863,1657,1206,886,426,683,1427,1910,1404,426,828,108,302,907,753,696,216,187,216,216,286,971,718,118,216,216,71,586
ACSSF,2019m1,nc,000,0157,0000095,2851,1838,595,487,151,637,195,28,216,1463,921,661,1050,967,922,622,1232,572,373,387,842,662,1031,2416,1740,1579,483,427,201,216,216,1290,1027,540,566,498,161,174,720,239,198,485,349,193,472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0157,0000096,2114,2452,1125,752,429,621,181,330,94,1985,876,991,978,1474,912,706,1148,490,486,590,680,612,1079,1791,1057,839,486,473,248,176,216,1517,1262,774,494,442,469,271,791,549,137,409,371,258,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0157,0000097,1757,1917,898,751,539,153,248,216,216,1531,847,1098,1125,1242,1515,1107,946,282,286,401,661,870,1040,1872,1003,887,409,219,378,287,216,1436,1302,783,672,658,164,570,1180,394,582,284,599,102,447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0157,0000098,1866,2102,910,680,348,422,469,144,270,1644,754,612,630,1321,911,697,1175,275,503,341,901,682,1069,1657,1072,712,732,713,216,15,216,1469,1303,377,764,430,93,269,674,203,102,287,556,246,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0157,0000099,1951,2454,902,523,393,409,491,216,216,2008,1034,843,979,1076,858,659,1277,277,491,536,818,708,1125,2095,1648,1221,549,778,216,391,216,1894,1079,1151,711,1042,427,49,624,239,141,214,469,109,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0157,0000100,1604,1663,506,374,305,93,49,37,216,1500,615,331,959,947,961,522,877,175,231,198,651,537,770,1326,1076,898,314,641,234,216,196,1097,644,679,535,461,471,140,639,381,250,328,239,163,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0157,0000101,1559,1869,1010,1031,264,460,216,216,216,1551,612,544,878,1607,806,547,1032,424,391,508,827,661,814,2079,1062,973,711,85,216,216,216,1442,742,751,747,597,351,187,929,450,278,417,63,867,481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0157,0000102,2485,2430,741,404,420,318,325,216,41,1761,860,586,1018,1299,814,705,1739,476,374,435,1049,770,1182,2089,920,604,182,512,174,216,216,1522,962,455,928,657,396,96,871,349,143,569,302,264,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0157,0000103,2190,2032,1044,788,286,686,363,216,216,1638,1129,655,697,1210,942,553,1098,778,191,637,934,732,946,2305,1653,1235,1188,202,615,409,216,1823,1353,616,1057,727,431,84,916,226,501,588,445,265,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0157,0000104,1565,1527,511,298,424,171,216,17,33,1448,528,765,801,992,907,381,1166,246,347,409,614,493,768,1696,1065,1049,499,189,216,216,216,1569,1214,848,1020,568,251,59,741,379,291,462,620,191,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0157,0000105,1982,2770,1255,1153,313,761,452,54,216,2374,1247,1219,1857,2195,1523,789,1164,765,343,682,1077,936,1031,2415,1384,1086,897,625,178,216,216,1724,1320,741,832,1000,477,77,1239,854,414,333,661,383,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0157,0000106,3275,2130,1128,960,625,320,139,216,216,1435,784,414,659,925,734,273,1210,447,184,204,441,371,875,2978,2358,2119,898,455,85,216,216,2118,1508,1058,928,785,557,127,1164,397,439,410,672,132,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0157,0000107,3017,2461,1010,539,555,561,205,216,216,1937,871,531,899,1458,934,311,1333,245,211,361,731,595,926,2332,1820,1531,702,609,216,511,216,2054,1588,1168,698,741,346,216,1006,613,576,662,290,184,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0157,0000108,3206,3128,1102,741,443,536,578,216,78,2905,1539,955,1293,1991,781,345,1331,632,264,654,714,441,484,2598,1331,1053,458,193,337,216,216,1956,1542,1156,854,573,126,199,1275,1116,328,238,100,216,372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0157,0000109,3301,2975,1419,1226,684,394,131,216,205,2668,985,1242,1469,2247,1126,443,1387,531,725,484,553,598,1029,2015,1589,1389,179,740,245,216,216,1631,1545,769,900,697,216,216,728,543,472,237,186,147,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0157,0000110,3087,2659,1044,819,439,466,206,216,216,2222,1236,918,1239,1242,953,631,1478,398,315,506,773,503,957,2123,1311,1184,183,675,216,216,216,1619,1183,844,857,107,53,91,600,434,371,108,130,117,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0157,0000111,2619,2419,878,518,568,461,154,216,216,2355,1018,669,1056,1623,775,370,1037,234,304,504,662,483,420,2238,1216,1154,490,101,216,216,216,2006,1710,662,804,454,216,216,739,542,156,127,504,216,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0157,0000112,2289,2172,694,428,265,316,221,54,216,1750,563,748,1003,1452,757,249,1158,250,289,360,625,542,610,2009,1725,1578,590,170,431,216,216,1664,1333,612,379,792,85,84,886,471,253,359,609,216,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0157,0000113,2156,1934,1081,798,601,391,216,485,216,1671,1188,1029,1258,1456,669,220,1098,455,320,502,468,448,630,1578,867,646,610,216,216,216,216,1357,1106,767,369,246,216,420,651,365,415,226,216,324,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0157,0000114,3342,2617,1210,1038,687,343,130,70,131,2314,1138,1231,1524,1368,577,411,1469,510,517,714,572,656,966,3500,2331,2163,523,502,128,216,216,2317,1781,578,1427,1108,79,152,1054,688,370,356,351,145,362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0157,0000115,3392,2577,911,561,559,253,130,476,216,2233,888,1191,1081,1332,670,687,1403,410,409,548,851,766,1001,3035,1771,1643,1001,972,240,576,216,2067,975,1511,778,804,418,216,862,314,398,311,214,479,573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0157,0000116,1599,1551,734,672,397,246,84,216,216,1479,1024,500,1001,1229,787,450,1032,280,384,485,915,598,738,1918,1652,1641,410,309,242,216,216,1382,1318,991,683,444,174,216,686,598,33,346,514,118,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0157,0000117,1317,2018,810,663,218,390,454,109,216,1678,1034,751,1136,1161,1271,589,1169,432,477,574,736,747,930,1992,1389,1512,880,432,73,216,216,1717,873,742,810,588,263,576,859,535,167,346,549,338,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0157,0000118,1777,1910,996,694,659,443,161,220,216,1782,805,1043,1365,1485,855,685,1110,338,504,514,790,682,1029,2027,1319,1230,521,392,104,216,216,1613,1255,770,535,975,363,400,774,460,298,461,302,101,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0157,0000119,3317,2338,906,803,305,152,145,216,216,1913,1056,548,868,1158,852,400,1532,361,335,446,646,583,890,2945,1739,1593,516,821,182,65,147,1893,1393,879,963,733,228,431,1095,652,536,579,203,239,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0157,0000120,2887,1916,690,390,268,347,170,130,216,1792,551,414,753,1079,803,419,1039,356,101,358,421,377,853,2606,1951,1701,549,985,654,216,216,2250,1766,1017,1243,473,276,643,733,433,233,323,482,185,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0157,0000121,2830,2565,760,588,334,216,297,216,216,2272,1075,841,1135,1693,800,366,1527,415,536,454,882,645,870,2208,1197,1120,147,19,163,216,216,1835,1308,969,491,1018,505,215,665,57,515,402,105,386,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
