ACSSF,2019m1,nc,000,0178,0000086,3146,2377,3037,2480,1358,3146,2920,4103,6515,6683,4076,5933,3675,3998,4803,5755,2219
ACSSF,2019m1,nc,000,0178,0000087,7797,4322,4219,4485,3222,7797,2486,5727,7703,6371,4541,5435,4286,7772,6518,8967,2032
ACSSF,2019m1,nc,000,0178,0000088,5499,3529,3492,3765,2086,5499,2170,4075,6575,7352,5046,5282,4330,5638,5467,7161,2924
ACSSF,2019m1,nc,000,0178,0000089,5194,3348,3367,3700,2788,5194,2040,3353,6771,5857,4536,6242,3992,5686,4705,7046,2273
ACSSF,2019m1,nc,000,0178,0000090,6482,4243,4757,4312,2916,6482,1653,3427,5111,5891,3833,5414,4167,6366,5111,7893,2886
ACSSF,2019m1,nc,000,0178,0000091,6320,3145,3925,4161,3261,6320,2390,3881,7324,6519,4889,5489,3832,6444,5439,7364,1865
ACSSF,2019m1,nc,000,0178,0000092,6082,3226,3229,3661,3247,6082,2424,4115,7807,6459,4619,5799,4639,6787,5636,8419,2382
ACSSF,2019m1,nc,000,0178,0000093,7685,3526,4668,3879,2718,7685,2782,3356,6725,8304,5163,7180,4175,7687,5433,8351,2677
ACSSF,2019m1,nc,000,0178,0000094,8891,5439,4252,4241,3401,8891,2572,4171,6074,6587,4456,5732,3671,9063,5535,9356,2246
ACSSF,2019m1,nc,000,0178,0000095,1794,1451,1301,1570,1161,1794,694,1434,2708,2834,1958,2323,1626,2287,2026,2503,3074
ACSSF,2019m1,nc,000,0178,0000096,1571,966,1125,929,997,1571,1292,2092,2943,2657,2015,2334,884,1645,2673,2824,3196
ACSSF,2019m1,nc,000,0178,0000097,1053,765,1597,1361,220,1053,1215,2377,3299,2600,1812,1849,1239,1318,3216,3241,3927
ACSSF,2019m1,nc,000,0178,0000098,1139,902,1659,1313,898,1139,985,2342,2857,2549,1484,1782,966,2293,2492,3203,6500
ACSSF,2019m1,nc,000,0178,0000099,1708,1535,1789,1800,1042,1708,806,1732,2966,2300,2174,1943,1135,1934,2032,2889,4540
ACSSF,2019m1,nc,000,0178,0000100,1315,1156,1222,1343,1009,1315,1013,1432,1993,1945,1308,1473,1128,1612,2044,2376,3940
