ACSSF,2019e1,nc,000,0043,0000028,,,,,,,,,,,,,,,,,,,,,,13275,1166,204,549,239,1619,1370,1937,853,1235,1440,301,282,1250,830,13275,267,927,1376,1711,2482,958,1926,1053,629,1300,367,279,14426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0043,0000029,,,,,,,,,,,,,,,,,,,,,,79731,2686,987,3567,4429,9888,8129,14684,9325,4193,5064,2574,730,6634,6841,79731,1338,8670,13782,15430,12683,4721,8564,2107,2671,4366,3926,1473,83469,83216,1939,15722,34013,31542,68874,1540,11697,28725,26912,8659,156,2398,3200,2905,329,0,329,0,0,1645,243,566,406,430,3709,0,732,1682,1295,83469,77533,68874,8659,6421,1262,976,479,847,872,3738
ACSSF,2019e1,nc,000,0043,0000030,299341,268229,242268,25961,19007,2500,2706,1262,486,5508,5301,0,207,0,0,274,571,410,6148,3972,14229,285112,8346,3749,9312,14231,25262,32836,44790,46171,22738,21452,11694,4159,23058,17314,285112,5343,23872,41598,55826,47144,19479,36552,9906,10320,18896,9953,6223,299341,293606,8283,61548,118006,105769,240162,1979,48404,99147,90632,25123,935,6466,10340,7382,5196,1888,962,1094,1252,9445,3386,3313,1485,1261,13680,95,2403,5940,5242,299341,268229,242268,25961,19007,2500,4454,5508,6148,5227,14229
ACSSF,2019e1,nc,000,0043,0000031,,,,,,,,,,,,,,,,,,,,,,27569,1035,858,917,3004,3469,2954,3993,3490,1490,1137,577,669,1859,2117,27569,1465,2328,3887,4532,4574,1617,2449,808,1009,2273,2308,319,29229,28501,566,5769,11229,10937,23210,488,4519,9487,8716,1879,54,625,585,615,408,0,0,408,0,1344,0,460,88,796,1660,24,165,661,810,29229,25466,23424,2042,1039,448,555,428,1594,81,1660
ACSSF,2019e1,nc,000,0043,0000032,,,,,,,,,,,,,,,,,,,,,,45358,1166,325,811,3270,4520,4136,7695,6462,2962,4577,1720,912,2875,3927,45358,2359,3402,8565,7743,6670,3724,3756,1128,2394,3446,1330,841,48837,48751,1052,7584,19282,20833,39954,62,5495,16374,18023,4358,218,1405,990,1745,144,144,0,0,0,839,628,88,0,123,3456,0,596,1918,942,48837,44367,40000,4367,2851,1076,440,152,156,683,3479
ACSSF,2019e1,nc,000,0043,0000033,86524,78895,70466,8429,5848,1056,788,567,170,8,0,8,0,0,0,42,63,62,1190,598,5666,80858,2531,1658,2939,4431,9590,13789,12990,9018,6358,5055,2170,818,4009,5502,80858,2237,7090,12392,18327,9981,5572,9921,1793,2608,5629,3494,1814,86524,86512,799,11004,32273,42436,70462,377,7331,27004,35750,8429,39,2386,3096,2908,0,0,0,0,0,1955,193,509,292,961,5666,190,778,1881,2817,86524,78895,70466,8429,5848,1056,1525,8,1190,765,5666
ACSSF,2019e1,nc,000,0043,0000034,,,,,,,,,,,,,,,,,,,,,,58149,3573,2076,2582,5138,5815,6039,7562,6669,3640,4270,2376,308,4200,3901,58149,1820,5531,8773,11857,7180,3253,7439,1354,1695,3681,4333,1233,65903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65903,57629,53453,4176,3319,399,458,21,203,296,7754
ACSSF,2019e1,nc,000,0043,0000035,,,,,,,,,,,,,,,,,,,,,,23743,706,645,1144,1862,2678,2971,3544,1970,1769,1498,806,204,1815,2131,23743,327,1976,4626,3489,3668,1212,3643,946,753,2094,1009,0,26291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26291,23368,21890,1478,1027,238,213,59,94,222,2548
ACSSF,2019e1,nc,000,0043,0000036,767947,663918,603231,60687,44997,6810,4856,2044,1980,20039,11874,1575,35,6431,124,2580,719,860,11631,6057,62143,705804,23744,14076,19840,35005,57351,86587,108006,96372,69948,75161,24797,9624,43073,42220,705804,6247,37593,69181,89151,105915,58749,115716,34026,36619,80048,52187,20372,767947,763196,19857,164404,340065,238870,602395,6609,123118,276989,195679,60294,2388,14862,21406,21638,19314,4528,5938,5806,3042,19440,4566,5763,6358,2753,61753,1766,14723,29506,15758,767947,663918,603231,60687,44997,6810,8880,20039,11631,10216,62143
ACSSF,2019e1,nc,000,0043,0000037,,,,,,,,,,,,,,,,,,,,,,42612,1388,660,2451,2223,4189,5674,6646,6238,3690,2284,1613,147,2271,3138,42612,1115,5446,6607,6693,4401,2472,4932,1982,1862,4637,1667,798,47116,46955,737,9426,17898,18894,35758,452,7248,13186,14872,4239,21,914,1748,1556,0,0,0,0,0,2462,264,527,689,982,4496,0,737,2275,1484,47116,40136,35758,4378,3104,824,450,14,402,2060,4504
