ACSSF,2019m1,nc,000,0115,0000049,3229,520,520,216,2003,2120,914,2322,1611,1119,1076,583,1586,1472,632,2115,1865,359,1081,2467,1665,1898,1709,1180,1429,1595,1011,2924,359,359,216,1134,1101,366,525,722,429,593,558,1349,1334,350,1706,1612,359,423,1862,1600,1517,845,369,810,385,556,1863,125,125,216,216,130,216,559,216,216,216,47,52,216,52,901,486,216,763,760,389,751,1229,746,1049,909,553,2381,142,142,216,398,621,587,1631,606,606,216,190,717,556,523,737,515,216,518,849,325,857,777,583,515,553,453,1773,248,248,216,1420,386,129,662,282,100,267,129,161,44,153,348,122,216,324,76,76,216,164,164,216,541,144,2015,147,147,216,418,1581,580,637,1101,738,800,216,108,108,216,717,439,216,581,306,218,228,298,108,253,335,216
ACSSF,2019m1,nc,000,0115,0000050,6852,673,553,434,4499,4067,2287,5577,2964,2841,1589,2159,3463,3339,2322,5838,4560,563,3833,6711,3584,6007,4934,2347,4180,3076,3453,8888,506,320,422,2265,2372,930,2202,1598,868,1277,1962,2532,2575,1429,4321,4333,383,1385,5803,3771,4082,1783,1297,1284,1375,2728,6457,76,76,216,324,353,143,762,178,216,178,258,437,143,425,3370,624,216,3276,3558,1708,2840,3402,1606,3021,2018,1703,6746,128,71,106,919,990,1577,4304,1662,1663,285,875,2089,1997,1389,2031,1635,349,1266,1814,824,1658,1725,673,1680,945,1555,4446,424,424,216,3572,919,210,1107,703,566,420,654,668,342,456,1343,1270,216,533,539,527,119,504,356,352,1132,161,5362,68,68,216,884,2777,833,1742,2264,2254,500,66,334,151,302,1361,878,216,1010,725,563,489,1082,365,977,994,456
ACSSF,2019m1,nc,000,0115,0000051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0115,0000052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0115,0000053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0115,0000054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0115,0000055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0115,0000056,7694,654,646,206,2989,4005,2517,4417,4176,3865,1162,2024,4852,4458,1756,4750,3469,450,3239,5299,3451,4200,4317,1735,4318,3695,1900,6866,633,625,206,1424,1903,1422,1283,1570,1271,909,1719,3866,3637,1147,3447,2981,433,1571,4265,2994,3501,1772,931,1628,1270,1179,6487,216,216,216,487,550,191,774,450,450,216,341,1085,944,539,2740,158,216,2713,3220,1494,2486,3008,1289,2865,2294,1354,5420,216,216,216,506,1575,1633,3400,1915,1679,631,893,2768,2203,1410,1668,1441,119,1230,1886,804,1655,1801,755,1638,1304,627,3143,200,200,216,2709,721,820,760,447,428,135,436,515,333,466,753,628,216,399,531,221,489,438,371,141,853,115,4597,216,216,216,627,2259,1085,1689,3091,3067,357,57,452,223,397,1517,254,216,1471,596,527,189,1071,759,845,1314,165
ACSSF,2019m1,nc,000,0115,0000057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0115,0000058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0115,0000059,2739,158,158,216,1119,1186,612,1664,1093,1040,356,358,675,488,453,957,856,216,722,1947,1105,1672,1849,722,1675,1097,1085,2267,145,145,216,369,585,124,499,238,193,167,239,386,312,196,783,777,216,178,1739,1040,1411,586,375,440,601,816,2125,216,216,216,216,260,216,425,421,421,216,216,247,216,247,628,76,216,616,991,505,950,1308,419,1285,695,762,1896,216,216,216,354,227,348,1290,536,530,96,257,376,342,128,384,333,216,177,554,310,424,890,440,772,200,374,1352,60,60,216,967,279,217,337,381,355,151,216,233,216,233,232,118,216,201,386,289,209,119,119,216,395,106,1613,216,216,216,233,1075,391,685,649,606,189,216,151,216,151,450,189,216,459,480,381,232,283,121,252,391,186
ACSSF,2019m1,nc,000,0115,0000060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0115,0000061,5615,342,342,216,2103,2449,1318,2612,1787,1778,188,1506,2057,1783,1079,2243,1364,318,1790,3749,2434,2806,3185,1041,2725,1478,885,4069,159,159,216,729,1232,697,905,536,532,66,474,1412,1161,601,1375,1230,318,428,3018,2269,2215,963,729,654,641,601,3611,216,216,216,341,335,91,439,88,88,216,216,154,216,154,1257,200,216,1233,1605,511,1423,2449,517,2432,1293,419,3411,216,216,216,295,546,648,1697,588,582,77,1173,1476,1165,885,884,516,216,830,1419,693,1219,1296,647,1033,229,192,1976,304,304,216,1679,433,216,204,308,290,111,567,465,422,196,59,59,216,216,154,105,111,140,140,216,463,216,3129,216,216,216,329,1948,799,1760,1419,1432,116,591,259,201,147,767,170,216,701,836,151,823,532,150,495,171,293
ACSSF,2019m1,nc,000,0115,0000062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0115,0000063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0115,0000064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0115,0000065,7294,358,321,151,3713,2892,1645,3912,2268,2327,1085,1649,2469,2341,1461,4014,3329,320,2514,4515,2428,3926,3100,1407,2749,2113,2512,6817,255,199,160,1267,1650,606,1536,1111,606,946,1438,1578,1524,647,3272,3116,150,1159,3542,2355,2706,1424,934,1051,1271,1937,5127,76,76,216,282,234,143,723,216,216,216,258,361,143,333,2055,279,216,2024,2640,1475,2055,2385,923,2273,1199,1420,4611,106,216,106,595,676,1152,3005,1311,1268,199,488,1877,1544,1212,1561,1049,278,1130,1171,699,952,717,349,741,583,770,3691,221,221,216,3110,419,216,910,378,378,216,496,445,342,196,631,467,216,439,268,268,216,410,198,352,520,78,3892,216,216,216,833,2021,749,1095,1781,1830,291,216,318,151,283,687,660,216,256,588,448,372,1018,365,902,712,216
ACSSF,2019m1,nc,000,0115,0000066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0115,0000067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0115,0000068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0115,0000069,7694,654,646,206,2989,4005,2517,4417,4176,3865,1162,2024,4852,4458,1756,4750,3469,450,3239,5299,3451,4200,4317,1735,4318,3695,1900,6866,633,625,206,1424,1903,1422,1283,1570,1271,909,1719,3866,3637,1147,3447,2981,433,1571,4265,2994,3501,1772,931,1628,1270,1179,6487,216,216,216,487,550,191,774,450,450,216,341,1085,944,539,2740,158,216,2713,3220,1494,2486,3008,1289,2865,2294,1354,5420,216,216,216,506,1575,1633,3400,1915,1679,631,893,2768,2203,1410,1668,1441,119,1230,1886,804,1655,1801,755,1638,1304,627,3143,200,200,216,2709,721,820,760,447,428,135,436,515,333,466,753,628,216,399,531,221,489,438,371,141,853,115,4597,216,216,216,627,2259,1085,1689,3091,3067,357,57,452,223,397,1517,254,216,1471,596,527,189,1071,759,845,1314,165
ACSSF,2019m1,nc,000,0115,0000070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0115,0000071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0115,0000072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0115,0000073,2739,158,158,216,1119,1186,612,1664,1093,1040,356,358,675,488,453,957,856,216,722,1947,1105,1672,1849,722,1675,1097,1085,2267,145,145,216,369,585,124,499,238,193,167,239,386,312,196,783,777,216,178,1739,1040,1411,586,375,440,601,816,2125,216,216,216,216,260,216,425,421,421,216,216,247,216,247,628,76,216,616,991,505,950,1308,419,1285,695,762,1896,216,216,216,354,227,348,1290,536,530,96,257,376,342,128,384,333,216,177,554,310,424,890,440,772,200,374,1352,60,60,216,967,279,217,337,381,355,151,216,233,216,233,232,118,216,201,386,289,209,119,119,216,395,106,1613,216,216,216,233,1075,391,685,649,606,189,216,151,216,151,450,189,216,459,480,381,232,283,121,252,391,186
ACSSF,2019m1,nc,000,0115,0000074,5615,342,342,216,2103,2449,1318,2612,1787,1778,188,1506,2057,1783,1079,2243,1364,318,1790,3749,2434,2806,3185,1041,2725,1478,885,4069,159,159,216,729,1232,697,905,536,532,66,474,1412,1161,601,1375,1230,318,428,3018,2269,2215,963,729,654,641,601,3611,216,216,216,341,335,91,439,88,88,216,216,154,216,154,1257,200,216,1233,1605,511,1423,2449,517,2432,1293,419,3411,216,216,216,295,546,648,1697,588,582,77,1173,1476,1165,885,884,516,216,830,1419,693,1219,1296,647,1033,229,192,1976,304,304,216,1679,433,216,204,308,290,111,567,465,422,196,59,59,216,216,154,105,111,140,140,216,463,216,3129,216,216,216,329,1948,799,1760,1419,1432,116,591,259,201,147,767,170,216,701,836,151,823,532,150,495,171,293
ACSSF,2019m1,nc,000,0115,0000075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0115,0000076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0115,0000077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0115,0000078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0115,0000079,7237,358,321,151,3713,2892,1645,3912,2268,2327,1085,1634,2479,2337,1461,4013,3342,320,2518,4501,2420,3926,3080,1407,2722,2113,2512,6799,255,199,160,1267,1650,606,1536,1111,606,946,1432,1573,1515,647,3262,3124,150,1159,3540,2370,2706,1401,934,1021,1271,1937,5127,76,76,216,282,234,143,723,216,216,216,258,361,143,333,2055,279,216,2024,2640,1475,2055,2385,923,2273,1199,1420,4574,106,216,106,595,676,1152,3005,1311,1268,199,488,1877,1544,1212,1508,1049,278,1146,1171,691,952,717,349,741,583,770,3691,221,221,216,3110,419,216,910,378,378,216,496,445,342,196,631,467,216,439,268,268,216,410,198,352,520,78,3892,216,216,216,833,2021,749,1095,1781,1830,291,216,318,151,283,687,660,216,256,588,448,372,1018,365,902,712,216
ACSSF,2019m1,nc,000,0115,0000080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0115,0000081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0115,0000082,8400,1316,1309,107,2452,3990,1493,3808,2321,2066,825,993,2072,1841,1133,4053,2893,290,2526,5812,3310,4934,3679,1381,3650,3240,2232,6275,826,826,216,956,1398,632,1035,469,229,417,965,1425,1373,372,2581,2429,290,1251,4760,2981,3723,1433,763,1210,1050,1374,5648,209,209,216,102,391,216,680,366,356,79,163,123,123,216,1682,215,216,1645,3600,1357,3208,2991,1065,2877,2616,1111,6151,170,170,216,330,1294,1156,3576,1290,1232,515,502,1468,1297,752,1664,1196,216,1177,2161,734,1959,1741,211,1741,990,758,3298,789,789,216,2278,1112,208,641,600,207,519,338,430,216,430,519,462,216,225,1252,298,1111,145,143,21,1274,507,4289,417,410,107,590,3063,983,2087,1728,1705,225,205,211,216,211,897,695,216,613,536,452,377,693,161,667,803,272
ACSSF,2019m1,nc,000,0115,0000083,9091,1129,1107,404,3638,4209,2359,4959,3089,2947,1077,1639,3465,2622,2158,4848,3537,307,3486,6107,3137,4656,4501,1711,4250,2767,3606,7504,681,649,270,1846,2374,705,1672,1609,1331,850,1443,2462,2042,1372,3626,3547,200,854,4431,2670,3363,1382,788,1242,1095,2338,5031,323,323,216,216,630,84,794,200,178,86,244,605,393,424,2750,656,216,2651,2507,737,2399,3220,1434,2955,1533,1538,6058,397,397,216,638,1138,1495,3508,1086,1071,232,757,2147,1490,1355,1772,1045,210,1614,1752,797,1387,1823,559,1746,924,1509,3923,675,663,156,2851,1235,258,738,1101,811,667,506,415,342,251,207,79,42,192,748,689,190,247,228,99,645,529,4672,128,68,152,801,3091,1345,1895,1797,1782,352,169,216,216,216,1480,713,216,1252,460,288,374,833,215,829,1273,439
ACSSF,2019m1,nc,000,0115,0000084,8372,2045,1671,1122,3465,3749,1527,4069,2199,1870,1000,906,2369,1725,1498,3032,2024,194,2286,4491,2769,3913,5163,1392,5064,2539,2701,6169,793,802,133,1440,1285,553,1000,649,524,363,817,1763,1312,949,2128,1675,149,1184,3702,2522,3081,1561,825,1356,1246,1633,5424,346,346,216,216,1177,100,639,677,84,673,216,760,84,757,1763,331,216,1756,2374,857,2316,4512,1100,4381,1067,1652,4744,422,395,167,645,968,1185,3835,855,735,409,224,1349,1047,916,1356,805,216,1013,1287,692,991,1699,449,1734,808,1158,3543,1273,1177,448,3197,888,315,989,547,431,312,217,140,216,140,445,279,216,328,486,207,419,249,196,151,1033,596,4067,1030,379,971,745,2691,609,1492,1708,1672,290,291,144,216,144,537,356,127,443,715,617,486,652,72,659,1059,648
ACSSF,2019m1,nc,000,0115,0000085,8901,542,476,322,4321,3334,1985,4339,2588,2640,1433,1921,2789,2867,1785,5194,4437,474,2825,6191,3898,5419,4387,1788,3801,2821,3043,8204,391,290,328,1850,2111,772,2072,1357,671,1115,1863,2217,2181,814,4438,4288,328,1566,5169,3614,3922,2330,1282,1969,1209,2339,5946,76,76,216,324,363,129,717,154,216,154,402,638,143,625,2367,322,216,2345,3144,1721,2427,3218,1072,3010,1891,1467,5189,121,56,106,939,891,1259,3561,1558,1527,257,731,1865,1704,1298,1641,1345,278,959,1486,971,1311,978,483,919,887,724,4227,330,330,216,3286,533,288,990,717,515,426,529,448,216,448,1365,1299,216,529,464,389,230,410,198,352,1009,665,4886,216,216,216,848,2439,824,1880,2022,2057,453,66,334,151,302,867,749,216,490,736,635,372,847,365,792,844,523
ACSSF,2019m1,nc,000,0115,0000086,6673,970,923,263,3002,3714,1487,3605,2678,2494,1297,882,2450,1909,1404,3006,2156,258,2032,4709,2851,4072,3184,1267,2889,2262,1911,5568,809,794,132,1354,1915,745,1122,543,454,319,769,1895,1457,929,2026,1676,220,944,4233,2437,3587,1531,1074,955,1690,1160,4795,216,216,216,68,838,107,1088,25,25,216,216,207,76,193,1613,263,97,1567,3169,1524,2602,2537,832,2372,1371,1374,3722,216,216,216,777,1168,793,2902,1276,1271,127,440,1718,1157,1216,1216,927,99,763,1798,933,1827,1447,435,1318,515,696,3523,539,534,88,2520,1536,249,627,968,552,793,398,255,216,255,378,330,216,209,572,209,514,166,166,216,660,166,4155,312,244,207,787,3144,879,1431,1984,2023,432,175,246,216,246,1120,408,216,1014,617,438,369,541,252,461,713,282
ACSSF,2019m1,nc,000,0115,0000087,8407,1152,1059,287,3428,4034,2031,4708,2828,2566,1023,1969,2578,2212,1491,3589,2262,586,2770,5157,3826,3580,4673,1751,4193,2632,2005,6610,426,426,216,1340,1849,849,1460,744,748,338,1028,1759,1333,966,2150,1977,517,758,4337,3393,3063,1658,934,1241,901,1213,4600,561,561,216,408,631,122,425,553,72,553,180,331,216,331,2115,387,216,2038,2100,1234,1856,3117,996,3061,1492,1115,5817,242,221,83,825,1340,1254,3555,1543,1328,631,1163,1927,1783,1062,1051,690,182,849,2632,1296,2379,1776,882,1386,643,1113,3324,710,693,127,2580,1333,424,905,434,113,446,471,378,216,378,1060,208,216,1045,388,265,286,61,216,61,1311,151,4126,330,166,235,822,2843,982,1580,2357,2302,487,591,65,216,65,1268,532,120,1159,545,342,531,878,152,860,711,614
ACSSF,2019m1,nc,000,0115,0000088,8398,1797,1747,243,4152,3113,1390,4691,2470,2351,1334,1661,2372,1870,1638,3409,2783,79,2037,5766,3250,4475,4350,1770,3937,2872,2232,5388,1017,1017,144,1540,1436,484,1065,1271,965,673,1173,1599,1202,982,2645,2503,216,870,4606,3017,3203,1378,675,1279,734,1192,5623,271,271,216,245,917,216,852,262,93,236,232,751,374,638,1570,386,216,1491,2552,867,2358,3435,1290,3255,1752,1573,5601,488,477,151,649,987,939,3534,901,876,226,872,1756,1359,1149,1196,816,79,890,1719,1029,1159,1644,459,1546,1127,768,3578,1410,1400,121,3197,1186,384,846,887,427,744,852,345,216,345,583,248,216,510,466,263,379,433,427,63,1157,406,3962,506,506,216,721,2710,874,1813,1793,1767,762,140,376,216,376,739,257,216,732,395,369,148,509,358,342,942,142
ACSSF,2019m1,nc,000,0115,0000089,7192,1477,1354,450,3629,3766,1132,3909,1735,1597,921,1107,2918,2601,1316,3013,2336,453,1998,4795,3058,4184,4658,1425,4225,2245,2145,5211,472,455,113,1312,1861,588,958,819,310,723,913,2019,1884,771,2028,1955,426,521,3938,2621,2945,1555,998,1349,1079,1346,4985,420,420,216,216,632,216,909,421,421,216,216,407,188,315,1639,539,216,1515,2202,784,2248,4037,782,3844,1440,1520,4511,121,21,118,513,1169,738,2892,964,925,220,531,1744,1425,835,1032,841,85,793,1552,840,1299,1276,525,1202,770,749,3205,1291,1218,284,3107,1202,289,980,555,492,325,514,487,115,439,513,278,101,423,964,853,399,412,377,184,902,489,4072,355,235,276,776,3130,976,1532,1456,1423,485,315,251,113,220,814,205,216,789,703,533,482,708,224,661,781,405
ACSSF,2019m1,nc,000,0115,0000090,8397,999,990,110,3056,3919,2021,3085,2348,2083,1184,1146,2856,2371,1292,3516,3024,463,1779,4506,3206,3701,3465,1421,3103,2282,1583,6392,837,837,216,1475,1903,771,1161,1163,841,780,859,2534,2313,796,2744,2730,463,820,3756,2751,3147,1746,596,1650,785,1036,3379,229,229,216,17,490,104,895,219,219,216,47,216,146,161,1217,512,216,1142,1715,816,1651,2282,932,2167,1554,1049,4321,142,142,216,566,1023,1632,2300,739,742,234,631,1427,1163,905,1332,1170,216,761,1397,773,1448,1309,606,1134,753,720,3128,543,530,105,2075,753,431,1067,615,497,461,429,559,44,559,561,249,216,483,567,355,454,175,165,75,827,308,3683,321,319,40,817,2610,756,1358,1652,1435,749,286,108,108,216,896,549,216,762,763,639,414,300,108,274,572,333
ACSSF,2019m1,nc,000,0115,0000091,7162,835,827,111,2775,5097,1605,3114,2675,2619,879,1291,2057,1386,1473,2981,2158,373,2395,4741,2617,4202,4083,1592,3964,2321,1916,6335,632,632,216,1311,2366,677,989,850,749,492,987,1395,1054,768,2216,2004,336,899,4103,2499,3215,2405,919,2232,1253,1047,5040,397,397,216,358,931,435,529,234,113,210,224,577,216,577,1873,167,216,1827,2548,649,2480,2694,944,2794,1432,1287,4366,122,85,89,570,1453,1142,2247,1161,1035,408,475,1371,1203,758,1122,841,156,708,1583,571,1503,1094,276,1040,815,715,3019,314,314,216,2283,1254,231,604,877,669,513,497,647,20,648,721,235,216,664,406,272,272,949,379,896,768,213,5583,131,118,65,401,3758,787,1672,2471,2474,401,44,101,101,216,668,140,216,638,808,342,752,685,302,627,1081,175
ACSSF,2019m1,nc,000,0115,0000092,8801,1377,1229,660,4285,4506,1750,3704,1980,1850,647,944,2552,1816,2099,3937,2192,137,2757,4788,3535,4130,4301,2271,4180,2389,2480,6973,830,698,415,1010,1932,560,903,1241,1131,405,834,1504,1284,863,2148,1875,45,812,4284,3192,3170,1663,764,1630,1184,1631,4698,169,169,216,279,671,464,705,175,86,152,216,522,216,522,2207,354,216,2120,2517,780,2466,3284,1779,3029,1646,1222,4398,307,303,46,792,1225,898,2668,844,800,256,507,1699,1151,1489,962,821,128,578,1690,1118,1147,1305,772,1063,1075,807,4697,991,887,384,3961,1277,441,995,643,545,343,302,515,216,515,546,164,216,526,1172,718,982,347,304,148,937,301,4254,399,130,382,746,3216,1248,2036,1438,1341,330,104,195,216,195,657,216,216,657,367,311,235,922,555,807,693,304
ACSSF,2019m1,nc,000,0115,0000093,8493,590,580,206,3016,4076,2461,4894,4278,4024,1166,2082,4547,4357,1597,5123,3401,545,3758,6284,3876,4932,4774,1999,4371,3365,1908,6784,569,559,206,1614,2074,1215,1477,1526,1183,928,1710,3585,3485,1073,3668,2983,534,1813,4533,3161,3437,1785,1018,1614,1064,1105,6611,216,216,216,487,555,191,578,419,419,216,341,1220,1041,577,2862,158,216,2837,3540,1530,2931,3404,1433,3004,2167,1360,6039,216,216,216,480,1539,1572,3996,2038,1792,640,802,2383,1951,1225,1749,1384,112,1323,2033,927,1790,1804,757,1718,1190,495,2931,176,176,216,2817,725,857,720,375,354,135,502,615,333,583,816,628,216,516,279,221,177,523,465,151,966,115,4778,216,216,216,565,2543,1164,1711,3004,2973,360,76,452,223,397,1574,346,216,1515,617,532,232,1116,768,899,1270,142
ACSSF,2019m1,nc,000,0115,0000094,8236,696,680,203,3326,4784,1918,3409,2731,2694,626,1375,2266,2274,1346,3668,2719,226,2229,4644,2713,3908,3357,1043,3047,2129,1706,5935,556,512,203,1398,2431,766,1245,753,661,374,817,1698,1530,719,2332,2087,184,786,3786,2365,2848,1386,651,1291,1020,1112,4792,167,167,216,216,426,216,939,421,421,216,449,172,216,172,1480,324,216,1515,2293,802,2100,2685,563,2577,1930,676,4033,112,112,216,470,1339,1305,2595,1073,1027,175,600,1356,1273,983,1454,867,97,1242,1611,649,1431,1309,421,1187,808,682,2815,420,420,216,2570,1228,641,916,686,594,338,842,530,429,312,554,149,113,496,375,345,153,732,513,530,1056,143,5225,216,216,216,920,3525,820,1909,2125,2106,379,101,372,201,296,1042,715,216,749,1095,685,845,763,180,717,805,673
ACSSF,2019m1,nc,000,0115,0000095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
