ACSSF,2019e1,nc,000,0044,0000065,99375,99021,15756,10721,6114,18917,16833,16364,14316,354,86267,55716,9158,7230,3294,22091,13943,30551,5138,1039,212,268,1770,1849,25413,2894,2610,1632,6787,11490,99021,59119,9373,2755,27774,99021,20621,20353,3990,739,15624,268,78400,77687,55129,5650,16908,713,99021,86267,82995,1707,1565,4637,5488,2629,474708,454744,188412,92000,28015,63985,96412,34765,61647,71123,649,13003,828,122607,117152,2090,3365,6116,7468,6250,416,1483,6215,210,29964,19964,55358,53883,33372,15874,9734,6140,12409,3839,416,653,181,20511,18698,5707,5290,417,12991,12046,945,1813,1475,355723,62780,143892,27806,36046,45869,39330,126630,18201,25317,16820,28357,10792,27143,175210,27243,92994,10138,7689,27467,9679,53883,17336,25581,848,0,7610,2508,474708,454744,188412,92000,96412,71772,13831,122607,6116,7468,6250,8114,30174,19964
ACSSF,2019e1,nc,000,0044,0000066,21633,21624,3425,2477,1036,3566,3326,4394,3400,9,19977,10707,2083,1861,704,3417,2642,9270,2337,902,147,243,674,371,6933,405,321,0,1976,4231,21624,11322,2057,843,7402,21624,6531,6400,789,1216,4395,131,15093,15093,10533,1306,3254,0,,,,,,,,,123728,117828,54673,25560,8611,16949,29113,12173,16940,18631,75,5105,61,25902,25033,240,629,2343,808,546,0,308,1286,0,8090,5900,22093,21584,12120,6353,4610,1743,5517,176,0,74,0,9464,9044,2857,2708,149,6187,5802,385,420,509,96204,20784,37590,9857,5925,10689,11359,34566,5296,6787,5579,4611,2463,9830,40054,6978,19904,3594,1314,7005,1259,21584,8510,10899,684,0,1221,270,123728,117828,54673,25560,29113,18706,5166,25902,2343,808,546,1594,8090,5900
ACSSF,2019e1,nc,000,0044,0000067,62158,62083,7935,8223,3122,11892,10074,11034,9803,75,52802,27691,4122,3339,1770,9743,8717,25111,3576,328,1233,166,1019,830,21535,1950,1734,1186,7998,8667,62083,30822,2219,3215,25827,62083,19407,19383,4532,67,14784,24,42676,42676,26290,3852,12534,0,62083,52802,51199,775,828,5947,2791,543,247951,237623,94884,39022,15746,23276,55862,20331,35531,32260,230,3655,569,76745,73783,1031,1931,7756,5182,3690,447,787,1966,519,8933,10328,33166,32467,18720,8875,5042,3833,7206,1669,411,466,93,13747,12913,4673,4368,305,8240,7858,382,834,699,175540,36077,64800,8383,23943,30923,11414,53437,7261,9185,3591,17260,9878,6262,89636,16590,41666,3868,6683,16421,4408,32467,12226,13949,924,0,4624,744,247951,237623,94884,39022,55862,32490,4224,76745,7756,5182,3690,3200,9452,10328
ACSSF,2019e1,nc,000,0044,0000068,18581,18462,2140,2902,846,3394,3301,2542,3337,119,16094,10584,1462,1793,555,3592,3182,5510,1110,46,48,0,568,448,4400,451,951,0,1959,1039,18462,11652,1193,1395,4222,18462,3621,3621,1479,325,1817,0,14841,14625,10173,1116,3336,216,18462,16094,14931,814,349,893,1046,429,92859,89461,40340,18773,6612,12161,21567,9656,11911,13226,127,2387,402,20310,18859,1070,381,1553,979,1719,0,413,830,213,6962,3398,15960,14685,8006,4219,1932,2287,2996,275,0,375,141,6679,6494,2170,1928,242,4324,4269,55,185,1275,70999,16268,26692,5655,4216,8398,9770,21738,3802,4863,2330,2483,2499,5761,34576,6269,15669,3059,1420,4566,3593,14685,6197,6160,266,313,1333,416,92859,89461,40340,18773,21567,13353,2789,20310,1553,979,1719,1243,7175,3398
ACSSF,2019e1,nc,000,0044,0000069,207767,207517,35350,24813,10774,32573,33789,38306,31912,250,184346,110319,18892,13486,6708,33030,38203,74027,15430,3520,1559,1203,6008,3140,58597,7311,6493,1653,20479,22661,207517,117403,21651,6152,62311,207517,36300,35641,7270,3573,24798,659,171217,170576,110133,14915,45528,641,207517,184346,177271,3093,3982,14224,5984,2963,885707,872037,342448,168553,54593,113960,173895,63688,110207,129637,1657,23689,1528,266900,254361,4595,7944,17716,11825,16196,1276,2926,12974,251,43014,13670,94264,92464,64055,29313,17043,12270,21530,9169,807,2259,977,28409,26795,8236,7230,1006,18559,17869,690,1614,1800,664520,118281,262902,50265,82504,96608,53960,237506,32741,49280,25098,68064,27200,35123,334550,60441,168797,23674,14030,51634,15974,92464,25099,44825,1493,410,17774,2863,885707,872037,342448,168553,173895,131294,25217,266900,17716,11825,16196,17176,43265,13670
ACSSF,2019e1,nc,000,0044,0000070,24993,24824,4371,3077,1240,3740,4044,3545,4807,169,22706,17690,2498,2232,1063,5721,6176,5016,671,53,69,0,156,393,4345,730,547,89,1404,1575,24824,18697,2434,823,2870,24824,3194,3194,1151,0,2043,0,21630,21630,17546,900,3184,0,24824,22706,21635,692,379,1472,395,251,96342,94889,30660,13997,2965,11032,16663,5189,11474,15988,49,1457,183,35661,33237,1041,1383,1952,1127,1550,723,1703,1868,0,1968,1453,11322,10658,7120,3046,2100,946,2354,980,491,249,0,3538,3495,813,813,0,2682,2648,34,43,664,70065,8154,32273,3483,12955,11335,1865,22394,726,4578,1849,10050,4033,1158,37013,3967,22671,1557,2748,5363,707,10658,3461,5024,77,157,1939,0,96342,94889,30660,13997,16663,16037,1640,35661,1952,1127,1550,4294,1968,1453
ACSSF,2019e1,nc,000,0044,0000071,18809,18792,2501,1550,585,3233,3477,3596,3850,17,15128,10894,1155,477,221,3791,5250,4234,1082,206,0,47,266,563,3152,292,566,260,1061,973,18792,11857,1254,1169,4512,18792,5418,5418,1903,826,2689,0,13374,12883,9954,1025,1904,491,18792,15128,13752,178,1198,2226,425,1013,77277,75573,27796,13658,3774,9884,14138,4148,9990,13452,48,1003,67,23861,21635,275,1951,3189,771,1084,512,56,1662,187,1885,1704,11969,11335,7938,3703,1534,2169,2937,666,464,115,53,3397,3243,990,914,76,2253,2187,66,154,634,56781,7922,26402,2640,8733,9521,1563,16566,761,4509,1164,7100,2142,890,28880,4060,16345,1286,1607,5097,485,11335,3101,5548,190,26,2282,188,77277,75573,27796,13658,14138,13500,1070,23861,3189,771,1084,2230,2072,1704
ACSSF,2019e1,nc,000,0044,0000072,57466,57410,9038,8624,3170,9327,9267,8809,9175,56,51916,30887,5395,3472,1687,10896,9437,21029,4723,539,581,181,1672,1750,16306,2292,2485,1224,4936,5369,57410,32459,6493,2524,15934,57410,13853,13727,2336,571,10820,126,43557,43277,30123,4794,8360,280,57410,51916,49236,995,1685,3172,1916,406,278953,266611,114540,51373,15383,35990,63167,22287,40880,41667,1002,8852,906,70279,65775,1426,3078,5343,3541,3247,2187,263,3349,0,11435,12342,34869,33326,22870,11597,6066,5531,6804,1264,1973,943,289,10456,10236,2335,2261,74,7901,7622,279,220,1543,209201,37670,85240,19629,18363,31825,16474,75197,9575,18343,11299,14207,9607,12166,100678,18212,52005,7884,4156,14529,3892,33326,9883,14892,446,0,7689,416,278953,266611,114540,51373,63167,42669,9758,70279,5343,3541,3247,5799,11435,12342
ACSSF,2019e1,nc,000,0044,0000073,51459,51353,10293,7126,4096,8257,8134,6771,6676,106,45503,24687,5282,3588,1830,8002,5985,20816,2870,810,616,130,736,578,17946,2696,2251,1729,5637,5633,51243,26186,3280,2668,19109,51353,19355,19081,6057,504,12520,274,31998,31485,20239,3000,8246,513,51243,45503,42268,906,2329,3485,1204,1051,211674,196551,82087,39036,13331,25705,43051,16933,26118,29259,125,3642,231,60415,55501,1174,3740,4911,2287,2235,290,355,2981,278,7455,15123,24448,23731,14974,7548,4924,2624,4918,1162,290,906,150,8757,8378,2323,2174,149,6055,5871,184,379,717,145198,30264,58584,7736,14819,24210,9585,56520,8969,18811,4359,10230,8299,5852,64947,13250,29732,2909,4457,11342,3257,23731,8045,10041,468,132,4569,476,211674,196551,82087,39036,43051,29384,3873,60415,4911,2287,2235,3626,7733,15123
ACSSF,2019e1,nc,000,0044,0000074,65401,65226,9424,8495,2465,11266,12073,12169,9334,175,58965,30559,4911,4239,1110,10235,10064,28406,5905,166,998,182,3079,1480,22501,3662,2803,507,7738,7791,65226,31943,5992,4327,22964,65226,22132,22067,5487,1273,15307,65,43094,42435,26456,5639,10340,659,65226,58965,55013,1611,2341,3178,1917,1166,296725,279524,118046,51999,15144,36855,66047,24925,41122,41172,345,7565,311,84433,79751,1852,2830,3685,3765,4051,205,441,3595,56,11854,17201,40530,39031,25535,12851,8109,4742,8573,3115,205,352,439,13496,12798,3390,2841,549,9408,9209,199,698,1499,214298,40069,83525,15630,25468,34433,15173,71027,8711,11892,9456,20020,10450,10498,104240,19308,53134,5463,5275,17559,3501,39031,12050,18499,711,173,6424,1174,296725,279524,118046,51999,66047,41517,7876,84433,3685,3765,4051,4241,11910,17201
ACSSF,2019e1,nc,000,0044,0000075,25360,25337,4618,2435,1199,3811,4083,4643,4548,23,21699,14333,2628,1770,719,4426,4790,7366,887,208,0,0,377,302,6479,884,294,414,2386,2501,25337,15029,1011,1279,8018,25337,8682,8682,3122,360,5200,0,16655,16655,11907,919,3829,0,25337,21699,20875,269,555,1829,663,1146,107183,102596,38885,17453,4993,12460,21432,6105,15327,15789,0,2581,41,33695,31963,751,981,2236,1495,1281,353,295,722,24,5199,4587,17027,16580,11246,5621,3288,2333,3889,1059,353,324,0,5334,4304,1558,1451,107,2746,2478,268,1030,447,77259,11098,31625,5012,11996,12066,5462,23619,2611,5005,2897,9311,2218,1577,37060,4558,18626,1847,2685,6596,2748,16580,3929,7994,268,0,3252,1137,107183,102596,38885,17453,21432,15789,2622,33695,2236,1495,1281,1370,5223,4587
ACSSF,2019e1,nc,000,0044,0000076,16241,16209,2559,2581,1599,1558,2515,2994,2403,32,14522,7719,1240,1599,952,2139,1789,6803,286,0,0,0,167,119,6517,990,512,647,1444,2924,16209,8291,144,375,7399,,,,,,,,,,,,,,,,,,,,,,93391,86668,37402,13359,3031,10328,24043,7243,16800,11069,524,3230,434,19707,19335,122,250,1184,593,680,0,0,1197,72,10576,6723,10178,9777,6209,3337,2190,1147,2249,508,0,115,0,3568,3374,440,440,0,2934,2726,208,194,401,70459,10274,22908,7143,5185,9033,15916,33367,3373,3749,5440,4101,2391,14313,27315,3735,14061,1703,1084,5531,1201,9777,3166,5098,0,0,1111,402,93391,86668,37402,13359,24043,11593,3664,19707,1184,593,680,1197,10648,6723
ACSSF,2019e1,nc,000,0044,0000077,15015,14984,3785,1316,362,2431,3004,1868,2218,31,13851,9567,3142,865,207,3109,2244,4284,41,41,0,0,0,0,4243,442,412,155,1900,1334,14984,10262,660,0,4062,,,,,,,,,,,,,,14984,13851,10903,1612,1336,934,0,199,72438,54759,21986,10565,2998,7567,11421,2530,8891,10677,0,643,0,16969,13766,1612,1591,1202,871,293,51,0,180,0,1887,17679,,,,,,,,,,,,,,,,,,,,,,39775,5528,21431,1669,3118,5543,2486,20564,2424,11279,806,1999,2487,1569,14536,2222,7447,863,1119,2156,729,4675,882,2705,0,0,900,188,72438,54759,21986,10565,11421,10677,643,16969,1202,871,293,231,1887,17679
ACSSF,2019e1,nc,000,0044,0000078,42875,42870,5610,3085,2049,5947,8267,8730,9182,5,41585,35851,5011,2577,1423,12774,14066,5734,1902,215,0,0,619,1068,3832,152,463,626,500,2091,42870,36730,846,1682,3612,42870,2587,2587,1271,746,570,0,40283,40283,35459,1412,3412,0,42870,41585,39615,830,1140,428,628,229,168038,167756,62848,36890,6342,30548,25958,6828,19130,38625,535,1894,37,54106,51061,1691,1354,428,1196,2293,1154,251,1071,0,3318,282,19747,19525,15073,6683,4870,1813,5398,1838,1154,0,0,4452,4092,1217,1105,112,2875,2837,38,360,222,124886,13170,78484,3852,12295,12536,4549,31953,3249,11555,1969,10756,2051,2373,73408,5979,55878,1548,1539,6463,2001,19525,3942,11051,335,0,4022,175,168038,167756,62848,36890,25958,39160,1931,54106,428,1196,2293,2476,3318,282
ACSSF,2019e1,nc,000,0044,0000079,99227,98873,15682,10647,6114,18917,16833,16364,14316,354,86119,55568,9084,7156,3294,22091,13943,30551,5138,1039,212,268,1770,1849,25413,2894,2610,1632,6787,11490,98873,58971,9373,2755,27774,98873,20621,20353,3990,739,15624,268,78252,77539,54981,5650,16908,713,98873,86119,82847,1707,1565,4637,5488,2629,472775,452811,187511,91244,28015,63229,96267,34620,61647,70465,649,13003,828,122317,116862,2090,3365,6116,7468,6250,416,1483,6215,210,29880,19964,54719,53244,32733,15535,9395,6140,12109,3839,416,653,181,20511,18698,5707,5290,417,12991,12046,945,1813,1475,353938,62635,142534,27806,35904,45869,39190,125888,18140,24918,16820,28215,10792,27003,174806,27159,92674,10138,7689,27467,9679,53244,17336,24942,848,0,7610,2508,472775,452811,187511,91244,96267,71114,13831,122317,6116,7468,6250,8114,30090,19964
ACSSF,2019e1,nc,000,0044,0000080,21633,21624,3425,2477,1036,3566,3326,4394,3400,9,19977,10707,2083,1861,704,3417,2642,9270,2337,902,147,243,674,371,6933,405,321,0,1976,4231,21624,11322,2057,843,7402,21624,6531,6400,789,1216,4395,131,15093,15093,10533,1306,3254,0,,,,,,,,,123728,117828,54673,25560,8611,16949,29113,12173,16940,18631,75,5105,61,25902,25033,240,629,2343,808,546,0,308,1286,0,8090,5900,22093,21584,12120,6353,4610,1743,5517,176,0,74,0,9464,9044,2857,2708,149,6187,5802,385,420,509,96204,20784,37590,9857,5925,10689,11359,34566,5296,6787,5579,4611,2463,9830,40054,6978,19904,3594,1314,7005,1259,21584,8510,10899,684,0,1221,270,123728,117828,54673,25560,29113,18706,5166,25902,2343,808,546,1594,8090,5900
ACSSF,2019e1,nc,000,0044,0000081,62158,62083,7935,8223,3122,11892,10074,11034,9803,75,52802,27691,4122,3339,1770,9743,8717,25111,3576,328,1233,166,1019,830,21535,1950,1734,1186,7998,8667,62083,30822,2219,3215,25827,62083,19407,19383,4532,67,14784,24,42676,42676,26290,3852,12534,0,62083,52802,51199,775,828,5947,2791,543,247951,237623,94884,39022,15746,23276,55862,20331,35531,32260,230,3655,569,76745,73783,1031,1931,7756,5182,3690,447,787,1966,519,8933,10328,33166,32467,18720,8875,5042,3833,7206,1669,411,466,93,13747,12913,4673,4368,305,8240,7858,382,834,699,175540,36077,64800,8383,23943,30923,11414,53437,7261,9185,3591,17260,9878,6262,89636,16590,41666,3868,6683,16421,4408,32467,12226,13949,924,0,4624,744,247951,237623,94884,39022,55862,32490,4224,76745,7756,5182,3690,3200,9452,10328
ACSSF,2019e1,nc,000,0044,0000082,156049,155618,23186,18522,7999,22167,29188,30687,23869,431,135853,71915,9683,7985,4427,23670,26150,63938,10996,1429,1231,181,3703,4452,52942,8420,5824,2895,18485,17318,155546,78427,13617,9642,53860,155618,55652,55455,12479,3463,39513,197,99966,98365,65948,9488,22929,1601,155546,135853,128489,2710,4654,13034,3666,2993,763500,727085,305873,132366,37431,94935,173507,62424,111083,112747,1937,17802,1618,204110,192145,3964,8001,20157,9655,8583,2067,1429,10446,716,29945,36415,130551,125355,83697,44561,24770,19791,29145,4569,1815,3149,458,41658,39673,10965,10177,788,28708,27791,917,1985,5196,571467,99855,229562,39252,68145,95207,39446,171407,15447,31265,19647,50688,27394,26966,274705,46440,137005,18227,17123,46274,9636,125355,37968,61292,1378,334,21539,2844,763500,727085,305873,132366,173507,114684,19420,204110,20157,9655,8583,13942,30661,36415
ACSSF,2019e1,nc,000,0044,0000083,220529,220275,33920,21701,14952,30063,37949,42973,38717,254,200885,149437,23350,16127,9857,49092,51011,51448,14400,3120,1042,550,4480,5208,37048,2504,3254,2620,10427,18243,220251,157223,15867,8077,39084,220275,36915,36593,14352,3873,18368,322,183360,182576,142895,12596,27085,784,220251,200885,190932,3652,6301,13288,3673,2405,888547,879261,321361,158191,28408,129783,163170,39740,123430,184758,1709,16980,492,279942,262846,6401,10695,18738,8464,10831,2639,3456,8331,693,20867,9286,125454,123250,93856,47156,30047,17109,35153,7458,1965,1930,194,29394,27769,7018,6519,499,20751,20103,648,1625,2204,658986,68148,373388,34361,78954,79151,24984,170648,7308,51322,15347,62160,21577,12934,365088,34218,247115,17303,16418,39239,10795,123250,26622,74951,1711,376,18335,1255,888547,879261,321361,158191,163170,186467,17472,279942,18738,8464,10831,14426,21560,9286
ACSSF,2019e1,nc,000,0044,0000084,164130,163504,24664,17771,9738,25890,30439,28596,26406,626,142391,101569,17239,11726,4930,33018,34656,40822,6554,693,538,378,2939,2006,34268,3925,3459,3235,12207,11442,163177,111586,13072,5159,33360,163504,41557,41009,14760,3642,22607,548,121947,119675,96826,5514,17335,2272,163177,142391,132176,3764,6451,12675,3169,4942,761753,726183,296678,144855,34453,110402,151823,44132,107691,151529,1166,19391,657,195479,180808,5474,9197,18050,5774,5094,789,769,8640,395,21772,35570,135639,132738,91132,47646,29152,18494,37311,3697,441,1270,767,41606,39183,13960,12441,1519,25223,24423,800,2423,2901,562679,78258,304901,40527,53088,61188,24717,163006,10761,60168,18913,41320,18524,13320,266935,30633,167899,18845,11696,29350,8512,132738,36864,76834,2769,72,13314,2885,761753,726183,296678,144855,151823,152695,20048,195479,18050,5774,5094,10198,22167,35570
ACSSF,2019e1,nc,000,0044,0000085,189774,189376,28127,19424,9513,33344,33144,32560,33264,398,171064,121189,19279,13651,6233,43473,38553,49875,9898,1415,89,268,3568,4558,39977,4209,4209,2033,12230,17296,189376,127750,13191,6788,41647,189376,34260,33826,11337,1798,20691,434,155116,154217,116413,9875,27929,899,189376,171064,164005,3870,3189,8569,5774,3969,873270,840044,337926,175240,47359,127881,162686,56060,106626,150224,1862,19890,1302,239721,228778,5478,5465,10306,10025,9959,2619,2284,7592,427,45907,33226,103735,101543,68621,32699,21238,11461,25417,6665,2619,875,346,32922,30505,9547,8695,852,20958,19780,1178,2417,2192,650668,103419,303786,42496,68137,73431,59399,217444,28450,49947,24297,55621,17560,41569,331681,46494,200590,16396,12418,40943,14840,101543,28475,53249,1803,98,14928,2990,873270,840044,337926,175240,162686,152086,21192,239721,10306,10025,9959,12495,46334,33226
ACSSF,2019e1,nc,000,0044,0000086,156100,155742,21436,17783,8072,27104,27175,28027,26145,358,136868,89230,13413,9539,5353,30052,30873,47638,11171,1834,1837,443,3327,3730,36467,3569,3563,1963,13285,14087,155715,98018,9525,8008,40164,155742,40088,39885,15512,2739,21634,203,115654,115614,82506,9786,23322,40,155715,136868,127921,5191,3756,12628,4556,1663,765013,739667,305576,148797,42355,106442,156779,52722,104057,143483,1353,16205,1031,204869,189953,7496,7420,16419,8857,8053,1505,1561,6236,724,23795,25346,141690,138575,93748,46438,29214,17224,38407,4873,991,2460,579,44827,42584,15261,13709,1552,27323,26329,994,2243,3115,583925,95077,288965,35231,67683,66426,30543,157270,14346,37043,17973,50689,18941,18278,288080,40693,174268,13583,16383,32765,10388,138575,40038,77654,3675,611,14720,1877,765013,739667,305576,148797,156779,144836,17236,204869,16419,8857,8053,9302,24519,25346
ACSSF,2019e1,nc,000,0044,0000087,176024,175838,25255,19589,7820,27316,30769,33543,31546,186,152258,98693,12621,11213,3811,31209,39839,53565,13325,2443,1327,632,4748,4175,40240,5612,4262,1663,13678,15025,175739,106948,16889,9560,42342,175838,49275,49215,14120,5312,29783,60,126563,124811,92828,12410,19573,1752,175739,152258,140555,3034,8669,13840,5497,4144,791470,776116,305260,146889,33862,113027,158371,48910,109461,149072,853,17335,533,231014,212244,4920,13850,19706,9564,9325,1464,2585,9702,513,19190,15354,142789,139125,98648,49451,30121,19330,39073,5583,1393,2248,900,40477,38450,12277,11188,1089,26173,25131,1042,2027,3664,600278,82772,299924,36073,78657,82195,20657,150351,8970,32895,16368,59655,24198,8265,310802,37483,188372,16873,18787,39253,10034,139125,36319,78657,2832,215,18744,2358,791470,776116,305260,146889,158371,149925,17868,231014,19706,9564,9325,13751,19703,15354
ACSSF,2019e1,nc,000,0044,0000088,166167,165826,24572,17615,7866,27991,27169,32925,27688,341,144852,91805,12743,9000,4432,31150,34480,53047,12598,2746,1458,521,5272,2601,40449,4491,4565,1346,12413,17634,165712,101671,14078,7570,42393,165826,49347,48992,16551,5279,27162,355,116479,116047,85120,9370,21557,432,165712,144852,134542,3517,6793,16210,3083,1567,816402,798348,319329,153743,41308,112435,165586,54597,110989,151003,930,21650,564,223788,206576,5457,11755,24610,8301,9703,2396,2051,9406,165,24452,18054,168951,165708,118738,60616,37798,22818,47167,5538,1148,3603,666,46970,43958,14314,13047,1267,29644,28494,1150,3012,3243,632522,95905,305063,43405,78822,79401,29926,165013,12511,38955,20008,53814,21223,18502,301801,41853,169169,20490,23718,38594,7977,165708,41541,96939,2907,1290,19584,3447,816402,798348,319329,153743,165586,151933,22214,223788,24610,8301,9703,13853,24617,18054
ACSSF,2019e1,nc,000,0044,0000089,195156,194580,31504,23698,12343,28454,34376,32809,31396,576,169404,113457,18259,14592,6940,37013,36653,55947,8534,1485,1141,403,2751,2754,47413,5711,5043,3141,16099,17419,194470,123332,17225,6671,47242,194580,50389,48837,18126,1793,28918,1552,144191,142990,105316,8920,28754,1201,194470,169404,154909,4921,9574,14753,4607,5706,815055,790882,298572,145536,37534,108002,153036,47082,105954,140836,1009,16753,616,247018,225208,6508,15302,24214,9073,10366,2806,3688,11224,1239,23468,24173,123387,119767,85970,41489,25351,16138,28909,7139,2381,4215,1837,33797,32097,10094,9185,909,22003,20937,1066,1700,3620,596302,84616,284013,34358,77521,90330,25464,186062,17376,55519,15801,56664,28173,12529,290473,37118,168122,16380,20367,38989,9497,119767,30122,60372,2177,490,23168,3438,815055,790882,298572,145536,153036,141845,17369,247018,24214,9073,10366,17718,24707,24173
ACSSF,2019e1,nc,000,0044,0000090,194363,194178,26429,19635,8362,29568,35019,38563,36602,185,174517,121986,14915,11846,5707,40410,49108,52531,10018,2371,851,300,3230,3266,42513,5306,4026,1307,14498,17376,194128,129809,11506,6040,46773,194178,47738,47381,13126,4827,29428,357,146440,145776,116683,6709,22384,664,194128,174517,166249,4097,4171,14368,2898,2345,796413,783051,285623,140868,31182,109686,144755,43064,101691,150912,703,10822,794,263744,249327,6216,8201,21401,8087,8312,2441,3034,8636,362,18180,13362,121485,118697,83408,41545,25584,15961,31272,5895,1865,2501,330,35289,33623,10265,9441,824,23358,22814,544,1666,2788,588873,74246,302595,23010,89041,79295,20686,149555,7601,33596,9133,69714,21661,7850,320621,34390,204879,12449,19170,39004,10729,118697,32255,64120,1428,157,18630,2107,796413,783051,285623,140868,144755,151615,11616,263744,21401,8087,8312,14111,18542,13362
ACSSF,2019e1,nc,000,0044,0000091,161034,160663,23166,18519,8232,27783,26439,27477,29047,371,132446,87771,11084,9450,4897,28172,34168,44675,15222,3573,1914,507,4316,4912,29453,3419,3574,857,11294,10309,160616,100557,18291,8996,32772,160663,38916,38784,12969,6615,19200,132,121747,120673,87588,11855,21230,1074,160616,132446,121149,3174,8123,20525,3832,3813,771791,756561,298394,149100,36882,112218,149294,47100,102194,139782,921,20999,1011,205224,187537,4888,12799,30118,7532,11124,2744,5099,9439,1623,22551,15230,150398,145578,100113,51407,30890,20517,37141,6135,1556,3014,860,45465,41825,13837,12503,1334,27988,26372,1616,3640,4820,595898,83982,281568,43641,72762,85379,28566,149832,9047,33957,19060,49105,25168,13495,300488,36060,170552,21390,22997,39166,10323,145578,38875,77059,3191,660,21045,4748,771791,756561,298394,149100,149294,140703,22010,205224,30118,7532,11124,17282,24174,15230
ACSSF,2019e1,nc,000,0044,0000092,141134,140817,18016,17363,7131,22254,25544,24513,25996,317,118854,82195,11447,10290,4176,26330,29952,36659,10045,817,1149,531,3097,4451,26614,2672,3165,1299,10920,8558,140817,91514,12954,8394,27955,140817,31643,31255,10474,4605,16176,388,109174,108323,81040,9144,18139,851,140817,118854,109965,3858,5031,15560,2938,3465,772612,756383,323519,158252,37302,120950,165267,52377,112890,164606,1497,14673,931,179320,166479,5083,7758,19937,6672,6976,1918,4480,6056,337,25461,16229,180333,176325,125396,62232,40324,21908,53406,5259,1064,2750,685,50929,47816,15246,13314,1932,32570,31308,1262,3113,4008,615566,89679,331569,32243,60422,68467,33186,143025,11079,39650,11440,43482,17684,19690,296216,33978,185412,16973,16509,33191,10153,176325,44622,106507,3830,431,17592,3343,772612,756383,323519,158252,165267,166103,15604,179320,19937,6672,6976,12454,25798,16229
ACSSF,2019e1,nc,000,0044,0000093,206342,206091,35126,26153,10214,31614,32351,38305,32328,251,181253,106966,18397,14598,5836,29337,38798,74287,16042,3471,1644,1383,6344,3200,58245,7316,6695,1714,20730,21790,206091,115036,21666,6464,62925,206091,38540,37881,7629,3651,26601,659,167551,166991,107407,15527,44057,560,206091,181253,174126,2371,4756,15637,6335,2866,891792,877414,341716,168969,53838,115131,172747,63262,109485,128203,1541,24045,1495,265469,251884,4569,9016,19492,12949,18030,1866,3030,13692,285,45601,14378,93280,91442,64806,28693,17185,11508,21311,10546,1397,1758,1101,26636,25147,8012,6904,1108,17135,16421,714,1489,1838,671323,117100,259884,51201,84084,101574,57480,243158,32186,49612,25288,70342,28308,37422,336723,61589,166043,24367,13288,54313,17123,91442,23325,44229,1546,454,18953,2935,891792,877414,341716,168969,172747,129744,25540,265469,19492,12949,18030,18588,45886,14378
ACSSF,2019e1,nc,000,0044,0000094,167170,166628,25433,17485,9167,28777,29106,27859,28801,542,146676,96853,14399,10343,4772,33452,33887,49823,12502,1002,2364,485,4920,3731,37321,6250,3199,2496,13300,12076,166589,105385,11441,10518,39245,166628,46558,46179,18277,3175,24727,379,120070,119473,87108,11601,20764,597,166589,146676,136030,3398,7248,13203,3703,3007,780466,756198,306521,151853,36302,115551,154668,47913,106755,142733,920,19430,468,216365,200608,5844,9913,17265,7476,9259,1504,2506,6851,191,24709,24268,133243,129454,92338,47282,29004,18278,33719,6692,1122,2544,979,37116,34680,10819,9756,1063,23861,22997,864,2436,3789,589570,84176,287016,39530,69643,79915,29290,168478,14233,40459,21664,54458,22036,15628,291638,37190,176700,15281,14731,37212,10524,129454,32753,69857,2585,454,20667,3138,780466,756198,306521,151853,154668,143653,19898,216365,17265,7476,9259,10861,24900,24268
ACSSF,2019e1,nc,000,0044,0000095,20923,20833,2846,1599,794,3628,4081,3725,4160,90,18176,14295,2156,851,634,5093,5561,3881,1011,133,7,88,458,325,2870,243,328,23,1247,1029,20833,14923,615,1443,3852,20833,4365,4365,1587,1003,1775,0,16468,16313,13336,617,2360,155,20833,18176,17579,190,407,1672,460,525,134126,123288,55065,28242,7176,21066,26823,9481,17342,26363,472,3055,137,25949,24767,302,880,1862,1076,358,182,446,525,42,7756,10838,27905,27172,18142,9426,6696,2730,7548,315,182,623,48,9030,8860,2799,2651,148,6061,5767,294,170,733,102455,16657,53495,6473,7617,7487,10726,29832,2058,6811,4516,5785,1900,8762,45451,6181,30704,1373,1619,3740,1834,27172,8418,15980,584,213,1847,130,134126,123288,55065,28242,26823,26835,3192,25949,1862,1076,358,1153,7798,10838
ACSSF,2019e1,nc,000,0044,0000096,29535,29387,3563,3519,1049,4735,6067,4998,5456,148,26311,17319,2314,2102,591,6641,5671,8992,2886,260,94,29,887,1616,6106,666,1115,429,1748,2148,29360,19379,1954,1962,6065,29387,8257,8078,4499,701,2878,179,21130,21130,14880,2438,3812,0,29360,26311,24130,1073,1108,1752,671,626,151176,149137,61857,31170,8714,22456,30687,9617,21070,31369,197,3806,57,39828,35734,1597,2497,2356,2460,1688,350,191,1605,205,3168,2039,34117,33100,23341,11353,6268,5085,9210,1253,113,1264,148,9759,9242,3821,3633,188,5421,5324,97,517,1017,119750,18331,62750,8010,13416,14021,3222,28181,1904,7745,3197,10095,3759,1481,58469,7470,36238,4278,2914,6243,1326,33100,8957,18767,535,407,4019,415,151176,149137,61857,31170,30687,31566,3863,39828,2356,2460,1688,2146,3373,2039
