ACSSF,2019m1,nc,000,0116,0000072,4053,193,1774,1949,1169,2342,1444,656,1691,2644,4088,2733,1927,1210,4255,216,669,1158,387,544,260,555,1262,2371,3685,1433,790,1008,3333,126,216,83,216,554,216,69,454,1162,1764,2268,1535,269,3500,74,335,650,973,2478,932,296,1083,899,1674,945,816,525,2408,90,1607,607,300,252,478,216,216,477,1100,216,865,603,2518,216,263,1142,502,1557,1029,205,216,355,238,246,530,216
ACSSF,2019m1,nc,000,0116,0000073,2739,158,1119,1186,612,1664,1093,358,675,957,1947,1849,1097,1085,2267,145,369,585,124,499,238,239,386,783,1739,586,601,816,2125,216,216,260,216,425,421,216,247,628,991,1308,695,762,1896,216,354,227,348,1290,536,257,376,384,554,890,200,374,1352,60,967,279,217,337,381,216,233,232,386,119,395,106,1613,216,233,1075,391,685,649,216,151,450,480,283,391,186
ACSSF,2019m1,nc,000,0116,0000074,5615,342,2103,2449,1318,2612,1787,1506,2057,2243,3749,3185,1478,885,4069,159,729,1232,697,905,536,474,1412,1375,3018,963,641,601,3611,216,341,335,91,439,88,216,154,1257,1605,2449,1293,419,3411,216,295,546,648,1697,588,1173,1476,884,1419,1296,229,192,1976,304,1679,433,216,204,308,567,465,59,154,140,463,216,3129,216,329,1948,799,1760,1419,591,259,767,836,532,171,293
ACSSF,2019m1,nc,000,0116,0000075,3295,105,677,1425,1063,1267,989,515,671,1217,1763,1410,508,819,1858,216,149,496,257,307,462,412,556,606,1461,405,365,182,1819,216,216,64,216,310,216,216,216,427,1074,1275,272,244,1915,216,58,253,731,1099,478,388,459,669,476,583,96,520,894,105,642,246,345,187,369,216,143,131,216,216,170,216,1843,216,125,1273,496,459,605,87,216,389,373,359,216,568
ACSSF,2019m1,nc,000,0116,0000076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0116,0000077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0116,0000078,3015,94,1614,1621,533,1362,946,1123,1375,2597,1904,1829,697,906,2996,76,754,1231,342,777,689,1091,1163,2082,1815,1000,277,785,1494,216,216,216,216,248,216,216,216,638,475,1207,651,294,1556,56,173,245,343,1098,543,244,709,692,539,491,316,355,1567,216,1200,86,216,216,146,90,216,1098,216,216,344,216,1337,216,93,859,137,416,572,66,216,498,216,182,166,78
ACSSF,2019m1,nc,000,0116,0000079,7237,358,3713,2892,1645,3912,2268,1634,2479,4013,4501,3080,2113,2512,6799,255,1267,1650,606,1536,1111,1432,1573,3262,3540,1401,1271,1937,5127,76,282,234,143,723,216,258,361,2055,2640,2385,1199,1420,4574,106,595,676,1152,3005,1311,488,1877,1508,1171,717,583,770,3691,221,3110,419,216,910,378,496,445,631,268,410,520,78,3892,216,833,2021,749,1095,1781,216,318,687,588,1018,712,216
ACSSF,2019m1,nc,000,0116,0000080,3154,342,1174,824,487,1930,1015,915,1239,1636,1916,1567,877,689,2735,264,442,328,224,636,427,819,1039,1303,1524,443,272,525,1937,216,98,117,216,441,216,232,70,744,813,1605,345,466,1977,216,145,270,423,1551,172,543,812,565,626,620,140,128,1171,166,919,64,216,632,111,216,128,216,350,65,448,216,1620,216,216,720,137,612,830,216,70,98,161,168,637,216
ACSSF,2019m1,nc,000,0116,0000081,4474,188,1129,2477,596,2509,1849,551,1611,2126,3011,2417,1391,1497,3212,216,455,981,221,887,338,421,1304,1160,2312,1197,609,968,3322,216,216,57,216,816,216,216,192,1359,2125,1827,700,965,2784,216,476,611,417,2044,791,369,927,695,1334,837,141,405,1547,152,1094,654,161,223,818,49,180,344,278,216,551,39,2763,135,376,2078,447,937,1116,216,216,482,290,480,502,41
ACSSF,2019m1,nc,000,0116,0000082,8400,1316,2452,3990,1493,3808,2321,993,2072,4053,5812,3679,3240,2232,6275,826,956,1398,632,1035,469,965,1425,2581,4760,1433,1050,1374,5648,209,102,391,216,680,366,163,123,1682,3600,2991,2616,1111,6151,170,330,1294,1156,3576,1290,502,1468,1664,2161,1741,990,758,3298,789,2278,1112,208,641,600,338,430,519,1252,145,1274,507,4289,417,590,3063,983,2087,1728,205,211,897,536,693,803,272
ACSSF,2019m1,nc,000,0116,0000083,9091,1129,3638,4209,2359,4959,3089,1639,3465,4848,6107,4501,2767,3606,7504,681,1846,2374,705,1672,1609,1443,2462,3626,4431,1382,1095,2338,5031,323,216,630,84,794,200,244,605,2750,2507,3220,1533,1538,6058,397,638,1138,1495,3508,1086,757,2147,1772,1752,1823,924,1509,3923,675,2851,1235,258,738,1101,506,415,207,748,247,645,529,4672,128,801,3091,1345,1895,1797,169,216,1480,460,833,1273,439
ACSSF,2019m1,nc,000,0116,0000084,8372,2045,3465,3749,1527,4069,2199,906,2369,3032,4491,5163,2539,2701,6169,793,1440,1285,553,1000,649,817,1763,2128,3702,1561,1246,1633,5424,346,216,1177,100,639,677,216,760,1763,2374,4512,1067,1652,4744,422,645,968,1185,3835,855,224,1349,1356,1287,1699,808,1158,3543,1273,3197,888,315,989,547,217,140,445,486,249,1033,596,4067,1030,745,2691,609,1492,1708,291,144,537,715,652,1059,648
ACSSF,2019m1,nc,000,0116,0000085,8901,542,4321,3334,1985,4339,2588,1921,2789,5194,6191,4387,2821,3043,8204,391,1850,2111,772,2072,1357,1863,2217,4438,5169,2330,1209,2339,5946,76,324,363,129,717,154,402,638,2367,3144,3218,1891,1467,5189,121,939,891,1259,3561,1558,731,1865,1641,1486,978,887,724,4227,330,3286,533,288,990,717,529,448,1365,464,410,1009,665,4886,216,848,2439,824,1880,2022,66,334,867,736,847,844,523
ACSSF,2019m1,nc,000,0116,0000086,6673,970,3002,3714,1487,3605,2678,882,2450,3006,4709,3184,2262,1911,5568,809,1354,1915,745,1122,543,769,1895,2026,4233,1531,1690,1160,4795,216,68,838,107,1088,25,216,207,1613,3169,2537,1371,1374,3722,216,777,1168,793,2902,1276,440,1718,1216,1798,1447,515,696,3523,539,2520,1536,249,627,968,398,255,378,572,166,660,166,4155,312,787,3144,879,1431,1984,175,246,1120,617,541,713,282
ACSSF,2019m1,nc,000,0116,0000087,8407,1152,3428,4034,2031,4708,2828,1969,2578,3589,5157,4673,2632,2005,6610,426,1340,1849,849,1460,744,1028,1759,2150,4337,1658,901,1213,4600,561,408,631,122,425,553,180,331,2115,2100,3117,1492,1115,5817,242,825,1340,1254,3555,1543,1163,1927,1051,2632,1776,643,1113,3324,710,2580,1333,424,905,434,471,378,1060,388,61,1311,151,4126,330,822,2843,982,1580,2357,591,65,1268,545,878,711,614
ACSSF,2019m1,nc,000,0116,0000088,8398,1797,4152,3113,1390,4691,2470,1661,2372,3409,5766,4350,2872,2232,5388,1017,1540,1436,484,1065,1271,1173,1599,2645,4606,1378,734,1192,5623,271,245,917,216,852,262,232,751,1570,2552,3435,1752,1573,5601,488,649,987,939,3534,901,872,1756,1196,1719,1644,1127,768,3578,1410,3197,1186,384,846,887,852,345,583,466,433,1157,406,3962,506,721,2710,874,1813,1793,140,376,739,395,509,942,142
ACSSF,2019m1,nc,000,0116,0000089,7192,1477,3629,3766,1132,3909,1735,1107,2918,3013,4795,4658,2245,2145,5211,472,1312,1861,588,958,819,913,2019,2028,3938,1555,1079,1346,4985,420,216,632,216,909,421,216,407,1639,2202,4037,1440,1520,4511,121,513,1169,738,2892,964,531,1744,1032,1552,1276,770,749,3205,1291,3107,1202,289,980,555,514,487,513,964,412,902,489,4072,355,776,3130,976,1532,1456,315,251,814,703,708,781,405
ACSSF,2019m1,nc,000,0116,0000090,8397,999,3056,3919,2021,3085,2348,1146,2856,3516,4506,3465,2282,1583,6392,837,1475,1903,771,1161,1163,859,2534,2744,3756,1746,785,1036,3379,229,17,490,104,895,219,47,216,1217,1715,2282,1554,1049,4321,142,566,1023,1632,2300,739,631,1427,1332,1397,1309,753,720,3128,543,2075,753,431,1067,615,429,559,561,567,175,827,308,3683,321,817,2610,756,1358,1652,286,108,896,763,300,572,333
ACSSF,2019m1,nc,000,0116,0000091,7162,835,2775,5097,1605,3114,2675,1291,2057,2981,4741,4083,2321,1916,6335,632,1311,2366,677,989,850,987,1395,2216,4103,2405,1253,1047,5040,397,358,931,435,529,234,224,577,1873,2548,2694,1432,1287,4366,122,570,1453,1142,2247,1161,475,1371,1122,1583,1094,815,715,3019,314,2283,1254,231,604,877,497,647,721,406,949,768,213,5583,131,401,3758,787,1672,2471,44,101,668,808,685,1081,175
ACSSF,2019m1,nc,000,0116,0000092,8801,1377,4285,4506,1750,3704,1980,944,2552,3937,4788,4301,2389,2480,6973,830,1010,1932,560,903,1241,834,1504,2148,4284,1663,1184,1631,4698,169,279,671,464,705,175,216,522,2207,2517,3284,1646,1222,4398,307,792,1225,898,2668,844,507,1699,962,1690,1305,1075,807,4697,991,3961,1277,441,995,643,302,515,546,1172,347,937,301,4254,399,746,3216,1248,2036,1438,104,195,657,367,922,693,304
ACSSF,2019m1,nc,000,0116,0000093,8493,590,3016,4076,2461,4894,4278,2082,4547,5123,6284,4774,3365,1908,6784,569,1614,2074,1215,1477,1526,1710,3585,3668,4533,1785,1064,1105,6611,216,487,555,191,578,419,341,1220,2862,3540,3404,2167,1360,6039,216,480,1539,1572,3996,2038,802,2383,1749,2033,1804,1190,495,2931,176,2817,725,857,720,375,502,615,816,279,523,966,115,4778,216,565,2543,1164,1711,3004,76,452,1574,617,1116,1270,142
ACSSF,2019m1,nc,000,0116,0000094,8236,696,3326,4784,1918,3409,2731,1375,2266,3668,4644,3357,2129,1706,5935,556,1398,2431,766,1245,753,817,1698,2332,3786,1386,1020,1112,4792,167,216,426,216,939,421,449,172,1480,2293,2685,1930,676,4033,112,470,1339,1305,2595,1073,600,1356,1454,1611,1309,808,682,2815,420,2570,1228,641,916,686,842,530,554,375,732,1056,143,5225,216,920,3525,820,1909,2125,101,372,1042,1095,763,805,673
ACSSF,2019m1,nc,000,0116,0000095,2784,599,1151,1068,404,1543,598,434,969,1031,2113,1503,856,721,2307,411,413,655,117,470,217,433,519,408,1708,867,595,611,1954,84,216,122,111,293,25,216,38,367,1206,1243,459,390,1952,46,279,306,230,1323,288,20,839,563,646,540,302,164,1196,411,1109,326,126,173,212,216,25,300,372,216,266,216,1439,267,585,764,180,731,576,216,216,467,112,256,281,69
ACSSF,2019m1,nc,000,0116,0000096,3448,499,1183,1952,403,1692,1243,219,554,1145,2246,1425,942,812,2154,252,673,1003,314,561,352,137,373,725,1661,329,357,480,2317,216,216,429,13,452,216,216,216,635,1653,1127,522,482,1974,216,112,426,253,1334,934,216,379,346,527,622,419,365,1351,436,1071,464,127,395,193,194,147,84,84,166,499,123,2237,89,255,1948,197,721,907,216,246,405,266,49,354,273
ACSSF,2019m1,nc,000,0116,0000097,3017,270,1372,1792,1036,1450,1320,211,1222,1462,2051,1303,1344,962,2258,216,918,788,524,308,491,132,626,701,1571,166,696,340,2203,216,68,673,216,184,72,83,216,1029,1166,850,893,724,2119,216,203,331,280,1134,532,115,1139,726,870,810,327,498,1639,155,885,708,160,572,340,216,377,216,216,216,604,216,1749,228,530,1400,757,643,944,216,216,498,329,190,202,264
ACSSF,2019m1,nc,000,0116,0000098,3018,568,997,1656,540,1453,1027,416,778,1489,2361,1624,746,741,2141,475,275,375,193,504,346,239,601,564,1864,698,310,428,1744,95,19,337,216,21,216,216,216,909,832,932,443,643,2136,115,294,862,257,987,654,132,545,459,1533,964,285,260,1152,259,836,678,216,123,284,309,216,238,276,143,325,153,1814,146,120,1182,457,804,749,216,216,587,191,216,373,86
ACSSF,2019m1,nc,000,0116,0000099,2883,514,1430,1701,636,1952,1300,276,1240,1203,2226,1300,868,972,2322,239,529,765,365,420,296,196,697,770,1534,782,392,714,2357,45,216,149,216,396,366,216,216,618,1813,1054,677,638,2024,216,169,723,337,1347,532,142,988,796,459,409,334,128,1573,398,1281,462,216,714,377,118,169,99,216,216,253,389,1980,133,506,1146,389,1054,754,216,216,116,66,162,101,161
ACSSF,2019m1,nc,000,0116,0000100,2225,723,1044,1148,472,1149,837,449,556,860,1409,875,712,774,1469,175,476,415,139,402,82,443,404,452,1095,138,325,319,1457,14,102,73,216,247,216,216,123,601,860,794,438,620,1207,158,216,259,289,800,558,95,385,346,444,201,105,364,1508,507,1014,339,216,71,115,216,430,54,83,216,338,207,1534,356,353,1014,328,462,654,216,216,58,274,165,107,216
ACSSF,2019m1,nc,000,0116,0000101,2585,533,968,1398,575,1024,797,221,926,1389,1875,1182,816,1082,2584,392,428,751,295,557,69,221,672,923,1858,495,253,720,1458,148,216,293,100,124,92,216,128,768,1046,1036,499,597,1539,63,36,441,418,841,198,216,683,526,548,660,415,420,991,292,761,397,121,209,167,216,75,256,216,150,273,247,1675,67,269,920,181,539,721,216,216,337,111,103,166,472
ACSSF,2019m1,nc,000,0116,0000102,2634,636,1039,986,244,1096,886,267,876,954,1761,1584,765,768,2081,464,179,326,119,439,216,266,516,793,1244,933,340,478,1694,216,216,235,216,159,216,216,96,468,727,1334,305,441,1631,241,190,361,168,1019,696,13,719,264,632,791,244,271,1190,308,926,454,216,144,257,216,104,21,216,95,391,349,1363,187,416,754,173,619,491,216,114,163,36,419,334,216
ACSSF,2019m1,nc,000,0116,0000103,3129,913,1075,1667,754,1819,1355,372,1035,1385,1938,1588,961,1090,2354,574,546,765,175,482,271,294,881,908,1369,815,576,728,1692,216,216,424,216,216,216,216,389,860,1042,861,488,501,1931,385,390,415,289,1616,881,111,443,625,490,453,327,139,1273,565,910,642,216,147,410,222,216,69,206,21,196,216,2348,148,446,1569,740,804,848,216,216,688,303,596,506,255
ACSSF,2019m1,nc,000,0116,0000104,3080,759,928,2224,632,988,584,428,859,1406,1727,1407,946,782,1974,474,452,746,163,302,302,416,701,562,1368,299,242,573,1961,216,216,213,45,457,216,216,369,829,825,1287,866,363,1682,70,199,819,518,770,214,109,562,734,346,551,367,319,1160,484,738,358,118,118,101,216,216,216,87,216,642,184,1985,210,216,1697,383,317,497,216,216,576,175,134,187,216
ACSSF,2019m1,nc,000,0116,0000105,3860,535,2563,2029,1464,2833,2031,1065,1488,2428,2915,2964,1602,2253,3822,242,1026,979,376,557,1147,1003,859,1292,2538,814,353,1715,2905,216,130,50,216,544,178,244,216,1067,1346,2003,1041,1066,3562,216,417,606,1035,2363,487,305,1148,1083,1258,1240,625,473,2630,473,2335,720,143,297,717,147,190,214,170,216,497,108,2798,216,557,1729,946,1033,949,94,170,611,216,283,902,216
ACSSF,2019m1,nc,000,0116,0000106,6257,309,1492,1349,1063,1526,1577,1076,871,2587,2222,2170,979,844,3356,212,739,877,296,379,755,993,732,1997,1995,961,490,645,2464,76,282,216,129,350,216,258,325,865,948,1588,390,445,2947,216,436,261,721,1374,968,288,483,978,769,667,517,220,1530,191,1159,216,216,456,246,325,142,246,216,204,369,216,2230,216,142,1052,575,310,1093,216,216,637,418,286,409,216
ACSSF,2019m1,nc,000,0116,0000107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0116,0000108,5476,320,1503,1287,554,1999,773,839,1478,2322,2802,1679,943,1439,3475,216,499,931,216,621,623,802,1112,1952,2482,374,409,932,2370,216,216,189,216,192,216,216,216,1028,1041,1455,320,1034,2675,216,216,348,528,1731,360,152,1062,800,880,261,362,292,1711,320,1417,90,216,202,216,173,366,77,174,72,526,216,1439,216,136,658,163,531,530,216,216,721,96,585,331,216
ACSSF,2019m1,nc,000,0116,0000109,6401,347,2615,1990,891,2557,1864,611,1091,1965,2832,2558,1500,2091,4312,290,443,891,640,1223,682,333,754,1199,2123,795,489,1636,3751,216,216,191,216,182,216,216,216,1363,2012,1930,1338,923,3193,216,218,260,518,2044,977,171,929,555,650,1308,326,651,2381,198,2102,375,216,558,377,473,216,373,216,216,295,67,2397,216,809,1529,369,892,1235,216,216,684,139,216,216,319
ACSSF,2019m1,nc,000,0116,0000110,4595,349,1726,2018,425,1887,878,582,1545,2506,3241,1675,1187,1790,3275,346,745,1339,207,748,456,327,1030,1837,1822,347,424,857,2762,216,216,153,216,115,86,216,266,1924,1785,1243,660,521,3165,216,567,483,255,1307,241,474,917,574,721,589,628,1256,2168,216,1430,615,210,324,282,216,94,73,525,212,629,152,1744,68,322,1212,179,651,656,216,216,333,343,216,302,322
ACSSF,2019m1,nc,000,0116,0000111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0116,0000112,4963,56,1884,1473,434,1282,1068,1035,1192,2406,2346,1886,639,802,3886,216,674,1152,283,748,685,1022,867,1913,2249,992,276,743,1723,216,216,216,216,262,216,216,216,628,579,1252,374,313,1552,56,146,182,228,1045,703,205,653,644,373,478,257,252,2009,216,1768,216,216,216,146,90,216,1182,124,216,350,216,1398,216,93,878,152,228,601,66,99,354,167,182,110,78
ACSSF,2019m1,nc,000,0116,0000113,3369,107,1006,994,674,1683,796,825,1249,2636,1907,1156,1327,801,3385,107,728,939,369,504,379,775,1031,2167,1846,369,599,598,1859,216,216,216,216,192,154,216,140,1107,517,1024,954,329,1937,216,418,285,593,1456,200,337,887,641,503,321,479,273,730,216,664,170,216,216,216,85,256,216,85,216,213,216,1022,216,216,269,216,478,674,216,216,371,162,216,199,216
ACSSF,2019m1,nc,000,0116,0000114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0116,0000115,5247,257,1474,1250,671,1685,1029,435,1044,1506,2966,1343,1246,676,3306,133,725,691,310,305,81,353,1072,1370,2449,348,514,606,2008,126,216,83,216,521,216,163,216,792,1351,1286,654,193,2398,74,150,247,287,1714,617,157,665,482,1068,433,349,341,2024,142,1327,123,174,194,417,216,216,121,1094,216,891,216,1939,216,216,817,502,1281,682,205,216,313,299,216,216,216
ACSSF,2019m1,nc,000,0116,0000116,2908,295,1005,1215,411,1317,546,770,947,1798,2825,1518,973,855,3142,214,714,869,210,734,77,700,555,1535,2341,749,300,426,2082,216,216,285,216,148,216,293,275,639,1179,1284,717,645,1536,216,320,516,123,816,81,153,691,411,707,465,493,190,940,177,719,216,149,216,400,81,216,216,317,216,141,225,1396,216,50,786,289,836,375,216,216,243,364,124,397,339
ACSSF,2019m1,nc,000,0116,0000117,2981,309,1526,1661,806,1640,789,319,850,2060,2151,1268,1233,644,2807,212,705,803,80,168,223,199,672,1188,1804,462,372,412,1335,216,216,433,216,86,216,216,216,809,658,1030,489,405,2227,216,54,621,702,1399,257,155,622,536,1109,196,312,344,1925,221,1235,671,255,200,177,91,216,1055,101,216,970,7,1822,216,153,1361,242,790,642,216,216,405,180,478,219,216
ACSSF,2019m1,nc,000,0116,0000118,2966,234,2283,1608,991,2160,1432,491,1355,1167,2300,1851,1299,1121,2643,147,826,760,449,659,272,418,859,799,1968,432,540,595,2158,109,104,121,88,234,216,156,132,520,1280,1451,580,573,2133,81,213,797,623,1632,845,128,973,437,752,427,373,726,2177,115,2040,382,216,618,262,132,216,158,214,216,568,82,2005,115,453,1190,446,585,947,69,65,422,494,506,543,82
ACSSF,2019m1,nc,000,0116,0000119,4443,285,1159,1502,609,1245,1235,843,1754,1699,2396,1385,1050,448,3059,70,570,846,419,661,278,361,1122,1153,1968,667,558,394,1866,216,341,30,91,216,216,216,128,913,1028,1095,770,225,2168,216,288,324,448,1232,588,462,1165,403,599,439,151,192,1001,276,761,323,216,208,159,47,409,216,136,216,176,216,1763,216,200,1156,277,396,777,591,201,629,665,201,171,121
ACSSF,2019m1,nc,000,0116,0000120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0116,0000121,5303,218,1343,1816,1137,1671,1296,1114,1193,1490,2138,2604,991,955,3321,216,690,1046,526,549,255,319,896,987,1711,900,358,771,2037,216,216,71,216,197,216,216,216,920,738,1713,488,231,3075,181,621,336,399,1242,714,1057,804,577,1239,1036,286,328,1179,125,926,486,128,192,137,216,74,113,169,135,646,128,1935,216,349,1462,733,789,1081,216,86,600,164,218,154,180
ACSSF,2019m1,nc,000,0116,0000122,4486,602,1214,1956,1198,1665,1395,564,875,1129,1853,1756,662,860,2138,71,336,608,442,559,395,471,698,643,1497,439,351,249,2207,563,216,64,216,310,402,216,78,482,1075,1333,457,326,2322,216,58,269,817,1467,508,375,545,607,490,569,170,520,1449,159,1140,290,489,407,371,216,143,162,81,530,269,216,2435,216,125,1761,527,521,1084,87,63,389,446,435,216,589
ACSSF,2019m1,nc,000,0116,0000123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0116,0000124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0116,0000125,3652,250,1377,1264,539,1445,862,334,1268,1638,1754,1172,1191,652,2419,164,707,794,303,543,233,317,977,1135,1480,588,831,223,1404,216,216,60,216,311,216,216,68,572,918,699,635,447,1793,216,450,288,414,1033,182,216,794,618,774,555,261,360,1405,185,1015,727,132,285,348,99,216,105,216,216,334,108,1538,216,127,824,237,546,781,216,216,406,387,170,198,73
ACSSF,2019m1,nc,000,0116,0000126,3162,629,1301,1562,536,1405,974,405,582,1161,1679,1071,966,602,2265,627,692,687,115,399,115,115,524,795,1418,435,373,250,1165,216,216,229,216,151,216,216,216,512,693,787,517,282,1442,216,307,417,396,800,298,127,394,359,488,415,205,329,1497,206,1057,720,216,799,318,363,216,68,216,216,541,216,1785,216,239,1222,348,485,877,133,62,604,149,218,446,216
ACSSF,2019m1,nc,000,0116,0000127,2709,385,1050,2045,1146,1760,761,700,850,1071,1929,1443,656,754,2522,374,364,767,362,181,219,523,382,869,1674,549,279,487,1887,216,216,173,463,384,216,216,83,488,932,1138,231,527,2095,216,270,828,530,1565,333,485,505,240,834,364,299,321,1146,96,903,572,216,235,137,355,443,133,343,216,237,216,1872,98,206,1748,971,711,691,108,216,179,50,550,320,216
ACSSF,2019m1,nc,000,0116,0000128,3125,416,1518,1716,843,1563,687,229,707,1226,1949,1378,1084,1059,2361,210,206,670,228,317,205,188,638,536,1553,738,364,542,1898,216,216,248,216,417,216,216,216,943,984,789,557,748,1609,303,261,674,175,994,372,95,293,223,683,587,279,148,1945,70,1510,373,216,875,101,70,133,200,345,82,472,249,1876,130,95,1470,728,652,536,216,114,322,216,774,355,199
ACSSF,2019m1,nc,000,0116,0000129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0116,0000130,3705,519,2189,1485,834,1535,1116,330,932,1619,2398,2055,954,1056,2303,499,515,948,61,453,1061,217,600,1430,1960,633,527,762,2111,216,216,459,216,102,86,216,216,427,1255,1643,434,372,1856,216,499,562,635,1318,104,190,680,518,666,374,245,535,2568,151,2059,706,216,212,288,132,143,139,99,221,349,77,1496,216,216,778,571,521,572,104,83,490,161,143,431,149
ACSSF,2019m1,nc,000,0116,0000131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0116,0000132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0116,0000133,2864,775,1369,1712,649,2188,670,466,1087,1632,1860,1613,1410,937,2869,430,448,1040,395,632,297,415,821,947,1494,733,615,827,1954,139,216,114,46,486,152,216,87,1182,1195,1292,1138,236,1953,216,294,410,300,1418,393,153,604,553,413,577,542,267,1508,601,1440,365,434,205,267,195,215,103,148,131,435,162,2194,216,532,1310,161,1520,507,216,201,344,297,156,193,216
ACSSF,2019m1,nc,000,0116,0000134,3242,512,1063,1764,454,1355,1328,451,540,1353,1995,1035,962,945,2336,486,545,711,116,526,236,236,407,631,1492,346,351,727,1676,24,216,284,394,270,216,79,16,1044,893,833,316,365,1906,216,80,294,184,922,424,401,402,521,1140,470,528,405,1551,128,798,678,139,431,441,48,216,563,269,448,553,216,1595,118,225,1376,7,606,1124,216,216,231,374,445,551,216
ACSSF,2019m1,nc,000,0116,0000135,3504,400,1262,2223,767,1614,1646,387,819,1333,1690,1337,935,534,2550,384,723,884,359,463,375,344,566,1063,1392,652,315,444,1690,216,216,145,199,200,202,216,216,581,966,1071,711,268,2096,85,250,573,515,1284,619,57,492,268,868,275,345,201,1264,216,921,715,134,216,298,197,211,216,183,379,280,19,2916,216,97,1993,365,875,1493,216,80,398,299,416,294,154
ACSSF,2019m1,nc,000,0116,0000136,2765,399,1277,2679,746,1414,1131,648,952,1655,1691,2448,1362,745,2577,165,353,1603,419,457,483,269,424,933,1474,1866,832,441,2376,351,216,167,216,381,216,202,512,1309,657,1377,858,513,1879,89,216,891,500,1141,543,414,669,361,593,695,386,279,1449,18,1249,437,216,340,528,195,239,288,71,216,161,214,2585,216,89,2215,452,850,870,216,57,268,381,92,206,63
ACSSF,2019m1,nc,000,0116,0000137,3277,351,1564,2278,737,1746,999,537,799,1779,2189,1447,981,381,2325,291,1004,1019,283,718,371,482,611,1092,1636,735,455,240,1698,216,216,196,216,360,78,121,216,974,976,1113,607,128,1925,112,218,573,642,1559,444,238,549,744,812,483,331,191,1278,52,998,612,173,119,131,216,60,212,241,305,464,125,2039,216,248,1671,169,577,712,216,216,383,54,175,351,105
ACSSF,2019m1,nc,000,0116,0000138,3122,218,1110,1596,536,1114,1103,514,868,911,1602,1018,771,843,2101,33,451,645,240,191,310,506,490,726,1402,421,249,386,1491,204,358,203,34,184,71,216,172,551,876,758,393,400,1674,216,156,606,347,853,573,91,537,356,614,450,235,397,1344,77,1004,614,57,217,493,58,448,221,80,216,284,216,1559,216,267,1003,343,506,796,44,216,159,276,125,324,216
ACSSF,2019m1,nc,000,0116,0000139,3348,219,1082,1356,714,1273,946,580,823,1180,1584,1288,1053,758,1932,216,516,804,154,152,361,372,633,757,1211,258,515,482,2071,216,216,196,216,256,216,59,216,667,1336,1253,871,553,1783,216,123,476,533,1131,323,75,481,588,472,351,284,284,1217,210,884,437,100,98,164,407,241,246,162,216,243,216,1771,65,173,1196,395,455,787,216,216,440,312,218,327,61
ACSSF,2019m1,nc,000,0116,0000140,4982,230,1627,1691,1034,1820,1012,556,1947,2118,2189,1414,802,744,3099,230,544,1094,758,499,681,344,1742,1279,1853,541,381,282,1867,216,216,282,216,194,139,216,181,1315,885,1187,640,695,1873,216,278,578,591,1208,558,429,920,700,516,567,89,213,1595,216,1473,209,216,317,216,216,82,70,216,120,249,89,1628,216,258,864,481,1084,622,216,216,495,216,178,223,216
