ACSSF,2019e1,nc,000,0033,0000011,235800,166320,149429,16891,13008,16675,16599,3742,18633,823,193919,136272,123279,12993,11364,15367,14386,3092,12747,691,24873,18940,17675,1265,936,1188,1361,176,2272,0,477,361,281,80,68,13,0,0,35,0,2889,2053,1576,477,283,36,144,0,373,0,4018,3082,2869,213,6,63,182,0,685,0,9624,5612,3749,1863,351,8,526,474,2521,132,235800,222664,144801,77863,13136,193919,184658,118139,66519,9261,24873,22046,11688,10358,2827,477,439,324,115,38,2889,2723,2675,48,166,4018,3174,2351,823,844,9624,6434910,5770435,2646370,3124065,664475,235800,179328,37016,18633,823,193919,147636,32845,12747,691,24873,19876,2725,2272,0,477,429,13,35,0,6907,5424,425,1058,0,9624,5963,1008,2521,132,235800,222664,144801,77863,13136,193919,184658,118139,66519,9261,24873,22046,11688,10358,2827,477,439,324,115,38,6907,5897,5026,871,1010,9624
ACSSF,2019e1,nc,000,0033,0000012,821641,576335,537058,39277,51509,57423,57905,20881,54494,3094,679893,475682,447047,28635,44322,52250,50341,18655,36093,2550,75623,57396,54089,3307,3899,4435,4017,893,4796,187,2172,1819,1724,95,68,80,170,0,35,0,15275,9628,8582,1046,1165,71,1893,365,1967,186,13770,10467,9525,942,404,241,381,218,2040,19,34908,21343,16091,5252,1651,346,1103,750,9563,152,821641,785631,550120,235511,36010,679893,651850,444395,207455,28043,75623,70154,45905,24249,5469,2172,2035,1362,673,137,15275,14644,14141,503,631,13770,12040,9409,2631,1730,34908,20795245,18987200,9379730,9607470,1808045,821641,627844,136209,54494,3094,679893,520004,121246,36093,2550,75623,61295,9345,4796,187,2172,1887,250,35,0,29045,21664,3169,4007,205,34908,22994,2199,9563,152,821641,785631,550120,235511,36010,679893,651850,444395,207455,28043,75623,70154,45905,24249,5469,2172,2035,1362,673,137,29045,26684,23550,3134,2361,34908
ACSSF,2019e1,nc,000,0033,0000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980460,1928720,947880,980840,51740,82487,65781,11227,4864,615,70510,55927,10181,3787,615,7627,6233,874,520,0,150,150,0,0,0,1452,1264,94,94,0,2748,2207,78,463,0,82487,80972,53037,27935,1515,70510,69103,43024,26079,1407,7627,7519,5910,1609,108,150,150,30,120,0,1452,1452,1325,127,0,2748
ACSSF,2019e1,nc,000,0033,0000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333280,1211605,600825,610780,121675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58383,55218,35241,19977,3165,47484,44522,26470,18052,2962,5927,5848,3965,1883,79,302,258,258,0,44,702,622,580,42,80,3968
ACSSF,2019e1,nc,000,0033,0000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127820,126861,116987,9874,959,99790,99065,90154,8911,725,7840,7840,7145,695,0,885,885,770,115,0,3053,2962,2809,153,91,1894,1751,1751,0,143,14358,2440560,2370010,2070700,299310,70550,127820,100594,16350,10068,808,99790,81164,14173,4453,0,7840,6470,1104,266,0,885,724,161,0,0,4947,3835,199,832,81,14358,8401,713,4517,727,127820,126861,116987,9874,959,99790,99065,90154,8911,725,7840,7840,7145,695,0,885,885,770,115,0,4947,4713,4560,153,234,14358
ACSSF,2019e1,nc,000,0033,0000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,915715,902730,374990,527740,12985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39356,39110,24937,14173,246,32686,32440,20055,12385,246,4307,4307,2519,1788,0,136,136,136,0,0,399,399,399,0,0,1828
ACSSF,2019e1,nc,000,0033,0000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109059,107077,54824,52253,1982,86314,84543,38283,46260,1771,10280,10264,6384,3880,16,1364,1364,290,1074,0,774,774,717,57,0,3471,3276,2294,982,195,6856,3048745,2929715,1059105,1870610,119030,109059,89575,12708,6354,422,86314,71433,10774,3729,378,10280,8524,1149,607,0,1364,1221,122,21,0,4245,3928,317,0,0,6856,4469,346,1997,44,109059,107077,54824,52253,1982,86314,84543,38283,46260,1771,10280,10264,6384,3880,16,1364,1364,290,1074,0,4245,4050,3011,1039,195,6856
ACSSF,2019e1,nc,000,0033,0000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013580,984480,335325,649155,29095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37838,37606,20423,17183,232,30279,30197,15845,14352,82,5359,5280,3002,2278,79,0,0,0,0,0,1284,1213,660,553,71,916
ACSSF,2019e1,nc,000,0033,0000019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687065,668580,443095,225485,18485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32247,31650,25254,6396,597,27264,26748,21104,5644,516,2792,2792,2040,752,0,140,140,140,0,0,644,563,563,0,81,1407
ACSSF,2019e1,nc,000,0033,0000020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77211,76118,56039,20079,1093,65840,64773,45977,18796,1067,4930,4904,4544,360,26,676,676,676,0,0,1072,1072,978,94,0,1884,1884,1055,829,0,2809,1720880,1625650,933060,692590,95230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77211,76118,56039,20079,1093,65840,64773,45977,18796,1067,4930,4904,4544,360,26,676,676,676,0,0,2956,2956,2033,923,0,2809
ACSSF,2019e1,nc,000,0033,0000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,937440,926970,153285,773685,10470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0033,0000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39748,36253,26004,10249,3495,33845,31120,21655,9465,2725,2888,2156,1746,410,732,0,0,0,0,0,1845,1845,1656,189,0,679,641,456,185,38,491,1077905,957710,567055,390655,120195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39748,36253,26004,10249,3495,33845,31120,21655,9465,2725,2888,2156,1746,410,732,0,0,0,0,0,2524,2486,2112,374,38,491
ACSSF,2019e1,nc,000,0033,0000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,857105,854365,625030,229335,2745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47524,47328,39175,8153,196,38219,38023,30771,7252,196,5372,5372,4578,794,0,247,247,199,48,0,1284,1284,1225,59,0,2402
ACSSF,2019e1,nc,000,0033,0000024,158712,89820,85747,4073,6090,9377,5994,41143,5960,328,126231,72814,69710,3104,5647,8697,4980,30332,3617,144,14328,8830,8639,191,166,427,510,3775,474,146,1131,1006,1006,0,0,0,0,76,49,0,8695,1572,1497,75,119,0,432,6476,96,0,3436,2580,2313,267,146,172,72,303,163,0,4891,3018,2582,436,12,81,0,181,1561,38,158712,157031,140177,16854,1681,126231,125287,110235,15052,944,14328,13690,12581,1109,638,1131,1131,881,250,0,8695,8596,8596,0,99,3436,3436,2993,443,0,4891,3351815,3282770,2544240,738530,69045,158712,95910,56514,5960,328,126231,78461,44009,3617,144,14328,8996,4712,474,146,1131,1006,76,49,0,12131,4417,7455,259,0,4891,3030,262,1561,38,158712,157031,140177,16854,1681,126231,125287,110235,15052,944,14328,13690,12581,1109,638,1131,1131,881,250,0,12131,12032,11589,443,99,4891
ACSSF,2019e1,nc,000,0033,0000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1827245,1764855,523470,1241385,62390,73916,61189,7524,4784,419,62186,52108,6255,3538,285,8536,6778,1075,683,0,136,136,0,0,0,1266,709,194,229,134,1792,1458,0,334,0,73916,72835,32055,40780,1081,62186,61252,24965,36287,934,8536,8502,4122,4380,34,136,136,61,75,0,1266,1153,1115,38,113,1792
ACSSF,2019e1,nc,000,0033,0000026,163535,107548,102834,4714,26283,7930,11002,4509,5928,335,130074,86547,83051,3496,20448,7112,8526,3202,4118,121,10469,7304,6828,476,1145,500,902,478,140,0,6412,4078,3863,215,1418,48,780,0,0,88,3179,1789,1746,43,682,52,554,0,102,0,1814,932,932,0,739,62,0,81,0,0,11587,6898,6414,484,1851,156,240,748,1568,126,163535,162590,109265,53325,945,130074,129598,81540,48058,476,10469,10307,7208,3099,162,6412,6234,4490,1744,178,3179,3102,3093,9,77,1814,1762,1347,415,52,11587,3485300,3457915,1903155,1554760,27385,163535,133831,23441,5928,335,130074,106995,18840,4118,121,10469,8449,1880,140,0,6412,5496,828,0,88,4993,4142,749,102,0,11587,8749,1144,1568,126,163535,162590,109265,53325,945,130074,129598,81540,48058,476,10469,10307,7208,3099,162,6412,6234,4490,1744,178,4993,4864,4440,424,129,11587
ACSSF,2019e1,nc,000,0033,0000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175290,174277,132986,41291,1013,144362,143465,106701,36764,897,13319,13319,9242,4077,0,2096,2096,2096,0,0,4406,4406,4199,207,0,2035,1919,1676,243,116,9072,3968370,3881910,2336985,1544925,86460,175290,146834,18562,9448,446,144362,121265,16098,6553,446,13319,11497,990,832,0,2096,1933,163,0,0,6441,5503,619,319,0,9072,6636,692,1744,0,175290,174277,132986,41291,1013,144362,143465,106701,36764,897,13319,13319,9242,4077,0,2096,2096,2096,0,0,6441,6325,5875,450,116,9072
ACSSF,2019e1,nc,000,0033,0000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1062500,1008360,161025,847335,54140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31986,31505,7550,23955,481,27923,27666,5839,21827,257,2259,2259,511,1748,0,0,0,0,0,0,653,429,49,380,224,1151
ACSSF,2019e1,nc,000,0033,0000029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103725,98225,57667,40558,5500,87416,82632,45569,37063,4784,9708,9305,6445,2860,403,670,670,479,191,0,1037,900,847,53,137,1156,980,589,391,176,3738,2561570,2370590,921000,1449585,190980,103725,87522,12048,3750,405,87416,73897,10532,2582,405,9708,8259,1274,175,0,670,670,0,0,0,2193,1658,114,421,0,3738,3038,128,572,0,103725,98225,57667,40558,5500,87416,82632,45569,37063,4784,9708,9305,6445,2860,403,670,670,479,191,0,2193,1880,1436,444,313,3738
ACSSF,2019e1,nc,000,0033,0000030,250830,189693,180916,8777,20295,14464,11092,4467,10354,465,197199,148340,142140,6200,17666,12511,9000,3122,6387,173,22508,18124,17578,546,1078,1150,485,340,1081,250,5431,4627,4600,27,291,112,331,0,70,0,6442,4726,4686,40,323,133,574,513,131,42,5021,4113,4008,105,64,227,238,307,72,0,14229,9763,7904,1859,873,331,464,185,2613,0,250830,246322,207133,39189,4508,197199,194012,159244,34768,3187,22508,21661,18187,3474,847,5431,5431,5357,74,0,6442,6275,6090,185,167,5021,4714,4026,688,307,14229,5529360,5306595,3864355,1442240,222765,250830,209988,30023,10354,465,197199,166006,24633,6387,173,22508,19202,1975,1081,250,5431,4918,443,70,0,11463,9226,1992,203,42,14229,10636,980,2613,0,250830,246322,207133,39189,4508,197199,194012,159244,34768,3187,22508,21661,18187,3474,847,5431,5431,5357,74,0,11463,10989,10116,873,474,14229
ACSSF,2019e1,nc,000,0033,0000031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1679020,1649405,333085,1316325,29615,56252,40229,14813,1199,11,48619,34585,13341,682,11,4004,2876,1045,83,0,20,20,0,0,0,1949,1540,288,121,0,1660,1208,139,313,0,56252,55717,18747,36970,535,48619,48340,14065,34275,279,4004,3906,1400,2506,98,20,20,20,0,0,1949,1791,1602,189,158,1660
ACSSF,2019e1,nc,000,0033,0000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1210620,1155560,598615,556945,55060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55144,54084,37057,17027,1060,45251,44242,29022,15220,1009,5182,5182,3687,1495,0,260,260,152,108,0,972,921,717,204,51,3479
ACSSF,2019e1,nc,000,0033,0000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90096,88813,61439,27374,1283,74389,73260,48557,24703,1129,8251,8097,5842,2255,154,125,125,8,117,0,1196,1196,1097,99,0,469,469,269,200,0,5666,2138930,2083810,1033490,1050320,55120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90096,88813,61439,27374,1283,74389,73260,48557,24703,1129,8251,8097,5842,2255,154,125,125,8,117,0,1665,1665,1366,299,0,5666
ACSSF,2019e1,nc,000,0033,0000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3018010,2971050,836545,2134505,46960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100528,99505,49974,49531,1023,83749,83178,38580,44598,571,7864,7734,3289,4445,130,429,429,21,408,0,732,410,330,80,322,7754
ACSSF,2019e1,nc,000,0033,0000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1279285,1229855,245855,984000,49430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0033,0000036,595622,479461,456785,22676,39323,21683,17152,6723,29832,1448,447818,360484,345716,14768,30936,19997,13988,5170,16567,676,47716,39181,37225,1956,3816,987,899,574,2259,0,17134,15345,15208,137,852,307,421,209,0,0,11908,9620,9530,90,1114,40,545,291,298,0,8903,7772,7724,48,403,0,411,77,240,0,62143,47059,41382,5677,2202,352,888,402,10468,772,595622,568916,527149,41767,26706,447818,425945,387702,38243,21873,47716,45106,41997,3109,2610,17134,16828,16756,72,306,11908,11750,11547,203,158,8903,7144,7004,140,1759,62143,14265605,13083845,11624360,1459485,1181760,595622,518784,45558,29832,1448,447818,391420,39155,16567,676,47716,42997,2460,2259,0,17134,16197,937,0,0,20811,18909,1364,538,0,62143,49261,1642,10468,772,595622,568916,527149,41767,26706,447818,425945,387702,38243,21873,47716,45106,41997,3109,2610,17134,16828,16756,72,306,20811,18894,18551,343,1917,62143
ACSSF,2019e1,nc,000,0033,0000037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45073,44338,31611,12727,735,34103,33428,22205,11223,675,3398,3398,2588,810,0,14,14,14,0,0,402,402,402,0,0,2652,2592,1898,694,60,4504,1068740,1043850,490545,553305,24890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45073,44338,31611,12727,735,34103,33428,22205,11223,675,3398,3398,2588,810,0,14,14,14,0,0,3054,2994,2300,694,60,4504
ACSSF,2019e1,nc,000,0033,0000038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992875,982105,451670,530430,10770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0033,0000039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117434,115788,107189,8599,1646,91061,89457,81997,7460,1604,9277,9235,8149,1086,42,442,442,442,0,0,2335,2335,2326,9,0,1553,1553,1509,44,0,12766,2179795,2105130,1755640,349485,74665,117434,94595,13931,8507,401,91061,73509,12084,5406,62,9277,7774,1033,414,56,442,442,0,0,0,3888,3346,420,122,0,12766,9524,394,2565,283,117434,115788,107189,8599,1646,91061,89457,81997,7460,1604,9277,9235,8149,1086,42,442,442,442,0,0,3888,3888,3835,53,0,12766
