ACSSF,2019e1,nc,000,0090,0000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37227,38574,55298,15179,36275,47885,13431,36722,40241,57303,15214,33898,50154,13435,42497,30943,51717,21587,47740,48177,.,.,.,.,.,.,.,.,,,,,,,,.,.,.,.,.,.,.,22151,27260,27083,.,11892,20467,.,,,,,,,,40358,43334,59855,15626,34887,52653,12988,23151,26014,30140,2499,22100,22358,21418,50519
ACSSF,2019e1,nc,000,0090,0000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26860,30035,37672,11196,25040,31554,10334,30176,33522,41391,10853,26529,36037,10652,21737,21928,26160,11274,21500,26829,10026,19650,.,.,.,.,.,.,26226,.,.,.,.,.,.,.,.,.,.,.,.,.,29482,123019,123032,.,21803,22199,.,12434,.,.,.,.,.,.,30354,33398,41537,10909,27030,36822,10883,24243,36746,122696,2499,21512,22361,20567,35657
ACSSF,2019e1,nc,000,0090,0000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28793,31845,41915,13225,23495,40115,10297,30887,34548,45358,12486,26511,41584,10053,24107,30967,40672,15659,21572,23661,12285,,,,,,,,21790,21822,25430,2499,21616,.,5911,.,.,.,.,.,.,.,19300,23662,.,.,18210,.,18066,,,,,,,,32042,40495,47222,12389,26311,42162,9120,24786,25365,28196,13201,19501,28528,16087,41023
ACSSF,2019e1,nc,000,0090,0000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28674,31266,36571,10786,25132,32557,11040,30862,33576,37877,11390,26206,36101,12025,25822,27000,32453,10152,24793,30920,9921,17619,28638,39112,10111,16798,31151,14715,31871,46144,47309,4831,26070,37227,12563,32196,55514,55514,.,30196,21823,.,30425,35325,35939,20647,23416,26780,14630,23766,27618,31813,6597,14292,30240,5922,31133,34218,38490,10903,26745,37765,12055,28312,31708,36140,16224,22640,30381,12912,35398
ACSSF,2019e1,nc,000,0090,0000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35374,40228,46211,15113,31092,36308,12818,36128,41059,47526,12056,31495,36782,12650,31511,32042,42900,26409,28076,32063,11585,7616,.,.,.,8531,.,.,30954,32594,32594,.,30503,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,36464,41949,48634,12056,31464,36886,12148,32039,35199,35851,10275,31009,32221,18355,40920
ACSSF,2019e1,nc,000,0090,0000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38473,40845,51224,15534,36199,48150,11396,46948,51398,62350,17262,41749,52467,15833,27232,26231,39303,14715,29999,41174,8461,21743,21850,21850,.,.,.,.,50266,52819,61807,11480,44782,74963,12113,.,.,.,.,.,.,.,36209,37280,40179,9212,35214,65760,16497,36199,30743,50557,16076,40686,46756,38597,51106,56366,68505,16562,45870,56708,16168,30779,34199,37457,17673,26362,31253,15931,50345
ACSSF,2019e1,nc,000,0090,0000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31769,37154,47161,10651,28646,40425,10744,36374,41717,51878,11439,30522,45238,10719,25870,25027,34066,6997,26458,32079,10804,,,,,,,,58642,54021,62160,15614,59483,63350,16780,.,.,.,.,.,.,.,13053,11749,31953,10143,18549,31495,6721,22030,27950,29647,10403,16039,48433,8503,40315,46966,57075,11197,31856,47351,10471,22111,22115,30229,11334,22106,30056,16323,43145
ACSSF,2019e1,nc,000,0090,0000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32396,34667,50772,15203,31875,39028,8966,37128,39976,52428,15409,36115,41864,8902,31003,34524,38219,16085,26899,31884,7375,26215,.,.,.,26182,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,23516,20386,.,3735,.,.,.,31387,.,.,.,32179,32667,.,39704,41728,57783,13389,35915,44837,8694,24709,23398,25208,11526,31245,32034,24224,42008
ACSSF,2019e1,nc,000,0090,0000029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32689,38975,46677,11217,30310,40655,10612,36811,42025,51931,10880,30882,44588,12629,28714,29028,32369,12194,28421,32100,8178,11875,.,.,.,.,.,.,45139,46337,41970,46866,30732,80438,12226,.,.,.,.,.,.,.,30308,31976,31962,35043,19950,25852,7087,21622,14079,21938,5252,38698,41625,20395,38089,45229,54515,11161,31006,45119,13460,25791,27154,30253,7333,21427,31875,6803,43079
ACSSF,2019e1,nc,000,0090,0000030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31605,36480,48260,11776,27040,40648,10223,38251,43680,57854,14359,33129,46790,11179,25640,27940,38852,10005,23998,35819,7225,,,,,,,,29303,38817,46905,20021,20972,24501,15962,.,.,.,.,.,.,.,22639,32442,41388,17845,16616,22294,9852,26893,27830,48402,5134,26400,37375,11473,39987,46263,60978,14089,34113,48304,11197,28819,35477,39008,12021,22354,30058,10918,44333
