ACSSF,2019e1,nc,000,0060,0000066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80774,6875,3482,2446,700,336,3393,3183,210,0,15572,9046,8189,604,253,6526,6488,0,38,24488,14500,13655,633,212,9988,9613,168,207,33839,22550,21418,368,764,11289,10135,208,946
ACSSF,2019e1,nc,000,0060,0000067,158491,20200,11675,5061,6336,70,152,56,8525,6772,1661,0,92,0,42152,22537,20194,1945,330,68,0,19615,18490,799,276,0,50,44806,31538,28883,2477,62,116,0,13268,11990,704,267,307,0,51333,37881,33165,2133,900,1434,249,13452,12356,257,421,418,0,158491,20200,11675,5061,6336,278,8525,6772,1661,92,42152,22537,20194,1945,398,19615,18490,799,326,44806,31538,28883,2477,178,13268,11990,704,574,51333,37881,33165,2133,2583,13452,12356,257,839
ACSSF,2019e1,nc,000,0060,0000068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66935,5586,2034,975,946,113,3552,2148,361,1043,11459,5427,4894,244,289,6032,6032,0,0,17153,11610,10446,615,549,5543,5543,0,0,32737,24872,22883,913,1076,7865,7448,238,179
ACSSF,2019e1,nc,000,0060,0000069,596804,63379,39871,13853,22091,750,2512,665,23508,11914,7493,1364,1929,808,96261,61348,44471,12051,2514,1520,792,34913,29716,3008,945,992,252,169187,123965,108776,8548,3077,2563,1001,45222,40281,2605,1304,806,226,267977,218602,184827,8420,10672,11587,3096,49375,41014,1633,2492,2894,1342,596804,63379,39871,13853,22091,3927,23508,11914,7493,4101,96261,61348,44471,12051,4826,34913,29716,3008,2189,169187,123965,108776,8548,6641,45222,40281,2605,2336,267977,218602,184827,8420,25355,49375,41014,1633,6728
ACSSF,2019e1,nc,000,0060,0000070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61361,6480,3329,1673,1656,0,3151,2503,195,453,13749,9074,8508,72,494,4675,4453,91,131,16102,12362,10981,617,764,3740,3457,136,147,25030,19872,17003,789,2080,5158,4170,138,850
ACSSF,2019e1,nc,000,0060,0000071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51520,7571,3764,3014,724,26,3807,3436,327,44,15848,9976,8102,1668,206,5872,4976,851,45,14272,9716,8140,1005,571,4556,3866,349,341,13829,10505,8990,551,964,3324,3161,49,114
ACSSF,2019e1,nc,000,0060,0000072,190329,20267,10602,5004,4978,197,224,199,9665,5479,2616,25,820,725,32885,20298,16443,2464,311,609,471,12587,11366,938,87,0,196,40081,28752,25803,2248,163,144,394,11329,10751,69,140,0,369,97096,76853,67171,2122,3019,3203,1338,20243,17200,436,953,1229,425,190329,20267,10602,5004,4978,620,9665,5479,2616,1570,32885,20298,16443,2464,1391,12587,11366,938,283,40081,28752,25803,2248,701,11329,10751,69,509,97096,76853,67171,2122,7560,20243,17200,436,2607
ACSSF,2019e1,nc,000,0060,0000073,129266,10995,5212,3092,1566,79,453,22,5783,4823,415,205,340,0,33016,19729,17457,1174,329,727,42,13287,12465,411,244,167,0,50662,33962,29643,3112,671,271,265,16700,14413,1138,572,434,143,34593,25415,21176,2075,590,1228,346,9178,7498,422,479,537,242,129266,10995,5212,3092,1566,554,5783,4823,415,545,33016,19729,17457,1174,1098,13287,12465,411,411,50662,33962,29643,3112,1207,16700,14413,1138,1149,34593,25415,21176,2075,2164,9178,7498,422,1258
ACSSF,2019e1,nc,000,0060,0000074,192908,22334,10704,5460,2833,132,1530,749,11630,10033,540,0,856,201,43379,26671,21159,2746,733,911,1122,16708,14268,346,770,910,414,52608,35118,30076,2126,1000,1144,772,17490,15958,865,367,146,154,74587,56618,48244,2270,2321,2970,813,17969,16175,620,182,585,407,192908,22334,10704,5460,2833,2411,11630,10033,540,1057,43379,26671,21159,2746,2766,16708,14268,346,2094,52608,35118,30076,2126,2916,17490,15958,865,667,74587,56618,48244,2270,6104,17969,16175,620,1174
ACSSF,2019e1,nc,000,0060,0000075,70161,11138,4713,1963,1723,218,527,282,6425,4493,623,555,301,453,13338,6731,5724,272,426,309,0,6607,6527,41,39,0,0,22711,15494,13663,937,534,124,236,7217,6174,248,638,0,157,22974,16580,14369,558,1105,548,0,6394,5646,110,205,318,115,70161,11138,4713,1963,1723,1027,6425,4493,623,1309,13338,6731,5724,272,735,6607,6527,41,39,22711,15494,13663,937,894,7217,6174,248,795,22974,16580,14369,558,1653,6394,5646,110,638
ACSSF,2019e1,nc,000,0060,0000076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0060,0000077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0060,0000078,115826,3374,2258,590,1034,253,337,44,1116,520,40,272,284,0,11324,6845,3709,1063,582,427,1064,4479,3403,392,295,389,0,21637,14539,12633,1282,292,144,188,7098,5389,120,816,730,43,79491,59515,43204,1063,7005,7390,853,19976,13770,354,2874,2700,278,115826,3374,2258,590,1034,634,1116,520,40,556,11324,6845,3709,1063,2073,4479,3403,392,684,21637,14539,12633,1282,624,7098,5389,120,1589,79491,59515,43204,1063,15248,19976,13770,354,5852
ACSSF,2019e1,nc,000,0060,0000079,317090,26257,15356,5773,7846,512,1000,225,10901,6714,3228,92,729,138,53595,32355,23944,6471,788,462,690,21240,18047,1135,760,708,590,78374,56155,46117,5040,1726,1506,1766,22219,20335,1161,329,265,129,158864,125872,110572,4300,5022,2976,3002,32992,28003,1535,665,1681,1108,317090,26257,15356,5773,7846,1737,10901,6714,3228,959,53595,32355,23944,6471,1940,21240,18047,1135,2058,78374,56155,46117,5040,4998,22219,20335,1161,723,158864,125872,110572,4300,11000,32992,28003,1535,3454
ACSSF,2019e1,nc,000,0060,0000080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80774,6875,3482,2446,700,336,3393,3183,210,0,15572,9046,8189,604,253,6526,6488,0,38,24488,14500,13655,633,212,9988,9613,168,207,33839,22550,21418,368,764,11289,10135,208,946
ACSSF,2019e1,nc,000,0060,0000081,158491,20200,11675,5061,6336,70,152,56,8525,6772,1661,0,92,0,42152,22537,20194,1945,330,68,0,19615,18490,799,276,0,50,44806,31538,28883,2477,62,116,0,13268,11990,704,267,307,0,51333,37881,33165,2133,900,1434,249,13452,12356,257,421,418,0,158491,20200,11675,5061,6336,278,8525,6772,1661,92,42152,22537,20194,1945,398,19615,18490,799,326,44806,31538,28883,2477,178,13268,11990,704,574,51333,37881,33165,2133,2583,13452,12356,257,839
ACSSF,2019e1,nc,000,0060,0000082,519898,77390,32704,20441,11429,373,262,199,44686,37598,5907,37,356,788,145912,74980,69689,4175,225,176,715,70932,67463,2746,316,211,196,146481,97353,92179,4119,388,250,417,49128,47626,520,242,308,432,150115,111229,100098,3625,3371,3017,1118,38886,35932,963,750,847,394,519898,77390,32704,20441,11429,834,44686,37598,5907,1181,145912,74980,69689,4175,1116,70932,67463,2746,723,146481,97353,92179,4119,1055,49128,47626,520,982,150115,111229,100098,3625,7506,38886,35932,963,1991
ACSSF,2019e1,nc,000,0060,0000083,598266,51363,21939,12462,9210,0,267,0,29424,24076,3877,181,1249,41,136629,74363,65509,7683,183,556,432,62266,59241,890,1654,468,13,181003,125954,115821,6447,2256,1200,230,55049,51760,1176,1582,363,168,229271,176622,162867,4054,5377,2881,1443,52649,48936,1181,1525,959,48,598266,51363,21939,12462,9210,267,29424,24076,3877,1471,136629,74363,65509,7683,1171,62266,59241,890,2135,181003,125954,115821,6447,3686,55049,51760,1176,2113,229271,176622,162867,4054,9701,52649,48936,1181,2532
ACSSF,2019e1,nc,000,0060,0000084,508338,54832,24698,18316,5831,197,354,0,30134,27154,2327,43,610,0,147246,80102,72197,6157,1051,697,0,67144,64269,1487,421,845,122,177833,110950,105931,3248,662,974,135,66883,62261,2966,1155,281,220,128427,84061,78001,3192,1062,1682,124,44366,41640,1769,547,339,71,508338,54832,24698,18316,5831,551,30134,27154,2327,653,147246,80102,72197,6157,1748,67144,64269,1487,1388,177833,110950,105931,3248,1771,66883,62261,2966,1656,128427,84061,78001,3192,2868,44366,41640,1769,957
ACSSF,2019e1,nc,000,0060,0000085,581808,41013,24463,9161,12271,1123,1639,269,16550,10951,3321,465,1596,217,87119,52280,37417,9601,1973,1535,1754,34839,30170,1489,1221,1369,590,128609,90042,74334,8995,2702,1886,2125,38567,33949,1988,1058,1400,172,325067,252608,205644,9646,15453,16919,4946,72459,56073,2504,5675,6757,1450,581808,41013,24463,9161,12271,3031,16550,10951,3321,2278,87119,52280,37417,9601,5262,34839,30170,1489,3180,128609,90042,74334,8995,6713,38567,33949,1988,2630,325067,252608,205644,9646,37318,72459,56073,2504,13882
ACSSF,2019e1,nc,000,0060,0000086,529567,69136,28827,18440,9743,215,373,56,40309,35290,4451,99,423,46,153098,80673,74244,5731,379,194,125,72425,69874,1483,598,322,148,165641,108846,102531,5455,404,321,135,56795,53717,1935,614,529,0,141692,99564,91997,3216,1554,2394,403,42128,39192,832,871,1147,86,529567,69136,28827,18440,9743,644,40309,35290,4451,568,153098,80673,74244,5731,698,72425,69874,1483,1068,165641,108846,102531,5455,860,56795,53717,1935,1143,141692,99564,91997,3216,4351,42128,39192,832,2104
ACSSF,2019e1,nc,000,0060,0000087,548564,79536,36730,21682,13819,63,875,291,42806,36673,4996,567,539,31,168016,91851,82334,7525,802,443,747,76165,71226,3163,1099,543,134,162397,103147,95622,4972,1001,1003,549,59250,57138,1589,155,333,35,138615,97317,88468,3954,2891,1820,184,41298,38641,580,1425,410,242,548564,79536,36730,21682,13819,1229,42806,36673,4996,1137,168016,91851,82334,7525,1992,76165,71226,3163,1776,162397,103147,95622,4972,2553,59250,57138,1589,523,138615,97317,88468,3954,4895,41298,38641,580,2077
ACSSF,2019e1,nc,000,0060,0000088,574460,63839,30728,18300,11083,429,463,453,33111,28466,4430,0,154,61,157821,80176,73279,6244,194,182,277,77645,75156,1570,617,302,0,190955,114408,106699,5647,986,672,404,76547,74016,1605,389,537,0,161845,104800,97874,2719,3068,796,343,57045,53049,1087,1602,662,645,574460,63839,30728,18300,11083,1345,33111,28466,4430,215,157821,80176,73279,6244,653,77645,75156,1570,919,190955,114408,106699,5647,2062,76547,74016,1605,926,161845,104800,97874,2719,4207,57045,53049,1087,2909
ACSSF,2019e1,nc,000,0060,0000089,538634,55804,24140,15081,8433,0,604,22,31664,27239,3055,406,634,330,146140,84082,77288,4378,699,1417,300,62058,58693,1267,902,746,450,187908,126511,114246,8186,1418,1872,789,61397,57358,2043,874,966,156,148782,108744,94263,6687,3969,2793,1032,40038,34123,1854,1905,1520,636,538634,55804,24140,15081,8433,626,31664,27239,3055,1370,146140,84082,77288,4378,2416,62058,58693,1267,2098,187908,126511,114246,8186,4079,61397,57358,2043,1996,148782,108744,94263,6687,7794,40038,34123,1854,4061
ACSSF,2019e1,nc,000,0060,0000090,533272,56785,22723,14743,7293,481,130,76,34062,29777,3386,493,271,135,124150,63309,56202,4047,1799,1006,255,60841,58373,1000,661,734,73,160699,103123,94318,4526,2973,864,442,57576,54509,1467,1175,59,366,191638,142604,127128,3544,7480,3295,1157,49034,43816,1115,1541,1270,1292,533272,56785,22723,14743,7293,687,34062,29777,3386,899,124150,63309,56202,4047,3060,60841,58373,1000,1468,160699,103123,94318,4526,4279,57576,54509,1467,1600,191638,142604,127128,3544,11932,49034,43816,1115,4103
ACSSF,2019e1,nc,000,0060,0000091,549139,68378,28005,20935,6523,374,173,0,40373,36117,2543,1348,351,14,161297,86066,78826,5380,803,1057,0,75231,72459,2025,418,207,122,175661,115549,107191,4994,1295,1886,183,60112,56974,1581,812,745,0,143803,99140,90187,3240,2834,2705,174,44663,42970,1042,409,242,0,549139,68378,28005,20935,6523,547,40373,36117,2543,1713,161297,86066,78826,5380,1860,75231,72459,2025,747,175661,115549,107191,4994,3364,60112,56974,1581,1557,143803,99140,90187,3240,5713,44663,42970,1042,651
ACSSF,2019e1,nc,000,0060,0000092,570240,70044,28123,20604,5882,775,336,526,41921,37697,3177,444,292,311,161827,84961,77014,6505,1077,172,193,76866,73542,1515,1164,228,417,188375,114062,108353,3528,991,997,193,74313,70931,1491,718,600,573,149994,93137,89271,1931,1407,459,69,56857,54404,904,1285,52,212,570240,70044,28123,20604,5882,1637,41921,37697,3177,1047,161827,84961,77014,6505,1442,76866,73542,1515,1809,188375,114062,108353,3528,2181,74313,70931,1491,1891,149994,93137,89271,1931,1935,56857,54404,904,1549
ACSSF,2019e1,nc,000,0060,0000093,598431,68234,42932,15605,23390,566,2706,665,25302,12803,8115,1684,1807,893,104589,65850,48730,12115,2599,1614,792,38739,33144,3382,719,1242,252,177500,132425,116819,9714,2332,2538,1022,45075,40035,2647,1151,867,375,248108,203818,172468,9366,8638,10133,3213,44290,36617,2407,1999,2311,956,598431,68234,42932,15605,23390,3937,25302,12803,8115,4384,104589,65850,48730,12115,5005,38739,33144,3382,2213,177500,132425,116819,9714,5892,45075,40035,2647,2393,248108,203818,172468,9366,21984,44290,36617,2407,5266
ACSSF,2019e1,nc,000,0060,0000094,536460,62570,25096,16220,5583,432,1963,898,37474,31824,2307,702,1982,659,145198,79698,67584,7726,1609,2012,767,65500,60476,2572,1120,1052,280,164864,109620,101350,4060,1816,1393,1001,55244,51744,1224,1541,387,348,163828,119807,106733,4177,4070,3804,1023,44021,39969,1542,782,1025,703,536460,62570,25096,16220,5583,3293,37474,31824,2307,3343,145198,79698,67584,7726,4388,65500,60476,2572,2452,164864,109620,101350,4060,4210,55244,51744,1224,2276,163828,119807,106733,4177,8897,44021,39969,1542,2510
ACSSF,2019e1,nc,000,0060,0000095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90791,11095,3519,3112,271,136,7576,6886,563,127,27033,14941,14655,145,141,12092,11942,114,36,27594,17091,16027,878,186,10503,10088,396,19,25069,15874,15280,354,240,9195,8971,128,96
ACSSF,2019e1,nc,000,0060,0000096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109266,19279,6850,4836,2014,0,12429,11674,610,145,33921,17278,15802,1414,62,16643,16464,44,135,36943,22954,21834,1001,119,13989,13593,396,0,19123,12544,12346,42,156,6579,6170,186,223
ACSSF,2019e1,nc,000,0060,0000097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100381,16916,5481,4817,664,0,11435,10605,771,59,38104,20645,20000,645,0,17459,16940,444,75,29923,19558,18643,806,109,10365,9795,243,327,15438,11431,10638,664,129,4007,4007,0,0
ACSSF,2019e1,nc,000,0060,0000098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87249,14443,6951,5214,1718,19,7492,6720,589,183,30712,16095,15201,829,65,14617,13925,505,187,28041,18011,17154,660,197,10030,9821,209,0,14053,10464,9982,0,482,3589,3548,0,41
ACSSF,2019e1,nc,000,0060,0000099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0060,0000100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69719,11717,3552,3005,547,0,8165,7987,67,111,24486,12128,11891,237,0,12358,11944,390,24,22545,14413,14145,246,22,8132,7948,123,61,10971,6794,6179,301,314,4177,4037,0,140
ACSSF,2019e1,nc,000,0060,0000101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0060,0000102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0060,0000103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101032,14768,5190,3828,1362,0,9578,8819,747,12,36198,18338,17665,673,0,17860,17613,211,36,32449,23388,22905,362,121,9061,8838,66,157,17617,12136,11214,682,240,5481,5274,122,85
ACSSF,2019e1,nc,000,0060,0000104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69968,13919,5447,2787,2622,38,8472,7199,1238,35,22952,11407,10600,681,126,11545,10852,602,91,20951,14352,12983,525,844,6599,6467,81,51,12146,8634,8265,244,125,3512,2963,281,268
ACSSF,2019e1,nc,000,0060,0000105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138897,17381,9237,4184,4798,255,8144,6337,1467,340,34542,18155,15721,2324,110,16387,15987,387,13,53524,35919,33602,1723,594,17605,16784,434,387,33450,27080,25121,723,1236,6370,5516,210,644
ACSSF,2019e1,nc,000,0060,0000106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95431,10593,5068,2920,1870,278,5525,4393,1132,0,16622,9196,7732,720,744,7426,7001,285,140,22596,16624,14650,1534,440,5972,5168,436,368,45620,37407,33163,1139,3105,8213,7103,232,878
ACSSF,2019e1,nc,000,0060,0000107,98394,6743,4432,1047,2882,156,347,0,2311,1030,1037,0,177,67,13440,7638,6622,454,413,66,83,5802,5005,291,154,352,0,24126,16299,15010,856,114,106,213,7827,7091,620,116,0,0,54085,40314,35439,1608,1945,388,934,13771,12418,204,192,361,596,98394,6743,4432,1047,2882,503,2311,1030,1037,244,13440,7638,6622,454,562,5802,5005,291,506,24126,16299,15010,856,433,7827,7091,620,116,54085,40314,35439,1608,3267,13771,12418,204,1149
ACSSF,2019e1,nc,000,0060,0000108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89430,5052,2910,1521,1331,58,2142,1629,218,295,14148,7603,5147,2015,441,6545,4884,361,1300,22477,16961,13461,2209,1291,5516,5271,0,245,47753,38056,34992,963,2101,9697,8858,353,486
ACSSF,2019e1,nc,000,0060,0000109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98174,12560,7768,3399,3498,871,4792,2713,1345,734,22674,13810,9411,4037,362,8864,8343,198,323,28354,20115,16041,2270,1804,8239,7543,526,170,34586,27781,24690,1441,1650,6805,5627,784,394
ACSSF,2019e1,nc,000,0060,0000110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85303,5444,2451,1630,718,103,2993,2328,377,288,18593,11718,8657,2753,308,6875,6188,147,540,26238,19840,16729,1397,1714,6398,6203,195,0,35028,28301,26320,574,1407,6727,6304,261,162
ACSSF,2019e1,nc,000,0060,0000111,90283,1195,647,444,0,44,159,0,548,305,0,0,243,0,8096,4513,3459,342,416,296,0,3583,2832,0,254,300,197,15711,10318,8899,535,619,265,0,5393,4713,54,537,57,32,65281,51026,37751,437,5548,6546,744,14255,9984,144,1968,2071,88,90283,1195,647,444,0,203,548,305,0,243,8096,4513,3459,342,712,3583,2832,0,751,15711,10318,8899,535,884,5393,4713,54,626,65281,51026,37751,437,12838,14255,9984,144,4127
ACSSF,2019e1,nc,000,0060,0000112,98553,4333,3248,705,2187,209,103,44,1085,591,40,272,182,0,11694,7337,4280,1315,405,273,1064,4357,3465,331,144,417,0,19697,13639,11732,1274,210,144,279,6058,5118,66,264,567,43,62829,45887,36733,928,4157,3635,434,16942,12975,269,1934,1486,278,98553,4333,3248,705,2187,356,1085,591,40,454,11694,7337,4280,1315,1742,4357,3465,331,561,19697,13639,11732,1274,633,6058,5118,66,874,62829,45887,36733,928,8226,16942,12975,269,3698
ACSSF,2019e1,nc,000,0060,0000113,92247,3827,1542,435,946,0,161,0,2285,1924,74,41,246,0,8590,4780,3951,515,133,181,0,3810,3423,125,207,55,0,20514,14133,12985,752,328,68,0,6381,5159,107,658,321,136,59316,47762,39728,1525,2971,3257,281,11554,9179,405,904,1066,0,92247,3827,1542,435,946,161,2285,1924,74,287,8590,4780,3951,515,314,3810,3423,125,262,20514,14133,12985,752,396,6381,5159,107,1115,59316,47762,39728,1525,6509,11554,9179,405,1970
ACSSF,2019e1,nc,000,0060,0000114,122872,9500,4982,3025,1804,0,153,0,4518,2179,1008,25,820,486,16237,10332,8782,159,311,609,471,5905,5032,590,87,0,196,25977,19542,17722,1305,69,95,351,6435,6295,0,140,0,0,71158,56323,48637,1662,2237,2763,1024,14835,12204,0,977,1229,425,122872,9500,4982,3025,1804,153,4518,2179,1008,1331,16237,10332,8782,159,1391,5905,5032,590,283,25977,19542,17722,1305,515,6435,6295,0,140,71158,56323,48637,1662,6024,14835,12204,0,2631
ACSSF,2019e1,nc,000,0060,0000115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100375,14514,7393,2137,4613,643,7121,3819,3063,239,25393,12558,10253,2305,0,12835,12117,718,0,21595,13315,11852,1277,186,8280,7615,135,530,38873,29342,26799,663,1880,9531,8708,719,104
ACSSF,2019e1,nc,000,0060,0000116,93629,5191,2550,1380,586,282,302,0,2641,2641,0,0,0,0,12281,6180,5122,829,111,118,0,6101,5765,0,150,186,0,17065,10257,8643,906,310,330,68,6808,5719,456,202,431,0,59092,43041,35746,2969,1507,2240,579,16051,13750,306,897,1058,40,93629,5191,2550,1380,586,584,2641,2641,0,0,12281,6180,5122,829,229,6101,5765,0,336,17065,10257,8643,906,708,6808,5719,456,633,59092,43041,35746,2969,4326,16051,13750,306,1995
ACSSF,2019e1,nc,000,0060,0000117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97013,13348,6926,3074,3789,63,6422,4859,1132,431,22834,9898,7244,1950,704,12936,10881,1600,455,26187,16140,15212,598,330,10047,9584,463,0,34644,21651,20102,833,716,12993,12190,175,628
ACSSF,2019e1,nc,000,0060,0000118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114204,14521,6668,3127,3383,158,7853,6359,1450,44,34596,19657,17110,2161,386,14939,14051,362,526,36081,25849,23501,1370,978,10232,9826,169,237,29006,21192,19194,914,1084,7814,7250,138,426
ACSSF,2019e1,nc,000,0060,0000119,98168,9136,4391,2265,1299,0,589,238,4745,3824,411,0,348,162,17613,9869,8124,845,305,163,432,7744,6796,90,625,66,167,26655,16173,14314,691,559,226,383,10482,9810,294,272,0,106,44764,32581,28563,1182,1305,1224,307,12183,11402,260,145,301,75,98168,9136,4391,2265,1299,827,4745,3824,411,510,17613,9869,8124,845,900,7744,6796,90,858,26655,16173,14314,691,1168,10482,9810,294,378,44764,32581,28563,1182,2836,12183,11402,260,521
ACSSF,2019e1,nc,000,0060,0000120,74715,11046,4863,2368,965,132,887,511,6183,5507,129,0,508,39,20301,13220,10585,1131,428,748,328,7081,5744,256,76,758,247,21237,15413,13012,839,441,656,465,5824,5042,571,95,68,48,22131,17087,13464,550,914,1653,506,5044,3933,360,37,284,430,74715,11046,4863,2368,965,1530,6183,5507,129,547,20301,13220,10585,1131,1504,7081,5744,256,1081,21237,15413,13012,839,1562,5824,5042,571,211,22131,17087,13464,550,3073,5044,3933,360,751
ACSSF,2019e1,nc,000,0060,0000121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91597,8212,4140,3175,811,154,4072,4072,0,0,21306,11832,11006,419,407,9474,9135,34,305,25984,14976,13972,651,353,11008,10843,87,78,36095,27338,24581,1200,1557,8757,8412,43,302
ACSSF,2019e1,nc,000,0060,0000122,94837,13200,5767,2862,1796,300,527,282,7433,5501,623,555,301,453,21645,10920,8820,1365,426,309,0,10725,10193,434,98,0,0,29919,20290,18228,1259,443,124,236,9629,8522,312,638,0,157,30073,21628,19760,715,939,214,0,8445,7763,212,162,193,115,94837,13200,5767,2862,1796,1109,7433,5501,623,1309,21645,10920,8820,1365,735,10725,10193,434,98,29919,20290,18228,1259,803,9629,8522,312,795,30073,21628,19760,715,1153,8445,7763,212,470
ACSSF,2019e1,nc,000,0060,0000123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68511,7087,3248,1683,1426,139,3839,3183,564,92,18963,9069,8733,268,68,9894,9639,212,43,18480,12274,11599,675,0,6206,5894,209,103,23981,16698,14839,1026,833,7283,7041,37,205
ACSSF,2019e1,nc,000,0060,0000124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86556,12743,8017,3105,4773,139,4726,3696,1030,0,24099,13737,11398,2009,330,10362,9492,587,283,25610,18550,16490,1882,178,7060,6094,495,471,24104,18856,16392,890,1574,5248,4701,91,456
ACSSF,2019e1,nc,000,0060,0000125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103367,9145,3485,2911,525,49,5660,3754,1720,186,25276,13217,12340,703,174,12059,11530,87,442,31156,19497,18728,577,192,11659,10995,439,225,37790,26881,24670,900,1311,10909,9556,434,919
ACSSF,2019e1,nc,000,0060,0000126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77718,8782,4249,3440,713,96,4533,4047,253,233,26381,13387,12504,691,192,12994,12344,541,109,27640,17684,16892,561,231,9956,9799,0,157,14915,10348,9766,582,0,4567,4425,37,105
ACSSF,2019e1,nc,000,0060,0000127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86878,16430,6511,5920,469,122,9919,9523,285,111,28389,17056,15644,1355,57,11333,11017,316,0,28488,18633,17475,611,547,9855,9470,71,314,13571,9655,9269,192,194,3916,3694,134,88
ACSSF,2019e1,nc,000,0060,0000128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101719,16920,5869,3406,1549,914,11051,9130,1625,296,33888,16042,15283,577,182,17846,16952,287,607,32888,21021,19512,843,666,11867,11306,181,380,18023,11518,11143,78,297,6505,6432,0,73
ACSSF,2019e1,nc,000,0060,0000129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99109,8067,2739,1224,1329,186,5328,3629,644,1055,20296,10299,8929,957,413,9997,9997,0,0,26958,17639,16691,378,570,9319,9220,0,99,43788,31223,29038,913,1272,12565,12017,238,310
ACSSF,2019e1,nc,000,0060,0000130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94524,7486,2824,1968,856,0,4662,4225,193,244,25715,13278,11174,1527,577,12437,11572,202,663,26805,17507,16520,816,171,9298,8894,154,250,34518,21595,20469,215,911,12923,11902,448,573
ACSSF,2019e1,nc,000,0060,0000131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84802,9355,3277,3049,228,0,6078,5553,270,255,24487,12950,12600,215,135,11537,11372,92,73,29130,17353,16754,344,255,11777,11477,121,179,21830,13364,12962,379,23,8466,8225,34,207
