ACSSF,2019m1,nc,000,0043,0000030,7626,7855,7793,3293,2647,873,1462,672,500,1859,1790,203,296,203,203,362,398,204,1706,1920,2101,7754,1689,1237,1878,2257,3473,3629,3449,3510,2520,2526,1984,1050,3649,2426,7754,1563,3042,3458,3811,4232,2239,3067,1904,2262,2169,2101,1370,7626,7705,2313,5050,6903,6634,7839,705,4522,6351,5961,3254,562,1803,1996,1825,1823,1146,558,923,1111,2802,1662,1708,568,978,2113,115,986,1275,1460,7626,7855,7793,3293,2647,873,1670,1859,1706,2060,2101
ACSSF,2019m1,nc,000,0043,0000031,,,,,,,,,,,,,,,,,,,,,,2778,603,448,409,1354,928,710,1213,1039,525,447,356,486,788,735,2778,844,581,1171,1111,1468,669,699,489,723,675,1009,248,2801,2790,468,1403,1862,1604,2683,475,1244,1789,1471,741,73,379,525,429,549,203,203,549,203,816,203,379,102,715,571,44,133,364,469,2801,2762,2687,772,620,312,399,548,880,97,571
ACSSF,2019m1,nc,000,0043,0000032,,,,,,,,,,,,,,,,,,,,,,3343,512,244,531,1428,1389,1034,1540,1589,1011,1072,879,657,925,1327,3343,1228,1015,1554,1565,1540,1202,966,716,1106,1261,671,596,3381,3382,600,1705,2958,2586,3330,104,1283,2676,2364,1487,324,1099,520,818,228,228,203,203,203,536,472,111,203,150,1005,203,379,766,481,3381,3489,3324,1487,1300,705,473,230,160,528,1009
ACSSF,2019m1,nc,000,0043,0000033,4529,4569,4507,1935,1447,852,519,464,132,16,203,16,203,203,203,73,102,111,855,575,826,4655,950,746,881,1168,1752,1822,1746,1851,1783,1109,834,481,1083,1371,4655,987,1635,2147,2577,1765,1252,1919,585,970,1417,856,658,4529,4530,435,1866,3167,3621,4505,262,1241,2923,3383,1935,65,1210,1090,1081,203,203,203,203,203,1088,202,521,263,822,826,198,356,599,716,4529,4569,4507,1935,1447,852,770,16,855,598,826
ACSSF,2019m1,nc,000,0043,0000034,,,,,,,,,,,,,,,,,,,,,,5058,1487,865,856,1604,1849,1318,1843,1730,939,1520,1246,238,1464,1341,5058,1203,1848,2121,2984,1636,984,2031,786,889,1150,1555,700,5253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5253,5101,5124,1304,1228,308,372,32,279,336,1943
ACSSF,2019m1,nc,000,0043,0000035,,,,,,,,,,,,,,,,,,,,,,2452,535,434,484,838,765,889,941,718,758,548,530,235,896,807,2452,260,824,1160,1016,1042,568,1204,505,473,908,566,203,2620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2620,2454,2370,727,616,191,239,112,160,324,985
ACSSF,2019m1,nc,000,0043,0000036,12676,12693,12312,5608,4531,1736,1611,957,1001,2730,2311,586,61,1356,147,1273,370,429,2345,2023,5432,13095,3447,2923,2746,3714,4600,4640,6217,5581,5907,5035,2902,1844,4562,4634,13095,1344,3924,4945,6255,7069,4899,5816,3565,2985,4659,5175,2836,12676,13039,3242,8322,10823,10992,12311,1901,6736,9797,9886,5618,1133,2702,3088,3712,2699,1424,1367,1078,938,2980,1780,1476,1783,1335,5451,818,2745,3339,2842,12676,12693,12312,5608,4531,1736,1899,2730,2345,2334,5432
ACSSF,2019m1,nc,000,0043,0000037,,,,,,,,,,,,,,,,,,,,,,3265,689,443,1121,756,1255,1288,1403,1265,1215,692,728,165,886,1099,3265,542,1282,1487,1452,1237,827,1477,915,644,1476,813,476,3355,3362,559,2131,2482,2395,2709,422,1843,1966,1800,1258,38,688,934,596,203,203,203,203,203,944,280,508,626,802,1446,203,589,933,777,3355,3116,2709,1265,1177,512,363,28,278,846,1446
ACSSF,2019m1,nc,000,0043,0000038,,,,,,,,,,,,,,,,,,,,,,3719,1030,360,1217,750,1102,955,1495,1064,1127,642,510,240,1342,1417,3719,404,1307,1641,1498,1915,877,861,727,343,903,567,637,3795,3769,471,1869,2553,2398,3406,359,1762,2168,2234,997,206,464,814,337,203,203,203,203,203,468,203,203,439,308,830,204,353,474,585,3795,3709,3405,997,868,354,217,177,364,324,830
ACSSF,2019m1,nc,000,0043,0000039,5910,5761,6215,2216,1764,809,928,545,165,635,414,256,207,203,203,634,108,328,997,451,2068,5892,1017,823,1695,1765,1856,2278,2474,2762,1857,2460,1305,1592,2257,2193,5892,1129,1945,3130,3553,3581,1603,2681,652,1104,1990,1359,1168,5910,5970,1417,4120,5085,5171,6237,749,3690,4503,4788,2237,773,1080,1672,1175,635,382,171,456,203,1228,754,567,492,432,2051,371,1013,1542,1316,5910,5761,6215,2216,1764,809,1128,635,997,919,2068
