ACSSF,2019e1,nc,000,0093,0000015,16395,2466,247,0,1349,286,5241,171,71,1123,118,439,2509,2375,0,0,193355,16395,1038,4693,5343,5321,176960,14515,41318,48281,72846,29914,35097,36302,28054,29445,36284,24935,158860,56982,957,823,823,0,134,56025,46334,45232,1102,9691,67294,2681,2055,2055,0,626,64613,53545,52494,1051,11068,34584,3016,1472,1472,0,1544,31568,17720,17620,100,13848,207427,54347,957,0,0,0,957,0,957,53390,7689,298,7391,45701,2504,43197,66518,2681,44,44,0,2637,941,1696,63837,6339,1634,4705,57498,4706,52792,34584,3016,381,0,381,2635,558,2077,31568,2999,1013,1986,28569,3954,24615,51978,9238,775,457,318,8463,2659,5804,42740,4727,2106,2621,38013,10078,27935,16395,13208,3187,143,509,865,388,1282,0,158860,6654,4350,4350,0,2304,152206,117599,115346,2253,34607,207427,155449,6654,425,44,381,6229,1499,4730,148795,17027,2945,14082,131768,11164,120604,51978,9238,775,457,318,8463,2659,5804,42740,4727,2106,2621,38013,10078,27935,16395,13208,3187
ACSSF,2019e1,nc,000,0093,0000016,,,,,,,,,,,,,,,,,67177,5192,333,1773,2314,772,61985,11575,20308,18394,11708,26452,40452,40443,40516,25633,29491,23476,55012,17199,306,290,290,0,16,16893,12700,11848,852,4193,24131,1049,735,735,0,314,23082,17196,16767,429,5886,13682,479,344,344,0,135,13203,7648,7551,97,5555,71754,16314,306,0,0,0,306,0,306,16008,3757,381,3376,12251,495,11756,23689,1049,314,0,314,735,47,688,22640,4708,1733,2975,17932,2092,15840,13366,479,0,0,0,479,86,393,12887,2074,1388,686,10813,2747,8066,18385,3358,139,139,0,3219,1541,1678,15027,1006,434,572,14021,6529,7492,5192,4082,1110,0,370,139,0,601,0,55012,1834,1369,1369,0,465,53178,37544,36166,1378,15634,71754,53369,1834,314,0,314,1520,133,1387,51535,10539,3502,7037,40996,5334,35662,18385,3358,139,139,0,3219,1541,1678,15027,1006,434,572,14021,6529,7492,5192,4082,1110
ACSSF,2019e1,nc,000,0093,0000017,10055,1884,738,52,2596,267,2290,33,0,204,0,422,1050,519,0,0,142920,9739,354,2943,3536,2906,133181,12606,34408,39866,46301,33893,41127,41275,39144,32457,40052,30510,130909,47663,1353,1234,1234,0,119,46310,36715,35009,1706,9595,59178,3014,2715,2587,128,299,56164,50267,48688,1579,5897,24068,1803,1127,1127,0,676,22265,15492,15449,43,6773,160133,47419,1315,0,0,0,1315,0,1315,46104,4163,0,4163,41941,2386,39555,58990,3014,193,120,73,2821,271,2550,55976,2458,254,2204,53518,2643,50875,23959,1803,107,24,83,1696,63,1633,22156,1436,613,823,20720,3553,17167,29765,3778,119,93,26,3659,1480,2179,25987,2777,726,2051,23210,6706,16504,10055,7296,2759,245,598,314,360,1121,121,130909,6170,5076,4948,128,1094,124739,102474,99146,3328,22265,160133,130368,6132,300,144,156,5832,334,5498,124236,8057,867,7190,116179,8582,107597,29765,3778,119,93,26,3659,1480,2179,25987,2777,726,2051,23210,6706,16504,10055,7296,2759
ACSSF,2019e1,nc,000,0093,0000018,,,,,,,,,,,,,,,,,59249,5609,1386,1402,1877,944,53640,11177,15887,17633,8943,26008,31741,36580,16435,25829,31161,21685,49478,16020,84,40,40,0,44,15936,12623,11696,927,3313,20924,1320,1148,1148,0,172,19604,15237,14523,714,4367,12534,1248,399,399,0,849,11286,7470,7363,107,3816,64908,15743,84,0,0,0,84,44,40,15659,1920,608,1312,13739,1116,12623,20711,1212,0,0,0,1212,165,1047,19499,2273,781,1492,17226,2504,14722,12468,1248,48,0,48,1200,213,987,11220,854,99,755,10366,3017,7349,15986,2918,91,0,91,2827,1023,1804,13068,906,603,303,12162,4600,7562,,,,,,,,,,49478,2652,1587,1587,0,1065,46826,35330,33582,1748,11496,64908,48922,2544,48,0,48,2496,422,2074,46378,5047,1488,3559,41331,6637,34694,15986,2918,91,0,91,2827,1023,1804,13068,906,603,303,12162,4600,7562,5653,4790,863
ACSSF,2019e1,nc,000,0093,0000019,7051,481,906,26,861,164,3139,179,0,248,0,108,555,384,0,0,52100,6853,210,1810,2525,2308,45247,4539,11889,15177,13642,30014,42030,43147,34085,27745,32101,24334,39257,11315,258,258,258,0,0,11057,9237,8843,394,1820,16246,1500,1257,1151,106,243,14746,12106,11609,497,2640,11696,1281,627,627,0,654,10415,6017,5866,151,4398,56229,10979,258,0,0,0,258,0,258,10721,1154,119,1035,9567,448,9119,15996,1500,148,24,124,1352,348,1004,14496,798,224,574,13698,1273,12425,11696,1281,91,91,0,1190,272,918,10415,1268,469,799,9147,1254,7893,17558,3924,0,0,0,3924,1592,2332,13634,1185,663,522,12449,3700,8749,7051,4114,2937,95,415,99,394,1793,141,39257,3039,2142,2036,106,897,36218,27360,26318,1042,8858,56229,38671,3039,239,115,124,2800,620,2180,35632,3220,812,2408,32412,2975,29437,17558,3924,0,0,0,3924,1592,2332,13634,1185,663,522,12449,3700,8749,7051,4114,2937
ACSSF,2019e1,nc,000,0093,0000020,,,,,,,,,,,,,,,,,110826,8198,439,2008,3400,2351,102628,14551,29673,34738,23666,29224,37129,37587,27122,28378,31860,25093,94982,32823,699,344,344,0,355,32124,25831,23522,2309,6293,39950,1451,1314,1258,56,137,38499,31104,30491,613,7395,22209,1367,1031,988,43,336,20842,14941,14669,272,5901,121805,31790,699,92,0,92,607,0,607,31091,5253,902,4351,25838,2107,23731,39362,1451,0,0,0,1451,185,1266,37911,5241,1502,3739,32670,3281,29389,22180,1367,43,43,0,1324,141,1183,20813,1981,740,1241,18832,2626,16206,28473,4773,947,456,491,3826,1606,2220,23700,2613,553,2060,21087,6879,14208,8290,6211,2079,64,751,266,300,575,123,94982,3517,2689,2590,99,828,91465,71876,68682,3194,19589,121805,93332,3517,135,43,92,3382,326,3056,89815,12475,3144,9331,77340,8014,69326,28473,4773,947,456,491,3826,1606,2220,23700,2613,553,2060,21087,6879,14208,8290,6211,2079
ACSSF,2019e1,nc,000,0093,0000021,,,,,,,,,,,,,,,,,55042,4853,527,416,1459,2451,50189,6512,11422,10483,21772,33566,57665,54928,60597,31829,37623,26257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40752,1806,1651,1565,86,155,38946,28664,28601,63,10282,59156,40673,1781,33,0,33,1748,173,1575,38892,3810,803,3007,35082,3448,31634,18483,3047,74,0,74,2973,1099,1874,15436,667,301,366,14769,4198,10571,4853,4540,313
ACSSF,2019e1,nc,000,0093,0000022,,,,,,,,,,,,,,,,,66240,5402,266,1829,2229,1078,60838,9691,21682,18092,11373,23379,21973,23526,18833,23555,26683,21237,57896,20611,153,90,90,0,63,20458,15340,13491,1849,5118,23629,1405,498,469,29,907,22224,16175,14755,1420,6049,13656,715,241,241,0,474,12941,7600,7386,214,5341,75082,19425,153,0,0,0,153,123,30,19272,4223,414,3809,15049,1176,13873,23629,1405,448,448,0,957,197,760,22224,3854,537,3317,18370,1916,16454,13648,715,121,121,0,594,330,264,12933,1797,837,960,11136,2192,8944,18380,3077,502,488,14,2575,931,1644,15303,1580,745,835,13723,5029,8694,5402,4057,1345,31,506,18,195,520,75,57896,2273,829,800,29,1444,55623,39115,35632,3483,16508,75082,56702,2273,569,569,0,1704,650,1054,54429,9874,1788,8086,44555,5284,39271,18380,3077,502,488,14,2575,931,1644,15303,1580,745,835,13723,5029,8694,5402,4057,1345
ACSSF,2019e1,nc,000,0093,0000023,12100,1641,1337,258,1750,269,3866,121,0,393,0,88,1518,586,273,0,66169,12028,640,3519,5131,2738,54141,5962,14563,21983,11633,30119,43507,43510,43494,27272,33847,22851,53784,20225,1402,1186,1134,52,216,18823,14707,13314,1393,4116,20982,2925,2716,2628,88,209,18057,14457,13745,712,3600,12577,1919,1028,1028,0,891,10658,5686,5411,275,4972,72928,20017,1402,72,0,72,1330,46,1284,18615,3802,378,3424,14813,515,14298,20777,2925,132,0,132,2793,536,2257,17852,2315,376,1939,15537,1483,14054,12404,1865,83,83,0,1782,868,914,10539,1452,687,765,9087,2290,6797,19730,5854,275,72,203,5579,2067,3512,13876,1131,672,459,12745,2853,9892,12100,7564,4536,112,1186,666,426,2052,94,53784,6246,4930,4790,140,1316,47538,34850,32470,2380,12688,72928,53198,6192,287,83,204,5905,1450,4455,47006,7569,1441,6128,39437,4288,35149,19730,5854,275,72,203,5579,2067,3512,13876,1131,672,459,12745,2853,9892,12100,7564,4536
ACSSF,2019e1,nc,000,0093,0000024,38711,9899,8417,333,5867,1644,6643,228,42,503,0,157,4520,458,0,0,192162,37469,957,7695,17708,11109,154693,17740,46545,55478,34930,26564,45768,46571,42879,22960,26222,21699,180928,74682,6545,4462,4036,426,2083,68137,50401,45304,5097,17736,70358,13759,10723,10200,523,3036,56599,45049,42691,2358,11550,35888,8255,4452,4452,0,3803,27633,16277,15644,633,11356,218339,72721,6377,965,97,868,5412,998,4414,66344,14339,1645,12694,52005,3570,48435,70020,13759,1261,393,868,12498,3431,9067,56261,9152,2958,6194,47109,4870,42239,35715,8205,471,128,343,7734,3284,4450,27510,4468,2116,2352,23042,4677,18365,39883,10152,951,606,345,9201,4385,4816,29731,4327,2572,1755,25404,10809,14595,38711,17688,21023,218,2391,2319,2937,12581,577,180928,28559,19637,18688,949,8922,152369,111727,103639,8088,40642,218339,178456,28341,2697,618,2079,25644,7713,17931,150115,27959,6719,21240,122156,13117,109039,39883,10152,951,606,345,9201,4385,4816,29731,4327,2572,1755,25404,10809,14595,38711,17688,21023
ACSSF,2019e1,nc,000,0093,0000025,,,,,,,,,,,,,,,,,120125,10321,395,4076,3839,2011,109804,16857,38362,33858,20727,30426,36203,36559,35489,30079,35062,25264,100538,32357,428,372,372,0,56,31929,24060,22712,1348,7869,42819,2295,1774,1774,0,521,40524,29880,29231,649,10644,25362,1845,1300,1084,216,545,23517,15032,14993,39,8485,130547,32038,428,0,0,0,428,56,372,31610,6804,1123,5681,24806,816,23990,42533,2162,129,0,129,2033,248,1785,40371,6469,1831,4638,33902,3874,30028,25238,1845,146,146,0,1699,249,1450,23393,3182,1542,1640,20211,2781,17430,30738,5711,490,40,450,5221,2295,2926,25027,2125,1518,607,22902,7216,15686,10321,8215,2106,51,334,223,357,1000,141,100538,4568,3446,3230,216,1122,95970,68972,66936,2036,26998,130547,99809,4435,275,146,129,4160,553,3607,95374,16455,4496,11959,78919,7471,71448,30738,5711,490,40,450,5221,2295,2926,25027,2125,1518,607,22902,7216,15686,10321,8215,2106
ACSSF,2019e1,nc,000,0093,0000026,,,,,,,,,,,,,,,,,223082,14936,55,4820,5760,4301,208146,23959,36810,41731,105646,36681,37458,41488,17099,36551,40061,35001,210548,91081,1520,1291,1163,128,229,89561,66382,64281,2101,23179,83469,4231,2572,2353,219,1659,79238,67799,65714,2085,11439,35998,3044,1507,1507,0,1537,32954,21514,20635,879,11440,241294,81437,1520,0,0,0,1520,81,1439,79917,13747,251,13496,66170,1023,65147,81116,3867,447,45,402,3420,309,3111,77249,6707,974,5733,70542,3043,67499,35229,3044,203,42,161,2841,1640,1201,32185,4984,2803,2181,27201,3315,23886,43512,6438,419,184,235,6019,2159,3860,37074,3167,1829,1338,33907,8043,25864,15516,12212,3304,45,896,448,295,1215,405,210548,8795,5370,5023,347,3425,201753,155695,150630,5065,46058,241294,197782,8431,650,87,563,7781,2030,5751,189351,25438,4028,21410,163913,7381,156532,43512,6438,419,184,235,6019,2159,3860,37074,3167,1829,1338,33907,8043,25864,15516,12212,3304
