ACSSF,2019e1,nc,000,0056,0000104,12146,5182,1026,257,0,233,42,494,2866,1463,159,643,211,390,1290,530,0,337,245,178,6964,1831,459,433,336,342,261,3082,340,543,1140,381,678,2051,205,300,113,740,693,13338,288,796,479,424,650,1074,103,1518,2832,2098,366,869,467,609,765,2278,399,104,756,200,819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9260,2569,1103,2046,1761,1781,,,,,,
ACSSF,2019e1,nc,000,0056,0000105,33450,13917,3828,1436,303,1349,37,703,7552,2838,760,1061,171,2722,2537,1230,136,352,234,585,19533,7643,1898,1050,1304,1482,1909,10247,3488,1405,1732,1834,1788,1643,335,339,138,371,460,36281,1697,2115,1427,1861,3889,1311,58,4658,6470,4462,680,1460,1755,337,4101,5559,1457,1069,1188,499,1346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26112,9211,2760,4481,3422,6238,,,,,,
ACSSF,2019e1,nc,000,0056,0000106,45620,22761,12730,6308,717,2328,162,3215,6779,3448,290,1048,0,1993,3252,1839,387,528,135,363,22859,12352,5215,980,2783,205,3169,7380,2393,658,1490,866,1973,3127,719,362,273,884,889,49940,1862,5081,2195,1991,4922,5428,421,3899,8699,2423,3169,1620,2746,2344,3140,5128,1813,1099,814,251,1151,,,,,,,2934,1974,0,622,137,201,,,,,,,,,,,,,,,,,,,35722,15356,2178,6668,1686,9834,,,,,,
ACSSF,2019e1,nc,000,0056,0000107,54085,24549,9185,3718,287,2193,297,2690,9434,4523,275,2468,123,2045,5930,3316,63,1350,150,1051,29536,12608,4334,1132,1832,1155,4155,11551,3778,905,1857,1086,3925,5377,1235,539,773,1379,1451,58564,3112,4628,1961,1928,5084,5475,433,3583,10835,4259,4084,2341,1944,5292,3605,8172,2527,213,1708,333,3391,,,,,,,1790,1068,273,312,0,137,,,,,,,,,,,,,,,,,,,40594,15611,2430,7976,3124,11453,2472,1014,201,330,733,194
ACSSF,2019e1,nc,000,0056,0000108,47753,21862,5583,2811,229,888,144,1511,13757,6122,1334,4151,624,1526,2522,615,43,929,477,458,25891,7970,1985,770,1204,912,3099,14829,4788,1379,3686,1164,3812,3092,973,913,43,695,468,51225,4503,3074,1244,2679,2988,3566,375,5437,11190,4486,1366,3197,1599,3293,2228,9708,4101,1626,1273,567,2141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33998,11802,2662,8822,3186,7526,2061,482,288,301,0,990
ACSSF,2019e1,nc,000,0056,0000109,34586,14453,5380,2891,250,766,119,1354,7126,2485,1372,1571,520,1178,1947,732,259,472,111,373,20133,6452,3450,584,463,370,1585,11807,2680,980,2980,1965,3202,1874,430,526,122,550,246,36472,1200,2799,1082,2878,2839,2229,632,3971,6564,3754,2152,1725,627,1216,2804,13629,3921,1736,3033,1399,3540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19247,8037,2056,3239,2117,3798,,,,,,
ACSSF,2019e1,nc,000,0056,0000110,35028,16124,4801,2615,258,836,156,936,8538,5012,242,1578,435,1271,2785,1053,132,698,326,576,18904,7082,3335,240,772,1170,1565,9621,3060,1049,1861,1233,2418,2201,557,138,284,989,233,37133,2097,2780,752,2267,2833,5359,232,2750,6275,4519,990,1324,1466,1058,2431,3768,1457,108,379,492,1332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28229,12821,1810,5066,3567,4965,,,,,,
ACSSF,2019e1,nc,000,0056,0000111,65281,33837,12372,8091,801,1829,40,1611,17794,9932,236,4774,490,2362,3671,1884,160,1082,237,308,31444,13109,6769,1381,2020,466,2473,15469,5983,2419,3139,1010,2918,2866,291,735,188,801,851,70296,7893,5857,3971,1847,3974,11271,480,6609,13302,3409,1839,1761,2053,2510,3520,5051,2553,748,758,369,623,,,,,,,16191,12111,830,1929,416,905,,,,,,,,,,,,,,,,,,,42525,17578,3951,10027,2169,8800,,,,,,
ACSSF,2019e1,nc,000,0056,0000112,62829,31591,9059,6009,687,614,337,1412,16945,10242,435,3201,520,2547,5587,3437,86,614,448,1002,31238,8793,3760,701,1450,717,2165,17357,6746,2035,3552,1063,3961,5088,1195,582,494,1432,1385,68766,5396,6089,2912,3646,5704,10011,666,5022,10530,4928,3234,3193,2030,2358,3047,3195,1119,153,824,137,962,,,,,,,10162,7470,1055,1054,0,583,,,,,,,,,,,,,,,,,,,47081,21681,3195,7816,4284,10105,,,,,,
ACSSF,2019e1,nc,000,0056,0000113,59316,28470,8321,5396,665,1171,54,1035,18012,10501,507,4558,318,2128,2137,1244,0,636,0,257,30846,9016,3240,1358,1541,1367,1510,18273,6092,2268,5334,1783,2796,3557,1028,214,88,1762,465,64235,7169,5352,2267,3331,3566,7622,405,5735,13982,5762,1652,1655,1230,2237,2270,3326,1642,647,522,122,393,,,,,,,8629,5571,399,1664,438,557,,,,,,,,,,,,,,,,,,,44024,18885,3468,10289,4482,6900,2378,753,319,853,112,341
ACSSF,2019e1,nc,000,0056,0000114,71158,31155,13102,9063,369,1656,170,1844,13803,7638,625,2193,485,2862,4250,2768,79,300,251,852,40003,17428,7897,2290,1758,656,4827,17156,6477,2233,2893,1637,3916,5419,876,966,94,2157,1326,78258,3897,9395,4629,6584,6617,6175,596,7350,9240,5394,6066,2662,2845,2933,3875,16807,6612,1112,2934,1495,4654,,,,,,,6723,4664,650,1049,177,183,,,,,,,,,,,,,,,,,,,42564,20525,4237,4605,3300,9897,,,,,,
ACSSF,2019e1,nc,000,0056,0000115,38873,15882,6029,3574,152,653,78,1572,5633,2349,561,787,128,1808,4220,2032,70,421,668,1029,22991,9782,4859,1520,536,102,2765,8649,3569,1404,943,392,2341,4560,960,881,339,821,1559,43104,2232,3915,2153,3087,5287,2109,404,4913,3887,2658,3541,2799,2142,1488,2489,10404,4604,1445,941,582,2832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25131,11135,2801,2569,1607,7019,,,,,,
ACSSF,2019e1,nc,000,0056,0000116,59092,28092,7679,4965,251,1040,0,1423,13769,7239,811,2528,260,2931,6644,3475,533,1228,193,1215,31000,10143,4431,1341,534,588,3249,15071,5572,1926,1670,1345,4558,5786,2024,843,260,995,1664,65705,3402,8638,3325,3120,7687,3550,616,6587,7413,3930,6475,3520,2584,2402,2456,3447,1538,102,571,228,1008,,,,,,,4525,3055,478,503,294,195,,,,,,,,,,,,,,,,,,,46798,20591,5022,5637,2635,12913,3548,2032,0,526,224,766
ACSSF,2019e1,nc,000,0056,0000117,34644,14051,2149,739,259,609,91,451,7193,4011,324,1252,232,1374,4709,2271,373,852,280,933,20593,5181,840,1114,1188,797,1242,9968,2657,1622,3038,1237,1414,5444,1282,481,931,1691,1059,37701,2082,3563,1019,1327,2459,1856,128,4466,8066,4717,1284,1682,1954,1512,1586,4830,496,1510,1338,1107,379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27305,10246,2396,5995,3085,5583,,,,,,
ACSSF,2019e1,nc,000,0056,0000118,29006,12064,3160,1916,82,139,89,934,6076,2075,179,1628,351,1843,2828,1134,110,616,216,752,16942,6076,2082,578,1569,596,1251,7209,1640,1099,1315,1513,1642,3657,535,635,417,1461,609,31148,1042,2875,1255,1032,2580,1100,359,2995,5917,4559,1133,1848,1065,771,2617,3902,930,243,1087,199,1443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22156,7084,2273,4050,3553,5196,,,,,,
ACSSF,2019e1,nc,000,0056,0000119,44764,19991,5279,1722,0,1774,178,1605,9936,4652,500,2394,116,2274,4776,1958,28,1163,185,1442,24773,7096,2831,362,908,867,2128,12382,2913,1119,1664,1677,5009,5295,736,385,1022,1695,1457,50247,1450,2610,2467,2872,4762,2545,546,3008,9404,5194,3342,3075,2741,2705,3526,7720,2870,447,899,1025,2479,,,,,,,2278,622,232,782,0,642,,,,,,,,,,,,,,,,,,,31945,10037,1590,6608,3420,10290,1924,1040,125,214,141,404
ACSSF,2019e1,nc,000,0056,0000120,22131,9541,4878,1870,307,758,46,1897,3115,1480,179,741,212,503,1548,672,0,324,333,219,12590,6141,1725,1965,804,642,1005,5329,877,1086,1126,402,1838,1120,259,49,0,303,509,24956,1518,367,325,1680,1754,1583,309,3888,4262,2014,836,848,1513,958,3101,8335,1333,1600,2205,1019,2178,,,,,,,3040,1894,553,354,64,175,,,,,,,,,,,,,,,,,,,9111,3251,970,1050,771,3069,,,,,,
ACSSF,2019e1,nc,000,0056,0000121,36095,15792,3747,1709,100,1422,10,506,8807,4030,730,2161,217,1669,3238,1770,277,884,66,241,20303,5864,1494,946,997,516,1911,11003,2558,1883,3234,1104,2224,3436,561,201,367,1242,1065,39091,1789,1906,1160,2096,2341,3297,349,4716,9672,3431,867,1274,1628,1968,2597,7349,1566,1352,2505,336,1590,,,,,,,1647,1010,32,401,71,133,,,,,,,,,,,,,,,,,,,25594,9021,2753,5590,2528,5702,,,,,,
ACSSF,2019e1,nc,000,0056,0000122,30073,13057,3341,1586,213,562,39,941,6768,2652,394,2567,0,1155,2948,1028,132,685,353,750,17016,6040,2169,874,996,364,1637,7932,1598,1214,2010,1334,1776,3044,731,484,351,1405,73,33665,1807,2119,1052,1271,2410,1896,467,3916,7356,3940,846,1142,1414,1627,2402,5182,848,853,1381,859,1241,,,,,,,1328,711,35,324,0,258,,,,,,,,,,,,,,,,,,,21760,7406,2328,5077,2607,4342,1196,529,35,258,0,374
ACSSF,2019e1,nc,000,0056,0000123,23981,10491,2359,735,51,815,73,685,5326,2113,224,939,569,1481,2806,1444,107,709,267,279,13490,2929,1048,346,95,169,1271,6853,1115,1363,1207,460,2708,3708,829,394,93,1505,887,25481,670,1075,1200,1237,2025,1278,302,2545,3918,3118,1798,1431,1296,2140,1448,5880,1162,915,915,1000,1888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16133,5446,1443,2825,1717,4702,,,,,,
ACSSF,2019e1,nc,000,0056,0000124,24104,10178,4195,1113,438,548,105,1991,4190,1415,286,973,383,1133,1793,649,34,525,92,493,13926,5427,1301,1432,1174,448,1072,6638,2431,717,1294,428,1768,1861,396,362,87,572,444,26237,607,1899,611,1496,2560,685,254,3419,4754,2147,1107,1758,1221,1006,2713,5769,2012,844,651,562,1700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15234,4025,1918,3475,1244,4572,,,,,,
ACSSF,2019e1,nc,000,0056,0000125,37790,17163,4143,1514,231,1054,362,982,9430,3944,588,3358,54,1486,3590,1422,218,1409,115,426,20627,6275,1468,665,1726,696,1720,10208,2280,2104,2554,992,2278,4144,603,933,509,1236,863,40559,2254,2369,924,1562,2574,2577,333,4813,10991,3674,1341,2267,1077,937,2866,2532,447,159,921,103,902,,,,,,,2177,1228,0,384,169,396,,,,,,,,,,,,,,,,,,,31402,9050,4156,8770,3106,6320,1425,424,327,460,77,137
ACSSF,2019e1,nc,000,0056,0000126,14915,6636,1253,371,71,439,45,327,2930,1079,391,807,147,506,2453,819,120,1037,194,283,8279,2198,638,105,403,432,620,4109,1088,1012,897,773,339,1972,229,420,208,878,237,16466,513,1514,713,688,701,648,46,2297,3850,2715,407,475,124,404,1371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14243,4172,1718,3791,2326,2236,,,,,,
ACSSF,2019e1,nc,000,0056,0000127,13571,5836,1609,395,111,421,59,623,2744,1045,209,683,169,638,1483,493,81,517,139,253,7735,2086,391,542,98,670,385,3508,295,696,1377,749,391,2141,378,205,0,1147,411,14820,292,427,287,514,636,1024,17,2161,3116,3329,117,644,452,617,1187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12691,2373,1844,3096,2933,2445,,,,,,
ACSSF,2019e1,nc,000,0056,0000128,18023,7441,1812,628,383,184,483,134,3241,1481,338,558,307,557,2388,825,450,217,178,718,10582,2431,331,587,421,613,479,5288,1078,1315,603,1327,965,2863,395,517,101,1106,744,19176,489,1673,554,817,598,696,174,3720,2291,4236,458,1454,136,492,1388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17454,4545,3402,2040,3950,3517,,,,,,
ACSSF,2019e1,nc,000,0056,0000129,43788,19878,6693,2079,190,447,189,3788,7402,3469,101,1386,187,2259,5783,2712,360,1434,480,797,23910,7986,2343,1338,711,820,2774,11316,3526,675,1709,969,4437,4608,1132,381,382,1855,858,48079,1000,3062,2060,3483,4083,1998,748,3863,6447,4778,3118,2641,3838,3225,3735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40098,14240,2611,5204,4020,14023,,,,,,
ACSSF,2019e1,nc,000,0056,0000130,34518,15809,3825,1442,180,619,84,1500,6773,3325,234,1652,374,1188,5211,2850,254,583,434,1090,18709,5677,1734,361,459,870,2253,8360,1962,1561,1153,1675,2009,4672,798,369,146,1767,1592,37456,1029,2538,2142,1777,3173,1750,764,3543,4711,5241,2043,2461,2651,1242,2391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32270,11804,2834,4396,5204,8032,,,,,,
ACSSF,2019e1,nc,000,0056,0000131,21830,9840,1600,369,49,183,151,848,4558,1474,198,1089,471,1326,3682,1222,148,791,407,1114,11990,3316,775,431,157,987,966,5300,961,680,1023,1645,991,3374,503,358,452,1565,496,23854,495,1464,516,1193,999,1324,44,2052,3983,5408,1021,1593,1047,424,2291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19642,4970,1722,3173,5020,4757,,,,,,
ACSSF,2019e1,nc,000,0056,0000132,19669,8857,736,365,0,167,0,204,3245,1485,376,740,221,423,4876,1691,421,1316,792,656,10812,1904,104,543,376,456,425,4150,972,640,616,784,1138,4758,762,419,500,2219,858,21560,749,1078,518,631,1260,1504,115,2542,4042,4569,726,1303,1005,291,1227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18477,5178,1894,3319,4472,3614,,,,,,
ACSSF,2019e1,nc,000,0056,0000133,35595,16396,2614,684,43,811,212,864,5678,2366,489,1216,236,1371,8104,3311,376,1940,836,1641,19199,3434,1293,473,272,474,922,8503,1947,845,1515,1477,2719,7262,735,1011,680,2500,2336,38473,1143,1912,682,2123,2677,2281,617,3681,6623,5770,1904,2141,2545,1670,2704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33476,9730,2979,5631,5450,9686,,,,,,
ACSSF,2019e1,nc,000,0056,0000134,21749,9823,851,243,45,268,151,144,4952,2125,262,1742,150,673,4020,1550,265,807,318,1080,11926,2356,796,348,77,462,673,5396,805,1072,742,1588,1189,4174,523,624,445,1086,1496,24039,455,1130,656,945,2286,1081,16,2845,4367,4280,528,1711,1236,707,1796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19891,5712,2616,3414,3700,4449,,,,,,
ACSSF,2019e1,nc,000,0056,0000135,21389,8999,2446,492,291,755,41,867,4332,1170,352,2047,166,597,2221,1224,92,450,296,159,12390,3794,603,1341,162,408,1280,5866,1501,948,1429,1002,986,2730,200,181,169,1371,809,22971,330,1325,329,833,1579,1291,0,3587,5115,3491,419,1325,1001,834,1512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18942,4392,2591,4560,3111,4288,,,,,,
ACSSF,2019e1,nc,000,0056,0000136,26017,12092,3245,1377,422,318,88,1040,5228,1435,372,1822,234,1365,3619,1693,87,791,416,632,13925,3941,754,665,461,940,1121,7047,1391,900,1811,1244,1701,2937,495,936,150,1110,246,28045,703,1192,888,2341,938,1514,215,3483,5911,4079,854,1516,764,544,3103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21803,5943,3382,4301,3213,4964,,,,,,
ACSSF,2019e1,nc,000,0056,0000137,36914,17612,5237,2379,247,806,185,1620,9850,4399,649,2944,370,1488,2525,774,123,753,512,363,19302,6192,1213,1145,1497,885,1452,10364,2282,1461,2278,1694,2649,2746,595,237,386,1088,440,39881,1607,2594,833,2047,1557,3807,216,4366,9125,4734,1733,1417,989,2070,2786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30732,8442,3368,7456,4291,7175,,,,,,
ACSSF,2019e1,nc,000,0056,0000138,14453,6205,2015,652,98,737,116,412,2882,532,224,1253,130,743,1308,345,37,584,160,182,8248,2845,887,232,749,338,639,4045,867,381,1348,631,818,1358,135,437,49,420,317,15428,611,323,73,645,1101,889,60,1662,4860,1806,351,799,222,190,1836,1447,365,84,413,55,530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11133,2816,1291,3028,1698,2300,,,,,,
ACSSF,2019e1,nc,000,0056,0000139,22395,10183,2540,893,89,792,38,728,5210,1348,388,1517,218,1739,2433,623,364,811,257,378,12212,4278,1090,812,616,177,1583,6115,1088,824,1487,1640,1076,1819,290,238,227,912,152,23928,439,1194,602,1567,695,821,449,2781,5620,3637,1237,1070,928,967,1921,4260,745,1116,713,572,1114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16652,4111,1295,4187,2670,4389,,,,,,
ACSSF,2019e1,nc,000,0056,0000140,40552,20102,11560,5593,384,3910,356,1317,6969,2075,252,2566,388,1688,1573,839,99,118,102,415,20450,12448,3538,1190,3460,773,3487,6180,1512,290,1667,769,1942,1822,599,150,92,675,306,44590,2957,2824,681,2415,3704,2499,432,2665,12271,3479,3143,1574,1642,2368,1936,6004,2182,608,1689,744,781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29577,9057,1575,8835,2275,7835,1177,579,56,284,32,226
ACSSF,2019e1,nc,000,0056,0000141,19461,8021,2992,1268,0,975,0,749,3670,1534,89,878,177,992,1359,537,0,424,100,298,11440,4404,1087,608,761,558,1390,5708,1000,608,1512,1019,1569,1328,339,20,229,390,350,20346,498,912,643,770,1248,1326,609,1513,5168,2244,679,965,634,1114,2023,13436,3575,1025,3294,1871,3671,,,,,,,1186,348,121,317,209,191,,,,,,,,,,,,,,,,,,,3599,1359,179,786,164,1111,,,,,,
ACSSF,2019e1,nc,000,0056,0000142,22247,9438,4544,3375,0,626,41,502,3515,1293,172,1778,53,219,1379,621,34,285,195,244,12809,5620,2473,213,1006,259,1669,4978,590,517,1883,1223,765,2211,409,486,299,604,413,23734,3712,844,729,770,1342,1919,0,1568,6119,2415,845,538,471,520,1942,8823,1643,625,3593,1086,1876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8169,2895,797,1749,1289,1439,,,,,,
ACSSF,2019e1,nc,000,0056,0000143,75387,36310,10504,4551,242,2874,145,2692,19329,8279,941,6471,217,3421,6477,2833,254,1853,454,1083,39077,12292,3386,1232,2998,697,3979,20149,7191,1553,4650,2031,4724,6636,1563,1258,414,1833,1568,81588,2978,3094,2454,3890,10177,6799,971,6011,20502,5647,3208,4149,2235,4896,4577,4677,1738,812,926,95,1106,,,,,,,4760,3097,118,606,125,814,,,,,,,,,,,,,,,,,,,62224,21255,4353,17254,4986,14376,1970,1002,89,153,171,555
ACSSF,2019e1,nc,000,0056,0000144,41605,20281,11027,4849,507,3747,119,1805,7568,2598,224,2470,562,1714,1686,738,129,96,158,565,21324,11382,3623,665,3445,704,2945,8147,2133,452,2506,644,2412,1795,397,79,147,669,503,45867,1943,2344,1345,2651,5027,2867,95,2522,12748,2967,2065,2604,2335,2190,2164,5622,1813,546,1795,216,1252,,,,,,,2315,1682,100,285,64,184,,,,,,,,,,,,,,,,,,,29090,9594,1220,8651,1921,7704,3752,603,190,1421,655,883
ACSSF,2019e1,nc,000,0056,0000145,56561,26576,7209,3318,251,2065,357,1218,15126,5834,1858,4036,817,2581,4241,1271,404,1401,299,866,29985,9199,2106,1932,1843,517,2801,16181,3895,2070,5011,1363,3842,4605,1262,828,866,901,748,61380,3516,3189,1182,2096,4792,4614,346,7859,15615,4507,2102,3079,2321,3509,2653,9113,2804,1524,2635,447,1703,,,,,,,2296,1298,244,347,0,407,,,,,,,,,,,,,,,,,,,42026,12306,5055,11324,3709,9632,,,,,,
ACSSF,2019e1,nc,000,0056,0000146,38313,18116,6692,3343,409,881,0,2059,9181,3163,988,3401,238,1391,2243,635,0,543,281,784,20197,8494,2916,1371,1828,832,1547,10073,3067,737,2668,1482,2119,1630,554,92,67,435,482,40184,3634,2491,948,2142,2865,2123,179,3800,9857,3627,1398,1090,894,1776,3360,13997,4232,1343,4024,1281,3117,,,,,,,3061,1665,644,442,42,268,,,,,,,,,,,,,,,,,,,19091,6927,1331,4227,1905,4701,1508,287,279,748,40,154
ACSSF,2019e1,nc,000,0056,0000147,49469,23204,7934,3451,498,1210,96,2679,12569,5273,967,3361,151,2817,2701,1057,561,742,96,245,26265,11267,3406,1421,3423,1398,1619,12040,2840,721,4011,1342,3126,2958,327,678,209,732,1012,52370,2062,1296,850,2603,4679,5783,487,4886,13177,3815,1755,1931,3269,2446,3331,10851,2698,574,3180,1010,3389,,,,,,,6810,4243,879,720,131,837,,,,,,,,,,,,,,,,,,,28732,8494,2895,7934,2506,6903,2321,509,447,856,168,341
ACSSF,2019e1,nc,000,0056,0000148,39581,18548,6790,3031,251,789,194,2525,9317,5002,558,1939,265,1553,2441,1120,212,336,107,666,21033,8651,2267,805,1840,1168,2571,10265,1917,2139,2318,1140,2751,2117,823,80,0,608,606,42676,2016,3264,2421,1854,3022,3248,99,4311,7461,3608,1244,2530,2170,2181,3247,4992,1552,49,919,0,2472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28035,9521,3120,4672,3393,7329,,,,,,
ACSSF,2019e1,nc,000,0056,0000149,17789,6845,1461,611,125,590,0,135,3499,1234,425,967,47,826,1885,554,0,439,277,615,10944,4309,811,1332,646,417,1103,5252,500,831,1652,835,1434,1383,60,326,328,492,177,19064,613,434,309,594,718,978,512,3232,4725,2337,382,1313,688,624,1605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14078,2289,2061,4042,2068,3618,,,,,,
ACSSF,2019e1,nc,000,0056,0000150,17979,8058,1439,290,330,92,0,727,4563,2104,859,693,112,795,2056,519,209,753,221,354,9921,2821,776,74,678,139,1154,5452,1483,978,1095,1049,847,1648,280,325,157,539,347,19119,901,948,225,840,2132,885,39,2845,3468,2295,246,1110,575,391,2219,2612,730,395,926,108,453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13861,3989,1921,2425,1952,3574,,,,,,
ACSSF,2019e1,nc,000,0056,0000151,22738,10513,2527,1001,339,354,52,781,4891,1665,477,1326,565,858,3095,1232,93,990,600,180,12225,3787,706,677,749,1308,347,6698,1720,1223,1375,1158,1222,1740,233,89,189,866,363,25326,920,1606,929,1147,1700,1172,205,3260,5262,4881,797,565,543,617,1722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19653,5968,2255,4127,4177,3126,,,,,,
ACSSF,2019e1,nc,000,0056,0000152,14977,6178,1586,570,88,0,69,859,2229,753,46,174,171,1085,2363,703,0,399,348,913,8799,2407,443,669,655,315,325,3500,591,479,938,642,850,2892,377,312,88,1479,636,16818,376,900,483,848,726,570,0,2092,2254,3024,725,2514,738,308,1260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12295,3010,1518,1625,2776,3366,,,,,,
ACSSF,2019e1,nc,000,0056,0000153,32457,15823,4993,2173,446,1276,11,1087,5320,1763,232,1698,14,1613,5510,2927,225,781,416,1161,16634,5025,1256,1072,514,230,1953,6687,2636,913,1395,637,1106,4922,816,496,593,1368,1649,34708,1601,2230,1993,1369,3021,1941,364,3769,6367,2848,1517,2457,549,1712,2970,3606,836,202,1195,108,1265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26144,9248,2386,5004,2486,7020,1175,554,255,0,82,284
ACSSF,2019e1,nc,000,0056,0000154,21234,10202,3903,1261,192,821,194,1435,5269,1978,178,1974,98,1041,1030,330,31,281,179,209,11032,4665,789,1171,876,355,1474,5079,1144,425,878,1716,916,1288,240,67,50,471,460,22395,532,1237,481,1067,1551,788,261,2364,5048,3079,606,942,1023,789,2627,3589,1196,137,442,995,819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14646,3592,1733,3200,1772,4349,2289,670,157,1103,163,196
ACSSF,2019e1,nc,000,0056,0000155,12828,4252,1163,743,0,22,168,230,1957,988,87,351,82,449,1132,457,205,251,44,175,8576,2056,162,168,727,580,419,4572,1242,892,724,699,1015,1948,198,114,64,1410,162,13714,326,1053,380,352,1229,457,162,1543,2241,3265,196,488,163,295,1564,2707,885,355,319,597,551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9214,2549,1056,1590,2333,1686,,,,,,
ACSSF,2019e1,nc,000,0056,0000156,14582,6374,1373,729,0,137,205,302,2778,995,186,663,238,696,2223,857,95,804,189,278,8208,2585,338,491,564,331,861,3907,1166,337,497,891,1016,1716,262,131,204,746,373,15858,583,734,377,1329,1209,461,9,1277,3153,2718,330,1055,220,480,1923,2739,1248,206,442,335,508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10032,2390,1034,2143,1896,2569,,,,,,
ACSSF,2019e1,nc,000,0056,0000157,13812,5612,1758,353,252,612,62,479,2122,444,137,775,0,766,1732,566,0,321,468,377,8200,2665,599,317,44,809,896,4251,716,1239,789,1184,323,1284,261,59,119,772,73,14873,321,446,429,891,669,562,55,2078,2675,3567,342,775,879,0,1184,1998,397,589,181,262,569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9719,2203,1048,1882,2497,2089,,,,,,
ACSSF,2019e1,nc,000,0056,0000158,35957,16494,5642,2721,451,902,421,1147,7887,3203,866,1423,174,2221,2965,1147,370,607,428,413,19463,6979,1602,1543,1241,695,1898,8790,1555,1642,1565,1824,2204,3694,868,450,116,1674,586,38575,1032,3714,1948,1601,2307,1313,113,6129,6030,5287,619,1200,2153,1384,3745,6696,2506,916,1090,758,1426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26636,7628,3954,4322,4340,6392,,,,,,
ACSSF,2019e1,nc,000,0056,0000159,14873,7396,1957,853,141,34,440,489,2748,1542,104,324,184,594,2691,1548,43,612,191,297,7477,1880,318,184,492,387,499,3247,846,441,494,772,694,2350,263,0,352,1051,684,15863,477,539,698,580,1197,1958,199,992,2380,3138,309,1291,309,368,1428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12833,4963,854,1623,2421,2972,,,,,,
ACSSF,2019e1,nc,000,0056,0000160,26040,11617,1824,974,0,479,12,359,4769,2552,217,510,269,1221,5024,2186,122,1149,595,972,14423,3395,897,567,251,909,771,6427,1937,1129,874,1423,1064,4601,1030,525,468,1553,1025,28317,1190,2325,1671,1724,1873,1872,171,2834,3912,4870,1099,1306,750,851,1869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23844,8953,2394,3522,4186,4789,,,,,,
ACSSF,2019e1,nc,000,0056,0000161,20052,9344,4405,2164,242,296,146,1557,3421,1559,226,565,176,895,1518,619,188,187,290,234,10708,3964,872,780,710,478,1124,5249,1737,970,974,1117,451,1495,395,435,69,140,456,22369,1026,692,625,1742,2623,1177,307,2841,2865,2680,956,1771,460,427,2177,3566,1135,644,366,73,1348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14222,5211,1640,2244,2196,2931,,,,,,
ACSSF,2019e1,nc,000,0056,0000162,31893,14281,3653,1801,327,509,129,887,7034,2128,395,2221,293,1997,3594,1058,77,1263,352,844,17612,4133,607,201,1405,863,1057,9750,1638,1680,2071,2175,2186,3729,941,377,0,1746,665,33908,1472,1368,974,1728,1692,1753,0,3401,7482,5650,1184,2370,1335,1273,2226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28136,7532,2818,6418,4828,6540,,,,,,
