ACSSF,2019m1,nc,000,0093,0000011,2577,1013,656,242,1207,346,1618,200,25,691,123,470,1332,738,216,216,4399,2456,889,1809,1988,1209,4974,4786,5453,4805,4738,981,3405,2780,9132,1079,2375,646,3742,3506,917,625,627,86,636,3654,3892,4031,1373,3025,3599,1332,1281,1280,193,449,3910,4460,4402,1068,2997,2183,1419,915,901,164,1171,2472,3101,3189,458,2327,4203,3638,890,89,216,89,905,625,670,3761,3023,702,2891,4234,1436,3977,3654,1301,284,140,275,1275,630,1183,3838,2510,1148,2189,4244,1617,4233,2209,1417,811,736,362,1262,746,1121,2544,1544,1123,1278,2868,2082,3110,2876,1627,613,421,495,1556,1322,1406,3155,1969,1508,1161,3591,2809,3612,2577,2471,1759,187,973,306,517,1421,552,3742,1962,1565,1583,257,1368,4300,5900,6234,1569,4923,4203,4060,1979,865,749,477,1870,1182,1689,4565,4683,1787,4413,6337,3111,6364,2876,1627,613,421,495,1556,1322,1406,3155,1969,1508,1161,3591,2809,3612,2577,2471,1759
ACSSF,2019m1,nc,000,0093,0000012,5876,2345,1481,428,2203,630,2755,510,121,1240,197,835,2208,1399,154,216,5596,5871,1355,3416,3680,2479,8008,7983,8769,8625,9649,359,1560,1782,5271,527,1212,430,3531,4895,1853,1435,1432,292,767,5263,6379,7058,2846,5288,5780,2929,2319,2295,386,1566,6440,7982,7962,2087,5302,2327,2350,1874,1870,219,1632,2979,4568,4637,1095,4451,4859,5560,1819,425,192,365,1726,707,1453,5862,5542,1712,5259,6729,2724,6486,5768,2958,1307,820,948,2661,974,2478,6353,5555,2148,4956,7938,3651,8076,2576,2351,892,771,488,2238,1146,2052,3210,3253,2397,2373,4229,3874,4554,2974,3415,819,607,622,3433,2559,2769,4278,3137,2272,1885,4800,4310,4643,5876,4946,3539,380,1395,839,1074,2468,853,3531,3991,3207,3112,521,2310,5470,10097,11412,3367,8720,4859,4747,4012,1725,1160,1175,3682,1677,3342,6241,9494,3655,8576,10979,6359,11819,2974,3415,819,607,622,3433,2559,2769,4278,3137,2272,1885,4800,4310,4643,5876,4946,3539
ACSSF,2019m1,nc,000,0093,0000013,,,,,,,,,,,,,,,,,894,1145,319,823,933,618,1455,2325,3019,2414,2803,1348,5596,5468,18799,1669,3275,2441,696,978,502,411,411,27,247,1114,2060,1962,793,1807,1019,693,656,656,216,435,1150,1656,1627,303,1155,752,445,368,394,247,288,873,1290,1172,349,1181,576,1071,502,141,27,138,471,335,278,1167,1863,576,1815,2003,391,1944,1003,693,265,104,236,629,229,582,1132,1202,439,1216,1699,863,1985,766,445,306,216,306,414,135,405,883,812,489,723,1250,706,1304,746,794,427,101,421,846,617,702,1141,756,672,618,1373,1182,1282,1141,975,674,29,348,305,77,468,216,696,950,899,898,250,556,1180,2761,2778,917,2619,576,832,950,402,107,377,883,399,741,1263,2506,852,2345,2716,1199,2855,746,794,427,101,421,846,617,702,1141,756,672,618,1373,1182,1282,1141,975,674
ACSSF,2019m1,nc,000,0093,0000014,1452,610,248,339,705,168,921,175,216,314,216,79,542,535,63,216,1151,1452,483,967,1054,898,1884,1332,2494,2777,2397,1416,3944,3794,23304,2160,3659,2398,606,815,516,385,366,93,425,954,1546,1661,740,1257,535,816,774,774,216,171,902,1324,1667,888,996,783,587,452,452,216,498,909,1435,1446,245,1250,790,880,516,191,216,191,481,178,464,994,1045,17,1044,1021,411,1066,555,816,216,216,216,816,167,779,912,923,305,885,1377,678,1381,765,587,127,125,20,590,245,562,889,1045,331,986,1323,1153,1506,737,1116,306,281,128,1177,843,950,1326,732,397,541,1354,1085,1405,1452,1395,875,216,469,338,372,620,18,606,999,919,912,93,610,1207,2456,2672,1203,1987,790,805,999,226,125,192,959,349,941,1315,1791,447,1666,2086,1327,1790,737,1116,306,281,128,1177,843,950,1326,732,397,541,1354,1085,1405,1452,1395,875
ACSSF,2019m1,nc,000,0093,0000015,2222,1154,212,216,776,195,997,202,120,432,102,256,966,783,216,216,1239,2222,535,1285,1137,1148,2507,2588,3656,3638,4361,1585,4589,4185,13291,1702,2615,1951,1088,1325,707,643,643,216,224,1434,2353,2336,504,1968,1177,1042,934,934,216,546,1549,2319,2319,510,1883,878,1162,602,602,216,845,1345,1646,1658,132,1455,1239,1515,707,216,216,216,707,216,707,1554,1699,277,1729,1956,1003,1957,1245,1042,77,77,216,1045,713,814,1611,1449,760,1217,1914,1546,2472,878,1162,357,216,357,1000,594,846,1345,1011,603,811,1583,1202,1723,1029,1305,493,386,255,1279,678,1107,1488,1226,911,983,1935,1370,1726,2222,2032,1190,142,298,738,331,645,216,1088,1877,1381,1381,216,993,2313,3193,3233,642,3163,1239,1443,1877,371,77,357,1760,907,1499,2406,2500,1001,2445,3150,2231,3794,1029,1305,493,386,255,1279,678,1107,1488,1226,911,983,1935,1370,1726,2222,2032,1190
ACSSF,2019m1,nc,000,0093,0000016,,,,,,,,,,,,,,,,,851,1147,249,663,822,460,1442,1671,1974,2002,1818,1824,5880,6249,63565,1826,4384,1591,535,925,236,233,233,216,27,937,1242,1288,719,1006,1162,784,433,433,216,553,1249,1445,1472,392,1193,453,312,286,286,216,131,557,1354,1354,107,1313,842,1036,236,216,216,216,236,216,236,1046,1386,264,1419,1228,389,1134,1259,784,553,216,553,433,88,452,1322,1532,871,1418,1464,773,1597,528,312,216,216,216,312,104,298,598,892,793,399,1033,1062,1365,561,865,166,166,216,881,572,588,949,471,283,377,1038,1297,1037,1147,1084,507,216,304,135,216,419,216,535,804,525,525,216,565,938,2235,2450,818,2177,842,999,804,553,216,553,536,143,558,1170,2374,1238,2062,2282,1219,2541,561,865,166,166,216,881,572,588,949,471,283,377,1038,1297,1037,1147,1084,507
ACSSF,2019m1,nc,000,0093,0000017,1505,960,435,86,838,255,648,56,216,165,216,426,549,373,216,216,1632,1484,318,1040,968,863,2232,2286,3923,3408,4150,4091,3071,5031,15116,4077,4193,1717,365,1809,891,889,889,216,121,2065,2899,2954,931,1757,1816,779,754,733,221,262,1888,2303,2347,922,1403,367,645,541,541,216,462,705,1372,1371,57,1228,665,1806,886,216,216,216,886,216,886,2065,1432,216,1432,2587,1290,2818,1884,779,197,161,118,792,268,769,1953,1131,180,1106,2104,959,2174,329,645,142,41,135,621,109,621,689,588,351,494,900,1023,1220,466,767,144,124,44,772,548,623,878,1391,436,1174,1562,1387,1657,1505,1331,765,225,385,235,276,501,164,365,1250,1188,1188,221,543,1287,2645,2867,1260,2560,665,645,1242,232,164,178,1229,293,1209,1418,2153,375,2142,2637,1970,2926,466,767,144,124,44,772,548,623,878,1391,436,1174,1562,1387,1657,1505,1331,765
ACSSF,2019m1,nc,000,0093,0000018,,,,,,,,,,,,,,,,,681,1316,918,744,602,419,1481,2148,1981,2443,1695,1979,13568,9084,1834,1840,4984,2035,413,469,95,54,54,216,75,472,1335,1365,620,1191,939,703,711,711,216,176,1098,1853,1624,760,1596,814,848,390,390,216,760,828,1110,1094,152,1037,561,654,95,216,216,216,95,75,54,657,782,519,737,989,732,1239,903,717,216,216,216,717,185,709,1069,1003,682,833,1540,1394,1745,826,848,89,216,89,840,243,787,812,487,131,467,981,1294,982,461,649,156,216,156,642,539,538,716,447,387,265,838,1175,1112,,,,,,,,,,413,1015,784,784,216,772,1100,2618,2300,966,2471,561,622,1034,89,216,89,1047,313,1041,1153,1429,794,1056,1654,2387,2313,461,649,156,216,156,642,539,538,716,447,387,265,838,1175,1112,1309,1267,387
ACSSF,2019m1,nc,000,0093,0000019,802,261,352,45,348,110,614,185,216,164,216,140,300,269,216,216,662,767,157,574,641,485,947,1322,1595,1552,1727,2279,9525,8789,20886,2341,4085,1630,498,532,220,220,220,216,216,537,784,820,278,571,569,469,376,356,108,210,724,870,967,426,645,531,380,302,302,216,252,602,580,619,126,692,505,543,220,216,216,216,220,216,220,548,530,142,500,786,264,880,586,469,119,39,110,449,224,343,731,529,151,498,907,492,987,531,380,145,145,216,365,169,334,602,573,296,362,797,590,663,322,510,216,216,216,510,549,568,558,464,343,234,697,728,765,802,780,662,97,211,103,223,656,188,498,648,564,551,108,333,823,1403,1617,598,1100,505,547,648,210,150,110,618,270,546,856,1000,382,838,1320,790,1551,322,510,216,216,216,510,549,568,558,464,343,234,697,728,765,802,780,662
ACSSF,2019m1,nc,000,0093,0000020,,,,,,,,,,,,,,,,,1093,1311,266,597,934,789,1880,2268,2760,3005,2906,1816,6514,7902,22186,2014,1657,1967,772,1584,389,282,282,216,294,1634,2356,2016,1190,1584,1453,634,606,604,94,167,1504,2020,2078,403,1210,524,624,568,557,71,253,710,1068,1089,238,983,1040,1621,389,155,216,155,398,216,398,1676,1889,717,1731,1995,655,2118,1583,634,216,216,216,634,189,617,1649,1746,777,1411,2324,922,2073,531,624,71,71,216,613,167,583,710,694,414,527,866,786,1074,688,881,579,337,484,921,608,638,1125,871,356,826,1350,1225,1570,1314,1061,675,109,382,240,189,458,146,772,983,853,833,144,424,1251,2772,2720,1179,2306,1040,1048,983,171,71,155,950,251,906,1470,3070,1141,2719,3258,1539,3199,688,881,579,337,484,921,608,638,1125,871,356,826,1350,1225,1570,1314,1061,675
ACSSF,2019m1,nc,000,0093,0000021,,,,,,,,,,,,,,,,,741,1087,538,274,783,1040,1249,1805,1896,1481,2062,4390,17196,18430,94308,3043,5558,5359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,695,940,919,897,108,181,1003,1879,1884,72,1689,333,705,938,60,216,60,927,183,897,1007,1551,695,1409,1696,1105,1885,746,702,129,216,129,688,542,664,951,370,264,263,1055,945,1209,1087,1076,245
ACSSF,2019m1,nc,000,0093,0000022,,,,,,,,,,,,,,,,,896,1209,270,849,731,481,1556,1834,2414,2077,1855,2213,5242,6038,6601,2323,2408,868,137,1211,226,119,119,216,117,1211,1719,1772,829,1379,1195,780,274,267,50,791,1325,1852,1903,697,1523,95,374,156,156,216,342,370,978,968,215,999,342,1256,226,216,216,216,226,222,41,1255,1341,355,1305,1556,660,1566,1195,780,580,580,216,568,210,535,1325,1697,371,1615,1855,727,2089,96,374,168,168,216,324,259,202,371,882,605,539,865,848,960,315,719,345,344,18,712,475,630,730,617,358,432,877,1062,1025,1209,1075,542,54,332,22,181,359,98,137,843,319,313,50,886,841,2078,2165,1068,2254,342,260,843,625,625,216,632,389,567,856,2670,821,2365,2531,1392,2654,315,719,345,344,18,712,475,630,730,617,358,432,877,1062,1025,1209,1075,542
ACSSF,2019m1,nc,000,0093,0000023,1603,759,682,278,764,272,873,159,216,259,216,112,725,359,244,216,1252,1615,511,859,1170,784,1785,1607,1776,2172,1580,2244,10032,11005,58259,3472,4471,2041,1479,1797,767,670,643,89,313,1800,2071,2070,708,1138,1376,972,951,958,138,193,1499,1395,1425,542,901,321,666,427,427,216,486,761,1034,1123,325,1094,1519,1849,767,131,216,131,758,77,729,1858,1436,360,1413,1871,379,1906,1362,972,153,216,153,960,321,909,1474,1091,394,890,1580,684,1569,404,673,144,144,216,656,485,442,738,642,458,469,934,1074,1203,531,873,249,85,238,925,590,723,788,466,448,267,885,701,1148,1603,1161,998,143,525,424,271,756,105,1479,1329,1144,1156,161,591,1860,2200,2333,989,1838,1519,1621,1318,241,144,194,1338,570,1192,1914,2233,726,1914,2377,1311,2641,531,873,249,85,238,925,590,723,788,466,448,267,885,701,1148,1603,1161,998
ACSSF,2019m1,nc,000,0093,0000024,2346,1556,1442,250,1072,535,1105,230,67,347,216,198,916,319,216,216,1774,2256,443,1341,1666,1526,2511,1805,2804,2725,2505,895,1927,2956,5606,1157,1388,867,2546,2466,1316,1042,968,302,734,2361,2589,2453,1031,2097,1121,1310,1261,1243,432,805,1549,2157,2013,745,1385,584,990,750,750,216,831,1146,1272,1297,353,1199,2859,2546,1282,538,158,524,1179,426,1137,2437,1784,581,1675,2346,1043,2608,1327,1310,568,337,434,1222,767,1216,1685,1268,767,1238,1988,949,2261,584,995,237,112,212,1002,736,800,1139,1085,693,761,1304,889,1332,688,1016,485,402,284,1045,870,854,1132,1097,954,592,1621,1421,1396,2346,1924,1800,225,740,681,786,1492,296,2546,2104,1689,1631,522,1133,2840,3402,3373,1170,2323,2859,2828,2090,749,311,690,1981,1243,1921,3097,2726,1089,2649,3858,1664,4197,688,1016,485,402,284,1045,870,854,1132,1097,954,592,1621,1421,1396,2346,1924,1800
ACSSF,2019m1,nc,000,0093,0000025,,,,,,,,,,,,,,,,,1109,1560,236,1039,989,545,1830,2993,2952,3364,2495,1375,4869,6531,22880,2232,2755,2013,669,828,286,262,262,216,104,882,1463,1675,709,1536,926,884,812,812,216,397,1058,1684,1728,428,1842,793,686,627,553,300,361,1055,1440,1445,47,1346,556,847,286,216,216,216,286,104,262,895,2216,719,2097,2182,541,2120,939,890,223,216,223,849,295,805,1038,2084,920,1698,2190,1201,2267,821,686,237,237,216,691,191,635,1065,1186,820,798,1171,869,1357,686,989,322,69,338,956,793,748,1050,764,741,254,1359,1421,1658,1560,1296,750,90,265,186,365,468,222,669,1153,1074,1030,300,557,1373,2696,2907,817,2976,556,714,1176,319,237,223,1161,360,1081,1340,4036,1575,3500,3820,1568,3699,686,989,322,69,338,956,793,748,1050,764,741,254,1359,1421,1658,1560,1296,750
ACSSF,2019m1,nc,000,0093,0000026,,,,,,,,,,,,,,,,,639,2303,96,1765,1528,750,2407,2946,3934,3550,5324,1316,4197,5991,25961,1546,3602,3820,1230,267,890,761,728,240,303,899,2706,2947,1023,2530,411,1408,1138,1127,291,919,1391,2883,2901,1057,2304,1149,1399,762,762,216,1174,1862,1922,1878,488,1896,3081,1755,890,216,216,216,890,140,876,1977,2518,224,2520,3315,515,3456,1743,1341,350,94,339,1301,305,1280,2165,1572,596,1484,2743,984,2971,1172,1399,190,69,175,1402,1295,589,1856,1532,1117,922,2224,1195,2299,1182,1014,359,220,291,1040,678,971,1600,964,859,499,1793,1336,2210,2420,2043,1216,72,812,313,342,762,358,1230,2176,1682,1625,375,1510,2581,4495,4633,1649,4484,3081,2669,2160,460,114,423,2115,1308,1705,3278,3447,1156,3363,5181,1659,5580,1182,1014,359,220,291,1040,678,971,1600,964,859,499,1793,1336,2210,2420,2043,1216
ACSSF,2019m1,nc,000,0093,0000027,1967,657,456,48,1029,179,884,216,216,456,40,313,1126,594,76,216,754,1969,386,1051,1636,1125,2136,3109,4262,4371,5044,1498,3271,4244,7596,2187,2232,1610,907,404,445,333,322,133,350,658,2344,2501,1385,2355,546,1183,1049,1049,216,433,1372,2905,2895,1072,2556,641,964,948,941,67,340,1097,2014,2173,579,1809,1577,1379,445,216,216,216,445,178,422,1496,2545,673,2498,2690,1388,2989,584,1177,112,216,112,1166,343,1057,1398,2254,1302,2107,2633,1370,2767,703,964,86,47,74,967,471,852,1159,1306,776,1111,1627,1057,1545,699,1137,601,266,535,1105,961,816,1379,1129,806,790,1612,1494,1880,1967,1960,1213,113,582,362,461,807,195,907,1594,1457,1453,121,640,1923,4209,4161,1738,3981,1577,1708,1591,139,47,132,1598,648,1404,2493,3978,1676,3593,4044,1989,4372,699,1137,601,266,535,1105,961,816,1379,1129,806,790,1612,1494,1880,1967,1960,1213
ACSSF,2019m1,nc,000,0093,0000028,,,,,,,,,,,,,,,,,1203,1188,127,562,938,652,1376,1259,2019,1840,1732,2082,9047,8986,33344,2781,5381,4412,291,1037,694,694,509,612,216,1125,1341,1335,451,817,1009,565,452,452,216,379,1147,1456,1471,807,740,342,534,514,514,216,121,682,1097,1083,151,991,628,1125,694,216,216,216,694,584,495,1182,1256,625,901,1338,279,1274,1062,565,113,113,216,558,360,452,1194,766,200,747,1182,476,1246,350,534,75,216,75,529,378,411,684,566,473,332,870,754,1052,313,756,41,41,216,753,392,592,701,388,147,315,716,873,829,,,,,,,,,,291,938,878,823,612,392,942,1492,1666,786,1421,628,593,938,132,113,75,935,650,751,1017,1703,947,1301,1837,868,1943,313,756,41,41,216,753,392,592,701,388,147,315,716,873,829,1167,1096,632
ACSSF,2019m1,nc,000,0093,0000029,1601,628,448,216,827,147,860,216,216,497,95,237,690,372,55,216,788,1616,712,895,972,886,1882,2334,3281,3117,3189,1287,3828,4480,16840,1582,4169,1430,750,1008,617,575,575,216,177,1249,2050,1961,1335,1968,1103,841,798,798,216,309,1299,1726,1802,598,1547,527,666,373,373,216,524,797,1390,1397,401,1295,1341,1219,617,289,216,289,541,147,495,1405,1240,398,1233,1799,806,1817,1219,841,113,216,113,834,430,825,1355,1115,694,862,1660,1232,1793,538,666,160,216,160,631,464,445,806,1089,863,539,1249,1003,1203,607,994,185,131,122,969,763,822,1158,739,593,509,1298,1221,1528,1601,1318,1002,133,543,341,579,599,332,750,1246,1070,1070,216,632,1396,2951,2817,1673,3177,1341,1389,1246,418,216,418,1180,630,1027,1659,1981,1132,1561,2698,1927,2517,607,994,185,131,122,969,763,822,1158,739,593,509,1298,1221,1528,1601,1318,1002
