ACSSF,2019e1,nc,000,0094,0000085,337926,23158,7954,15204,314768,91136,223632,337926,23158,12329,3357,8605,1167,7438,367,10829,1675,1645,206,1439,7509,314768,90659,66966,23043,5723,17320,650,224109,79702,18245,6498,11747,126162,337926,23158,10052,13106,314768,22414,292354,216829,5835,210994,75300,14903,60397,2027,633,1394,26398,1105,25293,,,,11366,265,11101,5960,417,5543,203037,4498,198539,27795,1825,25970,203238,15282,5032,636,1152,2728,2583,145,516,254,262,10250,1373,313,1060,0,0,8877,1220,5061,1520,1076,187956,146668,15082,32407,83966,79356,4610,15213,14075,1138,41288,12221,440,7181,4079,521,29067,1593,17060,9054,1360,75687,26958,80788,337926,23158,10751,12407,314768,51011,263757,337926,23158,314768
ACSSF,2019e1,nc,000,0094,0000086,305576,34226,11872,22354,271350,115952,155398,305576,34226,15419,5235,10030,1554,8476,154,18807,2307,3076,980,2096,13424,271350,68289,46533,21707,6601,15106,49,203061,90054,12524,3085,9439,100483,305576,34226,18332,15894,271350,29890,241460,247792,22389,225403,44874,10226,34648,1196,660,536,3055,124,2931,,,,4129,270,3859,4395,557,3838,234033,20754,213279,19258,2129,17129,191466,20648,7542,1496,2918,1840,1437,403,1288,1288,0,13106,2534,1147,1274,46,67,10572,2217,6265,1573,517,170818,136587,25988,30667,63744,58892,4852,16188,14756,1432,34231,9686,838,6741,1215,892,24545,3392,14411,5283,1459,49376,18869,54740,305576,34226,17330,16896,271350,66992,204358,305576,34226,271350
ACSSF,2019e1,nc,000,0094,0000087,305260,42127,13909,28218,263133,118937,144196,305260,42127,23389,5563,17714,2255,15459,112,18738,2710,4729,746,3983,11299,263133,74276,53001,19950,7084,12866,1325,188857,88725,15950,6321,9629,84182,305260,42127,21703,20424,263133,24680,238453,224646,21725,202921,61401,16693,44708,1503,423,1080,4431,211,4220,,,,6912,1735,5177,6183,1340,4843,213322,20015,193307,20442,3771,16671,208342,30716,8273,1587,3517,2491,1444,1047,678,645,33,22443,3001,543,1597,805,56,19442,4376,11859,2363,844,177626,141726,24891,36299,64760,59886,4874,15776,14155,1621,35900,13405,1139,6987,4699,580,22495,2768,11842,6203,1682,54132,21115,61692,305260,42127,19049,23078,263133,68851,194282,305260,42127,263133
ACSSF,2019e1,nc,000,0094,0000088,319329,43860,19943,23917,275469,131640,143829,319329,43860,17528,5207,11964,2185,9779,357,26332,4998,4734,1011,3723,16600,275469,64501,45407,18761,5541,13220,333,210968,97518,14622,4418,10204,98828,319329,43860,19751,24109,275469,23223,252246,246976,21524,225452,56765,18886,37879,1980,431,1549,1720,76,1644,,,,5354,937,4417,6366,2006,4360,235058,19452,215606,18206,3269,14937,203211,26903,10205,1217,3666,3921,3285,636,1401,1401,0,16698,3196,627,1902,431,236,13502,3619,7431,2046,406,176308,142925,34535,37821,57162,52354,4808,13407,12688,719,33383,9959,802,6873,2068,216,23424,3352,13102,5760,1210,53066,21538,59038,319329,43860,18570,25290,275469,68436,207033,319329,43860,275469
ACSSF,2019e1,nc,000,0094,0000089,298572,34558,12567,21991,264014,99326,164688,298572,34558,17731,5282,11889,1043,10846,560,16827,1857,3640,1154,2486,11330,264014,76823,52674,23145,4886,18259,1004,187191,82465,16394,4535,11859,88332,298572,34558,14543,20015,264014,23461,240553,202674,14746,187928,69115,15992,53123,3953,751,3202,7990,333,7657,,,,7051,1073,5978,7421,1663,5758,188537,12811,175726,23763,3506,20257,197346,22668,7139,1032,2027,3328,2690,638,752,606,146,15529,2197,527,1225,380,65,13332,3375,6608,2975,374,174678,135139,19864,35486,67157,63327,3830,12632,11766,866,39539,9421,595,5075,2559,1192,30118,3809,17188,7055,2066,54507,24602,59964,298572,34558,14213,20345,264014,66561,197453,298572,34558,264014
ACSSF,2019e1,nc,000,0094,0000090,285623,38999,14811,24188,246624,101882,144742,285623,38999,17982,4509,13264,2218,11046,209,21017,3620,4865,1487,3378,12532,246624,79583,61704,17345,4579,12766,534,167041,81147,15138,4435,10703,70756,285623,38999,20215,18784,246624,19122,227502,190712,11692,179020,56637,18833,37804,21733,6532,15201,6872,209,6663,,,,5228,776,4452,4339,957,3382,181550,10883,170667,14622,1753,12869,201592,26258,8129,2138,2316,3014,2590,424,661,560,101,18129,3705,855,2039,629,182,14424,4124,7534,2244,522,175334,142851,20409,33379,70602,63887,6715,18461,16911,1550,32483,9014,988,4787,2919,320,23469,3028,12626,6421,1394,66208,19501,75536,285623,38999,18132,20867,246624,53528,193096,285623,38999,246624
ACSSF,2019e1,nc,000,0094,0000091,298394,37270,15371,21899,261124,120331,140793,298394,37270,16965,5068,11897,3036,8861,0,20305,3248,3611,871,2740,13446,261124,64466,45004,18493,6659,11834,969,196658,87545,19098,6727,12371,90015,298394,37270,16895,20375,261124,24572,236552,253010,28045,224965,34756,8295,26461,1043,119,924,,,,,,,3532,264,3268,2569,487,2082,243440,27141,216299,14295,1136,13159,193964,23824,8316,2050,2671,2274,1759,515,1321,1059,262,15508,3907,535,2802,491,79,11601,3529,5832,1587,653,170140,132549,23041,34090,60220,56302,3918,15198,13426,1772,37591,13386,2243,6475,3578,1090,24205,4374,10997,6743,2091,53189,22649,59573,298394,37270,19965,17305,261124,69272,191852,298394,37270,261124
ACSSF,2019e1,nc,000,0094,0000092,323519,31327,11824,19503,292192,146292,145900,323519,31327,14097,3695,9965,1909,8056,437,17230,3509,3193,775,2418,10528,292192,68378,48128,19309,6899,12410,941,223814,110134,15953,5753,10200,97727,323519,31327,15796,15531,292192,25813,266379,297749,27410,270339,9536,1546,7990,4964,360,4604,3098,204,2894,,,,5549,1055,4494,2309,752,1557,286866,27089,259777,16448,942,15506,213886,20362,7204,2013,1848,2885,2423,462,458,417,41,13158,2684,299,2236,122,27,10474,2715,6416,1111,232,193524,158262,35874,40781,66726,61269,5457,14881,13316,1565,35262,12652,1546,7731,2734,641,22610,2822,12516,6416,856,51884,18549,57063,323519,31327,16615,14712,292192,84308,207884,323519,31327,292192
ACSSF,2019e1,nc,000,0094,0000093,341716,28475,10269,18206,313241,82798,230443,341716,28475,13951,2330,11253,1164,10089,368,14524,2417,3258,619,2639,8849,313241,85276,54230,30755,8292,22463,291,227965,71163,19703,5368,14335,137099,341716,28475,11604,16871,313241,25473,287768,167586,6847,160739,128468,17297,111171,,,,17844,969,16875,,,,17494,2205,15289,8168,1052,7116,151861,5298,146563,35277,3745,31532,195109,19258,4747,745,1710,1504,1085,419,788,219,569,14511,1783,102,939,742,0,12728,1996,8038,2370,324,175851,125393,10771,31441,67131,63034,4097,16050,15133,917,50458,13660,438,8269,3852,1101,36798,2231,19776,12743,2048,61658,22027,66581,341716,28475,11135,17340,313241,39515,273726,341716,28475,313241
ACSSF,2019e1,nc,000,0094,0000094,306521,38361,12059,26302,268160,112875,155285,306521,38361,20578,6204,13996,1741,12255,378,17783,2783,4131,914,3217,10869,268160,74275,51010,22814,8813,14001,451,193885,83366,18438,5564,12874,92081,306521,38361,19022,19339,268160,23039,245121,216307,18048,198259,69956,17666,52290,,,,8829,1217,7612,,,,4876,354,4522,5669,890,4779,205094,16199,188895,16612,2613,13999,202742,27114,8987,1684,3878,2980,2520,460,445,214,231,18127,2655,625,1859,137,34,15472,5720,7500,1975,277,175628,134376,23754,31526,63748,58951,4797,15348,13869,1479,41252,14377,1364,9450,2937,626,26875,3801,13684,8071,1319,56718,22380,62465,306521,38361,17071,21290,268160,61996,206164,306521,38361,268160
ACSSF,2019e1,nc,000,0094,0000095,55065,4672,2216,2456,50393,22352,28041,55065,4672,1895,506,1389,421,968,0,2777,447,115,43,72,2215,50393,10926,7992,2780,769,2011,154,39467,17715,1375,370,1005,20377,55065,4672,2760,1912,50393,7374,43019,53520,4644,48876,,,,,,,,,,,,,,,,,,,52480,4553,47927,,,,32319,2457,953,291,252,328,328,0,82,82,0,1504,464,75,338,51,0,1040,353,443,138,106,29862,25707,4924,6515,12114,11447,667,2154,1668,486,4155,1139,89,753,114,183,3016,600,1743,673,0,46419,14607,48975,55065,4672,2473,2199,50393,12948,37445,55065,4672,50393
ACSSF,2019e1,nc,000,0094,0000096,61857,8849,2836,6013,53008,26620,26388,61857,8849,3691,1842,1720,435,1285,129,5158,505,722,429,293,3931,53008,12351,8917,3434,1199,2235,0,40657,19920,3297,897,2400,17440,61857,8849,4609,4240,53008,5171,47837,58251,8167,50084,1489,122,1367,,,,,,,,,,,,,830,114,716,56030,7864,48166,3156,400,2756,40357,4789,2347,791,512,494,359,135,550,550,0,2442,864,443,333,21,67,1578,724,619,235,0,35568,28837,7264,5343,13319,11902,1417,2911,2788,123,6731,2096,227,1235,176,458,4635,666,2665,1133,171,44833,18509,51378,61857,8849,4864,3985,53008,16324,36684,61857,8849,53008
ACSSF,2019e1,nc,000,0094,0000097,58590,8678,3701,4977,49912,22884,27028,58590,8678,4458,1011,3447,408,3039,0,4220,438,863,91,772,2919,49912,12195,9218,2959,880,2079,18,37717,17875,3006,1536,1470,16836,58590,8678,5052,3626,49912,6116,43796,47829,5665,42164,8351,2530,5821,,,,,,,,,,,,,,,,46918,5437,41481,2413,485,1928,38817,5759,1449,104,875,320,156,164,150,150,0,4310,499,16,294,189,0,3811,1193,2174,356,88,33058,27093,6130,6455,11459,10476,983,3049,2734,315,5965,2416,464,907,1045,0,3549,512,1782,1126,129,44811,16682,50194,58590,8678,4250,4428,49912,14402,35510,58590,8678,49912
ACSSF,2019e1,nc,000,0094,0000098,45956,6816,2884,3932,39140,18278,20862,45956,6816,2860,284,2576,332,2244,0,3956,600,842,0,842,2514,39140,11661,7438,3623,1427,2196,600,27479,13526,3090,962,2128,10863,45956,6816,4012,2804,39140,3473,35667,30357,2451,27906,13167,3680,9487,,,,,,,,,,,,,,,,29447,2451,26996,2148,331,1817,31979,4302,884,252,329,100,81,19,203,170,33,3418,332,276,10,46,0,3086,383,2026,290,387,27677,20964,3509,4675,9886,8622,1264,2894,2576,318,6713,2389,133,1921,335,0,4324,901,1206,1556,661,53843,19710,65412,45956,6816,2890,3926,39140,13605,25535,45956,6816,39140
ACSSF,2019e1,nc,000,0094,0000099,49168,8293,2848,5445,40875,19349,21526,49168,8293,3857,878,2979,355,2624,0,4436,554,961,58,903,2921,40875,11594,6592,5002,1033,3969,0,29281,14278,2365,886,1479,12638,49168,8293,3893,4400,40875,2557,38318,27245,2808,24437,18778,5147,13631,,,,,,,,,,,,,,,,25859,2643,23216,3025,366,2659,33609,5372,1432,331,347,699,482,217,55,55,0,3940,413,0,355,0,58,3527,781,1507,1099,140,28237,20870,3697,7186,8313,7685,628,1674,1413,261,7367,1919,282,1189,448,0,5448,281,4007,1105,55,48218,21344,53869,49168,8293,3034,5259,40875,12457,28418,49168,8293,40875
ACSSF,2019e1,nc,000,0094,0000100,39861,9969,4393,5576,29892,14751,15141,39861,9969,4544,436,4108,310,3798,0,5425,768,648,155,493,4009,29892,7051,4385,2666,447,2219,0,22841,11593,1745,421,1324,9503,39861,9969,6051,3918,29892,2518,27374,15306,1497,13809,22866,7871,14995,1108,424,684,,,,,,,,,,,,,14813,1497,13316,,,,26349,5960,1204,376,580,225,225,0,23,14,9,4756,465,241,186,38,0,4291,1240,2399,652,0,20389,15978,3076,4236,7180,6835,345,1486,1325,161,4411,868,28,565,251,24,3543,381,1996,1036,130,42698,15296,52829,39861,9969,4720,5249,29892,9809,20083,39861,9969,29892
ACSSF,2019e1,nc,000,0094,0000101,47092,6498,3076,3422,40594,19694,20900,47092,6498,2462,776,1686,103,1583,0,4036,737,824,656,168,2475,40594,9067,7060,1758,508,1250,249,31527,15677,2643,695,1948,13207,47092,6498,2830,3668,40594,2251,38343,35425,3516,31909,10911,2920,7991,,,,,,,,,,,,,,,,33936,3250,30686,1603,328,1275,31161,4023,1513,346,611,556,495,61,0,0,0,2510,759,195,418,146,0,1751,477,1137,137,0,27138,22737,4588,4672,11254,10359,895,2223,1950,273,4401,1203,241,432,428,102,3198,347,1471,1359,21,61399,20657,67992,47092,6498,3875,2623,40594,10351,30243,47092,6498,40594
ACSSF,2019e1,nc,000,0094,0000102,43968,5790,3194,2596,38178,22071,16107,43968,5790,2075,258,1817,168,1649,0,3715,568,812,36,776,2335,38178,8487,5181,3257,839,2418,49,29691,11436,4092,1022,3070,14163,43968,5790,2818,2972,38178,3960,34218,29054,1348,27706,13832,4265,9567,,,,,,,,,,,,,,,,28728,1348,27380,1134,177,957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46374,17625,50987,43968,5790,3200,2590,38178,11066,27112,43968,5790,38178
ACSSF,2019e1,nc,000,0094,0000103,58531,10119,4353,5766,48412,22553,25859,58531,10119,5904,1404,4420,1121,3299,80,4215,220,1592,436,1156,2403,48412,13263,8162,5101,2184,2917,0,35149,16425,4522,1320,3202,14202,58531,10119,4911,5208,48412,5243,43169,28169,3240,24929,27945,6607,21338,,,,,,,,,,1463,163,1300,,,,27661,3208,24453,1971,195,1776,41846,7636,1624,56,1085,446,246,200,37,37,0,6012,1557,277,1216,64,0,4455,802,2749,789,115,34210,24587,5833,5324,11763,10553,1210,1667,1309,358,9623,3504,209,2012,1272,11,6119,979,3038,2102,0,46466,23745,53170,58531,10119,4582,5537,48412,14973,33439,58531,10119,48412
ACSSF,2019e1,nc,000,0094,0000104,39255,7358,2370,4988,31897,14678,17219,39255,7358,3390,919,2471,184,2287,0,3968,331,460,33,427,3177,31897,8078,4880,2905,871,2034,293,23819,10049,2382,457,1925,11388,39255,7358,4412,2946,31897,4558,27339,20881,1610,19271,16072,4897,11175,,,,,,,,,,1696,692,1004,,,,19673,1530,18143,2904,772,2132,24397,4181,1250,852,76,203,203,0,119,80,39,2931,217,71,146,0,0,2714,513,1784,417,0,20216,14929,3762,3210,6223,5715,508,1734,1671,63,5287,1328,225,894,209,0,3959,477,2109,1002,371,39221,13818,52424,39255,7358,3078,4280,31897,7411,24486,39255,7358,31897
ACSSF,2019e1,nc,000,0094,0000105,73567,9065,3855,5210,64502,23658,40844,73567,9065,4188,1542,2646,240,2406,0,4877,998,1220,200,1020,2659,64502,23479,17424,5817,1628,4189,238,41023,19985,4111,1044,3067,16927,73567,9065,5361,3704,64502,4794,59708,57365,5212,52153,12070,3277,8793,,,,,,,,,,1806,512,1294,,,,53732,4228,49504,5619,1535,4084,53743,6406,2540,315,1569,617,415,202,39,39,0,3866,440,200,176,0,64,3426,862,1389,1015,160,47337,37409,5250,9510,16916,15957,959,5733,5419,314,9928,2672,76,2001,162,433,7256,1034,4302,1063,857,60951,18516,71575,73567,9065,3919,5146,64502,15482,49020,73567,9065,64502
ACSSF,2019e1,nc,000,0094,0000106,59692,7200,2231,4969,52492,12981,39511,59692,7200,3782,525,3257,209,3048,0,3418,313,530,84,446,2575,52492,9244,5518,3520,1063,2457,206,43248,8796,2540,949,1591,31912,59692,7200,3571,3629,52492,5722,46770,37506,1011,36495,18044,5618,12426,,,,,,,,,,1055,218,837,,,,34543,636,33907,4045,674,3371,24999,4625,838,287,101,416,370,46,34,34,0,3787,293,0,293,0,0,3494,479,1796,780,439,20374,14314,1583,2920,8528,7897,631,1283,1283,0,6060,2012,62,1401,461,88,4048,109,2222,1530,187,59140,21332,65416,59692,7200,4347,2853,52492,7366,45126,59692,7200,52492
ACSSF,2019e1,nc,000,0094,0000107,59345,2880,985,1895,56465,19740,36725,59345,2880,1321,415,906,168,738,0,1559,0,243,75,168,1316,56465,14206,10072,4049,1242,2807,85,42259,14228,3624,1089,2535,24407,59345,2880,1254,1626,56465,2376,54089,40330,596,39734,12370,1788,10582,,,,,,,,,,,,,1539,214,1325,39126,596,38530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66740,23025,70332,59345,2880,1035,1845,56465,9907,46558,59345,2880,56465
ACSSF,2019e1,nc,000,0094,0000108,48987,2878,1091,1787,46109,15322,30787,48987,2878,1512,655,857,0,857,0,1366,0,189,66,123,1177,46109,18179,13318,4761,1118,3643,100,27930,14026,2434,720,1714,11470,48987,2878,809,2069,46109,2026,44083,34011,865,33146,10797,1951,8846,,,,,,,,,,,,,,,,31772,90,31682,4791,775,4016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95059,40474,99830,48987,2878,990,1888,46109,6618,39491,48987,2878,46109
ACSSF,2019e1,nc,000,0094,0000109,51102,6072,2440,3632,45030,14151,30879,51102,6072,3056,319,2375,345,2030,362,3016,698,930,180,750,1388,45030,15593,8668,6788,1273,5515,137,29437,15675,3382,1164,2218,10380,51102,6072,2395,3677,45030,2293,42737,24594,1599,22995,20136,4115,16021,,,,,,,,,,3500,82,3418,,,,22352,1477,20875,6007,277,5730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73539,29258,78829,51102,6072,2772,3300,45030,11436,33594,51102,6072,45030
ACSSF,2019e1,nc,000,0094,0000110,46486,3263,656,2607,43223,15070,28153,46486,3263,2325,728,1597,66,1531,0,938,43,140,0,140,755,43223,15257,12321,2797,1124,1673,139,27966,13635,2180,538,1642,12151,46486,3263,835,2428,43223,1737,41486,36502,1425,35077,7061,1406,5655,,,,,,,,,,,,,,,,33960,1077,32883,4013,348,3665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81645,32664,86653,46486,3263,1136,2127,43223,9214,34009,46486,3263,43223
ACSSF,2019e1,nc,000,0094,0000111,49911,802,189,613,49109,12702,36407,49911,802,340,340,0,0,0,0,462,104,0,0,0,358,49109,19947,16710,3168,1153,2015,69,29162,14175,1873,784,1089,13114,49911,802,137,665,49109,2886,46223,34947,428,34519,5420,218,5202,,,,8800,156,8644,,,,,,,,,,33976,428,33548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49911,802,253,549,49109,6090,43019,49911,802,49109
ACSSF,2019e1,nc,000,0094,0000112,54057,1599,792,807,52458,17871,34587,54057,1599,841,261,580,392,188,0,758,209,202,0,202,347,52458,16361,13795,2566,425,2141,0,36097,16305,3043,1156,1887,16749,54057,1599,734,865,52458,2544,49914,39843,890,38953,5788,240,5548,,,,5965,300,5665,,,,,,,939,169,770,38416,890,37526,3623,96,3527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92399,25679,95387,54057,1599,820,779,52458,8056,44402,54057,1599,52458
ACSSF,2019e1,nc,000,0094,0000113,49781,1090,458,632,48691,12357,36334,,,,,,,,,,,,,,,,,,,,,,,,,,,,49781,1090,692,398,48691,1106,47585,38908,255,38653,4908,782,4126,,,,4738,0,4738,,,,,,,,,,36858,123,36735,2614,132,2482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115363,11915,118093,49781,1090,458,632,48691,7236,41455,49781,1090,48691
ACSSF,2019e1,nc,000,0094,0000114,74319,6537,2361,4176,67782,18981,48801,74319,6537,2890,823,1967,74,1893,100,3647,899,731,148,583,2017,67782,16318,12112,4123,1069,3054,83,51464,15225,4429,1244,3185,31810,74319,6537,3283,3254,67782,5444,62338,41390,2121,39269,25755,4023,21732,,,,3890,0,3890,,,,1130,320,810,,,,38310,1887,36423,4389,554,3835,40309,4420,1722,213,930,463,463,0,116,116,0,2698,222,0,222,0,0,2476,265,1911,266,34,35889,27337,2668,4951,16492,16216,276,3226,2955,271,8552,2313,0,1178,1135,0,6239,392,3321,1771,755,72822,19672,76734,74319,6537,2622,3915,67782,7711,60071,74319,6537,67782
ACSSF,2019e1,nc,000,0094,0000115,56821,6907,2540,4367,49914,19624,30290,56821,6907,3636,484,3152,157,2995,0,3271,609,1088,521,567,1574,49914,13284,7844,5381,2159,3222,59,36630,13219,3205,732,2473,20206,56821,6907,3622,3285,49914,4254,45660,32276,2632,29644,20609,4045,16564,,,,,,,,,,,,,,,,26638,1154,25484,7381,1505,5876,34982,5333,1093,275,105,627,627,0,86,86,0,4240,678,521,157,0,0,3562,362,3035,165,0,29649,21063,3703,5690,10252,9527,725,1418,1317,101,8586,2891,126,1249,1341,175,5695,248,2500,2468,479,57409,19982,64217,56821,6907,4219,2688,49914,9114,40800,56821,6907,49914
ACSSF,2019e1,nc,000,0094,0000116,55253,3004,1282,1722,52249,19460,32789,55253,3004,1176,539,552,0,552,85,1828,403,315,0,315,1110,52249,12911,10428,2430,574,1856,53,39338,15965,2019,630,1389,21354,55253,3004,1598,1406,52249,6498,45751,43109,1429,41680,6826,1247,5579,,,,4193,304,3889,,,,,,,,,,39412,1242,38170,4149,187,3962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74288,17083,79111,55253,3004,1114,1890,52249,8781,43468,55253,3004,52249
ACSSF,2019e1,nc,000,0094,0000117,52264,5708,1727,3981,46556,24027,22529,52264,5708,3505,968,2431,320,2111,106,2203,95,636,0,636,1472,46556,12024,8693,3187,1226,1961,144,34532,17611,2618,770,1848,14303,52264,5708,3183,2525,46556,2686,43870,40116,2934,37182,8866,2260,6606,,,,860,0,860,,,,752,179,573,,,,36105,2367,33738,5232,746,4486,36239,4130,1063,62,795,81,81,0,125,125,0,3067,320,0,195,125,0,2747,658,2025,64,0,32109,26304,5188,7218,11793,10879,914,2105,1844,261,5805,1996,83,1136,740,37,3809,234,2287,877,411,59341,21191,65887,52264,5708,2457,3251,46556,14258,32298,52264,5708,46556
ACSSF,2019e1,nc,000,0094,0000118,64391,8103,2593,5510,56288,23399,32889,64391,8103,5561,1625,3930,400,3530,6,2542,344,776,94,682,1422,56288,15577,11942,3414,1850,1564,221,40711,17719,2049,308,1741,20943,64391,8103,4260,3843,56288,5014,51274,46260,3656,42604,14047,3895,10152,,,,,,,,,,1776,460,1316,,,,44140,3485,40655,4523,723,3800,41799,6675,1969,363,476,1055,611,444,75,75,0,4706,494,0,229,209,56,4212,1307,2506,399,0,35124,29661,5106,6063,14236,13264,972,4256,3672,584,5463,2158,84,1340,386,348,3305,277,1352,1330,346,58442,19395,65899,64391,8103,3015,5088,56288,12139,44149,64391,8103,56288
ACSSF,2019e1,nc,000,0094,0000119,58739,8118,2258,5860,50621,20670,29951,58739,8118,4785,574,4211,250,3961,0,3333,776,524,216,308,2033,50621,13159,9006,3957,1056,2901,196,37462,13252,3042,780,2262,21168,58739,8118,4832,3286,50621,4385,46236,35659,1112,34547,17651,6302,11349,,,,1970,148,1822,,,,1484,154,1330,1622,402,1220,34192,1061,33131,2722,167,2555,35342,6085,1350,30,869,379,277,102,72,72,0,4735,466,150,316,0,0,4269,1258,2104,624,283,29257,22258,4002,4958,11965,11297,668,1333,1229,104,6999,1836,231,1035,435,135,5163,661,3008,1314,180,57027,19874,66896,58739,8118,3248,4870,50621,9207,41414,58739,8118,50621
ACSSF,2019e1,nc,000,0094,0000120,47539,8777,2822,5955,38762,12119,26643,47539,8777,4127,792,3271,124,3147,64,4650,430,796,119,677,3424,38762,10277,4529,5748,2721,3027,0,28485,7031,3194,805,2389,18260,47539,8777,4643,4134,38762,6878,31884,16507,1362,15145,24593,6617,17976,,,,2934,340,2594,,,,1438,319,1119,,,,14680,1133,13547,3393,548,2845,25791,5289,1222,399,401,341,341,0,81,81,0,4067,243,40,203,0,0,3824,1311,2263,250,0,20502,11560,1428,3023,5759,5453,306,1350,847,503,8942,3526,546,2490,490,0,5416,309,3268,1817,22,43573,18517,50104,47539,8777,3911,4866,38762,7408,31354,47539,8777,38762
ACSSF,2019e1,nc,000,0094,0000121,47982,2994,461,2533,44988,19414,25574,47982,2994,1752,369,1383,323,1060,0,1242,65,979,314,665,198,44988,14661,11239,2983,86,2897,439,30327,16443,3050,1400,1650,10834,47982,2994,754,2240,44988,4427,40561,33156,1410,31746,11654,1204,10450,,,,,,,,,,,,,,,,32076,1410,30666,2149,312,1837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78182,38844,81692,47982,2994,1089,1905,44988,8863,36125,47982,2994,44988
ACSSF,2019e1,nc,000,0094,0000122,52690,6849,2142,4707,45841,18359,27482,52690,6849,3250,989,2261,247,2014,0,3599,143,759,363,396,2697,45841,13208,8879,4329,1751,2578,0,32633,12749,4570,1121,3449,15314,52690,6849,3089,3760,45841,3195,42646,32747,2392,30355,16383,3981,12402,,,,1769,344,1425,,,,1196,83,1113,,,,29950,1800,28150,4069,694,3375,34679,4152,1132,103,425,564,564,0,40,40,0,3020,610,115,450,45,0,2410,627,1270,336,177,30527,21628,3697,5321,10220,9261,959,2390,2299,91,8899,2872,223,1969,464,216,6027,568,2464,2550,445,53282,23459,60770,52690,6849,3108,3741,45841,9875,35966,52690,6849,45841
ACSSF,2019e1,nc,000,0094,0000123,41434,4418,2084,2334,37016,15250,21766,41434,4418,1841,554,1287,76,1211,0,2577,212,766,317,449,1599,37016,9879,5039,4840,958,3882,0,27137,8805,2160,378,1782,16172,41434,4418,2274,2144,37016,5221,31795,20799,860,19939,19020,3489,15531,,,,,,,,,,,,,,,,18491,650,17841,3118,320,2798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44630,19666,51033,41434,4418,2385,2033,37016,7427,29589,41434,4418,37016
ACSSF,2019e1,nc,000,0094,0000124,52148,9454,2358,7096,42694,12302,30392,52148,9454,4764,702,4062,65,3997,0,4690,517,346,153,193,3827,42694,12265,7161,5104,1414,3690,0,30429,9134,2290,585,1705,19005,52148,9454,5427,4027,42694,4585,38109,30738,3668,27070,17591,5141,12450,,,,1221,99,1122,,,,,,,1276,260,1016,25628,2737,22891,6844,1114,5730,29316,5627,1219,23,723,271,110,161,202,202,0,4408,218,55,163,0,0,4190,321,2782,994,93,23689,16295,1883,3053,8580,8220,360,2779,2674,105,7394,1999,114,1418,385,82,5395,944,3193,875,383,45166,20045,54096,52148,9454,3729,5725,42694,8318,34376,52148,9454,42694
ACSSF,2019e1,nc,000,0094,0000125,54569,3347,1673,1674,51222,23964,27258,54569,3347,1655,1080,550,413,137,25,1692,275,344,0,344,1073,51222,12764,9511,3253,1283,1970,0,38458,20668,2177,680,1497,15613,54569,3347,1250,2097,51222,3636,47586,47801,2781,45020,4519,372,4147,,,,,,,,,,,,,507,114,393,45595,2684,42911,3078,201,2877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68409,28177,71512,54569,3347,1757,1590,51222,11765,39457,54569,3347,51222
ACSSF,2019e1,nc,000,0094,0000126,42029,2824,619,2205,39205,19229,19976,42029,2824,1629,837,792,46,746,0,1195,609,169,58,111,417,39205,9853,7385,2468,1357,1111,0,29352,15259,2354,667,1687,11739,42029,2824,1035,1789,39205,3218,35987,38457,2148,36309,1851,204,1647,,,,,,,,,,,,,1351,472,879,36891,1844,35047,1772,304,1468,29873,2407,1446,203,491,708,708,0,44,44,0,961,104,0,104,0,0,857,92,600,65,100,27466,22644,4926,5771,9559,8851,708,2388,2018,370,4822,2024,156,1731,76,61,2798,751,1094,472,481,58285,35909,62282,42029,2824,870,1954,39205,11217,27988,42029,2824,39205
ACSSF,2019e1,nc,000,0094,0000127,47273,4447,1189,3258,42826,20968,21858,47273,4447,2248,806,1442,299,1143,0,2199,218,566,46,520,1415,42826,11686,7670,3830,1580,2250,186,31140,14679,2754,881,1873,13707,47273,4447,1762,2685,42826,3608,39218,43270,3660,39610,2416,787,1629,,,,,,,,,,1195,0,1195,,,,42742,3495,39247,1795,165,1630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50785,26815,54001,47273,4447,2575,1872,42826,14248,28578,47273,4447,42826
