ACSSF,2019e1,nc,000,0107,0000066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30964,48859,55997,55297,60794,49146,76648,21338,27117,40119,43053,82074,40744,25000,50976,61345,31968,15839,16214,23375,21735,.,12791,22305,10267,27683,32163,21818,27131,.,24205,36451,25277,25694,22711,35141,58947,28300,11321,5871,4279,1592,1858,947,549,362,2247,367,435,726,719,1345,1078,267,5319,439,503,373,130,2597,1454,326,4483,3451,1032,3887,72,2386,1429,3290,1216,1260,814,30647,14978,4237,2831,1406,1529,462,417,650,5447,1140,827,2691,789,3765,2279,1486,6156,690,352,352,0,3045,1015,1054,7479,2885,4594,270,39,31,200,1764,791,475,498
ACSSF,2019e1,nc,000,0107,0000067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31682,50268,51843,54483,48924,62888,65685,61949,54407,37224,32007,101619,42087,21970,55079,61181,32902,19322,21033,42981,17601,61160,11875,20845,12285,30610,23053,33478,32140,21915,25512,45658,27867,23180,32177,22497,113767,55060,17227,8256,6438,1818,2481,1393,754,334,4273,954,525,1685,1109,2217,1841,376,9810,279,2098,971,1127,3242,3533,658,10485,6656,3829,7848,56,5124,2668,9690,3492,3317,2881,58707,24715,8178,4930,3248,1569,1086,83,400,7985,1674,580,4835,896,6983,5446,1537,13705,4989,447,201,246,4064,2129,2076,15069,6944,8125,583,85,457,41,4635,3228,793,614
ACSSF,2019e1,nc,000,0107,0000068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30976,45816,49613,55995,16875,67697,59583,82375,60353,38372,43543,176332,39295,23772,75587,79541,36196,25136,24801,38809,.,.,21000,28349,25058,25690,26084,24873,27903,.,19782,42324,21578,21457,34665,14825,48560,24281,9436,2813,2322,491,2029,1275,644,110,3105,691,86,800,1528,1489,1264,225,5206,134,148,86,62,3347,1381,196,4117,2317,1800,2554,25,2275,254,2968,882,1064,1022,24279,10759,3937,2969,968,703,307,183,213,4445,1629,127,1773,916,1674,1391,283,6204,977,512,0,512,3454,341,920,5554,3331,2223,1048,0,184,864,714,401,255,58
ACSSF,2019e1,nc,000,0107,0000069,62335,36801,5615,4166,3343,823,994,465,432,97,394,0,0,159,235,61,61,0,6810,40,821,504,317,2866,3038,45,2664,1341,1323,16472,73,14544,1855,5240,1854,1102,2284,25534,6432,3513,2185,1328,762,681,0,81,1573,434,198,639,302,584,444,140,7359,425,0,0,0,2735,3527,672,5948,2963,2985,1897,85,1751,61,3898,2126,448,1324,40657,61870,68636,72235,66143,76280,78810,67898,65250,41969,41868,82293,37611,41727,61583,67274,45896,22346,27532,40219,29684,56476,16775,20599,22402,34725,34175,35094,35035,15587,31603,43186,26904,26803,32187,23723,488980,244383,102944,54089,35797,18292,26360,18495,7022,843,16810,2237,3505,6376,4692,5685,4058,1627,30775,1346,6024,4151,1873,11505,7779,4121,41415,28668,12747,32403,130,23477,8796,36846,9425,13426,13995,244597,113216,49392,25026,24366,12608,9066,2358,1184,33690,6306,2882,19104,5398,17526,12824,4702,46058,9333,2945,2484,461,14830,7243,11707,65612,28714,36898,2612,85,2170,357,17099,7500,4082,5517
ACSSF,2019e1,nc,000,0107,0000070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40181,59395,57183,52342,58767,101213,110277,77168,31213,48623,75048,44711,50424,20545,80543,81285,51250,20538,26033,51875,43552,71931,15324,32481,15186,36390,36367,36404,40801,.,24466,43889,25456,31003,18859,14217,50533,26857,9106,4227,3014,1213,2517,1679,838,0,1371,278,98,635,360,991,941,50,5369,423,482,238,244,3280,866,318,3499,2854,645,5146,0,3330,1816,3737,1194,1519,1024,23676,11937,4043,2758,1285,1074,647,167,260,4230,1063,557,1656,954,2590,2246,344,4044,1070,39,39,0,1301,613,1021,6350,2596,3754,44,0,0,44,1301,728,240,333
ACSSF,2019e1,nc,000,0107,0000071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31872,58315,79097,73433,82856,82905,60620,84437,86168,45414,39717,88801,41978,55370,63895,80179,30347,22787,24260,61689,55873,65547,16193,29755,19099,27326,19853,30402,29630,6423,22053,35531,30666,31689,31194,21998,36740,18485,4381,2175,1070,1105,1079,451,420,208,831,272,201,215,143,296,277,19,3428,554,630,133,497,995,846,403,3078,2263,815,2607,22,1085,1500,4991,2648,1158,1185,18255,6932,1657,1071,586,401,340,0,61,2969,559,202,2097,111,1905,1421,484,3920,1219,162,88,74,1358,477,704,3777,1471,2306,417,159,0,258,3209,1434,848,927
ACSSF,2019e1,nc,000,0107,0000072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40806,60695,66073,75760,60829,72024,81805,75960,61806,41330,51779,125393,31030,47113,65052,71520,38492,21774,27971,36616,21484,51489,16489,27417,19970,29406,18089,31936,35590,.,34767,44404,25647,26690,26258,14375,148580,72252,36445,13765,9347,4418,10420,5882,2174,2364,8456,1292,763,4980,1421,3804,3063,741,8336,818,446,270,176,3350,3319,403,10866,6157,4709,9280,70,6401,2809,7325,2868,3122,1335,76328,42824,15008,8501,6507,5168,1414,254,3500,13136,2278,1089,8569,1200,9512,6898,2614,13454,2372,352,257,95,3936,1927,4867,15492,6567,8925,1096,0,392,704,3462,1511,337,1614
ACSSF,2019e1,nc,000,0107,0000073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28044,45089,60114,50942,70137,55969,54055,54630,97679,35904,36661,43557,37349,12120,50773,63997,37221,17158,24072,35390,21042,37332,15057,20726,12728,23944,18914,26825,30269,21483,28825,31336,26872,28399,31268,20362,79504,36613,8318,3561,2877,684,1665,715,566,384,2051,493,140,868,550,1041,623,418,8193,81,1705,895,810,3174,2295,938,4842,3419,1423,7113,147,3927,3039,8147,2930,2485,2732,42891,16318,3898,2314,1584,337,193,95,49,7828,1421,355,5222,830,4255,2324,1931,11200,2563,431,155,276,4350,1410,2446,10726,5135,5591,170,0,24,146,4477,2205,743,1529
ACSSF,2019e1,nc,000,0107,0000074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32831,51928,60342,61127,54986,61479,52578,80804,61736,41478,40503,59550,42077,33165,61239,67056,50174,16100,23719,22273,15729,70625,13230,21023,8742,29330,25487,31518,36063,16046,35423,40938,24744,23024,24247,27334,145286,68889,23342,11457,7794,3663,4853,2854,1775,224,5000,1348,497,2339,816,2032,1361,671,11472,469,1025,740,285,6163,2851,964,7932,4955,2977,8554,285,4948,3321,17589,5026,5232,7331,76397,31920,9377,5572,3805,1865,1107,308,450,13992,1616,825,9655,1896,6686,4626,2060,13379,3708,337,91,246,4489,1914,2931,23163,11071,12092,773,0,511,262,7162,4883,773,1506
ACSSF,2019e1,nc,000,0107,0000075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30632,50068,60163,62060,49311,71392,74522,67020,71051,43876,34123,115066,37951,61250,40771,61556,36422,17875,22913,27748,27798,.,17966,22152,10931,30721,26382,31958,30154,.,25922,35795,24222,23489,24776,24787,48121,23662,7100,3044,2037,1007,1918,708,1021,189,1575,298,130,503,644,563,461,102,3121,171,649,538,111,1275,313,713,3829,2305,1524,2983,61,1195,1727,6629,2928,1781,1920,24459,8853,2422,1103,1319,305,161,100,44,3948,474,38,2374,1062,2178,1462,716,5290,1216,0,0,0,2217,1265,592,6904,3044,3860,25,0,25,0,3387,1932,693,762
ACSSF,2019e1,nc,000,0107,0000076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30540,46042,51086,50019,58722,50398,84189,31799,46907,32198,46911,58471,31579,22239,55599,61653,31085,21760,21248,41801,.,.,21994,27448,10473,29184,22481,32125,23968,.,120655,7252,24755,32150,11990,23393,46576,21648,7059,1749,1654,95,926,417,430,79,3279,182,562,1607,928,1105,835,270,6344,528,994,304,690,3282,752,788,4261,3076,1185,1010,0,493,517,2974,750,309,1915,24928,10119,2431,1805,626,873,246,0,627,2477,289,102,1627,459,4338,2817,1521,6938,2385,0,0,0,2777,788,988,6149,3462,2687,0,0,0,0,1722,380,972,370
ACSSF,2019e1,nc,000,0107,0000077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25701,52385,48247,49304,43263,64401,.,.,.,52961,.,.,50321,.,80003,80898,.,17680,34152,32314,.,31858,15358,15708,26250,22836,15845,27210,35062,.,22563,35985,16935,16099,25796,13906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0107,0000078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60293,82908,96545,110948,78917,96121,97854,101678,65649,45536,45599,86620,41119,38770,71136,88685,40240,19588,15797,45273,31039,53585,12266,22778,21409,40388,41306,38789,30775,.,24641,36358,33946,36178,41747,13302,89028,48795,33909,14190,9978,4212,14253,9135,3061,2057,3753,282,470,1915,1086,1713,1383,330,3529,170,515,208,307,1417,1225,202,5394,3606,1788,2800,0,2250,550,3163,1356,1209,598,40233,26659,8978,5159,3819,5786,3628,597,1561,7254,1386,394,3931,1543,4641,3314,1327,4331,744,213,145,68,1877,399,1098,7605,3927,3678,0,0,0,0,1638,1060,221,357
ACSSF,2019e1,nc,000,0107,0000079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42114,62037,69477,74436,65986,73557,71771,79127,61159,45403,45804,79370,32445,52444,56828,77752,30657,23168,35316,50511,33624,65556,18303,23413,20534,35389,31393,38488,32042,15127,30943,36698,26456,31552,25654,22100,254585,130730,61113,26954,17308,9646,18314,10924,5148,2242,10359,1310,2483,3772,2794,5486,3401,2085,16760,1001,2468,1945,523,6500,5949,842,20485,13706,6779,16227,152,9584,6491,16145,4861,6189,5095,123855,64236,25269,13248,12021,7159,4172,745,2242,21374,3898,1911,11323,4242,10434,7087,3347,20995,6024,1377,796,581,5479,2794,5321,31012,15389,15623,1124,332,663,129,6488,3579,2049,860
ACSSF,2019e1,nc,000,0107,0000080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30964,48859,55997,55297,60794,49146,76648,21338,27117,40119,43053,82074,40744,25000,50976,61345,31968,15839,16214,23375,21735,.,12791,22305,10267,27683,32163,21818,27131,.,24205,36451,25277,25694,22711,35141,58947,28300,11321,5871,4279,1592,1858,947,549,362,2247,367,435,726,719,1345,1078,267,5319,439,503,373,130,2597,1454,326,4483,3451,1032,3887,72,2386,1429,3290,1216,1260,814,30647,14978,4237,2831,1406,1529,462,417,650,5447,1140,827,2691,789,3765,2279,1486,6156,690,352,352,0,3045,1015,1054,7479,2885,4594,270,39,31,200,1764,791,475,498
ACSSF,2019e1,nc,000,0107,0000081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31682,50268,51843,54483,48924,62888,65685,61949,54407,37224,32007,101619,42087,21970,55079,61181,32902,19322,21033,42981,17601,61160,11875,20845,12285,30610,23053,33478,32140,21915,25512,45658,27867,23180,32177,22497,113767,55060,17227,8256,6438,1818,2481,1393,754,334,4273,954,525,1685,1109,2217,1841,376,9810,279,2098,971,1127,3242,3533,658,10485,6656,3829,7848,56,5124,2668,9690,3492,3317,2881,58707,24715,8178,4930,3248,1569,1086,83,400,7985,1674,580,4835,896,6983,5446,1537,13705,4989,447,201,246,4064,2129,2076,15069,6944,8125,583,85,457,41,4635,3228,793,614
ACSSF,2019e1,nc,000,0107,0000082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33831,51587,56076,58827,51587,68653,80116,69449,58721,39752,41226,59822,35162,45414,56871,69557,38057,21073,24344,45037,21492,49048,12230,25830,12287,26076,21145,30528,35447,24278,35029,41694,26972,30870,35145,22051,348499,162478,53292,20804,15623,5181,12970,6136,3640,3194,12998,2131,1280,6545,3042,6520,5158,1362,25230,2015,3900,1695,2205,8030,9355,1930,22195,12764,9431,29016,1586,17141,10289,32745,13292,9562,9891,186021,82915,25143,16123,9020,7151,2632,519,4000,28601,4245,1835,20558,1963,22020,14121,7899,37571,11664,2048,756,1292,10059,4532,9268,47438,21694,25744,2429,478,806,1145,15668,8693,1930,5045
ACSSF,2019e1,nc,000,0107,0000083,37863,23434,4594,2955,2611,344,657,554,103,0,569,0,92,120,357,413,309,104,3881,0,532,296,236,983,2331,35,4115,3001,1114,7154,130,5841,1183,3690,1101,739,1850,14429,3129,916,634,282,177,0,129,48,1617,13,401,809,394,419,419,0,5042,366,0,0,0,1122,2879,675,3821,1810,2011,298,74,224,0,2139,1188,244,707,42065,64068,79174,82519,70611,93257,100018,92354,60233,43929,44234,70096,37231,43646,51414,62882,41618,21151,23296,48638,46513,49271,12487,21142,16497,32041,30915,32834,36589,21948,32345,44610,33218,40399,40373,24988,427020,227637,93958,46860,34005,12855,27529,15166,10161,2202,12881,2566,1804,5593,2918,6688,4165,2523,27896,1340,8838,4488,4350,8050,8699,969,34429,25890,8539,32899,595,20880,11424,38455,13601,12657,12197,199383,99656,35209,22157,13052,9306,4771,2055,2480,33896,4452,5163,20973,3308,21245,14701,6544,32705,9675,1650,1395,255,9536,5514,6330,52055,21797,30258,2071,573,612,886,12896,7488,1547,3861
ACSSF,2019e1,nc,000,0107,0000084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32000,48827,54563,54556,54626,62723,58453,66374,61955,36649,36813,43551,37300,18037,51961,65789,40719,19635,22191,41060,30428,41852,14998,23926,15341,26729,24557,28721,31483,19827,29347,36606,31204,35920,33609,19560,317181,164401,46361,22556,16920,5636,8844,2706,4758,1380,10145,2206,629,5211,2099,4816,2251,2565,31039,927,5678,1473,4205,12474,10375,1585,18911,12610,6301,33329,1884,18743,12702,34761,14587,11514,8660,152780,65422,21854,14628,7226,3073,1591,782,700,22929,3171,1125,16145,2488,17566,9774,7792,33569,8085,1523,549,974,13553,5756,4652,42408,18260,24148,2926,1304,1087,535,8455,5600,1366,1489
ACSSF,2019e1,nc,000,0107,0000085,49363,28056,5599,2960,1706,1254,684,348,210,126,1322,64,42,692,524,633,564,69,4592,0,446,254,192,1993,2153,0,2191,1297,894,11815,98,8168,3549,3859,1871,912,1076,21307,5863,2140,1079,1061,721,351,44,326,2221,427,67,1396,331,781,726,55,6842,527,344,344,0,3148,1820,1003,5641,2411,3230,781,36,745,0,2180,1069,342,769,43554,65634,73121,80411,67234,82373,90043,82405,58576,44613,47250,80521,38831,50364,60890,75912,27284,21544,31092,45039,28513,57376,16405,23705,17359,34109,30889,35977,32351,14399,31357,37696,26626,31985,26286,20479,466889,243450,129441,52646,35850,16796,44030,27555,10248,6227,23517,2422,3490,11895,5710,9248,7066,2182,28152,1634,3512,1987,1525,11090,9326,2590,32982,21564,11418,28135,486,16961,10688,24740,8642,8528,7570,223439,125200,45354,24262,21092,18737,10050,2005,6682,38503,7052,2432,22059,6960,22606,15427,7179,38554,9861,2110,1273,837,12606,3826,10151,47976,21601,26375,1693,440,1086,167,10016,5384,2471,2161
ACSSF,2019e1,nc,000,0107,0000086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32952,50436,55829,60088,49791,61488,66938,60430,53045,36691,37496,70841,38193,30528,53108,61671,31294,20187,23349,43579,23802,54649,11955,21285,12122,28966,22289,31661,31678,16631,26341,42288,30172,30694,37040,22023,351778,183008,55215,30508,24462,6046,8337,4109,3206,1022,11471,2430,659,5270,3112,4899,3742,1157,25874,1540,5311,2341,2970,8597,8711,1715,27490,18213,9277,32005,1045,19224,11736,42424,19059,13269,10096,168770,73003,26045,17280,8765,3337,2325,332,680,23891,4162,892,15934,2903,19730,13855,5875,32770,11719,1319,625,694,9637,4649,5446,47945,18631,29314,1887,328,681,878,13165,6961,2075,4129
ACSSF,2019e1,nc,000,0107,0000087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34685,54644,61876,65343,54564,69414,67297,74273,52316,36933,39377,60402,36688,28551,55827,70344,44235,16550,20547,37400,26002,45000,10892,20457,15252,31237,26113,33513,33090,20884,31524,41479,29388,30259,40999,22787,364129,187111,54969,26966,21350,5616,11967,6129,5068,770,11103,2462,1158,5195,2288,4933,2534,2399,24899,857,5793,3515,2278,7708,7590,2951,27308,18312,8996,33154,1261,18202,13691,46781,19972,13648,13161,177018,66899,24004,14526,9478,4409,2259,1001,1149,21619,2979,644,15846,2150,16867,10461,6406,34653,9685,1509,1141,368,11726,6281,5452,53357,21639,31718,2126,219,1464,443,19983,13987,1566,4430
ACSSF,2019e1,nc,000,0107,0000088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32008,49161,55848,52976,60026,58931,75525,52262,48897,39150,38011,54604,39306,29046,51698,61593,40475,19922,21376,45616,41096,51891,12813,22662,16857,26339,24242,29712,32354,19428,31222,42600,28293,30878,31700,21812,363854,181650,53723,28957,23557,5400,11120,4437,5106,1577,9199,2153,1200,3781,2065,4447,2703,1744,26950,1257,6152,3136,3016,9759,8168,1614,23928,18705,5223,41308,5126,22984,13198,35741,14357,11174,10210,182204,74043,22511,15417,7094,5523,2362,1294,1867,27178,3598,2022,18715,2843,18831,11382,7449,40532,9356,1883,956,927,15782,6355,7156,51624,24986,26638,2387,589,1056,742,13618,8497,1746,3375
ACSSF,2019e1,nc,000,0107,0000089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32446,50610,57184,56552,58918,75676,87996,73272,41875,36408,40781,44074,36893,17006,55219,62641,40670,20073,23864,40773,37365,43561,14922,22000,15238,30204,25384,31487,33030,11703,29684,41485,30025,30982,35652,21685,357270,179703,50548,23732,18177,5555,11535,5991,4712,832,10453,2735,503,3717,3498,4828,3143,1685,29082,1370,6883,3876,3007,11661,6956,2212,22221,14832,7389,39746,1294,22163,16289,38106,16201,11715,10190,177567,72546,21469,13197,8272,3225,2005,590,630,26978,6240,1500,16140,3098,20874,13635,7239,42797,11302,2243,994,1249,16790,4705,7757,45980,20563,25417,1837,884,462,491,14407,8724,1798,3885
ACSSF,2019e1,nc,000,0107,0000090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40399,61834,81431,85227,75950,91197,101120,70520,45544,40619,38991,80428,37363,41083,59778,64580,42059,18998,20831,40586,28795,45496,11002,21585,17728,32319,36950,30790,35342,23706,31704,43110,30006,30844,38648,21709,364566,186404,72991,43997,32408,11589,13981,9411,4138,432,9645,1951,2086,3598,2010,5368,3867,1501,20252,1691,5377,2610,2767,5989,5698,1497,27995,21747,6248,29497,1483,15914,12100,35669,15319,10102,10248,178162,85592,31615,18181,13434,6448,3951,1189,1308,29714,4197,2022,20613,2882,17815,11985,5830,33073,7503,2358,819,1539,11955,4039,7218,44857,17894,26963,972,314,443,215,13668,8804,1597,3267
ACSSF,2019e1,nc,000,0107,0000091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33845,50648,62286,66103,52178,58399,56685,65095,42421,38602,39621,65292,37189,28643,51113,57290,34127,21096,25458,39203,30259,43485,15222,24124,13756,30271,29120,30709,32003,7359,29670,42704,31381,32269,33434,26318,357807,185916,57857,28731,23049,5682,12500,5076,6063,1361,12055,3553,911,3928,3663,4571,3186,1385,25296,1143,5252,2516,2736,8426,8961,1514,25235,17231,8004,31631,292,17464,13875,45897,23826,10954,11117,171891,66869,22865,14885,7980,3334,1692,622,1020,22195,5266,1261,12807,2861,18475,11897,6578,34147,9187,1982,1195,787,11446,4905,6627,44574,17726,26848,3188,159,1402,1627,23113,12887,4188,6038
ACSSF,2019e1,nc,000,0107,0000092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32335,47571,52093,52453,49682,54720,57191,56086,50745,39449,42968,70233,38495,28443,56306,61761,39821,18961,26431,44281,34096,44890,13783,20740,16066,28518,28063,28712,33441,16923,31184,41223,31166,32459,42250,25489,353762,184305,50587,24046,18113,5933,10285,3938,4961,1386,12127,3375,1171,4615,2966,4129,3394,735,30780,1814,4662,1420,3242,11498,10527,2279,25632,16880,8752,38334,1649,23131,13554,38972,17113,9178,12681,169457,68171,22971,17073,5898,4268,1561,1238,1469,25820,4483,833,17054,3450,15112,9372,5740,43434,11777,1730,1421,309,15149,6742,8036,40703,16194,24509,2196,466,890,840,14953,10386,1485,3082
ACSSF,2019e1,nc,000,0107,0000093,65346,40476,6132,4236,3413,823,1510,864,571,75,325,0,0,159,166,61,61,0,7084,0,855,462,393,2645,3262,322,3169,1780,1389,18183,65,15982,2136,5908,2515,1179,2214,24870,5994,3028,1875,1153,728,626,21,81,1495,343,256,577,319,743,537,206,7268,1004,0,0,0,2642,3056,566,5955,2710,3245,1897,85,1751,61,3756,2326,448,982,39983,60492,64641,67363,62378,75612,77755,69307,72070,41653,42899,81181,37226,42198,57898,64324,41430,22438,27736,41063,32119,56996,16388,20851,21397,34340,32251,35483,32489,15496,31327,42037,27449,26842,34358,25273,492975,247140,97265,50278,32796,17482,25831,17578,7136,1117,16296,2196,2337,6476,5287,4860,3335,1525,32801,1169,6759,4710,2049,11962,8360,4551,41580,27711,13869,36039,122,24916,11001,39455,10303,14325,14827,245835,109511,47102,23897,23205,11575,8818,2084,673,32345,5611,2314,19552,4868,18489,13531,4958,47716,10965,3696,2935,761,15233,6732,11090,67746,28487,39259,2736,85,2158,493,18126,8344,4111,5671
ACSSF,2019e1,nc,000,0107,0000094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35418,51589,61279,63137,56386,70672,67174,71821,56831,40918,40576,59596,40564,37064,56668,65308,37839,18766,26124,36261,27111,48188,14812,21279,11592,30585,27204,31485,37143,15753,33122,45921,30623,31482,31750,27231,372107,192500,61710,30615,23518,7097,13311,6063,6448,800,12364,2955,656,4945,3808,5420,4693,727,21323,1157,2892,1836,1056,9420,5284,2570,25470,16689,8781,34738,906,17056,16776,49259,20946,13883,14430,179607,72266,22654,13802,8852,3508,2148,713,647,28993,3559,1722,19984,3728,17111,11366,5745,34858,9468,555,309,246,12455,5241,7139,50959,21286,29673,1800,106,788,906,19724,13941,2642,3141
ACSSF,2019e1,nc,000,0107,0000095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30257,42069,50593,47298,62800,36263,36649,30328,43875,36306,45784,60769,37801,33228,41550,61763,27209,17145,30362,41441,21795,43149,13568,21309,7030,23814,13998,26373,33832,16463,32048,41331,29961,31348,37269,9359,60498,32712,8788,4872,3991,881,766,592,174,0,2469,402,57,999,1011,681,493,188,5050,81,866,160,706,2306,1554,243,5961,3811,2150,6489,404,4623,1462,6424,2094,2217,2113,27786,12213,4729,2855,1874,615,374,52,189,3759,225,5,3118,411,3110,1984,1126,5856,2250,200,162,38,1550,706,1150,7774,3982,3792,500,39,73,388,1443,705,301,437
ACSSF,2019e1,nc,000,0107,0000096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31275,46753,51564,55288,45246,55278,52125,55657,.,32662,45698,24961,26765,28669,53308,68985,34613,22076,24938,46048,49211,45704,10257,25059,16391,23534,21553,25688,26513,16824,21892,41301,30823,36042,34355,25029,67286,35654,7933,4188,3412,776,1132,668,361,103,1754,716,0,653,385,859,591,268,5350,1033,657,423,234,1439,1926,295,4835,3128,1707,7339,399,4068,2872,10197,4992,2706,2499,31632,12469,3887,2937,950,244,244,0,0,4781,675,189,3300,617,3557,1872,1685,6944,3208,231,57,174,1628,1126,751,8395,2868,5527,221,173,0,48,3603,1352,399,1852
ACSSF,2019e1,nc,000,0107,0000097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32009,51297,65503,67437,50614,56111,51141,75823,55075,35303,33440,27426,36732,12049,52746,60711,35800,20379,27046,43131,26076,45844,14469,9686,20670,27833,26466,30060,31631,11722,30915,37452,30990,31744,42229,25485,61692,31040,7496,4540,4042,498,868,138,529,201,1740,384,0,1102,254,348,302,46,4248,335,1727,610,1117,637,1360,189,3013,2515,498,6783,222,3240,3321,9500,3726,3290,2484,30652,9161,3098,1975,1123,320,102,62,156,3083,829,229,1810,215,2660,1666,994,7008,1332,172,129,43,1980,1906,1618,11365,4285,7080,98,0,98,0,3020,1821,260,939
ACSSF,2019e1,nc,000,0107,0000098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35073,51081,61332,60524,63271,71521,72470,89326,60859,26655,32289,37589,24336,50035,51610,70000,43116,22390,25975,41798,36201,58495,8211,26526,20527,29434,25939,30293,42649,15555,31717,50470,28676,30512,56930,9186,57111,28775,6625,2980,2593,387,1540,968,334,238,1034,371,60,266,337,1071,260,811,4546,396,1112,193,919,562,2224,252,3568,2206,1362,6732,305,3055,3372,7304,2922,1998,2384,28336,11408,2854,1923,931,311,170,74,67,4087,287,187,3533,80,4156,1586,2570,4704,1812,310,199,111,1247,725,610,9564,3490,6074,186,0,186,0,2474,2104,164,206
ACSSF,2019e1,nc,000,0107,0000099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32055,50023,62265,75535,49331,57486,56607,74265,56492,42020,39488,32417,41992,49466,40309,29948,41317,26683,30384,39959,37975,42487,12301,25711,15277,24737,24701,24769,27404,55805,27409,26685,30531,34030,52577,12683,57570,27815,6019,3213,2869,344,1095,379,362,354,1299,520,45,394,340,412,155,257,4253,39,899,384,515,719,2515,81,4561,3466,1095,6660,352,4216,2092,6322,2446,1808,2068,29755,11182,4365,3174,1191,373,210,68,95,4199,879,151,3098,71,2245,1120,1125,7863,4089,533,300,233,786,981,1474,7628,3622,4006,200,0,111,89,2882,1761,77,1044
