ACSSF,2019m1,nc,000,0010,0000041,66,216,216,216,216,216,216,216,808,808,680,539,66,216,147,147,70,133,66,831,823,688,427,0,705,618,618,216,216,216,349,604,517,317,495,705,619,704,497,216,497,349,649,503,417,628,0.6,1.1,1.0,0.8,1.8,1.0,2.4,3.1,4.1,4.0,6.5,4.5,3.6,3.0,4.5,2048,1499,773,1424,398,1385,1661,403,1599,1148,1305,1151,258,1114,781,811,1339,764,1032,949,385,,,,,,,,,,,,,,,,,,,,,,0,978,859,1007,416,512,1151,1058,978,860,936,550,512,1036,1030,2048,1499,773,1424,1661,403,1599,1151,258,1114,1339,764,1032
ACSSF,2019m1,nc,000,0010,0000042,636,618,216,216,216,216,216,618,634,271,153,218,171,216,216,216,216,216,171,587,534,209,524,0,604,526,526,216,216,216,352,411,494,504,426,604,526,498,161,148,70,352,461,471,544,741,0.5,1.3,0.7,0.6,1.1,1.2,4.8,2.8,4.4,7.0,8.7,11.8,5.6,6.8,6.0,2319,1847,943,1166,74,1168,1279,89,1258,798,1075,885,149,883,778,652,1390,794,1126,1048,289,,,,,,,,,,,,,,,,,,,,,,0,1577,1401,1401,216,807,1031,939,1577,1503,1498,161,573,1242,1302,2319,1847,943,1166,1279,89,1258,885,149,883,1390,794,1126
ACSSF,2019m1,nc,000,0010,0000043,,,,,,,,,,,,,,,,,,,,,,,,0,394,343,439,211,216,211,189,732,816,460,643,394,343,343,216,216,216,189,496,554,268,535,0.7,1.4,1.1,1.0,1.2,1.4,2.2,8.4,2.3,13.9,13.1,26.3,7.2,12.0,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,781,695,749,211,392,1030,1021,781,671,671,216,361,835,825,1769,675,250,644,776,197,765,1738,385,1473,484,516,391
ACSSF,2019m1,nc,000,0010,0000044,,,,,,,,,,,,,,,,,,,,,,,,0,551,462,481,178,216,178,240,406,426,164,468,551,463,475,41,216,41,240,313,298,164,340,0.4,0.7,0.7,0.6,1.3,0.8,2.1,1.7,2.4,4.3,9.4,7.7,2.7,3.1,1.4,840,590,297,599,183,549,370,257,351,209,348,569,196,557,346,483,502,125,490,366,304,,,,,,,,,,,,,,,,,,,,,,0,640,586,587,178,339,546,595,640,581,586,41,305,490,479,840,590,297,599,370,257,351,569,196,557,502,125,490
ACSSF,2019m1,nc,000,0010,0000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,1.4,1.1,0.7,1.4,1.1,2.6,5.0,28.2,20.4,34.9,16.9,5.4,12.2,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,478,503,503,216,186,627,592,478,471,471,216,168,534,541,1092,507,426,182,424,216,424,618,216,618,374,152,349
ACSSF,2019m1,nc,000,0010,0000046,,,,,,,,,,,,,,,,,,,,,,,,0,669,582,660,285,216,285,329,656,547,215,624,669,582,582,216,216,216,328,483,627,283,634,0.9,1.4,1.1,1.2,1.5,1.2,4.9,7.8,6.3,15.5,17.9,4.3,5.5,8.2,7.4,1485,1423,553,1212,128,1213,1168,226,1161,249,1185,1300,849,976,755,540,541,362,463,457,85,,,,,,,,,,,,,,,,,,,,,,0,968,769,824,313,646,725,874,968,777,777,216,649,954,1057,1485,1423,553,1212,1168,226,1161,1300,849,976,541,362,463
ACSSF,2019m1,nc,000,0010,0000047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,2.7,2.5,1.0,2.8,2.5,14.2,25.8,11.7,1.3,0.6,4.6,11.1,8.4,38.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,781,686,686,216,390,456,272,781,679,678,7,394,490,456,682,222,216,222,605,216,605,597,376,468,624,339,472
ACSSF,2019m1,nc,000,0010,0000048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,1.2,2.3,0.9,1.3,1.9,9.0,11.1,13.1,18.4,13.5,13.5,10.0,13.2,13.9,805,79,26,76,216,76,559,216,559,131,521,706,216,706,120,696,568,326,393,310,196,,,,,,,,,,,,,,,,,,,,,,0,749,546,546,216,304,262,378,749,545,581,167,306,496,401,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0010,0000049,321,109,109,411,396,84,357,216,882,882,839,407,213,213,295,199,118,158,216,1186,1186,971,690,0,0,0,343,343,176,316,0,1099,1099,641,843,0,0,364,364,216,364,0,768,768,614,929,0.7,0.9,0.7,0.8,0.8,1.1,1.9,2.4,1.8,2.7,4.0,3.3,2.3,0.9,2.8,2554,2027,572,1968,639,1737,1620,637,1588,1077,1191,1485,553,1420,1287,847,1435,695,1195,1105,545,,,,,,,,,,,,,,,,,,,,,,0,758,736,829,512,323,1400,1418,758,694,853,418,479,1588,1567,2554,2027,572,1968,1620,637,1588,1485,553,1420,1435,695,1195
ACSSF,2019m1,nc,000,0010,0000050,742,688,261,635,616,296,523,680,1602,1507,1273,814,227,144,883,869,348,725,176,2287,2294,1943,989,0,0,0,901,902,55,909,0,2351,2350,1906,3066,0,0,1306,1306,216,1306,0,2182,2182,1626,2103,0.2,0.3,0.3,0.3,0.4,0.4,0.7,0.8,1.2,1.8,1.5,2.2,1.5,2.2,1.5,8631,8256,2078,7504,1795,7061,4759,1345,4661,3275,3449,5192,1113,5152,3028,3026,3237,1817,3028,2729,1317,,,,,,,,,,,,,,,,,,,,,,0,530,297,1554,1519,467,4591,4602,530,297,2090,2033,467,3763,3777,8631,8256,2078,7504,4759,1345,4661,5192,1113,5152,3237,1817,3028
ACSSF,2019m1,nc,000,0010,0000051,,,,,,,,,,,,,,,,,,,,,,,,0,560,577,564,83,216,83,248,800,697,102,703,560,576,657,335,216,335,248,420,501,385,508,1.8,2.0,2.7,1.2,1.3,2.6,3.3,2.9,5.0,7.7,21.1,12.9,4.1,3.4,10.1,1625,1343,519,1081,56,1087,953,369,854,654,578,874,246,821,412,723,643,383,505,236,406,,,,,,,,,,,,,,,,,,,,,,0,1102,1054,1083,266,327,898,823,1102,1081,1130,394,307,775,817,1625,1343,519,1081,953,369,854,874,246,821,643,383,505
ACSSF,2019m1,nc,000,0010,0000052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,0.5,1.9,1.0,0.8,1.9,8.9,30.0,12.2,15.0,40.7,22.7,9.2,44.7,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,839,731,677,583,1155,1120,638,839,620,620,216,438,766,787,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0010,0000053,,,,,,,,,,,,,,,,,,,,,,,,0,869,819,819,216,216,216,259,478,550,369,521,870,819,819,216,216,216,259,682,632,222,595,1.1,3.3,1.2,2.0,3.2,2.4,3.7,3.5,1.1,9.7,13.8,5.3,3.8,3.3,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1193,1130,1130,216,325,816,845,1193,1315,1315,216,699,733,1018,1434,952,358,780,844,44,840,1223,216,1223,273,186,215
ACSSF,2019m1,nc,000,0010,0000054,3397,2587,1099,1119,147,216,147,2332,2374,992,514,903,2452,1086,1050,184,29,167,2246,2378,989,659,780,2543,1660,992,729,998,216,998,933,394,966,466,961,1238,824,824,12,12,216,820,335,717,240,688,2.3,3.0,1.9,2.3,2.6,1.8,10.4,8.6,14.5,17.2,14.2,21.2,7.2,3.8,19.4,2863,3073,151,3077,612,2930,1238,216,1238,375,1159,744,154,735,723,208,824,647,549,542,142,,,,,,,,,,,,,,,,,,,,,,40,2151,1533,1526,1016,2123,2396,1607,2149,1486,1407,451,2001,2331,1203,2863,3073,151,3077,1238,216,1238,744,154,735,824,647,549
ACSSF,2019m1,nc,000,0010,0000055,4842,2760,1595,1577,221,143,165,1999,1954,847,739,479,3180,1826,1631,723,141,708,2755,2650,803,670,489,3076,1948,936,936,216,216,216,1558,696,1444,173,1461,1536,670,670,216,216,216,1321,834,1019,472,900,1.2,1.8,2.0,2.9,2.4,3.5,1.4,2.3,1.5,2.2,1.7,3.9,2.7,3.3,2.6,4252,3497,317,3499,942,3209,2431,645,2356,1526,1708,2192,486,2138,1486,1309,1350,477,1261,1277,245,,,,,,,,,,,,,,,,,,,,,,888,2253,1880,1766,638,1880,2243,2402,2352,2217,2205,996,2504,2877,1851,4252,3497,317,3499,2431,645,2356,2192,486,2138,1350,477,1261
ACSSF,2019m1,nc,000,0010,0000056,6347,3611,1819,1736,636,520,389,3100,3265,1914,1187,1525,3765,1689,1692,726,169,646,2997,3251,1633,1212,1183,5258,3250,1826,1892,1063,357,1017,1966,1917,2482,1554,2397,2376,1125,1386,1050,247,1031,1750,1870,2305,1341,2270,0.3,0.4,0.4,0.4,0.8,0.6,0.8,1.0,1.5,1.4,1.8,1.9,0.8,1.2,1.4,7203,5948,1610,6055,1419,5797,4225,891,4078,2852,3241,3781,1454,3433,2763,1902,2924,1238,2705,2363,1244,,,,,,,,,,,,,,,,,,,,,,49,3359,2708,3022,1366,3574,4643,3870,3352,2394,2827,1818,3215,5200,4007,7203,5948,1610,6055,4225,891,4078,3781,1454,3433,2924,1238,2705
ACSSF,2019m1,nc,000,0010,0000057,,,,,,,,,,,,,,,,,,,,,,,,3346,2487,1481,1496,265,216,265,1222,1244,1033,470,862,1592,1252,1252,216,216,216,1288,1272,658,337,527,2.5,3.2,2.5,3.0,5.3,4.7,5.2,6.0,9.6,6.4,4.8,11.7,9.9,14.4,4.2,2806,1800,427,1755,1115,1131,2296,501,2268,1514,1354,830,251,786,647,350,1037,499,999,460,885,,,,,,,,,,,,,,,,,,,,,,27,2454,1720,1796,391,1956,2248,1634,2457,2047,2060,852,1719,1871,1158,2806,1800,427,1755,2296,501,2268,830,251,786,1037,499,999
ACSSF,2019m1,nc,000,0010,0000058,3233,1809,887,911,334,334,216,1719,2103,1002,817,535,1960,717,735,96,96,216,1767,1924,1178,1043,769,3095,1696,1294,1282,878,226,926,1079,1207,1471,672,1496,1895,1335,1351,498,64,496,964,945,1197,995,1147,0.4,0.8,0.7,0.7,1.1,0.8,1.1,1.6,2.4,3.9,8.3,2.7,1.9,2.6,1.5,4274,3153,696,3109,296,3069,2514,455,2512,2365,1522,1789,442,1786,1230,1212,1603,663,1565,1243,765,,,,,,,,,,,,,,,,,,,,,,452,2113,1657,1576,1086,2325,3139,2346,2114,1736,1714,530,1957,2629,2144,4274,3153,696,3109,2514,455,2512,1789,442,1786,1603,663,1565
ACSSF,2019m1,nc,000,0010,0000059,3610,2468,1047,1033,134,216,134,2170,2273,541,353,423,1903,1026,1027,8,8,216,1517,1576,580,431,479,2262,1328,698,725,261,216,261,984,993,589,414,422,1367,767,719,288,216,288,850,919,831,462,704,0.5,0.7,1.0,0.8,0.7,1.3,2.8,2.6,5.4,6.9,4.5,8.7,3.5,6.1,3.9,2848,2067,1191,1807,247,1799,1581,485,1393,959,987,1014,597,800,688,384,1295,777,989,885,408,,,,,,,,,,,,,,,,,,,,,,59,1790,1510,1488,510,1819,2094,1079,1792,1865,1768,561,1686,2200,1492,2848,2067,1191,1807,1581,485,1393,1014,597,800,1295,777,989
ACSSF,2019m1,nc,000,0010,0000060,,,,,,,,,,,,,,,,,,,,,,,,1908,978,609,609,216,216,216,731,635,653,339,542,1195,734,754,450,450,216,662,533,733,553,564,1.6,3.1,1.2,2.7,3.0,1.9,2.1,1.5,4.4,4.8,5.9,7.5,3.7,4.7,4.5,1915,915,937,904,59,904,1051,216,1051,904,536,638,184,629,510,430,825,457,702,665,292,,,,,,,,,,,,,,,,,,,,,,35,1542,1491,1473,216,1460,1638,1057,1545,1185,1231,450,1631,1870,997,1915,915,937,904,1051,216,1051,638,184,629,825,457,702
ACSSF,2019m1,nc,000,0010,0000061,5276,2731,1329,1355,146,216,146,2511,2414,824,647,618,3225,1264,1265,9,9,216,3023,3041,800,700,352,3934,2360,1490,1350,410,276,297,1290,833,1144,870,1079,1865,1168,1168,216,216,216,1044,863,1157,766,1101,0.9,1.5,0.9,1.2,1.6,0.9,2.2,3.9,2.4,3.2,5.4,5.9,2.5,2.1,5.3,5844,3394,963,3066,771,2993,4331,926,3883,3262,1824,1560,341,1497,1407,728,2177,759,1919,1842,588,,,,,,,,,,,,,,,,,,,,,,72,3229,2407,2472,856,2780,2975,2770,3227,2248,2372,920,3181,4443,2281,5844,3394,963,3066,4331,926,3883,1560,341,1497,2177,759,1919
ACSSF,2019m1,nc,000,0010,0000062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,2.4,1.2,1.7,1.2,1.6,13.0,11.3,18.1,16.5,17.3,21.4,21.0,14.8,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,1939,1664,1664,216,1703,1872,909,1935,1708,1708,216,1905,2035,1108,1711,826,105,825,957,89,928,550,216,550,958,705,725
ACSSF,2019m1,nc,000,0010,0000063,4419,2600,1077,1077,216,216,216,2125,2222,380,321,188,2440,979,958,175,216,175,2082,2060,571,446,374,3518,2085,1420,1333,241,149,212,911,676,756,393,661,1767,1057,942,243,216,243,921,620,856,567,632,2.9,3.3,2.5,3.8,2.6,3.4,5.0,8.1,3.2,9.9,5.6,12.2,6.6,8.1,4.1,2995,2696,333,2645,507,2505,1660,583,1566,1190,727,704,112,706,629,557,1261,507,1104,898,569,,,,,,,,,,,,,,,,,,,,,,1311,2511,2084,1901,1396,2360,2734,1341,2507,1924,2033,518,1925,2187,1155,2995,2696,333,2645,1660,583,1566,704,112,706,1261,507,1104
ACSSF,2019m1,nc,000,0010,0000064,,,,,,,,,,,,,,,,,,,,,,,,2972,1922,1252,1252,216,216,216,1159,1142,625,203,583,1364,475,476,10,10,216,1085,841,959,1100,677,0.7,0.5,2.4,0.6,0.5,2.3,3.0,13.9,10.2,0.6,20.3,0.4,15.4,18.1,16.5,1380,1026,364,963,119,956,1023,218,969,644,667,275,265,85,85,216,1176,170,1148,1157,151,,,,,,,,,,,,,,,,,,,,,,22,1881,1731,1732,115,2122,2149,938,1885,1386,1393,132,1515,1925,1066,1380,1026,364,963,1023,218,969,275,265,85,1176,170,1148
ACSSF,2019m1,nc,000,0010,0000065,9102,5481,2492,2409,564,261,502,4538,4545,1048,859,445,5386,2471,2446,432,278,332,4445,4276,1537,1395,618,6944,3987,2377,2273,902,216,902,2552,1270,2804,1472,3247,3815,2175,1996,849,216,849,2100,1698,2238,1327,2117,0.9,1.0,1.2,0.9,1.1,1.4,2.3,3.3,2.2,3.9,3.2,5.0,2.4,4.0,2.7,6404,5257,1039,4988,1227,4800,3972,1256,3930,2627,2793,3964,987,3840,2477,2484,2403,1154,2252,1787,1028,,,,,,,,,,,,,,,,,,,,,,769,4567,3466,3406,1166,4231,4617,3493,4612,3258,3269,1237,4402,5525,3249,6404,5257,1039,4988,3972,1256,3930,3964,987,3840,2403,1154,2252
ACSSF,2019m1,nc,000,0010,0000066,2947,2366,1153,1153,216,216,216,1983,1973,326,278,172,2066,1017,1017,216,216,216,1992,2166,613,597,264,2091,1139,763,780,162,216,162,561,400,520,196,500,1378,735,735,216,216,216,748,583,644,404,601,2.5,2.5,3.6,2.8,3.1,3.5,3.7,8.2,4.9,10.8,15.4,21.3,2.7,4.2,6.9,1732,1278,405,1165,499,1121,700,216,700,548,485,331,119,314,225,237,663,232,615,493,371,,,,,,,,,,,,,,,,,,,,,,62,1768,1411,1432,169,1703,1813,640,1773,1181,1168,406,1805,2268,1002,1732,1278,405,1165,700,216,700,331,119,314,663,232,615
ACSSF,2019m1,nc,000,0010,0000067,4145,2419,1655,1655,216,216,216,2044,2063,517,480,221,2718,1237,1229,59,59,216,2344,2329,420,384,197,2677,1669,701,970,717,216,717,1318,1167,1346,924,1478,1499,890,1025,526,216,526,851,1244,1412,931,1082,0.8,1.5,0.8,1.1,1.1,0.9,0.8,1.1,1.2,4.3,7.4,3.0,3.0,2.4,2.7,2716,2194,199,2209,326,2153,1732,177,1740,1048,1580,1543,484,1548,937,1329,1623,634,1598,1052,903,,,,,,,,,,,,,,,,,,,,,,38,2121,2024,2272,732,2245,2360,1425,2121,1412,1552,548,1966,2475,1633,2716,2194,199,2209,1732,177,1740,1543,484,1548,1623,634,1598
ACSSF,2019m1,nc,000,0010,0000068,3397,2587,1099,1119,147,216,147,2332,2374,992,514,903,2452,1086,1050,184,29,167,2246,2378,989,659,780,2543,1660,992,729,998,216,998,933,394,966,466,961,1238,824,824,12,12,216,820,335,717,240,688,2.3,3.0,1.9,2.3,2.6,1.8,10.4,8.6,14.5,17.2,14.2,21.2,7.2,3.8,19.4,2863,3073,151,3077,612,2930,1238,216,1238,375,1159,744,154,735,723,208,824,647,549,542,142,,,,,,,,,,,,,,,,,,,,,,40,2151,1533,1526,1016,2123,2396,1607,2149,1486,1407,451,2001,2331,1203,2863,3073,151,3077,1238,216,1238,744,154,735,824,647,549
ACSSF,2019m1,nc,000,0010,0000069,6347,3611,1819,1736,636,520,389,3100,3265,1914,1187,1525,3765,1689,1692,726,169,646,2997,3251,1633,1212,1183,5258,3250,1826,1892,1063,357,1017,1966,1917,2482,1554,2397,2376,1125,1386,1050,247,1031,1750,1870,2305,1341,2270,0.3,0.4,0.4,0.4,0.8,0.6,0.8,1.0,1.5,1.4,1.8,1.9,0.8,1.2,1.4,7203,5948,1610,6055,1419,5797,4225,891,4078,2852,3241,3781,1454,3433,2763,1902,2924,1238,2705,2363,1244,,,,,,,,,,,,,,,,,,,,,,49,3359,2708,3022,1366,3574,4643,3870,3352,2394,2827,1818,3215,5200,4007,7203,5948,1610,6055,4225,891,4078,3781,1454,3433,2924,1238,2705
ACSSF,2019m1,nc,000,0010,0000070,,,,,,,,,,,,,,,,,,,,,,,,3346,2487,1481,1496,265,216,265,1222,1244,1033,470,862,1592,1252,1252,216,216,216,1288,1272,658,337,527,2.5,3.2,2.5,3.0,5.3,4.7,5.2,6.0,9.6,6.4,4.8,11.7,9.9,14.4,4.2,2806,1800,427,1755,1115,1131,2296,501,2268,1514,1354,830,251,786,647,350,1037,499,999,460,885,,,,,,,,,,,,,,,,,,,,,,27,2454,1720,1796,391,1956,2248,1634,2457,2047,2060,852,1719,1871,1158,2806,1800,427,1755,2296,501,2268,830,251,786,1037,499,999
ACSSF,2019m1,nc,000,0010,0000071,,,,,,,,,,,,,,,,,,,,,,,,1908,978,609,609,216,216,216,731,635,653,339,542,1195,734,754,450,450,216,662,533,733,553,564,1.6,3.1,1.2,2.7,3.0,1.9,2.1,1.5,4.4,4.8,5.9,7.5,3.7,4.7,4.5,1915,915,937,904,59,904,1051,216,1051,904,536,638,184,629,510,430,825,457,702,665,292,,,,,,,,,,,,,,,,,,,,,,35,1542,1491,1473,216,1460,1638,1057,1545,1185,1231,450,1631,1870,997,1915,915,937,904,1051,216,1051,638,184,629,825,457,702
ACSSF,2019m1,nc,000,0010,0000072,3223,1794,887,911,334,334,216,1693,2076,1002,817,535,1965,717,735,96,96,216,1765,1925,1178,1043,769,3095,1696,1294,1282,878,226,926,1079,1207,1471,672,1496,1895,1335,1351,498,64,496,964,945,1197,995,1147,0.5,0.8,0.7,0.8,1.1,0.8,1.1,1.7,2.7,3.9,8.3,2.7,2.1,2.6,1.2,4254,3180,696,3131,296,3090,2514,455,2512,2365,1522,1789,442,1786,1230,1212,1603,663,1565,1243,765,,,,,,,,,,,,,,,,,,,,,,43,2096,1630,1562,1086,2321,3126,2324,2101,1736,1714,530,1942,2640,2143,4254,3180,696,3131,2514,455,2512,1789,442,1786,1603,663,1565
ACSSF,2019m1,nc,000,0010,0000073,3610,2468,1047,1033,134,216,134,2170,2273,541,353,423,1903,1026,1027,8,8,216,1517,1576,580,431,479,2262,1328,698,725,261,216,261,984,993,589,414,422,1367,767,719,288,216,288,850,919,831,462,704,0.5,0.7,1.0,0.8,0.7,1.3,2.8,2.6,5.4,6.9,4.5,8.7,3.5,6.1,3.9,2848,2067,1191,1807,247,1799,1581,485,1393,959,987,1014,597,800,688,384,1295,777,989,885,408,,,,,,,,,,,,,,,,,,,,,,59,1790,1510,1488,510,1819,2094,1079,1792,1865,1768,561,1686,2200,1492,2848,2067,1191,1807,1581,485,1393,1014,597,800,1295,777,989
ACSSF,2019m1,nc,000,0010,0000074,5276,2731,1329,1355,146,216,146,2511,2414,824,647,618,3225,1264,1265,9,9,216,3023,3041,800,700,352,3934,2360,1490,1350,410,276,297,1290,833,1144,870,1079,1865,1168,1168,216,216,216,1044,863,1157,766,1101,0.9,1.5,0.9,1.2,1.6,0.9,2.2,3.9,2.4,3.2,5.4,5.9,2.5,2.1,5.3,5844,3394,963,3066,771,2993,4331,926,3883,3262,1824,1560,341,1497,1407,728,2177,759,1919,1842,588,,,,,,,,,,,,,,,,,,,,,,72,3229,2407,2472,856,2780,2975,2770,3227,2248,2372,920,3181,4443,2281,5844,3394,963,3066,4331,926,3883,1560,341,1497,2177,759,1919
ACSSF,2019m1,nc,000,0010,0000075,4302,2573,1026,1026,216,216,216,2114,2217,359,296,188,2324,874,866,175,216,175,2072,2065,524,382,374,3518,2085,1420,1333,241,149,212,911,676,756,393,661,1767,1057,942,243,216,243,921,620,856,567,632,3.3,3.6,2.7,4.3,3.1,4.0,4.8,8.5,4.1,9.3,6.1,13.7,6.6,8.1,4.1,2973,2696,333,2645,507,2505,1650,583,1562,1180,727,621,112,627,532,557,1278,485,1104,898,569,,,,,,,,,,,,,,,,,,,,,,48,2473,2100,1819,1396,2361,2768,1333,2477,1874,1987,518,1938,2179,1162,2973,2696,333,2645,1650,583,1562,621,112,627,1278,485,1104
ACSSF,2019m1,nc,000,0010,0000076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,2.4,1.2,1.7,1.2,1.6,13.0,11.3,18.1,16.5,17.3,21.4,21.0,14.8,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,1939,1664,1664,216,1703,1872,909,1935,1708,1708,216,1905,2035,1108,1711,826,105,825,957,89,928,550,216,550,958,705,725
ACSSF,2019m1,nc,000,0010,0000077,,,,,,,,,,,,,,,,,,,,,,,,2972,1922,1252,1252,216,216,216,1159,1142,625,203,583,1364,475,476,10,10,216,1085,841,959,1100,677,0.7,0.5,2.4,0.6,0.5,2.3,3.0,13.9,10.2,0.6,20.3,0.4,15.4,18.1,16.5,1380,1026,364,963,119,956,1023,218,969,644,667,275,265,85,85,216,1176,170,1148,1157,151,,,,,,,,,,,,,,,,,,,,,,22,1881,1731,1732,115,2122,2149,938,1885,1386,1393,132,1515,1925,1066,1380,1026,364,963,1023,218,969,275,265,85,1176,170,1148
ACSSF,2019m1,nc,000,0010,0000078,4797,2760,1595,1577,221,143,165,1996,1964,847,740,444,3149,1834,1630,723,141,708,2702,2570,828,684,473,3071,1948,936,936,216,216,216,1558,696,1444,173,1461,1536,670,670,216,216,216,1317,834,1013,436,900,1.4,1.9,2.1,2.7,2.2,4.5,1.5,2.1,1.6,2.3,1.6,3.6,2.6,3.3,2.4,4250,3475,317,3477,942,3183,2431,645,2356,1526,1708,2192,486,2138,1486,1309,1297,477,1195,1217,245,,,,,,,,,,,,,,,,,,,,,,56,2218,1880,1766,638,1872,2250,2403,2221,2226,2213,996,2417,2804,1840,4250,3475,317,3477,2431,645,2356,2192,486,2138,1297,477,1195
ACSSF,2019m1,nc,000,0010,0000079,9086,5498,2492,2409,564,261,502,4532,4562,1048,859,445,5357,2471,2446,432,278,332,4425,4267,1537,1395,618,6944,3987,2377,2273,902,216,902,2552,1270,2804,1472,3247,3815,2175,1996,849,216,849,2100,1698,2238,1327,2117,0.9,1.0,1.2,0.9,1.1,1.4,2.3,3.2,2.2,3.9,3.4,5.6,2.4,4.0,2.7,6410,5265,1039,4996,1219,4800,3972,1256,3930,2627,2793,3956,987,3840,2451,2484,2344,1154,2190,1727,1028,,,,,,,,,,,,,,,,,,,,,,73,4562,3466,3406,1166,4173,4608,3523,4562,3240,3242,1237,4354,5462,3218,6410,5265,1039,4996,3972,1256,3930,3956,987,3840,2344,1154,2190
ACSSF,2019m1,nc,000,0010,0000080,2947,2366,1153,1153,216,216,216,1983,1973,326,278,172,2066,1017,1017,216,216,216,1992,2166,613,597,264,2091,1139,763,780,162,216,162,561,400,520,196,500,1378,735,735,216,216,216,748,583,644,404,601,2.5,2.5,3.6,2.8,3.1,3.5,3.7,8.2,4.9,10.8,15.4,21.3,2.7,4.2,6.9,1732,1278,405,1165,499,1121,700,216,700,548,485,331,119,314,225,237,663,232,615,493,371,,,,,,,,,,,,,,,,,,,,,,62,1768,1411,1432,169,1703,1813,640,1773,1181,1168,406,1805,2268,1002,1732,1278,405,1165,700,216,700,331,119,314,663,232,615
ACSSF,2019m1,nc,000,0010,0000081,4145,2419,1655,1655,216,216,216,2044,2063,517,480,221,2718,1237,1229,59,59,216,2344,2329,420,384,197,2677,1669,701,970,717,216,717,1318,1167,1346,924,1478,1499,890,1025,526,216,526,851,1244,1412,931,1082,0.8,1.5,0.8,1.1,1.1,0.9,0.8,1.1,1.2,4.3,7.4,3.0,3.0,2.4,2.7,2716,2194,199,2209,326,2153,1732,177,1740,1048,1580,1543,484,1548,937,1329,1623,634,1598,1052,903,,,,,,,,,,,,,,,,,,,,,,38,2121,2024,2272,732,2245,2360,1425,2121,1412,1552,548,1966,2475,1633,2716,2194,199,2209,1732,177,1740,1543,484,1548,1623,634,1598
ACSSF,2019m1,nc,000,0010,0000082,5378,3561,1954,1954,216,216,216,2819,3085,1150,1000,625,3420,1913,1911,96,96,216,2754,2984,1334,1007,867,3382,2195,1337,1423,879,226,926,1637,1241,1963,1096,1798,2380,2004,2094,499,66,496,1016,1550,1547,1255,1560,0.7,0.8,0.6,0.8,1.1,0.6,1.3,1.2,2.1,3.2,2.9,2.7,1.3,1.1,1.1,4685,3647,890,3463,801,3291,2847,499,2890,2373,2220,2349,328,2371,1376,1937,2256,1078,1908,1660,917,,,,,,,,,,,,,,,,,,,,,,7648,5076,3575,3493,975,3497,3733,2446,5893,3662,3762,584,3997,4486,2978,4685,3647,890,3463,2847,499,2890,2349,328,2371,2256,1078,1908
ACSSF,2019m1,nc,000,0010,0000083,10719,6477,3016,3046,231,143,180,5263,5436,1845,1031,1292,6422,3527,3496,457,371,264,5081,5179,1772,1530,734,7127,4283,2570,2531,139,55,157,2520,2227,2248,1495,2215,4275,2513,2580,544,216,544,2420,2111,2098,1159,1985,0.6,0.7,0.6,0.6,1.0,1.0,1.2,1.2,2.0,2.6,3.3,5.1,2.3,2.7,3.7,6258,3831,1319,3524,1113,3380,3606,1006,3518,1872,2899,3107,688,3044,1638,2642,2866,1887,2654,2583,896,,,,,,,,,,,,,,,,,,,,,,10987,6996,4339,4303,361,5891,6258,3173,7543,4832,4313,1607,5349,5890,3200,6258,3831,1319,3524,3606,1006,3518,3107,688,3044,2866,1887,2654
ACSSF,2019m1,nc,000,0010,0000084,4458,2595,1534,1543,115,216,115,2384,2340,989,904,339,2938,1310,1318,131,7,131,2536,2778,823,631,570,2006,1642,1294,1294,216,216,216,1230,1502,1854,1203,1607,1706,987,1110,982,149,979,1225,1395,1525,1572,1383,0.5,0.6,0.7,0.5,0.5,0.7,3.2,3.3,4.3,2.7,2.7,5.4,2.9,4.8,3.9,4520,2716,1175,2466,809,2482,2536,447,2443,1602,1530,1710,829,1583,1092,1062,2182,1112,2002,1990,434,,,,,,,,,,,,,,,,,,,,,,5503,3873,2910,2917,159,2780,3304,2341,4654,2377,2533,1012,3421,3894,2292,4520,2716,1175,2466,2536,447,2443,1710,829,1583,2182,1112,2002
