ACSSF,2019e1,nc,000,0007,0000067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46575,3423,291,500,465,402,1104,12399,818,2209,305,17419,328,215,10977,5001,245,1139,1658,426,474,1748,4614,136,694,1104,358,0,2364,753
ACSSF,2019e1,nc,000,0007,0000068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26278,1436,140,642,248,667,1006,8626,832,2038,437,7053,682,479,6106,2575,0,1115,1465,0,343,2853,2488,117,124,929,68,179,984,70
ACSSF,2019e1,nc,000,0007,0000069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166455,6192,1364,4312,1071,421,3311,41405,1863,9297,1040,54535,2171,1579,42556,19104,663,2944,9151,722,2280,7382,12984,728,3897,3746,804,1147,3782,1120
ACSSF,2019e1,nc,000,0007,0000070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0007,0000071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0007,0000072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59940,6541,1056,1474,489,678,639,14562,1225,4583,826,16619,353,535,12440,6256,710,833,3406,437,1023,3419,2678,330,838,1766,320,321,1292,899
ACSSF,2019e1,nc,000,0007,0000073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43917,2983,142,844,272,649,1270,8039,789,2364,530,13073,635,209,9420,4383,103,950,2166,170,138,798,2390,0,1147,2058,183,189,741,248
ACSSF,2019e1,nc,000,0007,0000074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49447,2148,391,1208,392,426,1133,13053,1477,2684,309,12029,186,473,11685,6434,125,752,2207,163,231,3148,3184,266,1000,990,314,47,853,1068
ACSSF,2019e1,nc,000,0007,0000075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0007,0000076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0007,0000077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0007,0000078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45277,1288,898,1552,1069,211,1273,12979,536,2399,861,13587,575,351,14928,6285,157,1874,3352,640,720,1581,3524,490,551,1829,727,201,2004,0
ACSSF,2019e1,nc,000,0007,0000079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112856,15700,1583,3426,1013,527,2959,28576,2063,7185,995,30521,1111,1614,26397,12002,539,2013,7401,997,2665,4060,6902,843,1443,1494,340,655,2518,1150
ACSSF,2019e1,nc,000,0007,0000080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31583,1954,521,897,106,102,314,8986,1541,2029,398,9297,212,385,9797,4894,211,883,1996,184,226,1529,2454,346,161,955,170,215,208,0
ACSSF,2019e1,nc,000,0007,0000081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46575,3423,291,500,465,402,1104,12399,818,2209,305,17419,328,215,10977,5001,245,1139,1658,426,474,1748,4614,136,694,1104,358,0,2364,753
ACSSF,2019e1,nc,000,0007,0000082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112611,12250,851,3613,662,837,2091,30832,2923,7023,937,29439,587,437,27321,8989,958,1946,5846,521,1127,5554,5969,120,2363,2268,559,361,2595,1257
ACSSF,2019e1,nc,000,0007,0000083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213100,10650,1160,6114,2032,846,5782,58586,5052,15772,2384,68187,3282,3070,57430,29372,1040,4392,12062,582,4107,8467,14386,1240,1578,6450,1111,637,4288,1417
ACSSF,2019e1,nc,000,0007,0000084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168698,9472,1387,3266,1242,519,5031,47339,4386,10634,2198,43522,1528,1836,49299,20082,202,2477,8315,1903,1090,8142,10390,398,1968,3156,514,768,4512,1840
ACSSF,2019e1,nc,000,0007,0000085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211982,20513,2503,6173,2127,1616,4528,54714,2988,13144,2462,59240,2182,1980,52590,24662,812,4894,15715,1546,4245,9104,13344,1700,2347,5160,1212,791,5258,2106
ACSSF,2019e1,nc,000,0007,0000086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143226,8826,432,2496,1278,633,5147,43391,3590,8261,1507,53534,839,1222,40360,14640,560,2491,5708,669,1477,9664,13314,193,871,2173,992,57,4578,1069
ACSSF,2019e1,nc,000,0007,0000087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148857,8151,603,3889,929,1048,5779,38495,3627,10405,1488,48391,1459,1514,38156,13999,392,2082,8180,511,1407,8384,8332,535,1266,2692,493,686,3512,1011
ACSSF,2019e1,nc,000,0007,0000088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181754,29802,1421,3320,1009,990,3609,44280,4525,10197,1059,49104,1563,1817,42255,20835,936,3595,10250,933,1392,8556,11905,492,752,2652,744,1105,5346,589
ACSSF,2019e1,nc,000,0007,0000089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158616,9600,436,4560,1360,1754,4339,29639,4921,7743,1466,51596,1211,2066,37035,19580,312,2899,7908,557,1421,8926,9256,695,3735,3872,1041,1090,3944,412
ACSSF,2019e1,nc,000,0007,0000090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150683,7926,293,4487,749,294,2887,43710,2265,9966,1629,48600,2090,2135,39260,19868,873,3208,10689,874,2894,6994,11351,1046,1804,4950,1061,1085,3430,305
ACSSF,2019e1,nc,000,0007,0000091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143930,7074,314,3538,1005,996,5708,38762,4614,8587,2166,56146,1032,1168,46230,9941,148,2345,6064,868,1579,10439,10421,364,1127,2724,646,687,3075,351
ACSSF,2019e1,nc,000,0007,0000092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150116,11861,532,4051,1053,1400,6212,48779,2406,7808,1738,54321,1429,2228,45218,13241,533,2144,4547,73,1493,15534,12192,565,702,3896,1359,377,4026,341
ACSSF,2019e1,nc,000,0007,0000093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155241,6499,1174,3091,1158,401,3360,32600,2315,7998,721,48066,2159,1200,39921,18687,827,2576,9717,862,2307,8180,10177,634,3966,4073,977,1184,4219,2099
ACSSF,2019e1,nc,000,0007,0000094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146269,6477,723,1994,703,1004,4338,34491,3612,10622,1832,56921,1265,910,44019,17732,810,2189,6627,518,477,10358,8299,431,1209,2036,586,299,2903,1251
ACSSF,2019e1,nc,000,0007,0000095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28777,1360,66,938,646,32,719,8988,1087,2098,531,10779,194,306,5729,2346,82,458,1464,5,610,3829,3365,50,39,426,299,57,1115,205
ACSSF,2019e1,nc,000,0007,0000096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21034,2476,0,389,0,131,569,6996,235,1539,198,7867,0,153,5803,2240,24,495,675,0,81,2166,2256,0,0,261,250,0,421,0
ACSSF,2019e1,nc,000,0007,0000097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0007,0000098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0007,0000099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0007,0000100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0007,0000101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19434,349,0,437,88,196,208,5317,181,2292,87,5591,521,35,5827,3071,83,551,1182,271,314,472,901,0,67,571,21,0,685,351
ACSSF,2019e1,nc,000,0007,0000102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15967,819,825,175,0,0,435,6976,735,1071,67,3694,20,106,6114,1186,0,383,419,162,50,1262,1437,0,72,169,199,86,480,0
ACSSF,2019e1,nc,000,0007,0000103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0007,0000104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0007,0000105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42892,955,633,1087,0,74,224,12839,363,2787,384,11118,251,273,11648,4727,0,389,2296,0,1197,3119,2613,234,551,1467,255,73,701,34
ACSSF,2019e1,nc,000,0007,0000106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36651,4762,903,692,429,270,746,9023,817,2104,186,9979,401,297,8625,4695,134,455,2139,129,700,1006,3470,488,630,279,173,215,941,328
ACSSF,2019e1,nc,000,0007,0000107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41890,7588,562,1034,256,0,929,11192,436,2324,248,9559,553,593,10220,3930,208,552,1772,353,553,1682,2377,158,291,667,167,300,1160,576
ACSSF,2019e1,nc,000,0007,0000108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31884,2416,286,1166,364,463,1345,7839,1491,2794,656,9550,424,698,8497,3396,130,787,2806,274,1328,752,2158,368,507,958,36,250,879,0
ACSSF,2019e1,nc,000,0007,0000109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0007,0000110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37209,2967,58,561,467,50,1085,9764,987,2700,509,11113,1263,582,8480,7221,375,1680,2634,42,394,1102,2998,242,0,1165,653,88,559,0
ACSSF,2019e1,nc,000,0007,0000111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30321,1887,140,1476,172,256,698,8997,436,1529,736,10609,301,533,7425,3825,83,151,2449,143,734,1100,1912,111,706,425,272,118,963,246
ACSSF,2019e1,nc,000,0007,0000112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40114,1281,798,1608,765,139,1345,11564,526,2051,232,12799,198,150,13100,6449,140,1894,3218,524,402,1673,2995,284,205,1716,303,113,2090,0
ACSSF,2019e1,nc,000,0007,0000113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40460,1676,289,1140,1050,514,768,10383,804,4236,506,15538,1091,973,11802,6820,474,1880,3194,148,476,1583,2260,309,328,765,415,141,641,423
ACSSF,2019e1,nc,000,0007,0000114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42449,3738,1012,1165,204,456,517,11668,859,3180,666,12726,492,436,8751,5115,371,834,3207,85,523,2846,2074,330,277,1374,100,81,339,897
ACSSF,2019e1,nc,000,0007,0000115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27654,3347,44,566,382,222,122,6890,366,1683,401,6757,51,186,5424,2426,475,442,1328,352,568,1057,1160,0,561,715,220,240,1055,379
ACSSF,2019e1,nc,000,0007,0000116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40533,2499,57,1664,439,612,552,11877,401,2840,603,12245,138,38,10346,3486,119,890,3467,110,1257,2408,2076,272,125,1602,101,40,1200,407
ACSSF,2019e1,nc,000,0007,0000117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30493,1218,0,206,324,258,575,8342,745,3361,189,8598,340,323,6203,2885,154,997,1315,167,681,1153,2106,54,65,756,53,227,765,143
ACSSF,2019e1,nc,000,0007,0000118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31779,1845,258,908,44,260,1623,9874,755,1219,399,12584,300,295,8812,1986,156,380,1693,21,163,2433,1730,227,176,416,40,42,1080,437
ACSSF,2019e1,nc,000,0007,0000119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28119,1814,155,913,392,361,572,7454,939,2162,309,6995,139,473,5160,2856,125,614,1687,46,119,1956,1711,266,696,918,254,0,644,412
ACSSF,2019e1,nc,000,0007,0000120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0007,0000121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25026,1246,349,211,53,362,432,5673,1010,2278,226,8368,186,161,8240,3796,82,396,2537,0,89,2265,1007,0,107,523,72,90,554,0
ACSSF,2019e1,nc,000,0007,0000122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0007,0000123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19543,1736,183,313,193,35,452,7588,383,1113,99,7886,201,73,4648,2146,45,473,557,313,79,481,1486,74,171,383,65,0,604,431
ACSSF,2019e1,nc,000,0007,0000124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24205,1119,108,124,285,293,680,4807,435,1192,179,8964,0,118,6532,1991,156,666,827,0,290,1235,1992,62,523,624,245,0,930,322
ACSSF,2019e1,nc,000,0007,0000125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32762,2075,75,1009,141,142,1189,8703,1390,1782,298,10880,444,472,9478,4183,253,346,1767,329,311,1661,3848,0,138,408,296,0,1298,111
ACSSF,2019e1,nc,000,0007,0000126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22045,1142,38,186,272,0,564,5662,409,1309,1355,8859,231,139,6939,2858,0,249,1130,176,0,1597,774,0,0,166,89,167,309,0
ACSSF,2019e1,nc,000,0007,0000127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20726,1989,0,239,252,0,2181,6005,683,176,259,7113,38,230,8051,1130,0,98,554,0,0,1521,1756,0,0,105,0,0,375,231
ACSSF,2019e1,nc,000,0007,0000128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0007,0000129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34380,1693,140,933,248,311,1340,12391,989,2493,339,10189,790,518,8278,3719,0,1345,1757,149,415,3540,2919,338,283,1183,112,191,973,70
ACSSF,2019e1,nc,000,0007,0000130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26180,228,110,930,386,846,604,10475,50,1501,212,10377,914,219,6614,2182,106,364,423,8,286,2816,2567,75,0,877,299,38,720,70
ACSSF,2019e1,nc,000,0007,0000131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23734,2776,234,842,104,98,1571,7747,203,838,582,8955,0,932,7118,1983,61,230,613,0,689,2134,1645,102,0,421,167,50,686,0
ACSSF,2019e1,nc,000,0007,0000132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0007,0000133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33198,1342,48,772,239,338,1302,10598,246,1879,314,12517,53,649,11402,2845,106,885,1241,41,257,2355,2714,50,0,907,225,182,1366,110
ACSSF,2019e1,nc,000,0007,0000134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18986,532,0,166,259,326,342,5632,476,814,120,8094,42,0,6498,1084,20,473,1063,77,670,1504,1299,127,41,182,21,325,574,0
ACSSF,2019e1,nc,000,0007,0000135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25233,1669,67,253,12,208,1150,7023,1034,1960,990,11015,182,192,8610,1688,35,280,681,317,219,894,2622,87,0,657,121,212,296,0
ACSSF,2019e1,nc,000,0007,0000136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0007,0000137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37397,933,71,339,135,173,1221,8242,433,2692,346,16554,564,411,12480,5978,583,649,2228,167,211,2228,2038,283,370,769,122,85,1124,213
