ACSSF,2019m1,nc,000,0094,0000041,1600,981,605,846,1878,1222,2198,1600,981,574,407,362,216,362,140,786,452,347,216,347,672,1878,1670,1531,756,362,668,90,2087,1604,759,426,584,1890,1600,981,732,682,1878,1210,2200,1715,805,1894,1081,522,1113,,,,717,343,724,,,,,,,,,,1613,709,1768,737,280,675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5419,14137,6068,1600,981,691,714,1878,1296,2305,1600,981,1878
ACSSF,2019m1,nc,000,0094,0000042,2307,1839,1062,1603,2641,1143,2247,2307,1839,1414,684,1253,123,1248,216,1301,315,597,432,412,1157,2641,1945,1944,1499,444,1402,265,2634,1776,1018,480,887,2717,2307,1839,1349,1237,2641,1915,2399,2000,713,1843,1668,1571,2059,,,,,,,,,,543,433,549,,,,1947,713,1829,454,433,526,2465,1583,701,207,593,349,256,237,219,150,165,1386,451,359,166,165,216,1339,733,1027,778,216,2416,2470,947,1479,2042,1995,296,752,694,235,1835,692,283,563,256,216,1542,304,1345,678,561,3100,1783,3420,2307,1839,1111,1670,2641,2610,2989,2307,1839,2641
ACSSF,2019m1,nc,000,0094,0000043,1793,1755,1048,1590,2261,1389,2302,1793,1755,1280,696,1133,522,917,216,1264,528,491,115,496,963,2261,1782,1460,1233,764,991,489,1968,1421,850,683,524,1691,1793,1755,1229,1263,2261,1417,2111,1823,1713,2082,1030,501,902,,,,,,,,,,499,169,473,500,467,395,1529,1560,1927,633,633,704,1957,1557,978,515,563,609,387,448,183,183,216,1255,540,152,241,433,216,1053,656,638,546,209,2282,1943,924,1516,1714,1539,639,883,876,202,1350,949,216,827,722,90,1077,386,874,612,216,2544,8685,3382,1793,1755,1454,995,2261,1749,2354,1793,1755,2261
ACSSF,2019m1,nc,000,0094,0000044,863,1253,926,958,1411,969,1189,863,1253,795,466,788,396,772,25,1021,406,667,284,529,700,1411,1037,851,673,344,572,216,1309,983,580,391,401,1154,863,1253,935,1003,1411,796,1323,907,560,1013,768,634,887,924,865,1051,,,,,,,386,197,397,361,88,350,848,542,971,320,222,356,1205,1059,634,294,456,335,319,95,135,135,216,1000,484,259,336,284,216,936,813,505,326,100,1396,1269,679,800,1018,928,403,482,453,97,752,487,194,379,259,132,557,212,540,331,134,3180,3319,2278,863,1253,996,925,1411,906,1431,863,1253,1411
ACSSF,2019m1,nc,000,0094,0000045,1483,1495,965,1282,1818,1287,1588,1483,1495,1182,513,1107,310,1121,216,1053,370,329,90,348,936,1818,1336,1083,920,546,775,36,1784,1495,1054,685,745,1931,1483,1495,1224,938,1818,1008,1692,1413,1233,1802,957,860,844,,,,,,,,,,,,,,,,1381,1241,1785,421,546,455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3586,7106,5451,1483,1495,1096,1053,1818,1670,1865,1483,1495,1818
ACSSF,2019m1,nc,000,0094,0000046,1463,1490,1023,1084,1723,1304,1778,1463,1490,1119,725,960,365,894,71,1156,84,935,360,690,839,1723,1689,1327,1424,658,1398,157,1831,1573,888,657,622,2134,1463,1490,879,1386,1723,990,1711,1394,1193,1549,906,618,882,,,,,,,,,,647,328,539,615,414,444,1329,1233,1594,694,593,663,2442,1416,727,216,447,560,572,108,216,216,216,1302,487,66,458,106,216,1093,775,703,388,284,2363,1979,706,1030,1602,1654,410,867,859,80,1751,948,343,795,239,156,1536,601,1288,606,327,3441,5082,4137,1463,1490,1025,1146,1723,1481,2211,1463,1490,1723
ACSSF,2019m1,nc,000,0094,0000047,1392,1619,806,1281,1958,1124,1496,1392,1619,1263,745,966,578,785,216,920,127,261,177,137,890,1958,1113,974,808,560,500,451,1682,1422,646,521,382,1242,1392,1619,1167,1029,1958,768,1861,1316,1605,1720,597,492,727,,,,,,,,,,,,,,,,1235,1602,1682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3283,9365,5193,1392,1619,1131,1111,1958,1314,1784,1392,1619,1958
ACSSF,2019m1,nc,000,0094,0000048,1215,1018,522,819,1329,1008,1184,1215,1018,729,395,587,336,535,216,719,347,349,315,148,532,1329,1019,853,587,575,327,216,1350,1261,616,322,481,1106,1215,1018,679,850,1329,740,1260,1184,958,1249,,,,,,,,,,,,,,,,357,113,342,1110,942,1260,551,215,504,1355,895,561,324,147,118,216,118,368,368,216,704,449,345,278,38,76,541,227,470,134,216,1357,1434,639,627,1204,1137,392,577,580,98,772,650,207,530,159,218,592,165,450,329,146,4722,9972,6759,1215,1018,745,683,1329,878,1385,1215,1018,1329
ACSSF,2019m1,nc,000,0094,0000049,1511,883,558,708,1675,1493,1988,1511,883,688,464,580,373,470,216,589,123,304,115,277,544,1675,2140,2090,1199,741,1009,394,2103,1894,925,523,866,1807,1511,883,674,614,1675,1243,2012,1677,615,1773,849,535,948,,,,498,185,570,,,,,,,653,216,598,1589,615,1651,,,,2381,754,479,69,259,366,354,116,104,73,73,612,386,144,164,329,216,506,90,433,261,122,2448,2608,766,1388,2243,2182,680,1384,1393,369,1539,891,387,670,396,216,1388,324,1095,762,383,5134,4080,3839,1511,883,693,562,1675,1504,2068,1511,883,1675
ACSSF,2019m1,nc,000,0094,0000050,3766,3091,1963,2535,4421,3610,4934,3766,3091,2406,1250,1945,865,1949,491,2370,770,871,391,816,2003,4421,4671,4093,3931,2015,3182,498,5461,4532,2690,1475,2385,5516,3766,3091,2199,2139,4421,3271,5585,3802,1580,4033,3406,2635,3769,816,595,742,1090,715,1372,,,,2117,275,2102,1584,311,1587,3195,1338,3353,2205,1018,2424,5734,2467,1428,373,586,1151,1128,155,431,282,342,2281,1058,563,826,107,216,2175,896,1889,939,603,5910,5934,1953,3304,4716,4476,1303,2577,2560,871,4477,2491,330,2175,1316,595,3492,931,2946,2067,788,2081,3190,2813,3766,3091,2175,2401,4421,3956,5257,3766,3091,4421
ACSSF,2019m1,nc,000,0094,0000051,1541,1517,971,1139,2055,1097,1784,1541,1517,1014,643,937,254,886,216,1135,508,740,158,713,933,2055,1521,1177,1077,567,940,216,2028,1504,937,456,809,2029,1541,1517,1149,965,2055,1090,2147,1399,937,1499,1198,1106,1356,,,,,,,,,,296,263,123,,,,1374,886,1530,521,501,518,2120,1511,887,385,658,286,254,132,66,66,216,1316,305,298,206,125,216,1208,617,762,290,216,2000,1712,829,1417,1272,1198,761,820,793,199,1352,778,125,565,482,216,1136,426,908,731,256,3414,6293,4126,1541,1517,946,1141,2055,1567,2532,1541,1517,2055
ACSSF,2019m1,nc,000,0094,0000052,1523,952,446,859,1680,1008,1628,1523,952,686,599,295,216,295,197,768,73,268,162,185,685,1680,1297,1081,801,306,750,216,1509,1364,634,216,581,1476,1523,952,645,721,1680,841,1747,1520,950,1704,,,,,,,,,,,,,,,,,,,1475,936,1627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5319,11852,7999,1523,952,729,668,1680,1208,1667,1523,952,1680
ACSSF,2019m1,nc,000,0094,0000053,1354,1456,674,1462,1598,908,1534,1354,1456,1223,674,1046,68,1053,216,1018,254,163,56,161,1023,1598,1575,1018,1067,695,717,384,1479,1302,809,273,778,1742,1354,1456,1302,940,1598,1272,1560,1178,447,1169,1296,1190,985,,,,,,,,,,664,616,632,,,,1105,439,1089,578,588,688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4122,4966,8828,1354,1456,824,1340,1598,947,1764,1354,1456,1598
ACSSF,2019m1,nc,000,0094,0000054,2223,984,858,759,2174,1677,1801,2223,984,601,364,536,205,501,216,865,101,445,401,217,846,2174,1340,1369,686,386,627,145,2461,1402,585,300,503,2309,2223,984,897,666,2174,1026,2207,2061,824,2089,1261,734,1003,,,,,,,,,,,,,,,,2213,831,2143,784,324,814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3277,5750,5685,2223,984,862,770,2174,1155,1980,2223,984,2174
ACSSF,2019m1,nc,000,0094,0000055,1796,669,309,666,1912,1625,1999,1796,669,653,397,528,522,78,216,290,144,172,216,172,220,1912,1493,1439,1136,425,1102,216,2586,1724,1149,570,858,2224,1796,669,471,501,1912,969,1837,2013,693,2151,,,,,,,1156,225,1154,,,,,,,488,146,457,2102,693,2232,823,123,815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5573,32499,5739,1796,669,272,668,1912,1337,2153,1796,669,1912
ACSSF,2019m1,nc,000,0094,0000056,5660,2574,1583,2385,6242,2922,5198,5660,2574,2174,661,2028,714,1871,352,1730,743,987,468,796,1223,6242,4596,4182,3598,1659,3092,274,6255,3629,2440,1376,1949,5335,5660,2574,1847,2027,6242,2859,6057,4488,1277,4518,4113,2216,4234,,,,1506,512,1444,,,,2067,906,1971,1718,528,1663,4482,1105,4571,2121,1123,2301,5018,2449,1069,278,690,549,416,417,555,178,484,2279,864,119,622,616,216,2132,763,1743,725,216,5428,4985,1090,2596,4461,4421,897,2122,2051,452,4171,2192,294,1701,1134,581,3599,896,2817,1713,888,3290,3338,2433,5660,2574,1748,2210,6242,2956,6389,5660,2574,6242
ACSSF,2019m1,nc,000,0094,0000057,1703,649,472,491,1739,1478,1605,1703,649,460,205,396,216,396,216,490,105,140,216,140,452,1739,1306,1043,820,298,773,216,2258,1447,968,376,845,1590,1703,649,540,349,1739,708,1684,1965,510,2001,1223,374,1174,,,,,,,,,,756,237,729,,,,1909,467,1950,861,227,816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6286,7331,6673,1703,649,425,540,1739,1070,1821,1703,649,1739
ACSSF,2019m1,nc,000,0094,0000058,2575,1982,1105,1810,3042,2281,3095,2575,1982,1440,589,1354,216,1340,165,1596,835,819,447,700,1025,3042,3362,2629,1990,1339,1626,158,3952,2147,1475,746,1311,3493,2575,1982,1649,1615,3042,1661,3004,2410,1113,2512,2329,1814,2382,,,,871,79,867,,,,844,431,837,810,284,778,2268,886,2340,1297,691,1372,3547,1863,1053,495,604,678,678,216,146,146,216,1589,490,378,318,216,216,1533,534,1357,334,58,3586,2984,956,1584,2417,2343,380,1815,1821,211,2220,1423,91,897,1159,195,1951,290,1357,1313,841,3732,5988,3795,2575,1982,1619,1369,3042,2148,3168,2575,1982,3042
ACSSF,2019m1,nc,000,0094,0000059,2440,1545,933,1324,2642,1419,2216,2440,1545,1083,589,816,308,791,220,1056,430,567,343,442,971,2642,1453,1344,1049,544,911,219,2534,1359,969,453,781,2271,2440,1545,920,1135,2642,1102,2610,1657,852,1835,1907,1218,2015,299,177,324,763,185,735,,,,579,286,452,973,331,873,1664,810,1769,1008,691,893,2086,1130,620,226,299,557,518,194,140,78,115,943,410,215,308,186,105,876,456,711,373,174,1959,1687,634,1160,1636,1649,363,569,575,168,1435,667,115,523,428,208,1279,545,948,711,196,2080,3166,2118,2440,1545,1051,1131,2642,1519,2814,2440,1545,2642
ACSSF,2019m1,nc,000,0094,0000060,1550,1076,652,843,1629,1165,1475,1550,1076,767,367,712,333,604,216,938,505,368,207,296,698,1629,1143,1108,670,394,524,267,1799,1338,633,278,553,1353,1550,1076,679,934,1629,699,1498,1521,690,1526,1255,934,1151,,,,,,,,,,,,,,,,1433,701,1385,574,127,591,1212,856,614,303,217,479,479,216,159,154,44,805,392,198,336,216,216,683,397,409,250,221,1400,1330,394,775,998,932,334,665,598,300,991,510,176,378,206,206,773,371,540,334,296,6591,13254,8501,1550,1076,900,689,1629,1144,1848,1550,1076,1629
ACSSF,2019m1,nc,000,0094,0000061,3763,2056,1298,2102,4031,2828,3773,3763,2056,1809,578,1854,259,1814,111,1559,826,637,267,567,1347,4031,2953,2078,2088,1431,1574,509,4255,2224,1347,825,1155,3777,3763,2056,1761,1814,4031,2243,4105,2935,662,3004,2657,1996,2684,,,,942,376,902,,,,1265,393,1247,1260,484,1236,3100,591,3109,1455,433,1409,2776,2001,998,308,846,414,418,160,151,151,216,1931,420,197,367,216,216,1842,1146,1528,617,323,3157,2619,878,1765,2103,2099,657,1242,1175,414,2244,1508,593,1263,730,137,1699,567,1567,998,218,2989,2493,3516,3763,2056,1421,1835,4031,2093,3999,3763,2056,4031
ACSSF,2019m1,nc,000,0094,0000062,2164,1301,645,1237,2452,1374,2067,2164,1301,1041,412,986,216,986,216,782,236,404,114,391,560,2452,1343,1183,920,277,894,98,2574,1390,620,193,585,2257,2164,1301,1049,921,2452,1689,2676,2128,491,2058,1713,1192,1909,,,,,,,,,,,,,,,,2120,491,2061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5909,9883,4592,2164,1301,689,1173,2452,2235,2473,2164,1301,2452
ACSSF,2019m1,nc,000,0094,0000063,2252,1230,670,1095,2360,1869,2092,2252,1230,883,624,650,261,600,216,927,171,335,168,286,806,2360,1158,1120,984,514,987,216,2601,1195,981,607,781,1963,2252,1230,972,951,2360,696,2222,2270,741,2097,1828,1119,1645,,,,483,359,431,,,,,,,,,,2115,577,1991,809,481,606,1347,927,664,171,391,531,531,216,216,216,216,644,306,147,273,74,216,581,421,503,223,140,1550,1493,651,827,1159,1110,390,627,627,216,1438,661,227,513,224,287,1253,272,632,1004,382,3321,3026,6480,2252,1230,841,980,2360,1129,2233,2252,1230,2360
ACSSF,2019m1,nc,000,0094,0000064,1824,1172,349,1140,2080,957,1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,1824,1172,719,1022,2080,838,1902,2063,921,2121,1436,473,1431,,,,,,,,,,,,,926,823,554,1877,921,1983,1283,526,1368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3439,13270,5902,1824,1172,917,890,2080,1536,1971,1824,1172,2080
ACSSF,2019m1,nc,000,0094,0000065,4255,2355,1533,1921,4779,2785,4541,4255,2355,2000,925,1772,450,1794,467,1822,616,458,188,440,1645,4779,2809,2776,2838,1627,2197,408,5498,2851,1889,1230,1652,4677,4255,2355,1910,1695,4779,2377,5257,4668,1046,4869,3743,2215,4075,785,593,656,1293,215,1281,,,,1812,266,1805,1159,287,1108,4544,587,4568,1996,947,2013,3527,1943,1121,302,130,1039,1032,87,123,123,216,1825,523,216,523,216,216,1877,741,1740,792,425,3795,3617,1444,2011,3006,3128,984,1632,1521,369,3493,2037,286,1832,832,254,2720,846,2054,1457,679,3515,5981,3380,4255,2355,1708,1975,4779,3187,4661,4255,2355,4779
ACSSF,2019m1,nc,000,0094,0000066,2348,1476,769,1217,2457,1646,2021,2348,1476,927,174,914,472,798,170,1154,509,376,114,379,935,2457,1434,1253,1045,503,901,216,2722,1939,884,365,853,2369,2348,1476,1040,1068,2457,1502,2637,2347,964,2401,1451,1079,1381,,,,,,,,,,,,,720,406,588,2375,964,2407,769,294,739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3695,9171,2804,2348,1476,897,1130,2457,1731,2294,2348,1476,2457
ACSSF,2019m1,nc,000,0094,0000067,3056,2266,915,2266,3548,2063,2981,3056,2266,1846,618,1735,109,1724,43,1297,449,472,293,368,1110,3548,2831,1662,2406,1122,2116,216,3958,1821,926,498,854,3198,3056,2266,1797,1270,3548,2133,3784,2894,1066,3031,2439,1803,2541,353,246,256,476,115,443,,,,,,,572,263,508,2790,766,2766,1160,741,1386,3021,1955,825,109,834,272,193,189,265,265,216,1774,308,88,293,216,216,1770,397,1559,725,161,2994,2225,786,1267,1883,1860,327,1409,1414,133,2477,1236,448,1093,406,166,2156,768,2079,806,873,3767,3493,3388,3056,2266,1317,1859,3548,2199,3578,3056,2266,3548
ACSSF,2019m1,nc,000,0094,0000068,2223,984,858,759,2174,1677,1801,2223,984,601,364,536,205,501,216,865,101,445,401,217,846,2174,1340,1369,686,386,627,145,2461,1402,585,300,503,2309,2223,984,897,666,2174,1026,2207,2061,824,2089,1261,734,1003,,,,,,,,,,,,,,,,2213,831,2143,784,324,814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3277,5750,5685,2223,984,862,770,2174,1155,1980,2223,984,2174
ACSSF,2019m1,nc,000,0094,0000069,5660,2574,1583,2385,6242,2922,5198,5660,2574,2174,661,2028,714,1871,352,1730,743,987,468,796,1223,6242,4596,4182,3598,1659,3092,274,6255,3629,2440,1376,1949,5335,5660,2574,1847,2027,6242,2859,6057,4488,1277,4518,4113,2216,4234,,,,1506,512,1444,,,,2067,906,1971,1718,528,1663,4482,1105,4571,2121,1123,2301,5018,2449,1069,278,690,549,416,417,555,178,484,2279,864,119,622,616,216,2132,763,1743,725,216,5428,4985,1090,2596,4461,4421,897,2122,2051,452,4171,2192,294,1701,1134,581,3599,896,2817,1713,888,3290,3338,2433,5660,2574,1748,2210,6242,2956,6389,5660,2574,6242
ACSSF,2019m1,nc,000,0094,0000070,1703,649,472,491,1739,1478,1605,1703,649,460,205,396,216,396,216,490,105,140,216,140,452,1739,1306,1043,820,298,773,216,2258,1447,968,376,845,1590,1703,649,540,349,1739,708,1684,1965,510,2001,1223,374,1174,,,,,,,,,,756,237,729,,,,1909,467,1950,861,227,816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6286,7331,6673,1703,649,425,540,1739,1070,1821,1703,649,1739
ACSSF,2019m1,nc,000,0094,0000071,1550,1076,652,843,1629,1165,1475,1550,1076,767,367,712,333,604,216,938,505,368,207,296,698,1629,1143,1108,670,394,524,267,1799,1338,633,278,553,1353,1550,1076,679,934,1629,699,1498,1521,690,1526,1255,934,1151,,,,,,,,,,,,,,,,1433,701,1385,574,127,591,1212,856,614,303,217,479,479,216,159,154,44,805,392,198,336,216,216,683,397,409,250,221,1400,1330,394,775,998,932,334,665,598,300,991,510,176,378,206,206,773,371,540,334,296,6591,13254,8501,1550,1076,900,689,1629,1144,1848,1550,1076,1629
ACSSF,2019m1,nc,000,0094,0000072,2564,1982,1105,1810,3049,2281,3116,2564,1982,1440,589,1354,216,1340,165,1596,835,819,447,700,1025,3049,3343,2627,1990,1339,1626,158,3942,2145,1475,746,1311,3493,2564,1982,1649,1615,3049,1662,3010,2415,1113,2517,2329,1814,2382,,,,958,79,952,,,,844,431,837,810,284,778,2272,886,2343,1297,691,1372,3539,1863,1053,495,604,678,678,216,146,146,216,1589,490,378,318,216,216,1533,534,1357,334,58,3590,2998,956,1557,2401,2326,380,1815,1821,211,2220,1423,91,897,1159,195,1951,290,1357,1313,841,3698,5988,3775,2564,1982,1619,1369,3049,2148,3172,2564,1982,3049
ACSSF,2019m1,nc,000,0094,0000073,2440,1545,933,1324,2642,1419,2216,2440,1545,1083,589,816,308,791,220,1056,430,567,343,442,971,2642,1453,1344,1049,544,911,219,2534,1359,969,453,781,2271,2440,1545,920,1135,2642,1102,2610,1657,852,1835,1907,1218,2015,299,177,324,763,185,735,,,,579,286,452,973,331,873,1664,810,1769,1008,691,893,2086,1130,620,226,299,557,518,194,140,78,115,943,410,215,308,186,105,876,456,711,373,174,1959,1687,634,1160,1636,1649,363,569,575,168,1435,667,115,523,428,208,1279,545,948,711,196,2080,3166,2118,2440,1545,1051,1131,2642,1519,2814,2440,1545,2642
ACSSF,2019m1,nc,000,0094,0000074,3763,2056,1298,2102,4031,2828,3773,3763,2056,1809,578,1854,259,1814,111,1559,826,637,267,567,1347,4031,2953,2078,2088,1431,1574,509,4255,2224,1347,825,1155,3777,3763,2056,1761,1814,4031,2243,4105,2935,662,3004,2657,1996,2684,,,,942,376,902,,,,1265,393,1247,1260,484,1236,3100,591,3109,1455,433,1409,2776,2001,998,308,846,414,418,160,151,151,216,1931,420,197,367,216,216,1842,1146,1528,617,323,3157,2619,878,1765,2103,2099,657,1242,1175,414,2244,1508,593,1263,730,137,1699,567,1567,998,218,2989,2493,3516,3763,2056,1421,1835,4031,2093,3999,3763,2056,4031
ACSSF,2019m1,nc,000,0094,0000075,2206,1230,670,1095,2330,1810,2077,2206,1230,883,624,650,261,600,216,927,171,335,168,286,806,2330,1097,1068,984,514,985,216,2476,1164,935,584,729,1855,2206,1230,972,951,2330,696,2211,2218,741,2030,1844,1119,1630,,,,483,359,431,,,,,,,,,,2066,577,1929,809,481,606,1354,927,664,171,391,531,531,216,216,216,216,644,306,147,273,74,216,581,421,503,223,140,1549,1466,651,810,1131,1062,366,570,570,216,1419,641,227,513,173,287,1256,272,606,982,382,2860,3026,6680,2206,1230,841,980,2330,1129,2213,2206,1230,2330
ACSSF,2019m1,nc,000,0094,0000076,2164,1301,645,1237,2452,1374,2067,2164,1301,1041,412,986,216,986,216,782,236,404,114,391,560,2452,1343,1183,920,277,894,98,2574,1390,620,193,585,2257,2164,1301,1049,921,2452,1689,2676,2128,491,2058,1713,1192,1909,,,,,,,,,,,,,,,,2120,491,2061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5909,9883,4592,2164,1301,689,1173,2452,2235,2473,2164,1301,2452
ACSSF,2019m1,nc,000,0094,0000077,1824,1172,349,1140,2080,957,1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,1824,1172,719,1022,2080,838,1902,2063,921,2121,1436,473,1431,,,,,,,,,,,,,926,823,554,1877,921,1983,1283,526,1368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3439,13270,5902,1824,1172,917,890,2080,1536,1971,1824,1172,2080
ACSSF,2019m1,nc,000,0094,0000078,1823,669,309,666,1934,1559,1946,1823,669,653,397,528,522,78,216,290,144,172,216,172,220,1934,1467,1429,1136,425,1102,216,2601,1694,1149,570,858,2219,1823,669,471,501,1934,927,1830,2008,693,2120,,,,,,,1156,225,1154,,,,,,,461,146,429,2109,693,2211,823,123,815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5617,32499,5654,1823,669,272,668,1934,1255,2117,1823,669,1934
ACSSF,2019m1,nc,000,0094,0000079,4242,2355,1533,1921,4756,2806,4507,4242,2355,2000,925,1772,450,1794,467,1822,616,458,188,440,1645,4756,2805,2768,2838,1627,2197,408,5470,2799,1889,1230,1652,4683,4242,2355,1910,1695,4756,2377,5230,4669,1046,4869,3746,2215,4078,785,593,656,1279,215,1267,,,,1812,266,1805,1156,287,1104,4536,587,4563,1996,947,2013,3505,1943,1121,302,130,1039,1032,87,123,123,216,1825,523,216,523,216,216,1877,741,1740,792,425,3754,3554,1385,2009,2987,3102,965,1632,1521,369,3493,2037,286,1832,832,254,2720,846,2054,1457,679,3519,5981,3423,4242,2355,1708,1975,4756,3169,4655,4242,2355,4756
ACSSF,2019m1,nc,000,0094,0000080,2348,1476,769,1217,2457,1646,2021,2348,1476,927,174,914,472,798,170,1154,509,376,114,379,935,2457,1434,1253,1045,503,901,216,2722,1939,884,365,853,2369,2348,1476,1040,1068,2457,1502,2637,2347,964,2401,1451,1079,1381,,,,,,,,,,,,,720,406,588,2375,964,2407,769,294,739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3695,9171,2804,2348,1476,897,1130,2457,1731,2294,2348,1476,2457
ACSSF,2019m1,nc,000,0094,0000081,3056,2266,915,2266,3548,2063,2981,3056,2266,1846,618,1735,109,1724,43,1297,449,472,293,368,1110,3548,2831,1662,2406,1122,2116,216,3958,1821,926,498,854,3198,3056,2266,1797,1270,3548,2133,3784,2894,1066,3031,2439,1803,2541,353,246,256,476,115,443,,,,,,,572,263,508,2790,766,2766,1160,741,1386,3021,1955,825,109,834,272,193,189,265,265,216,1774,308,88,293,216,216,1770,397,1559,725,161,2994,2225,786,1267,1883,1860,327,1409,1414,133,2477,1236,448,1093,406,166,2156,768,2079,806,873,3767,3493,3388,3056,2266,1317,1859,3548,2199,3578,3056,2266,3548
ACSSF,2019m1,nc,000,0094,0000082,5451,3819,2263,3376,5713,3391,4948,5451,3819,3168,1242,2981,762,2897,214,2720,1328,1039,481,971,2288,5713,4732,3479,3237,1646,2929,727,5298,3308,2157,1100,2004,5538,5451,3819,3237,2836,5713,3060,5715,3453,1802,3843,4454,3284,4363,473,317,398,1348,100,1340,,,,1162,898,1149,1142,364,1065,3312,1532,3626,1465,1154,1954,6621,3941,1710,844,974,1229,1219,297,311,312,18,3253,886,616,539,160,216,3094,1195,2410,1233,190,6300,5343,2185,2803,3978,3920,1015,2006,2004,477,3606,1927,385,1294,1349,203,3344,942,2663,1942,966,1800,1448,2459,5451,3819,2770,2988,5713,3972,6239,5451,3819,5713
ACSSF,2019m1,nc,000,0094,0000083,5249,3579,2119,2632,5811,3759,4832,5249,3579,2343,1282,1735,1058,1424,131,2180,590,1001,473,895,1675,5811,4654,4441,3198,1909,2420,326,5607,4733,2274,1182,1909,5004,5249,3579,2539,2546,5811,2685,6079,5207,2090,5441,3497,2180,3851,606,153,633,1248,387,1185,,,,1760,510,1808,1377,248,1375,5382,2054,5473,2285,818,2309,5742,2794,1450,466,1074,656,543,290,327,326,123,2063,1203,520,1121,176,153,1688,734,1314,1058,508,6057,5726,1734,3252,5029,4774,1511,2814,2644,926,3864,1942,321,1664,1003,609,3047,899,2466,1472,770,4038,3141,2321,5249,3579,2143,2690,5811,4088,5489,5249,3579,5811
ACSSF,2019m1,nc,000,0094,0000084,4687,4347,1684,3888,5339,3253,4660,4687,4347,3300,1454,2955,1066,2606,426,2535,916,1345,1120,767,2040,5339,4747,4082,2396,1362,1968,733,5493,4621,2163,917,1947,5248,4687,4347,3083,2882,5339,2913,5118,4670,2784,4700,3170,2385,3342,428,230,364,837,269,853,,,,942,131,950,1726,1465,1169,4241,2477,4257,1636,1128,1755,6325,3961,1735,453,1103,1163,833,757,635,590,273,3473,1654,510,1074,824,272,2665,1486,1743,1239,292,6075,5670,2270,3154,4191,4257,1463,1873,1654,753,3397,1580,1250,822,681,318,3017,1259,1927,1346,806,1795,2720,2261,4687,4347,2665,3177,5339,4735,5426,4687,4347,5339
ACSSF,2019m1,nc,000,0094,0000085,5764,2783,1628,2416,6169,3962,6380,5764,2783,2299,1229,1940,828,1932,487,2055,884,758,199,763,1742,6169,4047,3777,3418,1812,2843,453,6521,4325,2705,1508,2181,5539,5764,2783,1956,2210,6169,2969,6614,5474,1650,5801,3924,2442,3917,837,597,761,1736,684,1886,,,,1997,278,1999,1582,322,1560,5547,1293,5692,2347,1009,2304,5515,2427,1483,545,692,1132,1113,118,394,221,325,2149,982,509,749,216,216,2115,758,1827,943,513,5358,5333,1608,2627,4028,3724,1096,2225,2116,472,4023,2316,311,1924,1118,379,3138,891,2373,1892,741,2258,3722,2004,5764,2783,1899,2382,6169,4381,6191,5764,2783,6169
ACSSF,2019m1,nc,000,0094,0000086,4533,3249,1506,2957,4726,3016,4402,4533,3249,2518,1272,2181,769,2003,198,2143,881,941,542,778,1837,4726,4006,2788,3196,1728,2596,86,4944,3367,1868,850,1624,5037,4533,3249,2523,2233,4726,2894,4646,4578,2495,4528,2456,1933,2503,520,396,307,534,114,524,,,,1138,290,1083,1158,303,1089,3943,2306,4090,1567,860,1549,5903,2769,1383,718,990,723,656,279,670,670,216,2349,961,647,696,60,76,2078,685,1679,835,352,5357,4452,2015,2524,3985,3747,1222,2098,2188,644,3779,1931,524,1602,549,533,3142,933,2714,1165,935,2408,2427,2340,4533,3249,2478,2506,4726,3525,5530,4533,3249,4726
