ACSSF,2019e1,nc,000,0085,0000011,265896,137367,8156,5267,5983,2943,6371,3350,3778,2866,6458,3779,10002,11487,11342,11408,5067,7489,10498,5944,6736,8443,128529,8497,6216,7050,5074,7699,4382,6831,4663,9626,5586,12536,11210,9846,5981,3811,4339,6077,2242,3762,3101,28654,33221,24392,9606928700,5660353600,4889527900,770825700,3946575100,3166556400,780018700,31362,22823,30266,30190,41799,51184,36950,29551,35366,39172,47387,60400,26467,16081,23444,25619,38772,49367,493849,242766,96383,0,96383,98,263,595,650,1885,1906,1574,2161,5236,2974,8189,9248,10321,10390,4657,7060,9968,5655,6357,7196,146383,105399,40984,8058,5004,5388,2293,4486,1444,2204,705,1222,805,1813,2239,1021,1018,410,429,530,289,379,1247,251083,79891,0,79891,383,141,1318,444,1935,2178,3985,3603,6717,3695,10999,9934,9096,5109,3300,3075,5812,1958,3503,2706,171192,122554,48638,8114,6075,5732,4630,5764,2204,2846,1060,2909,1891,1537,1276,750,872,511,1264,265,284,259,395
ACSSF,2019e1,nc,000,0085,0000012,930518,479584,28114,18331,18217,12581,22427,11171,16030,9341,23242,13968,37585,36607,35253,33999,20586,24168,33550,21203,29166,34045,450934,34427,23849,24489,14367,27775,13046,23811,13276,28859,17275,40363,35133,29834,28090,22266,16967,22016,9790,14833,10468,29249,32455,25399,34860388700,20874087600,17987716000,2886371600,13986301100,11125798500,2860502600,32207,24678,30053,31100,43178,55672,37281,29440,35160,37051,52348,67794,28240,16559,24634,26940,39529,50294,1630812,784392,332384,138,332246,924,1036,3110,2582,6384,5045,7647,6061,17530,10256,30128,31065,31578,30618,18029,22714,31184,19713,26954,29688,452008,304670,147338,27190,17295,15107,9999,16043,6126,8383,3280,5712,3712,7457,5542,3675,3381,2557,1454,2366,1490,2212,4357,846420,271472,0,271472,589,744,4231,3158,7021,4907,11675,8731,19507,12383,32586,29657,26558,24852,19432,14153,19249,8939,13799,9301,574948,395486,179462,33838,23105,20258,11209,20754,8139,12136,4545,9352,4892,7777,5476,3276,3238,2834,2814,2767,851,1034,1167
ACSSF,2019e1,nc,000,0085,0000013,89508,44440,1299,1585,1330,1414,1508,614,1906,1635,1279,412,2845,5075,2775,2909,2589,3865,2638,2307,2784,3671,45068,2265,1566,2155,1278,2872,1070,3368,853,3112,2114,3353,2969,2082,1730,2596,2807,2482,2366,2690,1340,32263,37414,28049,3735160500,2139028000,1874774500,264253400,1596132600,1288962500,307170100,37891,23865,31155,35181,51156,63154,41952,27953,37510,41572,52288,79342,32054,19017,22636,30494,50102,60478,135963,62393,32118,0,32118,0,0,369,53,267,23,1479,602,923,222,2416,4651,2299,2700,2240,3502,2116,2215,2630,3411,30275,17953,12322,1299,1585,961,1361,1241,591,427,1033,356,190,429,424,476,209,349,363,522,92,154,260,73570,28018,0,28018,123,0,403,220,955,339,623,704,2063,1596,2781,2337,1839,1567,2065,2363,2204,2205,2639,992,45552,28502,17050,2142,1566,1752,1058,1917,731,2745,149,1049,518,572,632,243,163,531,444,278,161,51,348
ACSSF,2019e1,nc,000,0085,0000014,66211,33580,1943,1188,926,840,1943,458,1194,1113,1526,1262,2219,2714,1986,1802,1165,1122,2344,1688,2197,3950,32631,2775,2977,1546,948,1823,819,1141,1214,2013,879,1716,1895,1956,1273,706,2185,1323,1628,1907,1907,30485,32443,25374,3126964000,1856221000,1453154000,403067100,1270742900,1031181700,239561300,33535,18871,25646,31289,46421,55483,37388,28578,31480,36178,51254,51266,30031,15553,16284,27140,41700,57345,124926,59659,21328,0,21328,60,0,0,85,163,239,614,538,827,1251,1872,2122,1292,1607,1026,1091,2300,1561,1906,2774,38331,26079,12252,1883,1188,926,755,1780,219,580,575,699,11,347,592,694,195,139,31,44,127,291,1176,65267,17651,0,17651,55,101,0,0,1113,239,539,437,638,473,1448,1524,1591,991,485,1686,1323,1485,1864,1659,47616,32636,14980,2720,2876,1546,948,710,580,602,777,1375,406,268,371,365,282,221,499,0,143,43,248
ACSSF,2019e1,nc,000,0085,0000015,138109,71348,2606,2384,2707,1112,3488,1069,2244,4293,2967,1995,4100,5222,3276,7509,3030,3632,4769,2794,5517,6634,66761,4288,2345,2258,2165,2802,2896,4083,2429,2845,2481,5896,5038,4892,5441,2648,3861,2974,1964,2439,3016,31927,36879,28786,5967201700,3581785600,2973740600,608045000,2385416100,1765468800,619947300,36479,19154,28078,31946,41222,53522,40798,18889,32042,36309,44247,66705,31915,20839,23949,29452,38703,42773,218727,102848,49547,81,49466,61,118,232,72,1567,46,858,2533,2210,1508,3498,4349,3028,6781,2381,3336,4323,2442,4821,5302,53301,31419,21882,2545,2266,2475,1040,1921,1023,1386,1760,757,487,602,873,248,728,649,296,446,352,696,1332,115879,39282,0,39282,0,66,210,503,519,1159,1787,1600,1842,1836,4263,3765,3380,4071,2093,3507,2230,1649,2370,2432,76597,49118,27479,4288,2279,2048,1662,2283,1737,2296,829,1003,645,1633,1273,1512,1370,555,354,744,315,69,584
ACSSF,2019e1,nc,000,0085,0000016,44770,23782,790,848,1312,519,627,1074,994,222,1484,820,1644,2213,2160,1818,1411,1346,1699,448,1143,1210,20988,989,613,969,1100,1357,619,461,861,1195,1528,2134,2403,1533,988,562,1196,1143,480,428,429,30189,33250,26367,1681037000,1018930900,888626500,130304400,662106100,519600800,142505300,31996,21441,32745,29095,42183,50574,36518,21232,35709,37832,51172,73454,27972,21863,21883,25868,35389,50047,75446,37394,17049,0,17049,0,0,85,21,90,54,899,26,1369,782,1222,1966,2093,1630,1244,1308,1679,386,1121,1074,20345,13612,6733,790,848,1227,498,537,1020,95,196,115,38,422,247,67,188,167,38,20,62,22,136,38052,12593,0,12593,0,0,0,0,155,577,186,441,602,1439,1651,1777,1177,817,403,1124,1084,417,428,315,25459,17064,8395,989,613,969,1100,1202,42,275,420,593,89,483,626,356,171,159,72,59,63,0,114
ACSSF,2019e1,nc,000,0085,0000017,119943,62068,3576,1970,1895,969,2494,1063,2353,863,4308,2534,3751,1648,2415,4612,1937,3038,5090,2146,4693,10713,57875,4283,2502,2349,1578,2778,1493,2347,1146,3254,1544,2093,5184,3804,4418,2336,3593,3368,3036,3535,3234,36089,40859,31981,5842605800,3625470900,3202558000,422912900,2217134900,1845841600,371293400,41287,36077,28871,35827,55031,72092,47098,40586,26443,45059,66067,112007,36607,24431,31044,31324,45718,56055,168601,81206,42156,44,42112,0,0,121,128,877,122,324,473,3073,1624,2672,1426,1861,4463,1424,2407,4567,1931,4441,10178,39050,19094,19956,3576,1970,1774,841,1617,941,2029,390,1235,910,1079,222,554,149,513,631,523,215,252,535,87395,35807,0,35807,70,61,492,54,345,358,759,488,2285,803,1462,4241,3096,4309,1965,3283,2906,2488,3271,3071,51588,29520,22068,4213,2441,1857,1524,2433,1135,1588,658,969,741,631,943,708,109,371,310,462,548,264,163
ACSSF,2019e1,nc,000,0085,0000018,42308,21081,483,537,689,592,660,649,1233,310,477,461,1565,1226,2015,1961,1149,1039,1282,2124,1629,1000,21227,1341,740,1609,1883,1212,207,904,891,1310,564,2405,1959,1837,623,928,152,1434,566,479,183,30426,38961,24789,1511399000,920323800,812248700,108075000,591075300,467349500,123725800,32154,26834,31582,31037,39137,51661,41208,35211,38072,50118,68037,71304,26385,8977,28959,25470,18819,49665,67804,31900,16531,0,16531,0,50,407,110,239,307,725,259,397,325,1018,1099,1954,1825,1066,1039,1282,2124,1451,854,15369,10819,4550,483,487,282,482,421,342,508,51,80,136,547,127,61,136,83,0,0,0,178,146,35904,12478,0,12478,156,0,138,199,290,0,510,355,965,443,2057,1849,1837,491,818,152,1142,566,415,95,23426,14677,8749,1185,740,1471,1684,922,207,394,536,345,121,348,110,0,132,110,0,292,0,64,88
ACSSF,2019e1,nc,000,0085,0000019,36392,17992,638,722,414,912,872,446,688,517,475,336,1446,1210,1378,667,480,872,1370,1093,1273,2183,18400,2216,1182,877,890,688,427,764,145,1056,737,1399,1665,883,1225,974,830,688,482,916,356,30362,35791,25702,1585437000,1030855900,877279800,153576000,554581200,425586200,128995000,33971,22695,29855,31872,45990,55283,40308,27510,32094,38587,60197,90489,30223,20078,22457,29047,40721,46632,59318,28235,11442,0,11442,0,27,0,39,84,76,299,373,174,245,1157,705,1051,612,480,690,1351,959,1186,1934,16793,10243,6550,638,695,414,873,788,370,389,144,301,91,289,505,327,55,0,182,19,134,87,249,31083,9751,0,9751,0,47,164,126,121,121,327,77,372,662,1023,1269,738,1146,827,596,518,453,897,267,21332,12683,8649,2216,1135,713,764,567,306,437,68,684,75,376,396,145,79,147,234,170,29,19,89
ACSSF,2019e1,nc,000,0085,0000020,84352,44490,2035,1530,1892,525,2988,603,1205,1249,1882,1241,3379,4224,3497,3056,2284,1630,2790,1417,3370,3693,39862,1859,1459,1903,1209,2830,830,1506,1015,2670,1786,3648,3864,2725,1656,1966,2261,1712,1266,1906,1791,31346,33895,28151,3568573300,2125046200,1900381100,224665100,1443527100,1206790400,236736700,34781,26671,31973,35366,42350,47262,37351,27219,35070,42374,46837,61701,31542,25252,27205,30175,40065,46670,129612,63007,32802,0,32802,308,139,442,135,934,148,609,1038,1468,923,2372,3516,3366,2955,2284,1500,2700,1300,3130,3535,30205,18517,11688,1727,1391,1450,390,2054,455,596,211,414,318,1007,708,131,101,0,130,90,117,240,158,66605,26021,0,26021,0,0,402,149,1163,76,545,490,2133,1400,3052,3493,2148,1428,1789,1622,1552,1077,1750,1752,40584,26743,13841,1859,1459,1501,1060,1667,754,961,525,537,386,596,371,577,228,177,639,160,189,156,39
ACSSF,2019e1,nc,000,0085,0000021,36791,19097,817,406,384,0,1008,453,1631,389,615,42,1756,1542,736,993,377,911,762,1134,1573,3568,17694,588,1175,533,164,1108,847,829,155,1303,312,811,741,688,1579,1165,675,1341,1109,903,1668,37227,38574,36275,2158717200,1288708900,1177204500,111504500,870008300,679646600,190361700,41697,30136,25827,40129,55360,64773,46550,31053,29094,46793,73606,130476,40413,18431,22403,34481,49451,49259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0085,0000022,44465,23554,1346,441,708,731,1443,338,537,591,1796,715,3117,1638,1188,1485,1034,1024,1427,731,1239,2025,20911,1435,703,1349,703,2150,452,967,543,1738,388,2671,1173,814,2104,991,765,597,282,887,199,26860,30035,25040,1697435800,1116352400,911653100,204699300,581083300,478075900,103007400,30970,25489,26947,31963,44993,58996,35562,31779,29377,35599,58081,54440,26774,11972,25312,29206,39506,63968,79429,37073,16257,0,16257,0,30,0,45,403,126,141,104,1637,505,2689,1582,995,1317,963,956,1355,628,1155,1626,20816,13519,7297,1346,411,708,686,1040,212,396,487,159,210,428,56,193,168,71,68,72,103,84,399,42356,13594,0,13594,0,196,466,33,926,196,475,41,1304,322,2524,856,785,2084,945,697,597,222,798,127,28762,21445,7317,1435,507,883,670,1224,256,492,502,434,66,147,317,29,20,46,68,0,60,89,72
ACSSF,2019e1,nc,000,0085,0000023,52531,28802,1072,740,656,219,1027,896,1508,307,1852,2213,2297,2683,815,1423,1810,1016,2132,1467,2249,2420,23729,2171,1029,1600,732,2348,557,840,673,1504,1031,1566,1304,537,1371,1250,938,1125,721,1668,764,28793,31845,23495,2151788200,1369423900,1246583200,122840600,782364400,603987200,178377100,34296,22289,28779,41268,53468,55640,42409,30384,31653,45745,66612,64208,27683,15319,17373,34054,41622,44094,82522,40490,22009,0,22009,98,219,124,30,48,201,643,243,1790,2113,1917,2123,580,1365,1676,732,2132,1413,2249,2313,18481,11688,6793,974,521,532,189,979,695,865,64,62,100,380,560,235,58,134,284,0,54,0,107,42032,13873,0,13873,0,0,470,371,352,338,561,136,1011,968,1251,973,454,1371,1119,877,1086,565,1298,672,28159,18303,9856,2171,1029,1130,361,1996,219,279,537,493,63,315,331,83,0,131,61,39,156,370,92
ACSSF,2019e1,nc,000,0085,0000024,176195,93232,3800,3994,1901,1493,4639,1683,2171,2248,4911,5046,11184,8637,7401,4967,4863,4127,5913,3235,6221,4798,82963,4993,3740,4302,2920,5373,2680,6123,2607,5188,3278,7559,6673,5024,3749,4712,2898,3502,2388,3076,2178,28674,31266,25132,6440420500,3762807100,3371186600,391620400,2677613500,2111874800,565738600,32114,22293,26753,30801,41872,61644,36726,26618,31974,36552,48067,69702,28385,18831,21500,26251,39275,55197,260615,127955,70598,0,70598,125,56,154,377,1965,1124,1318,1398,3376,4453,10280,7745,6508,4394,4561,3845,5475,2973,5823,4648,57357,34723,22634,3675,3938,1747,1116,2674,559,853,850,1535,593,904,892,893,573,302,282,438,262,398,150,132660,51772,54,51718,191,68,432,1040,2010,977,3304,1831,3988,2708,5405,5627,4547,3318,4050,2363,3354,2016,2482,2007,80888,49643,31245,4802,3672,3870,1880,3363,1703,2819,776,1200,570,2154,1046,477,431,662,535,148,372,594,171
ACSSF,2019e1,nc,000,0085,0000025,79081,43145,1509,258,939,1304,1887,302,963,596,2972,731,3096,3788,3011,3020,2838,2562,3398,2553,3737,3681,35936,1586,1031,1506,938,1904,1132,1394,610,1727,1542,3100,3944,3817,2456,2223,1848,2072,823,1603,680,35374,40228,31092,3358506700,2143875600,1880653400,263222100,1214631200,987538600,227092600,36920,22420,35025,35069,50246,60572,42430,36626,37477,41849,60562,90823,31729,13936,25558,31115,42296,49493,136283,65482,33047,0,33047,0,0,103,117,659,302,278,274,2490,683,2353,3115,2811,2815,2648,2193,3039,2227,3632,3308,32435,22337,10098,1509,258,836,1187,1228,0,685,322,482,48,743,673,200,205,190,369,359,326,105,373,70801,24535,0,24535,57,82,128,448,669,192,773,375,1409,1277,2496,3057,3157,2309,1987,1575,1680,823,1563,478,46266,34865,11401,1529,949,1378,490,1235,940,621,235,318,265,604,887,660,147,236,273,392,0,40,202
ACSSF,2019e1,nc,000,0085,0000026,180809,89281,3557,2053,2020,2236,3234,2302,3137,1279,4686,2996,4787,5364,5168,7116,2791,4883,4536,7003,7127,13006,91528,5006,4156,3024,2961,3955,1989,3439,1757,3253,2638,4939,6966,5750,4340,4758,5016,5844,5067,7688,8982,38473,40845,36199,9520065200,5044128600,4305861400,738267200,4475936600,3879963100,595973500,41862,24138,26121,31963,50817,67793,43354,25762,28446,40236,60296,76814,40138,21697,22403,26839,45980,62113,259730,122726,61851,0,61851,162,0,679,414,721,160,1034,739,2236,1650,3455,4378,4379,6329,2678,4406,4118,6333,6516,11464,60875,33445,27430,3395,2053,1341,1822,2513,2142,2103,540,2450,1346,1332,986,789,787,113,477,418,670,611,1542,137004,59892,0,59892,82,0,212,354,1593,602,1625,635,1098,2269,3596,5699,5013,3759,4354,3922,4551,4696,7278,8554,77112,45476,31636,4924,4156,2812,2607,2362,1387,1814,1122,2155,369,1343,1267,737,581,404,1094,1293,371,410,428
ACSSF,2019e1,nc,000,0085,0000027,196211,98457,6141,2657,3856,2263,5391,1263,3699,1856,6008,2224,5398,5650,4777,6926,4100,6716,5892,4842,7333,11465,97754,7809,5711,3734,2882,5682,2845,3878,2261,6570,2351,6361,8402,6621,5204,4890,4799,4774,3787,4130,5063,31769,37154,28646,8718907100,5125545200,4551714000,573831300,3593361900,2863688200,729673700,36899,22341,28413,32352,49400,61678,41749,24179,34758,41175,61147,77267,32029,21648,23524,28046,41261,54601,305833,142840,70383,0,70383,166,212,1114,463,1265,351,1767,978,5343,1555,4245,5071,4185,6191,3677,6037,5600,4398,6912,10853,72457,44383,28074,5975,2445,2742,1800,4126,912,1932,878,665,669,1153,579,592,735,423,679,292,444,421,612,162993,57338,0,57338,80,33,662,322,1756,1293,1468,913,3003,1782,4190,6905,5802,4472,4703,3862,4177,3519,3846,4550,105655,65239,40416,7729,5678,3072,2560,3926,1552,2410,1348,3567,569,2171,1497,819,732,187,937,597,268,284,513
ACSSF,2019e1,nc,000,0085,0000028,37583,20860,887,1051,432,847,556,798,1800,112,682,973,1198,1143,1417,925,505,1113,2179,442,2059,1741,16723,949,718,619,826,1217,65,402,339,389,392,1181,2268,1312,1097,665,1036,1454,304,391,1099,32396,34667,31875,1545856300,924812500,801817500,122995100,621043800,543638700,77405100,37209,24626,32068,35038,66526,51712,40746,24464,51236,37204,71568,59198,33675,.,26175,32490,53733,51281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
