ACSSF,2019e1,nc,000,0176,0000041,147792,103417,83005,82351,79024,71276,18544,3327,654,606,491,115,48,20412,4121,3465,2919,2593,812,546,656,451,347,121,205,16291,15427,13494,9316,6445,1933,864,323,285,38,541,44375,22555,18018,16705,13702,6854,1313,4537,4298,4144,696,239,21820,20637,19809,1227,1183,25131,11058,8044,7896,148,3014,2843,171,14073,11239,10974,265,2834,2588,246,25131,11058,8044,7862,182,3014,2795,219,14073,11239,10974,265,2834,2531,303,147792,103417,83005,79630,3375,20412,4121,3370,751,16291,13817,2474,44375,41640,2735
ACSSF,2019e1,nc,000,0176,0000042,179102,128196,88925,88108,81352,69272,25267,6756,817,817,547,270,0,39271,4298,4079,3196,2582,1080,883,219,219,219,0,0,34973,33913,29587,16992,15532,4326,1060,1060,513,547,0,50906,29499,19612,18505,13361,9360,1107,9887,9050,7447,1958,837,21407,18841,16736,2411,2566,28080,13075,6488,5443,1045,6587,5784,803,15005,7716,7677,39,7289,6361,928,28080,13075,6488,4753,1735,6587,5323,1264,15005,7716,6848,868,7289,5126,2163,179102,128196,88925,82169,6756,39271,4298,3415,883,34973,30647,4326,50906,46396,4510
ACSSF,2019e1,nc,000,0176,0000043,142111,119730,83374,83286,72447,49861,30255,10839,88,88,88,0,0,36356,11069,9701,7399,4847,3032,2302,1368,1137,286,851,231,25287,23569,17062,4955,13249,6507,1718,1164,811,673,554,22381,18322,15357,13790,9582,9265,1567,2965,2292,1789,647,673,4059,3365,1912,1868,694,11647,5508,875,846,29,4633,2662,1971,6139,2156,1749,407,3983,2424,1559,11647,5508,875,560,315,4633,2355,2278,6139,2156,1235,921,3983,1481,2502,142111,119730,83374,72535,10839,36356,11069,8536,2533,25287,18226,7061,22381,19447,2934
ACSSF,2019e1,nc,000,0176,0000044,129036,108318,57231,56672,50073,32860,24653,6599,559,358,227,157,201,51087,12715,10950,8881,3924,5695,2069,1765,1091,341,750,674,38372,36260,32222,10907,23293,4038,2112,1417,988,429,695,20718,16238,14392,12722,6308,8422,1670,1846,1509,988,773,337,4480,3892,2871,1282,588,12557,6059,2119,1826,293,3940,2262,1678,6498,2291,1879,412,4207,2901,1306,12557,6059,2119,1534,585,3940,1734,2206,6498,2291,1504,787,4207,1352,2855,129036,108318,57231,50431,6800,51087,12715,9972,2743,38372,33639,4733,20718,18123,2595
ACSSF,2019e1,nc,000,0176,0000045,89857,75812,50183,49634,47104,37620,17091,2530,549,526,0,526,23,25629,8735,7300,6223,2855,3662,1077,1435,951,629,711,484,16894,15769,12612,6314,6848,3157,1125,725,725,0,400,14045,12745,11934,10863,7305,6291,1071,811,743,684,230,68,1300,970,629,421,330,6185,2787,582,504,78,2205,2029,176,3398,1427,1278,149,1971,1305,666,6185,2787,582,504,78,2205,2029,176,3398,1427,1100,327,1971,1086,885,89857,75812,50183,47630,2553,25629,8735,7174,1561,16894,13337,3557,14045,12576,1469
ACSSF,2019e1,nc,000,0176,0000046,139713,115645,79589,78395,69574,55671,23193,8821,1194,972,232,916,222,36056,8873,7730,6768,2971,4275,962,1143,802,189,613,341,27183,25357,22838,9124,16663,2519,1826,1207,400,862,619,24068,17341,14052,12930,7653,8513,1122,3289,2885,2508,755,404,6727,4744,3168,1854,1983,13656,6948,2656,2355,301,4292,3447,845,6708,2895,2570,325,3813,2841,972,13656,6948,2656,1873,783,4292,3320,972,6708,2895,2226,669,3813,2172,1641,139713,115645,79589,70546,9043,36056,8873,7570,1303,27183,24045,3138,24068,20559,3509
ACSSF,2019e1,nc,000,0176,0000047,66060,54579,35253,34903,32418,25210,14410,2485,350,350,282,68,0,19326,8779,7508,6889,4074,3400,619,1271,854,376,553,417,10547,9823,7916,2889,5931,1907,724,474,204,270,250,11481,9096,7204,6559,4114,5282,645,1892,1839,1047,1121,53,2385,1284,586,738,1101,5213,3040,1375,1115,260,1665,1455,210,2173,502,339,163,1671,1419,252,5213,3040,1375,1100,275,1665,1038,627,2173,502,282,220,1671,675,996,66060,54579,35253,32768,2485,19326,8779,7743,1036,10547,8390,2157,11481,9682,1799
ACSSF,2019e1,nc,000,0176,0000048,70962,60866,43529,42983,38031,29228,14625,4952,546,546,206,382,0,17337,8681,7851,4725,1806,3336,3126,830,476,136,340,354,8656,8198,7253,3296,4596,945,458,434,185,249,24,10096,8869,8211,7462,4890,5541,749,658,473,347,187,185,1227,885,593,337,342,5488,2719,482,475,7,2237,1478,759,2769,887,528,359,1882,1548,334,5488,2719,482,445,37,2237,1426,811,2769,887,528,359,1882,1248,634,70962,60866,43529,38577,4952,17337,8681,5201,3480,8656,7687,969,10096,8820,1276
ACSSF,2019e1,nc,000,0176,0000049,238448,218789,180411,179646,167178,147644,39333,12468,765,675,456,335,90,38378,10240,8557,7509,4751,3533,1048,1683,1199,677,522,484,28138,26703,23068,14285,11281,3635,1435,1010,781,229,425,19659,15022,12868,11558,8640,6536,1310,2154,1640,1595,80,514,4637,3770,2960,891,867,19173,9609,3669,3349,320,5940,4827,1113,9564,3854,3759,95,5710,4895,815,19173,9609,3669,3349,320,5940,4198,1742,9564,3854,3359,495,5710,4319,1391,238448,218789,180411,167853,12558,38378,10240,8708,1532,28138,24078,4060,19659,16968,2691
ACSSF,2019e1,nc,000,0176,0000050,1103652,900500,684141,678224,635531,568567,130812,42693,5917,3716,2266,1793,2201,216359,55095,48030,39998,28820,13264,8032,7065,3415,2740,675,3650,161264,152818,135904,84702,60702,16914,8446,6674,5757,1899,1772,203152,139909,107635,97503,80593,39743,10132,32274,28266,25268,4140,4008,63243,56794,50772,8184,6449,99472,49630,21664,20552,1112,27966,22670,5296,49842,23053,21962,1091,26789,24725,2064,99472,49630,21664,20252,1412,27966,21189,6777,49842,23053,20775,2278,26789,22315,4474,1103652,900500,684141,639247,44894,216359,55095,43413,11682,161264,142578,18686,203152,182563,20589
ACSSF,2019e1,nc,000,0176,0000051,116796,98357,64545,64294,56946,42873,25330,7348,251,121,60,61,130,33812,8155,7171,6339,3444,3508,832,984,574,449,125,410,25657,24806,21657,8217,14344,3149,851,624,581,43,227,18439,15275,13143,11934,7947,8350,1209,2132,1717,1063,773,415,3164,2082,1565,612,1082,9724,4236,895,762,133,3341,2163,1178,5488,2013,2013,0,3475,2407,1068,9724,4236,895,751,144,3341,1176,2165,5488,2013,1725,288,3475,1428,2047,116796,98357,64545,57067,7478,33812,8155,6913,1242,25657,22281,3376,18439,15733,2706
ACSSF,2019e1,nc,000,0176,0000052,67394,53919,41749,41203,36297,27394,15893,4906,546,217,0,217,329,12170,2952,2339,1963,1686,317,376,613,476,476,0,137,9218,8842,7857,5408,4403,985,376,233,233,0,143,13475,10967,8755,7838,5695,4821,917,2212,1080,983,280,1132,2508,1636,876,807,872,5181,3241,198,198,0,3043,1543,1500,1940,280,178,102,1660,810,850,5181,3241,198,131,67,3043,1190,1853,1940,280,108,172,1660,699,961,67394,53919,41749,36514,5235,12170,2952,2439,513,9218,8090,1128,13475,10554,2921
ACSSF,2019e1,nc,000,0176,0000053,80948,64369,41890,41691,37029,30782,13735,4662,199,70,0,70,129,22479,4926,4326,4005,2826,1346,321,600,478,478,71,122,17553,17076,13521,4146,10285,3555,477,477,437,79,0,16579,12624,10787,9265,5826,6557,1522,1837,1150,545,716,687,3955,2680,1415,1355,1275,7553,3135,352,259,93,2783,1793,990,4418,1434,1279,155,2984,1911,1073,7553,3135,352,248,104,2783,1593,1190,4418,1434,1279,155,2984,1618,1366,80948,64369,41890,37099,4791,22479,4926,4483,443,17553,13998,3555,16579,13095,3484
ACSSF,2019e1,nc,000,0176,0000054,91105,59561,40158,39832,35170,29250,10138,4662,326,326,82,244,0,19403,5196,4862,3516,2174,1446,1346,334,167,167,0,167,14207,13365,11832,7374,6297,1533,842,719,609,110,123,31544,21438,16268,14262,9476,8400,2006,5170,3725,3227,627,1445,10106,7992,6247,1963,2114,7723,3472,1158,732,426,2314,1713,601,4251,1985,1687,298,2266,1434,832,7723,3472,1158,732,426,2314,1655,659,4251,1985,1388,597,2266,1125,1141,91105,59561,40158,35496,4662,19403,5196,3683,1513,14207,12551,1656,31544,25979,5565
ACSSF,2019e1,nc,000,0176,0000055,170940,149917,128117,127736,121763,113262,18451,5973,381,314,314,81,67,21800,7695,6838,5955,4302,2313,883,857,378,378,0,479,14105,13849,12439,9578,3899,1410,256,201,201,0,55,21023,17088,14094,13168,11457,5009,926,2994,2624,2506,241,370,3935,3333,3067,579,602,9104,4081,1651,1651,0,2430,1946,484,5023,1502,1432,70,3521,3231,290,9104,4081,1651,1651,0,2430,1946,484,5023,1502,1329,173,3521,3016,505,170940,149917,128117,122077,6040,21800,7695,6333,1362,14105,12640,1465,21023,19125,1898
ACSSF,2019e1,nc,000,0176,0000056,881059,676291,436039,431999,393405,332509,94937,38594,4040,3144,2118,1210,896,240252,58000,50660,39030,25332,15869,11630,7340,3522,2438,1084,3818,182252,173737,143434,81237,70707,30303,8515,4370,3457,979,4145,204768,146834,118281,106936,88464,34067,11345,28553,24064,22381,2797,4489,57934,48279,43927,5813,9655,87293,41259,14876,14017,859,26383,19736,6647,46034,18261,15887,2374,27773,22462,5311,87293,41259,14876,12613,2263,26383,18390,7993,46034,18261,14251,4010,27773,19670,8103,881059,676291,436039,396549,39490,240252,58000,42552,15448,182252,147804,34448,204768,179279,25489
ACSSF,2019e1,nc,000,0176,0000057,95249,83298,62789,62024,55564,48630,11963,6460,765,441,441,0,324,20509,3438,3334,2646,2340,306,688,104,73,73,0,31,17071,16276,14526,9847,6055,1750,795,493,139,354,302,11951,9647,8154,7408,5342,3798,746,1493,1428,1428,83,65,2304,1979,1533,446,325,8349,4113,1057,921,136,3056,1879,1177,4236,877,690,187,3359,2246,1113,8349,4113,1057,921,136,3056,1799,1257,4236,877,329,548,3359,1701,1658,95249,83298,62789,56005,6784,20509,3438,2719,719,17071,15019,2052,11951,10815,1136
ACSSF,2019e1,nc,000,0176,0000058,277724,201891,129831,128799,116266,98262,31300,12533,1032,841,652,189,191,72060,18262,15935,10697,6754,4470,5238,2327,571,571,0,1756,53798,51353,41966,23034,22400,9387,2445,1240,1184,56,1205,75833,49744,37670,35641,28152,14551,2029,12074,10701,10340,403,1373,26089,23248,21276,2287,2841,34269,16118,6962,6962,0,9156,5743,3413,18151,10517,9975,542,7634,5647,1987,34269,16118,6962,6962,0,9156,5682,3474,18151,10517,9389,1128,7634,4580,3054,277724,201891,129831,117107,12724,72060,18262,11268,6994,53798,43206,10592,75833,69590,6243
ACSSF,2019e1,nc,000,0176,0000059,184709,144786,85883,85181,77586,64018,29438,7595,702,602,602,173,100,58903,10945,10044,8759,5386,4848,1285,901,806,340,466,95,47958,45611,40151,18859,25608,5460,2347,1565,1073,630,782,39923,31122,26671,23050,17359,12818,3621,4451,3796,2974,1248,655,8801,6301,3930,2725,2500,20283,9378,3137,2611,526,6241,4051,2190,10905,4048,3248,800,6857,5960,897,20283,9378,3137,2200,937,6241,3184,3057,10905,4048,2241,1807,6857,5177,1680,184709,144786,85883,78188,7695,58903,10945,9565,1380,47958,41716,6242,39923,33147,6776
ACSSF,2019e1,nc,000,0176,0000060,75867,64321,44777,44590,40196,31853,13131,4394,187,187,0,187,0,19544,5484,4712,3708,2343,1848,1004,772,729,216,536,43,14060,13694,12161,4073,8695,1533,366,275,245,105,91,11546,9435,7922,7252,5013,4017,670,1513,881,781,233,632,2111,1543,785,905,568,6871,3019,1565,1565,0,1454,659,795,3852,1497,1497,0,2355,1744,611,6871,3019,1565,1456,109,1454,555,899,3852,1497,1497,0,2355,1000,1355,75867,64321,44777,40383,4394,19544,5484,4437,1047,14060,12436,1624,11546,9676,1870
ACSSF,2019e1,nc,000,0176,0000061,293979,217418,132027,131006,120001,92225,39112,11005,1021,750,163,653,271,85391,20982,18247,15720,9424,8031,2527,2735,2244,1631,613,491,64409,61662,54380,25211,34179,7282,2747,1778,1152,626,969,76561,48626,40069,36465,26840,16428,3604,8557,7265,5732,1903,1292,27935,24089,18796,7179,3846,35977,15655,7783,7073,710,7872,5746,2126,20322,11808,11226,582,8514,7112,1402,35977,15655,7783,5952,1831,7872,4852,3020,20322,11808,9352,2456,8514,6132,2382,293979,217418,132027,120751,11276,85391,20982,17964,3018,64409,56158,8251,76561,67819,8742
ACSSF,2019e1,nc,000,0176,0000062,92939,53475,33928,33696,31844,27399,9706,1852,232,232,0,232,0,19547,1169,1169,1169,930,428,0,0,0,0,0,0,18378,18204,15782,9540,7480,2422,174,174,102,72,0,39464,19287,10274,9609,7547,4132,665,9013,8367,6982,1636,646,20177,17854,16049,2045,2323,23118,10713,5395,4705,690,5318,4648,670,12405,6920,6881,39,5485,4645,840,23118,10713,5395,4015,1380,5318,4482,836,12405,6920,6118,802,5485,3592,1893,92939,53475,33928,32076,1852,19547,1169,1169,0,18378,15956,2422,39464,35830,3634
ACSSF,2019e1,nc,000,0176,0000063,110534,86938,56096,54889,50548,38659,17221,4341,1207,581,414,191,626,30842,5445,5445,4235,2360,2351,1210,0,0,0,0,0,25397,23817,19561,9300,11890,4256,1580,886,241,645,694,23596,14951,11954,11099,8293,4972,855,2997,1958,1607,417,1039,8645,6991,5768,1884,1654,12463,6882,2308,1458,850,4574,2722,1852,5581,2486,2486,0,3095,1636,1459,12463,6882,2308,1408,900,4574,2421,2153,5581,2486,2200,286,3095,1212,1883,110534,86938,56096,51129,4967,30842,5445,4235,1210,25397,20447,4950,23596,20048,3548
ACSSF,2019e1,nc,000,0176,0000064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7060,2960,564,564,0,2396,1049,1347,4100,1530,1505,25,2570,2570,0,7060,2960,564,564,0,2396,972,1424,4100,1530,1505,25,2570,2167,403,47170,41534,28366,26670,1696,13168,1923,647,1276,11245,10071,1174,5636,4481,1155
ACSSF,2019e1,nc,000,0176,0000065,467969,338204,226763,222961,203778,175823,48842,19183,3802,1955,1315,640,1847,111441,24448,21332,16510,11028,6212,4822,3116,1395,936,459,1721,86993,82731,75007,43502,36303,7724,4262,2991,2727,1120,1271,129765,83480,62696,57182,47493,21156,5514,20784,18248,16122,2821,2536,46285,42810,38815,5011,3475,55401,27135,12634,12236,398,14501,11417,3084,28266,14165,13713,452,14101,14054,47,55401,27135,12634,11936,698,14501,10736,3765,28266,14165,12865,1300,14101,12692,1409,467969,338204,226763,205733,21030,111441,24448,17905,6543,86993,77998,8995,129765,118240,11525
ACSSF,2019e1,nc,000,0176,0000066,123054,78799,51485,51485,48150,40945,16670,3335,0,0,0,0,0,27314,7004,5519,4499,2260,2400,1020,1485,1485,996,914,0,20310,19724,17307,6902,11096,2417,586,467,327,140,119,44255,27463,20705,18044,13595,10418,2661,6758,6289,5143,1607,469,16792,15072,13132,2581,1720,19768,9768,6507,6371,136,3261,2253,1008,10000,5185,5011,174,4815,4413,402,19768,9768,6507,6148,359,3261,1653,1608,10000,5185,4684,501,4815,3422,1393,123054,78799,51485,48150,3335,27314,7004,5984,1020,20310,17774,2536,44255,39405,4850
ACSSF,2019e1,nc,000,0176,0000067,245435,188307,108234,106453,95103,77313,29790,11350,1781,1248,659,944,533,80073,12681,11328,9601,6051,4320,1727,1353,1178,973,257,175,67392,64716,51829,23230,31035,12887,2676,1476,1091,771,1200,57128,41114,36015,32651,23959,18736,3364,5099,4707,4268,1112,392,16014,14487,13252,2051,1527,25493,11353,4989,4651,338,6364,4331,2033,14140,7165,6331,834,6975,5361,1614,25493,11353,4989,4173,816,6364,3644,2720,14140,7165,5937,1228,6975,3544,3431,245435,188307,108234,96351,11883,80073,12681,10779,1902,67392,53305,14087,57128,51845,5283
ACSSF,2019e1,nc,000,0176,0000068,91105,59561,40158,39832,35170,29250,10138,4662,326,326,82,244,0,19403,5196,4862,3516,2174,1446,1346,334,167,167,0,167,14207,13365,11832,7374,6297,1533,842,719,609,110,123,31544,21438,16268,14262,9476,8400,2006,5170,3725,3227,627,1445,10106,7992,6247,1963,2114,7723,3472,1158,732,426,2314,1713,601,4251,1985,1687,298,2266,1434,832,7723,3472,1158,732,426,2314,1655,659,4251,1985,1388,597,2266,1125,1141,91105,59561,40158,35496,4662,19403,5196,3683,1513,14207,12551,1656,31544,25979,5565
ACSSF,2019e1,nc,000,0176,0000069,881059,676291,436039,431999,393405,332509,94937,38594,4040,3144,2118,1210,896,240252,58000,50660,39030,25332,15869,11630,7340,3522,2438,1084,3818,182252,173737,143434,81237,70707,30303,8515,4370,3457,979,4145,204768,146834,118281,106936,88464,34067,11345,28553,24064,22381,2797,4489,57934,48279,43927,5813,9655,87293,41259,14876,14017,859,26383,19736,6647,46034,18261,15887,2374,27773,22462,5311,87293,41259,14876,12613,2263,26383,18390,7993,46034,18261,14251,4010,27773,19670,8103,881059,676291,436039,396549,39490,240252,58000,42552,15448,182252,147804,34448,204768,179279,25489
ACSSF,2019e1,nc,000,0176,0000070,95249,83298,62789,62024,55564,48630,11963,6460,765,441,441,0,324,20509,3438,3334,2646,2340,306,688,104,73,73,0,31,17071,16276,14526,9847,6055,1750,795,493,139,354,302,11951,9647,8154,7408,5342,3798,746,1493,1428,1428,83,65,2304,1979,1533,446,325,8349,4113,1057,921,136,3056,1879,1177,4236,877,690,187,3359,2246,1113,8349,4113,1057,921,136,3056,1799,1257,4236,877,329,548,3359,1701,1658,95249,83298,62789,56005,6784,20509,3438,2719,719,17071,15019,2052,11951,10815,1136
ACSSF,2019e1,nc,000,0176,0000071,75867,64321,44777,44590,40196,31853,13131,4394,187,187,0,187,0,19544,5484,4712,3708,2343,1848,1004,772,729,216,536,43,14060,13694,12161,4073,8695,1533,366,275,245,105,91,11546,9435,7922,7252,5013,4017,670,1513,881,781,233,632,2111,1543,785,905,568,6871,3019,1565,1565,0,1454,659,795,3852,1497,1497,0,2355,1744,611,6871,3019,1565,1456,109,1454,555,899,3852,1497,1497,0,2355,1000,1355,75867,64321,44777,40383,4394,19544,5484,4437,1047,14060,12436,1624,11546,9676,1870
ACSSF,2019e1,nc,000,0176,0000072,277230,201397,129337,128305,115772,97768,31300,12533,1032,841,652,189,191,72060,18262,15935,10697,6754,4470,5238,2327,571,571,0,1756,53798,51353,41966,23034,22400,9387,2445,1240,1184,56,1205,75833,49744,37670,35641,28152,14551,2029,12074,10701,10340,403,1373,26089,23248,21276,2287,2841,34269,16118,6962,6962,0,9156,5743,3413,18151,10517,9975,542,7634,5647,1987,34269,16118,6962,6962,0,9156,5682,3474,18151,10517,9389,1128,7634,4580,3054,277230,201397,129337,116613,12724,72060,18262,11268,6994,53798,43206,10592,75833,69590,6243
ACSSF,2019e1,nc,000,0176,0000073,184709,144786,85883,85181,77586,64018,29438,7595,702,602,602,173,100,58903,10945,10044,8759,5386,4848,1285,901,806,340,466,95,47958,45611,40151,18859,25608,5460,2347,1565,1073,630,782,39923,31122,26671,23050,17359,12818,3621,4451,3796,2974,1248,655,8801,6301,3930,2725,2500,20283,9378,3137,2611,526,6241,4051,2190,10905,4048,3248,800,6857,5960,897,20283,9378,3137,2200,937,6241,3184,3057,10905,4048,2241,1807,6857,5177,1680,184709,144786,85883,78188,7695,58903,10945,9565,1380,47958,41716,6242,39923,33147,6776
ACSSF,2019e1,nc,000,0176,0000074,293979,217418,132027,131006,120001,92225,39112,11005,1021,750,163,653,271,85391,20982,18247,15720,9424,8031,2527,2735,2244,1631,613,491,64409,61662,54380,25211,34179,7282,2747,1778,1152,626,969,76561,48626,40069,36465,26840,16428,3604,8557,7265,5732,1903,1292,27935,24089,18796,7179,3846,35977,15655,7783,7073,710,7872,5746,2126,20322,11808,11226,582,8514,7112,1402,35977,15655,7783,5952,1831,7872,4852,3020,20322,11808,9352,2456,8514,6132,2382,293979,217418,132027,120751,11276,85391,20982,17964,3018,64409,56158,8251,76561,67819,8742
ACSSF,2019e1,nc,000,0176,0000075,106049,83309,53285,52078,47798,35973,17078,4280,1207,581,414,191,626,30024,5304,5304,4094,2219,2351,1210,0,0,0,0,0,24720,23140,18884,8681,11733,4256,1580,886,241,645,694,22740,14095,11098,10243,7437,4936,855,2997,1958,1607,417,1039,8645,6991,5768,1884,1654,11826,6300,2308,1458,850,3992,2140,1852,5526,2431,2431,0,3095,1636,1459,11826,6300,2308,1408,900,3992,1839,2153,5526,2431,2145,286,3095,1212,1883,106049,83309,53285,48379,4906,30024,5304,4094,1210,24720,19770,4950,22740,19192,3548
ACSSF,2019e1,nc,000,0176,0000076,92939,53475,33928,33696,31844,27399,9706,1852,232,232,0,232,0,19547,1169,1169,1169,930,428,0,0,0,0,0,0,18378,18204,15782,9540,7480,2422,174,174,102,72,0,39464,19287,10274,9609,7547,4132,665,9013,8367,6982,1636,646,20177,17854,16049,2045,2323,23118,10713,5395,4705,690,5318,4648,670,12405,6920,6881,39,5485,4645,840,23118,10713,5395,4015,1380,5318,4482,836,12405,6920,6118,802,5485,3592,1893,92939,53475,33928,32076,1852,19547,1169,1169,0,18378,15956,2422,39464,35830,3634
ACSSF,2019e1,nc,000,0176,0000077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7060,2960,564,564,0,2396,1049,1347,4100,1530,1505,25,2570,2570,0,7060,2960,564,564,0,2396,972,1424,4100,1530,1505,25,2570,2167,403,47170,41534,28366,26670,1696,13168,1923,647,1276,11245,10071,1174,5636,4481,1155
ACSSF,2019e1,nc,000,0176,0000078,167835,147897,126097,125716,119743,111546,17583,5973,381,314,314,81,67,21800,7695,6838,5955,4302,2313,883,857,378,378,0,479,14105,13849,12439,9578,3899,1410,256,201,201,0,55,19938,16104,13170,12244,10830,4447,926,2934,2564,2446,181,370,3834,3232,3067,478,602,9036,4081,1651,1651,0,2430,1946,484,4955,1502,1432,70,3453,3163,290,9036,4081,1651,1651,0,2430,1946,484,4955,1502,1329,173,3453,2948,505,167835,147897,126097,120057,6040,21800,7695,6333,1362,14105,12640,1465,19938,18040,1898
ACSSF,2019e1,nc,000,0176,0000079,466120,336556,225115,221313,202130,174322,48203,19183,3802,1955,1315,640,1847,111441,24448,21332,16510,11028,6212,4822,3116,1395,936,459,1721,86993,82731,75007,43502,36303,7724,4262,2991,2727,1120,1271,129564,83363,62635,57121,47432,21156,5514,20728,18192,16066,2821,2536,46201,42726,38731,5011,3475,55175,26909,12634,12236,398,14275,11191,3084,28266,14165,13713,452,14101,14054,47,55175,26909,12634,11936,698,14275,10510,3765,28266,14165,12865,1300,14101,12692,1409,466120,336556,225115,204085,21030,111441,24448,17905,6543,86993,77998,8995,129564,118039,11525
ACSSF,2019e1,nc,000,0176,0000080,123054,78799,51485,51485,48150,40945,16670,3335,0,0,0,0,0,27314,7004,5519,4499,2260,2400,1020,1485,1485,996,914,0,20310,19724,17307,6902,11096,2417,586,467,327,140,119,44255,27463,20705,18044,13595,10418,2661,6758,6289,5143,1607,469,16792,15072,13132,2581,1720,19768,9768,6507,6371,136,3261,2253,1008,10000,5185,5011,174,4815,4413,402,19768,9768,6507,6148,359,3261,1653,1608,10000,5185,4684,501,4815,3422,1393,123054,78799,51485,48150,3335,27314,7004,5984,1020,20310,17774,2536,44255,39405,4850
ACSSF,2019e1,nc,000,0176,0000081,245435,188307,108234,106453,95103,77313,29790,11350,1781,1248,659,944,533,80073,12681,11328,9601,6051,4320,1727,1353,1178,973,257,175,67392,64716,51829,23230,31035,12887,2676,1476,1091,771,1200,57128,41114,36015,32651,23959,18736,3364,5099,4707,4268,1112,392,16014,14487,13252,2051,1527,25493,11353,4989,4651,338,6364,4331,2033,14140,7165,6331,834,6975,5361,1614,25493,11353,4989,4173,816,6364,3644,2720,14140,7165,5937,1228,6975,3544,3431,245435,188307,108234,96351,11883,80073,12681,10779,1902,67392,53305,14087,57128,51845,5283
ACSSF,2019e1,nc,000,0176,0000082,746520,566170,350373,346986,311220,245107,116664,35766,3387,2633,1293,1528,754,215797,42589,38481,29766,16811,15399,8715,4108,1750,1201,648,2358,173208,166626,140494,62644,88113,26132,6582,3602,2245,1596,2980,180350,124685,99771,91364,64734,51089,8407,24914,22045,19507,3381,2869,55665,48169,41141,8148,7496,82551,40552,15934,14427,1507,24618,16757,7861,41999,19723,18187,1536,22276,17227,5049,82551,40552,15934,13406,2528,24618,15496,9122,41999,19723,16405,3318,22276,12554,9722,746520,566170,350373,313853,36520,215797,42589,31516,11073,173208,144096,29112,180350,161578,18772
ACSSF,2019e1,nc,000,0176,0000083,878428,772377,591547,588675,551977,481620,141227,36698,2872,2266,1393,966,606,180830,49911,42381,36789,24274,14649,5592,7530,5637,4124,1547,1893,130919,123428,102153,57883,52035,21275,7491,5305,3720,1840,2186,106051,81206,67839,61354,45881,34884,6485,13367,10247,8573,2537,3120,24845,18686,14958,5485,6159,61652,33085,13148,12187,961,19937,15838,4099,28567,11250,10781,469,17317,14317,3000,61652,33085,13148,10840,2308,19937,13671,6266,28567,11250,10233,1017,17317,11576,5741,878428,772377,591547,554243,37304,180830,49911,42426,7485,130919,107458,23461,106051,90287,15764
ACSSF,2019e1,nc,000,0176,0000084,709743,588015,447270,443246,408177,350761,139165,35069,4024,3465,2120,1410,559,140745,31110,26577,19466,12229,11656,7111,4533,3184,2093,1157,1349,109635,102691,90950,49722,52280,11741,6944,4330,3193,1583,2614,121728,94516,75701,69090,46874,45902,6611,18815,14464,11939,4363,4351,27212,21957,16723,7720,5255,64072,32814,11524,10014,1510,21290,16186,5104,31258,11341,10736,605,19917,16875,3042,64072,32814,11524,9167,2357,21290,14159,7131,31258,11341,9567,1774,19917,14029,5888,709743,588015,447270,411642,35628,140745,31110,22650,8460,109635,95280,14355,121728,105511,16217
ACSSF,2019e1,nc,000,0176,0000085,865296,655628,480126,474469,439392,388486,97432,35077,5657,3571,2273,1548,2086,175502,43210,37614,30668,22017,10723,6946,5596,2648,2213,452,2948,132292,125539,112273,68852,52164,13266,6753,4755,4453,1224,1998,209668,134520,103251,94474,77757,35747,8777,31269,28373,25766,3939,2896,75148,69053,63609,7072,6095,100129,47666,24010,23214,796,23656,19253,4403,52463,29364,28219,1145,23099,21296,1803,100129,47666,24010,22880,1130,23656,18392,5264,52463,29364,27241,2123,23099,19410,3689,865296,655628,480126,442963,37163,175502,43210,33316,9894,132292,117028,15264,209668,191900,17768
ACSSF,2019e1,nc,000,0176,0000086,754366,598456,434678,431052,392588,313401,141168,38464,3626,2644,1137,1904,982,163778,41111,35701,27207,15642,14059,8494,5410,3669,2312,1469,1741,122667,116310,95976,48935,55291,20334,6357,3807,2767,1426,2550,155910,113968,94935,87309,62705,53421,7626,19033,15140,13946,3374,3893,41942,34799,30940,5462,7143,73241,35622,14826,13705,1121,20796,14461,6335,37619,19349,17826,1523,18270,13950,4320,73241,35622,14826,12900,1926,20796,12832,7964,37619,19349,16431,2918,18270,10776,7494,754366,598456,434678,395232,39446,163778,41111,30876,10235,122667,99783,22884,155910,137248,18662
ACSSF,2019e1,nc,000,0176,0000087,783567,659028,464267,461890,422798,335510,144682,39092,2377,1695,880,1029,682,194761,58590,50024,40537,24755,18872,9487,8566,6417,3578,3567,2149,136171,128885,106210,47551,67791,22675,7286,5247,3565,2073,2039,124539,96892,82772,76262,54821,45405,6510,14120,11378,9065,3579,2742,27647,22771,16312,8846,4876,62866,34073,11426,10028,1398,22647,16305,6342,28793,11854,10470,1384,16939,12692,4247,62866,34073,11426,8623,2803,22647,14479,8168,28793,11854,9077,2777,16939,9916,7023,783567,659028,464267,424493,39774,194761,58590,46954,11636,136171,111457,24714,124539,110411,14128
