ACSSF,2019m1,nc,000,0082,0000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1377,209,187,458,172,453,213,281,275,240,691,844,1014,680,738,672,718,,,,,,,,,,,,,,,,,,13198,7690,8666,.,,.,,,10181,5910,13198,18499,42883,25619,54172,.,.,13198,14902,12110,11426,33355,1712,864,1567,1588,566,,,,,,,,,,,,,,,,,,,,,,13198,20674,11405,13198,8119,31980,10572,8188,35017,27469,24938,7657,6852,37135,292600037,292600037,310949082,187078005,260176648,77997202,39811081,28178437,33577316,67627793,59714982,32568298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0082,0000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1681,653,314,650,294,525,404,178,587,414,463,586,749,530,429,519,420,,,,,,,,,,,,,,,,,,8588,7827,23705,.,.,.,,.,7862,20522,8588,11598,12926,32064,18415,42782,14265,8588,9987,9741,13006,19594,1958,992,1472,1143,671,1958,792,1814,1521,481,1428,1058,635,819,868,434,764,568,146,532,569,281,443,337,216,337,8588,12006,8968,8588,7340,32425,6834,4437,11244,5463,77789,5297,8046,13340,255849593,255849593,247758398,95941635,222836896,71683953,50485453,13396777,48073485,47090969,18141380,42470289,255849593,34647390,70935913,234510156,59191692,83109670,56060978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0082,0000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1489,270,454,437,424,558,326,472,400,657,440,542,900,1098,816,615,594,,,,,,,,,,,,,,,,,,10363,12873,14821,.,,.,.,,9400,1452,10363,11642,17888,11771,67421,88647,154106,10363,13900,17253,12055,25542,2035,1114,1865,1901,603,2035,1233,2102,1906,598,1829,1462,737,1254,1057,173,1045,861,456,756,796,297,747,433,328,290,10363,12816,10898,10363,6455,19316,6753,5786,24098,22213,82237,4841,15190,38313,238795656,238795656,246651611,192777610,198403278,66054340,53809877,19698786,50345711,52136435,27792645,42352811,238795656,98659981,168332493,213073184,62372004,46374971,60329753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0082,0000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1563,547,351,237,442,460,644,669,529,698,767,774,1003,885,746,577,569,1028,360,168,377,277,443,520,395,403,273,494,442,461,399,330,197,96,3270,5618,4664,20774,18542,81666,14681,19534,5979,6480,3270,4320,8136,9123,14345,50186,45579,3270,4315,3052,5252,10099,2849,1201,2434,2257,999,2849,1506,2643,2698,1010,2408,1936,877,1725,1659,666,1437,922,522,732,672,589,414,530,398,341,3270,3639,4427,3270,4118,6978,4774,2667,9107,11193,18127,2925,3327,4932,277646712,277646712,271850035,199849790,205817570,131469293,64727855,52903087,42708491,95513224,58247639,72596771,277646712,94535232,169685959,227692411,86320213,138109446,51957817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0082,0000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1754,743,843,1004,765,666,927,441,671,772,885,1121,1186,1098,681,827,452,,,,,,,,,,,,,,,,,,4649,4647,26972,.,,.,.,,4599,35156,4649,5169,9301,11555,20112,28025,56275,4649,9310,8431,4728,18794,2252,1657,2275,2108,971,2252,2000,2436,2461,1127,2267,2032,1258,1791,1209,572,1088,1330,1050,889,763,680,322,205,151,131,4649,17086,4519,4649,7084,10668,5902,2913,21340,16156,24643,3328,3254,7025,241523141,241523141,259557625,200710798,202538831,93560162,65494101,35231522,50642752,74500665,61677534,41571834,241523141,60285261,182472690,206975071,115411910,131112614,36229384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0082,0000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2279,391,346,69,245,538,532,477,247,604,603,845,1193,844,1235,1029,1194,905,415,115,376,415,602,684,610,576,664,568,410,872,89,314,163,574,4077,6715,15090,,99485,.,19809,37683,4727,9943,4077,3839,7468,12723,13496,62878,74425,4077,9086,3546,5127,19208,4104,1445,2463,3041,2162,4104,1905,4067,3081,1020,2915,3000,1428,2756,2201,786,2178,1589,695,1361,1623,689,1403,474,113,464,4077,8615,4487,4077,4609,5418,7902,8423,15107,26319,14778,6689,3934,14312,566132556,566132556,527194569,391104380,412399863,178194194,117816434,95978579,72861565,140815779,97239153,108984819,566132556,112513155,312533433,433349252,133707326,245898163,82503435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0082,0000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2335,825,338,704,473,936,651,522,669,613,1240,1141,1601,1086,1026,1161,1027,1069,396,246,767,406,553,481,503,359,292,588,1007,487,277,373,151,195,3904,5594,11922,4677,22361,.,21053,24225,4157,12971,3904,5826,11971,26194,21397,4557,38643,3904,12118,6096,5976,15435,3864,1360,3353,2732,2096,3864,2109,3520,3027,1102,2886,1739,708,1787,2145,1326,1813,1409,532,1321,913,395,805,863,639,624,3904,6985,4990,3904,3393,9152,3537,4981,12834,15317,20289,3718,2703,6134,511068459,511068459,470448156,255141607,385782921,194607652,114933915,101760196,73446236,135286941,111866190,94914839,511068459,88065485,232984348,325909886,115814340,289462160,175800499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0082,0000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1093,104,328,211,271,385,314,383,413,521,510,454,915,654,598,606,305,,,,,,,,,,,,,,,,,,10913,9128,4369,49802,.,.,,24377,10332,23562,10913,15169,14447,27846,38862,35270,.,10913,3803,8155,15729,38807,1721,696,1512,1219,481,1721,935,1667,1400,408,1334,1371,792,1244,935,88,938,712,104,719,296,221,207,28,216,28,10913,11550,11929,10913,7894,13629,14143,2304,7115,11897,80103,2192,2415,11097,162695518,162695518,156387354,121043750,129892345,83288822,28283884,21880489,22748913,84163487,62490118,65212407,162695518,42384213,111213668,112822053,67119043,55112713,26806112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0082,0000029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1863,425,345,517,544,731,600,484,431,604,748,924,1148,1177,781,976,591,,,,,,,,,,,,,,,,,,5530,3333,12093,,81644,.,58861,4507,4344,19962,5530,3348,13216,8426,18188,82651,33841,5530,3473,4879,7190,18062,2476,1230,1955,1964,1363,2476,1264,2458,2111,992,1948,1931,711,1939,1593,463,1484,1081,477,948,618,390,466,256,248,142,5530,11856,3412,5530,7040,8104,4955,7434,14269,15501,22451,5292,6640,8758,290717027,290717027,291761956,226597561,200577194,122220054,82913288,47450548,64650649,105822917,50307000,97016282,290717027,99679821,139576542,260305397,90135517,176848481,61849871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0082,0000030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2578,775,686,862,742,478,909,672,854,681,1133,1536,1517,1215,1194,1360,1076,889,368,96,146,254,497,422,777,275,407,723,1001,172,420,341,358,275,4177,3503,3850,64249,18547,.,10002,22372,4049,7716,4177,4640,6937,13992,13152,14530,43041,4177,7347,5383,5557,11930,3909,2364,3250,3484,2050,3909,2446,4409,3786,1558,3789,2829,1666,2661,2353,957,2164,1579,482,1513,1027,660,737,1362,749,1100,4177,5472,5041,4177,3582,9877,4253,2560,15778,15326,17851,3235,8412,11623,652266405,652266405,670798545,420663119,568650341,201918819,130340381,107206839,77917343,176180788,114593988,164151543,652266405,130933241,448604814,521717047,222996808,245314076,104602237,652266405,670798545,52467732,215115894,376206851,411287766,231247695,165077730,256741976,78243612,201918819,130340381,23539302,57072108,89652162,43431800,19063499,37269538,19307460,26402782,176180788,17385446,45882271,76540680,102526781,55701209,82195652,62969685,58173047
