ACSSF,2019m1,nc,000,0018,0000031,728,992,643,836,787,420,358,1135,1234,927,715,856,987,689,773,351,4246,1030,1598,1041,869,951,996,1179,1331,1189,798,901,1032,726,756,396,2094,95,746,563,429,248,311,101,417,549,138,137,107,81,82,121,2408,416,753,395,338,865,771,324,515,33,201,321,180,160,80,209,1712,403,1006,187,282,291,226,344,25,216,115,216,79,106,138,79,429,216,92,115,39,335,201,15,216,216,17,216,56,216,216,216,728,992,643,513,574,1045,1099,542,287,351,4246,1030,1598,1163,1544,1316,1404,734,363,396,2094,95,746,714,362,462,560,216,117,121,2408,416,753,520,1300,593,202,459,179,209,1712,403,1006,326,448,348,115,79,185,79,429,216,92,120,406,15,17,56,216,216
ACSSF,2019m1,nc,000,0018,0000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321,763,997,743,1404,1569,1351,483,406,434,3002,878,1368,941,1799,1798,1318,610,595,588,1478,87,520,666,172,556,427,270,221,287,2819,471,1010,623,966,728,737,326,185,96,1190,104,394,216,374,189,318,190,392,368,133,216,216,216,216,216,216,216,42,129
ACSSF,2019m1,nc,000,0018,0000033,640,731,637,657,1112,1216,875,1785,1643,1043,926,1126,1130,1081,1075,389,5130,823,1779,627,1178,1481,1169,1636,1649,1073,975,1141,1095,1106,1015,640,3865,178,2107,223,760,322,700,891,193,308,241,421,186,318,170,282,2064,293,719,192,717,744,465,687,429,326,279,206,216,194,295,432,1740,210,447,216,755,303,417,307,359,476,250,191,256,213,160,148,617,216,235,216,216,102,100,216,142,224,216,66,65,216,216,216,640,731,637,1227,1393,1436,1211,605,543,389,5130,823,1779,1308,1755,1800,1448,830,835,640,3865,178,2107,761,760,908,390,499,327,282,2064,293,719,762,890,839,542,294,326,432,1740,210,447,755,456,490,535,318,359,148,617,216,235,216,141,142,224,92,216,216
ACSSF,2019m1,nc,000,0018,0000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,734,680,289,1158,1536,1479,1226,991,724,897,5440,1149,1751,1664,2374,1724,1283,985,922,909,3458,674,1378,234,845,1240,867,269,300,225,2720,668,751,898,1094,737,442,435,233,108,2576,482,636,628,1391,216,736,175,493,216,559,216,216,244,411,216,148,316,216,216
ACSSF,2019m1,nc,000,0018,0000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0018,0000036,2507,2480,947,685,799,666,3,4536,4611,493,400,2867,2845,1792,1797,534,12618,2813,4468,1492,2343,3487,3291,4239,4578,1742,1468,2920,3067,2133,1851,1095,9002,1581,2939,1075,1959,2412,2758,1591,1986,1440,1077,1386,902,823,390,712,4732,487,1664,1043,1615,1704,969,616,1229,419,482,296,335,547,140,263,6219,1237,1769,755,1418,2771,1235,1659,612,909,753,298,898,737,554,824,3235,355,1246,509,648,835,998,974,660,372,337,175,161,148,212,210,2507,2480,947,528,666,1405,585,442,652,534,12618,2813,4468,2820,4883,3714,2252,2010,1461,1095,9002,1581,2939,2418,3506,2679,1805,1706,944,712,4732,487,1664,1946,2252,1508,631,449,567,263,6219,1237,1769,1517,3137,1853,1213,974,1124,824,3235,355,1246,789,1483,1407,549,224,259,210
ACSSF,2019m1,nc,000,0018,0000037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498,724,554,587,774,749,812,575,654,508,3764,1175,1206,938,1405,1359,1059,848,709,837,3309,1044,993,645,815,1313,308,442,308,203,1014,216,183,497,396,204,106,450,407,547,1639,536,297,246,1063,266,528,408,276,150,488,216,216,216,396,356,216,216,216,216
ACSSF,2019m1,nc,000,0018,0000038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669,669,0,993,1445,993,757,593,322,303,3630,919,1333,1084,1695,1137,904,837,388,358,2381,531,1008,222,1112,401,859,412,216,247,2289,410,997,796,563,551,660,494,100,117,1297,269,521,358,514,86,89,21,143,216,311,216,216,216,250,216,216,184,216,216
ACSSF,2019m1,nc,000,0018,0000039,964,806,602,723,1236,1210,1150,1934,1738,900,1164,1599,1591,1626,1606,126,5121,1085,1960,1035,1938,1417,1270,1892,2061,1186,1304,1655,1704,1609,1482,728,3502,624,1220,407,1300,1291,360,889,830,523,488,728,378,434,193,604,3305,432,1184,974,1468,537,566,465,345,233,246,650,372,174,683,272,2506,486,667,454,349,378,182,343,747,763,507,229,603,118,169,327,162,108,68,216,89,216,216,216,216,216,216,216,216,74,216,216,964,806,602,1278,1889,1328,1369,250,251,126,5121,1085,1960,2227,2135,1995,1706,1389,799,728,3502,624,1220,1316,1411,1228,682,842,521,604,3305,432,1184,1850,780,578,352,695,693,272,2506,486,667,643,424,922,1033,638,197,327,162,108,68,89,216,216,216,216,74,216
ACSSF,2019m1,nc,000,0018,0000040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,893,1056,718,1705,2300,1569,1481,550,474,593,7147,1753,2612,2669,3564,1884,1592,826,684,658,5769,1689,1647,2160,2774,775,1258,459,296,297,2050,667,6,805,1107,364,247,295,76,79,4536,384,2144,2005,1574,1036,684,145,211,285,875,132,356,402,343,263,216,216,216,216
ACSSF,2019m1,nc,000,0018,0000041,362,870,837,2202,2328,1043,974,1524,1323,1124,1177,1330,1245,1010,997,508,4103,787,1905,1019,1818,941,986,1373,1185,996,1269,1369,1216,1026,998,633,3171,190,1742,355,1240,1022,442,466,285,427,205,270,290,155,363,136,2668,570,861,1455,1185,864,490,741,554,246,77,61,145,214,353,312,1919,114,337,310,736,545,553,307,216,557,477,157,349,192,70,156,1060,181,243,358,456,506,382,196,174,216,216,216,216,216,133,216,362,870,837,1044,1554,1194,1200,643,783,508,4103,787,1905,1805,1489,1340,1323,738,1057,633,3171,190,1742,1204,1138,576,462,393,400,136,2668,570,861,1392,1006,956,257,162,441,312,1919,114,337,740,948,307,772,384,209,156,1060,181,243,663,658,260,216,216,133,216
ACSSF,2019m1,nc,000,0018,0000042,841,1022,657,1279,1232,510,1111,1641,1724,964,521,1240,1183,994,979,258,4781,1285,1837,755,2562,1478,1456,1874,1658,1155,817,1127,1198,1012,1013,663,3405,680,1227,695,1671,992,464,1029,682,541,680,511,186,345,40,553,3966,754,1233,1278,1464,1160,856,332,653,477,131,379,262,283,322,216,2241,638,85,551,574,693,366,182,922,214,287,367,216,252,86,286,753,216,171,216,655,216,216,216,216,131,216,216,216,216,188,216,841,1022,657,471,1255,801,1029,774,375,258,4781,1285,1837,2550,2239,2083,1390,741,654,663,3405,680,1227,1720,1040,1497,865,550,351,553,3966,754,1233,1839,1463,717,528,479,545,216,2241,638,85,732,905,959,372,367,299,286,753,216,171,655,216,216,131,216,188,216
ACSSF,2019m1,nc,000,0018,0000043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531,637,400,801,1167,959,814,796,830,785,3899,1021,1258,1049,1460,1162,1102,819,883,973,4052,871,1429,1103,1230,470,927,380,247,526,1906,228,921,568,549,555,275,275,341,290,546,216,51,285,57,216,247,276,109,23,124,216,216,216,216,216,124,216,216,216
ACSSF,2019m1,nc,000,0018,0000044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467,467,124,418,494,345,328,266,242,131,1765,581,744,818,625,574,607,383,364,180,1541,381,490,394,309,412,436,274,214,130,1058,58,472,544,236,214,152,219,201,216,493,154,141,71,123,83,103,233,216,12,265,216,142,78,207,216,216,216,216,216
ACSSF,2019m1,nc,000,0018,0000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0018,0000046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,929,929,86,865,1139,926,906,343,651,540,3925,1129,1093,1223,1527,1152,1193,868,597,663,2555,550,625,700,1140,652,616,654,231,232,2760,571,960,557,1148,498,410,332,206,145,1091,150,428,276,223,122,316,145,94,261,496,216,190,68,216,216,179,69,295,216
ACSSF,2019m1,nc,000,0018,0000047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0018,0000048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0018,0000049,633,847,361,891,1057,762,673,2119,1896,775,513,1341,1375,1192,1200,416,5704,1054,2362,804,1107,1001,978,1806,2084,1069,696,1444,1305,1303,1229,641,3568,350,1787,372,679,814,550,662,436,659,550,297,835,235,370,155,3812,620,1377,690,486,478,512,777,853,683,396,938,110,594,398,218,2306,419,813,283,351,296,248,421,700,498,142,138,136,190,280,402,258,216,80,216,216,216,216,216,216,70,216,216,216,82,216,213,633,847,361,952,1026,995,880,594,511,416,5704,1054,2362,1240,1396,1747,1333,1106,1086,641,3568,350,1787,782,1005,829,888,874,480,155,3812,620,1377,828,801,1153,873,948,885,218,2306,419,813,438,405,767,543,202,355,402,258,216,80,216,216,216,70,216,82,213
ACSSF,2019m1,nc,000,0018,0000050,2099,2115,171,832,896,233,220,4387,4432,268,484,3445,3427,2363,2334,385,10903,2835,4014,1959,3217,2841,2248,4732,4140,1912,1243,3598,3160,2480,2347,1328,9527,2113,3225,1231,2726,2665,2081,2159,2162,1492,959,1356,1133,1015,679,680,5976,1088,1200,1477,2409,1765,1237,599,787,752,318,333,348,563,265,603,5930,960,1500,868,1246,1317,1261,1757,1293,911,796,675,1041,632,574,679,3077,657,1350,336,702,482,661,1113,298,293,296,216,185,108,216,216,2099,2115,171,278,324,631,496,533,476,385,10903,2835,4014,3907,3777,3733,2433,2333,1791,1328,9527,2113,3225,3259,3633,2862,1997,1873,1264,680,5976,1088,1200,3089,2205,1094,852,519,640,603,5930,960,1500,1544,1830,2268,1182,1367,923,679,3077,657,1350,795,873,1168,413,185,108,216
ACSSF,2019m1,nc,000,0018,0000051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,945,950,179,916,1361,1310,972,339,380,232,3672,1117,1162,1203,1741,1420,1236,1304,562,256,3097,667,726,710,1104,770,613,1208,113,103,1826,351,813,421,753,679,189,307,216,71,1643,799,563,462,479,318,309,253,302,216,281,216,46,230,216,164,171,63,216,216
ACSSF,2019m1,nc,000,0018,0000052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0018,0000053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0018,0000054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411,1134,1922,1545,2348,1719,2221,1621,1515,1335,3039,1098,1923,1294,2213,1762,2088,1522,1463,1291,2216,45,719,497,850,1070,855,462,115,401,1889,152,248,643,319,1060,693,111,46,85,1389,228,227,402,778,527,174,355,245,138,1207,216,175,176,105,245,1136,216,216,216
ACSSF,2019m1,nc,000,0018,0000055,1295,1490,2632,1012,1583,2045,1969,2413,1741,2214,1713,1488,1290,1260,1089,1263,4506,1184,2326,1010,1258,1607,1798,2008,1690,2132,1575,1368,1233,1212,1078,1209,3055,850,1224,134,489,776,858,788,489,703,354,277,86,216,115,229,1559,216,581,93,193,983,638,329,216,141,120,216,216,216,148,261,2872,395,913,216,353,596,381,1273,514,767,306,476,552,157,115,435,2148,449,400,57,148,154,447,1107,100,142,92,216,216,108,216,216,1295,1490,2632,1998,2802,2685,2843,2025,1527,1263,4506,1184,2326,1706,2534,2524,2706,1949,1485,1209,3055,850,1224,505,1194,966,902,289,115,229,1559,216,581,211,1163,329,186,216,148,261,2872,395,913,353,726,1376,844,768,201,435,2148,449,400,160,473,1115,170,216,108,216
ACSSF,2019m1,nc,000,0018,0000056,2466,2993,3358,1765,2254,2455,1959,4503,4420,2000,2143,2862,2859,1908,2130,1831,11586,2906,5146,1820,2468,3568,3251,4041,4544,2607,2296,2793,2975,1952,2043,1899,7795,1540,2403,791,1861,2263,2652,1599,1830,1308,934,1228,791,586,313,567,4213,498,1657,1048,1394,1470,956,381,1175,302,411,246,315,306,216,98,6030,1134,1754,591,1348,2784,1127,1584,583,866,753,260,662,638,498,721,3084,355,1242,342,609,749,986,974,660,302,299,175,161,148,216,123,2466,2993,3358,2589,3222,2616,2731,2537,2139,1831,11586,2906,5146,2912,5095,3967,3212,2851,2115,1899,7795,1540,2403,2132,3280,2601,1604,1485,650,567,4213,498,1657,1802,2024,1450,505,420,306,98,6030,1134,1754,1501,3118,1784,1188,749,1006,721,3084,355,1242,661,1404,1407,477,224,148,123
ACSSF,2019m1,nc,000,0018,0000057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0018,0000058,963,1198,1848,1619,1846,1342,1021,2948,2738,1295,1140,1790,1815,1548,1447,1138,7005,1534,2918,1363,2344,1910,2063,2511,2702,1563,1550,1696,1924,1605,1458,1174,6020,687,2182,911,1853,1652,1138,1249,796,471,1393,933,484,358,341,608,2235,104,283,259,828,956,938,586,129,602,432,422,338,133,216,489,2471,436,1234,367,779,891,648,381,860,300,216,248,432,216,131,367,2039,397,539,420,1167,265,280,365,163,216,213,216,216,216,216,216,963,1198,1848,767,1394,1726,1574,1805,1740,1138,7005,1534,2918,2536,2758,2186,2096,1981,1800,1174,6020,687,2182,1883,2137,1446,1539,1092,513,608,2235,104,283,910,1210,609,748,680,133,489,2471,436,1234,880,1253,962,300,503,131,367,2039,397,539,1409,405,405,213,216,216,216
ACSSF,2019m1,nc,000,0018,0000059,909,1407,2197,1025,1498,1665,1214,1559,1309,1053,1053,1190,1238,1098,885,1068,4364,1496,2283,944,1462,1687,1334,1475,1169,1035,976,1212,1204,1033,871,1090,3375,790,1493,452,1201,931,659,731,494,322,564,337,399,340,209,223,2143,269,795,345,416,320,511,231,521,167,319,91,63,209,53,325,3149,550,1007,645,1314,1074,751,485,413,328,70,175,155,510,227,146,1512,661,216,216,558,616,196,210,150,228,235,216,216,216,216,216,909,1407,2197,1748,1942,1595,1437,1526,1417,1068,4364,1496,2283,1710,2221,1644,1271,1495,1374,1090,3375,790,1493,1387,1021,817,631,526,421,223,2143,269,795,494,623,575,381,110,216,325,3149,550,1007,1397,1400,642,335,242,615,146,1512,661,216,558,635,254,318,216,216,216
ACSSF,2019m1,nc,000,0018,0000060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513,821,1627,1044,1396,1756,1443,1313,1258,770,3119,917,1696,1211,1363,1836,1450,1275,1217,730,2348,731,576,611,896,531,426,461,226,166,1251,102,421,531,391,408,193,369,78,128,1640,314,354,362,506,210,308,151,104,131,216,216,216,216,216,216,216,216,216,216
ACSSF,2019m1,nc,000,0018,0000061,1178,1988,2470,1634,2140,2438,2022,1914,2158,1593,1906,2397,2028,1878,1599,1854,6320,2039,2884,1914,2254,2401,2179,1906,2110,1722,1875,2339,1994,1799,1509,1862,5829,1023,2392,514,1446,1327,1115,723,1264,1076,830,216,602,624,298,338,1783,216,579,885,903,478,485,248,211,211,169,283,136,120,121,102,1938,198,385,631,657,1211,550,363,279,572,216,90,479,134,302,101,938,128,180,216,416,196,388,186,150,90,58,367,216,228,216,216,1178,1988,2470,2232,3016,1883,2247,2569,2399,1854,6320,2039,2884,2991,3249,2263,2211,2437,2222,1862,5829,1023,2392,1480,1779,1530,1383,644,673,338,1783,216,579,1272,691,295,273,315,166,102,1938,198,385,892,1246,385,572,476,315,101,938,128,180,416,448,240,104,367,228,216
ACSSF,2019m1,nc,000,0018,0000062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559,1016,1781,2008,1551,1367,1223,1478,1107,1006,3960,1089,1858,2444,1940,1673,1134,1523,1098,1034,2216,517,381,1673,909,705,849,371,345,285,3228,754,554,1893,1180,624,425,151,54,216,2048,618,85,548,881,959,366,284,188,216,747,216,171,655,216,216,216,216,188,216
ACSSF,2019m1,nc,000,0018,0000063,1485,1385,2055,1120,1682,1741,1915,1457,1256,1495,1478,1444,1164,1225,1045,1337,4336,1344,2267,815,1400,1481,1659,1457,1309,1332,1503,1464,1126,1113,1039,1306,3580,863,1384,457,363,1162,611,164,471,469,269,196,143,280,161,436,1570,337,538,344,416,692,61,150,216,216,116,154,79,98,216,253,1115,101,308,448,568,203,216,232,40,186,348,183,99,145,187,203,802,216,502,281,258,216,63,70,77,216,84,119,88,216,216,216,1485,1385,2055,2147,2571,1723,1923,1871,1696,1337,4336,1344,2267,1768,2253,1852,1814,1889,1589,1306,3580,863,1384,565,1259,520,547,250,330,436,1570,337,538,561,695,262,116,174,98,253,1115,101,308,677,203,244,403,207,243,203,802,216,502,528,63,104,84,146,216,216
ACSSF,2019m1,nc,000,0018,0000064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775,1035,1863,2821,2494,1493,1610,871,1151,948,4229,809,1969,1974,2432,1313,1090,841,1165,939,2501,532,868,1778,698,657,977,135,216,88,787,215,216,396,527,216,216,143,76,79,4327,384,2127,1892,1401,963,656,53,70,216,559,132,216,324,343,216,216,216,216,216
ACSSF,2019m1,nc,000,0018,0000065,1651,2706,4044,2014,3348,3045,3297,3584,3851,3083,2736,3206,2435,2325,2005,1949,9203,2807,4762,1574,3036,3153,3008,3336,3969,2967,2741,3180,2117,2397,2010,1888,7686,955,3150,1151,2248,2337,1656,1363,1378,933,744,1044,1048,832,336,329,3810,792,724,1404,1335,1238,953,633,394,428,164,145,149,116,249,488,3358,509,932,507,943,934,1014,861,599,266,552,318,612,492,358,391,1543,362,1017,307,680,459,168,216,155,216,141,216,185,216,216,216,1651,2706,4044,3878,4471,4233,3975,3316,2886,1949,9203,2807,4762,3566,4510,4257,3898,3337,3066,1888,7686,955,3150,2835,3146,1782,1348,1481,1010,329,3810,792,724,1996,1597,792,459,207,266,488,3358,509,932,1074,1378,1035,658,736,691,391,1543,362,1017,747,581,155,141,185,216,216
ACSSF,2019m1,nc,000,0018,0000066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852,1119,1772,2250,2663,1636,1908,1530,1536,1098,3685,1120,2070,2201,2401,1439,1904,1652,1457,1094,2549,357,501,1293,1042,768,506,810,276,421,2772,174,960,1816,460,538,234,664,689,238,1125,100,207,534,400,303,337,359,99,167,89,216,216,89,216,216,216,216,216,216
ACSSF,2019m1,nc,000,0018,0000067,1129,1666,2361,1926,1780,1519,1194,2210,2154,1467,1663,1772,1681,1297,1296,1504,5383,1895,3276,1501,1785,1873,1351,2045,2127,1615,1646,1718,1525,1306,1216,1441,4532,1336,1941,884,974,1153,640,945,482,741,402,433,464,302,154,292,2243,584,513,403,529,373,325,385,94,201,478,187,286,72,266,439,2434,123,666,612,544,462,588,623,553,81,348,490,121,27,69,332,737,216,110,238,105,167,216,250,216,216,120,148,307,216,216,582,1129,1666,2361,1558,1827,1677,1798,2101,1496,1504,5383,1895,3276,1911,2380,1904,2039,2062,1469,1441,4532,1336,1941,1374,1401,1070,840,576,360,292,2243,584,513,675,517,446,620,332,274,439,2434,123,666,793,792,806,362,500,74,332,737,216,110,261,167,250,120,339,216,582
ACSSF,2019m1,nc,000,0018,0000068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411,1134,1922,1545,2348,1719,2221,1621,1515,1335,3039,1098,1923,1294,2213,1762,2088,1522,1463,1291,2216,45,719,497,850,1070,855,462,115,401,1889,152,248,643,319,1060,693,111,46,85,1389,228,227,402,778,527,174,355,245,138,1207,216,175,176,105,245,1136,216,216,216
ACSSF,2019m1,nc,000,0018,0000069,2466,2993,3358,1765,2254,2455,1959,4503,4420,2000,2143,2862,2859,1908,2130,1831,11586,2906,5146,1820,2468,3568,3251,4041,4544,2607,2296,2793,2975,1952,2043,1899,7795,1540,2403,791,1861,2263,2652,1599,1830,1308,934,1228,791,586,313,567,4213,498,1657,1048,1394,1470,956,381,1175,302,411,246,315,306,216,98,6030,1134,1754,591,1348,2784,1127,1584,583,866,753,260,662,638,498,721,3084,355,1242,342,609,749,986,974,660,302,299,175,161,148,216,123,2466,2993,3358,2589,3222,2616,2731,2537,2139,1831,11586,2906,5146,2912,5095,3967,3212,2851,2115,1899,7795,1540,2403,2132,3280,2601,1604,1485,650,567,4213,498,1657,1802,2024,1450,505,420,306,98,6030,1134,1754,1501,3118,1784,1188,749,1006,721,3084,355,1242,661,1404,1407,477,224,148,123
ACSSF,2019m1,nc,000,0018,0000070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0018,0000071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513,821,1627,1044,1396,1756,1443,1313,1258,770,3119,917,1696,1211,1363,1836,1450,1275,1217,730,2348,731,576,611,896,531,426,461,226,166,1251,102,421,531,391,408,193,369,78,128,1640,314,354,362,506,210,308,151,104,131,216,216,216,216,216,216,216,216,216,216
ACSSF,2019m1,nc,000,0018,0000072,817,1171,1848,1619,1846,1283,935,2948,2738,1295,1140,1790,1815,1548,1447,1138,7041,1526,2918,1363,2344,1846,2030,2511,2702,1563,1550,1696,1924,1605,1458,1174,6020,687,2182,911,1853,1652,1138,1249,796,471,1393,933,484,358,341,608,2235,104,283,259,828,956,938,586,129,602,432,422,338,133,216,489,2471,436,1234,367,779,891,648,381,860,300,216,248,432,216,131,367,2039,397,539,420,1167,265,280,365,163,216,213,216,216,216,216,216,817,1171,1848,767,1354,1726,1574,1805,1740,1138,7041,1526,2918,2536,2730,2186,2096,1981,1800,1174,6020,687,2182,1883,2137,1446,1539,1092,513,608,2235,104,283,910,1210,609,748,680,133,489,2471,436,1234,880,1253,962,300,503,131,367,2039,397,539,1409,405,405,213,216,216,216
ACSSF,2019m1,nc,000,0018,0000073,909,1407,2197,1025,1498,1665,1214,1559,1309,1053,1053,1190,1238,1098,885,1068,4364,1496,2283,944,1462,1687,1334,1475,1169,1035,976,1212,1204,1033,871,1090,3375,790,1493,452,1201,931,659,731,494,322,564,337,399,340,209,223,2143,269,795,345,416,320,511,231,521,167,319,91,63,209,53,325,3149,550,1007,645,1314,1074,751,485,413,328,70,175,155,510,227,146,1512,661,216,216,558,616,196,210,150,228,235,216,216,216,216,216,909,1407,2197,1748,1942,1595,1437,1526,1417,1068,4364,1496,2283,1710,2221,1644,1271,1495,1374,1090,3375,790,1493,1387,1021,817,631,526,421,223,2143,269,795,494,623,575,381,110,216,325,3149,550,1007,1397,1400,642,335,242,615,146,1512,661,216,558,635,254,318,216,216,216
ACSSF,2019m1,nc,000,0018,0000074,1178,1988,2470,1634,2140,2438,2022,1914,2158,1593,1906,2397,2028,1878,1599,1854,6320,2039,2884,1914,2254,2401,2179,1906,2110,1722,1875,2339,1994,1799,1509,1862,5829,1023,2392,514,1446,1327,1115,723,1264,1076,830,216,602,624,298,338,1783,216,579,885,903,478,485,248,211,211,169,283,136,120,121,102,1938,198,385,631,657,1211,550,363,279,572,216,90,479,134,302,101,938,128,180,216,416,196,388,186,150,90,58,367,216,228,216,216,1178,1988,2470,2232,3016,1883,2247,2569,2399,1854,6320,2039,2884,2991,3249,2263,2211,2437,2222,1862,5829,1023,2392,1480,1779,1530,1383,644,673,338,1783,216,579,1272,691,295,273,315,166,102,1938,198,385,892,1246,385,572,476,315,101,938,128,180,416,448,240,104,367,228,216
ACSSF,2019m1,nc,000,0018,0000075,551,1394,2033,1085,1603,1685,1885,1380,1230,1435,1439,1427,1131,1218,1045,1360,3976,1283,2182,783,1239,1428,1662,1405,1284,1264,1468,1457,1093,1100,1039,1299,3594,863,1384,457,363,1162,598,164,471,469,269,196,143,280,161,423,1530,246,538,344,416,692,61,33,216,216,116,154,79,98,216,235,1115,101,308,448,568,203,216,232,40,186,348,183,99,145,187,203,802,216,502,281,258,216,63,70,77,216,84,119,88,216,216,216,551,1394,2033,2092,2513,1622,1871,1812,1687,1360,3976,1283,2182,1631,2221,1818,1749,1837,1575,1299,3594,863,1384,565,1259,520,547,250,330,423,1530,246,538,561,695,218,116,174,98,235,1115,101,308,677,203,244,403,207,243,203,802,216,502,528,63,104,84,146,216,216
