ACSSF,2019e1,nc,000,0181,0000193,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000194,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000195,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000196,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000197,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000198,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000199,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000200,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000201,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000202,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000203,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000204,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000205,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000206,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000207,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000208,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000209,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000210,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000211,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000212,,,,,,,,,,,,,,,,
