ACSSF,2019e1,nc,000,0172,0000101,63782,49929,47737,42199,40067,4858,5538,2192,1094,784,310,1098,13853,12203,8312,5294,1650,63782,37152,20207,18093,14917,1954,0,155,2114,16945,15554,12651,1994,385,445,1391,13679,6391,4702,3184,782,141,491,1689,7288,6156,3368,1402,56,1258,1132,12951,4143,3097,1368,566,838,785,1046,8808,7894,3240,1550,1801,2396,914,63782,37152,20207,17701,2506,16945,14936,2009,13679,6391,3927,2464,7288,5270,2018,12951,4143,2074,2069,8808,5255,3553,63782,37152,20207,1743,18464,16945,1427,15518,13679,6391,962,5429,7288,1304,5984,12951,4143,1538,2605,8808,3488,5320,110166,14497,12882,6185,10519,1615,21293,18997,13418,10510,2296,22957,19884,16645,6815,3073,21873,20891,18568,5194,982,29546,27353,24829,6674,2193,63782,37152,33647,27568,3948,385,600,3505,13679,10858,6552,2184,197,1749,2821,12951,10991,4608,2116,2639,3181,1960,63782,37152,32637,4515,13679,9197,4482,12951,7329,5622,63782,37152,3170,33982,13679,2266,11413,12951,5026,7925
ACSSF,2019e1,nc,000,0172,0000102,54368,40656,38500,33148,31165,2611,5352,2156,1149,792,412,1007,13712,11067,6786,5128,2645,54368,26751,13727,11415,9445,2103,31,257,2312,13024,12154,10653,1500,0,212,870,14517,5410,4011,2086,1133,111,418,1399,9107,7656,3407,2866,6,1442,1451,13100,6125,4933,1156,902,892,2139,1192,6975,5195,1754,1896,923,1559,1780,54368,26751,13727,11302,2425,13024,12007,1017,14517,5410,3273,2137,9107,6287,2820,13100,6125,2213,3912,6975,3661,3314,54368,26751,13727,343,13384,13024,372,12652,14517,5410,845,4565,9107,1526,7581,13100,6125,2937,3188,6975,2128,4847,96553,17683,14917,7180,11646,2766,26426,23403,14432,13979,3023,19850,17580,13741,9112,2270,10815,9706,8879,2178,1109,21779,21108,19388,5088,671,54368,26751,23569,20098,3603,31,469,3182,14517,11667,5493,3999,117,1860,2850,13100,10128,2910,2798,1815,3698,2972,54368,26751,23309,3442,14517,9560,4957,13100,5874,7226,54368,26751,715,26036,14517,2371,12146,13100,5065,8035
ACSSF,2019e1,nc,000,0172,0000103,82548,61742,56154,49412,44745,6817,6742,5588,3452,1870,1582,2136,20806,17701,8218,12080,3105,82548,41964,22133,18946,15955,3008,364,1065,3187,19831,17895,14874,1204,334,1701,1936,19958,9562,7678,4202,1638,313,2245,1884,10396,8314,6226,1520,406,1058,2082,20626,7752,6703,1575,608,2881,3694,1049,12874,11029,3368,2568,2799,5576,1845,82548,41964,22133,18322,3811,19831,15821,4010,19958,9562,5278,4284,10396,7393,3003,20626,7752,2301,5451,12874,5718,7156,82548,41964,22133,1616,20517,19831,2515,17316,19958,9562,2713,6849,10396,1367,9029,20626,7752,5288,2464,12874,6980,5894,143035,30470,27367,8461,22917,3103,35321,30537,17085,18202,4784,30442,27311,19151,12925,3131,20354,19493,15074,8588,861,26448,25006,23735,5454,1442,82548,41964,36841,30829,4212,698,2766,5123,19958,15992,10428,3158,719,3303,3966,20626,17732,4943,3176,5680,9270,2894,82548,41964,34143,7821,19958,12671,7287,20626,8019,12607,82548,41964,4131,37833,19958,4080,15878,20626,12268,8358
ACSSF,2019e1,nc,000,0172,0000104,55274,42058,38607,30293,28223,3198,8314,3451,1617,845,836,1834,13216,8964,4829,5973,4252,55274,29655,14714,12101,10867,1084,0,178,2613,14941,11834,10697,1304,91,294,3107,11065,4586,2461,1505,443,81,483,2125,6479,5023,2672,562,171,2062,1456,14554,6780,3900,660,575,1717,2170,2880,7774,5555,1613,1791,1386,2303,2219,55274,29655,14714,12040,2674,14941,11669,3272,11065,4586,1990,2596,6479,3234,3245,14554,6780,1521,5259,7774,3443,4331,55274,29655,14714,357,14357,14941,385,14556,11065,4586,750,3836,6479,2186,4293,14554,6780,3186,3594,7774,3143,4631,97778,25173,20598,6051,18419,4575,20187,15059,7870,10082,5128,15958,13446,10612,6796,2512,11719,10333,9506,2356,1386,24741,22528,21427,4172,2213,55274,29655,23935,21564,2388,91,472,5720,11065,7484,4177,1005,252,2545,3581,14554,9455,2273,2366,3103,4473,5099,55274,29655,23709,5946,11065,5224,5841,14554,4964,9590,55274,29655,742,28913,11065,2936,8129,14554,6329,8225
ACSSF,2019e1,nc,000,0172,0000105,122821,96029,92637,76481,72983,5300,16156,3392,1712,1542,170,1680,26792,22394,13543,11581,4398,122821,71103,40334,32281,28550,3860,83,419,8053,30769,26496,24854,1279,0,525,4273,26412,9787,7120,5524,1045,414,288,2667,16625,13426,9795,1880,54,1795,3199,25306,10613,8896,4051,666,2938,3585,1717,14693,12368,6346,1138,2656,3521,2325,122821,71103,40334,31740,8594,30769,26011,4758,26412,9787,6498,3289,16625,11305,5320,25306,10613,4896,5717,14693,7618,7075,122821,71103,40334,1816,38518,30769,669,30100,26412,9787,922,8865,16625,2213,14412,25306,10613,5712,4901,14693,5719,8974,207413,29879,24930,6935,22457,4949,40892,32335,20238,17361,8557,31699,26709,20849,9742,4990,25992,25013,21471,6149,979,78951,72360,66136,10559,6591,122821,71103,58777,53404,5139,83,944,12326,26412,20546,15319,2925,468,2083,5866,25306,21264,10397,1804,5594,7106,4042,122821,71103,57751,13352,26412,17803,8609,25306,12514,12792,122821,71103,2485,68618,26412,3135,23277,25306,11431,13875
ACSSF,2019e1,nc,000,0172,0000106,101852,80180,76639,66486,64238,3591,10153,3541,2667,1572,1171,874,21672,19309,13576,6126,2363,101852,53482,29879,25386,22243,2830,159,616,4493,23603,21938,19560,2808,0,433,1665,27913,13614,10293,7887,2256,69,445,3321,14299,12470,7755,3099,271,1940,1829,20457,9494,8854,4382,824,1771,3299,640,10963,9521,4980,1829,845,2231,1442,101852,53482,29879,24878,5001,23603,21653,1950,27913,13614,9949,3665,14299,10775,3524,20457,9494,5218,4276,10963,6913,4050,101852,53482,29879,1169,28710,23603,454,23149,27913,13614,479,13135,14299,2073,12226,20457,9494,3805,5689,10963,2908,8055,136796,23141,20708,11434,10714,2433,31891,26766,14058,14524,5125,23541,19180,15422,5377,4361,12064,10476,9239,2568,1588,46159,44842,42432,5922,1317,101852,53482,47324,41803,5638,159,1049,6158,27913,22763,15642,5355,340,2385,5150,20457,18375,9362,2653,2616,5530,2082,101852,53482,46531,6951,27913,20724,7189,20457,12131,8326,101852,53482,1623,51859,27913,2552,25361,20457,6713,13744
ACSSF,2019e1,nc,000,0172,0000107,84031,70662,68624,60495,58479,2991,8129,2038,1026,605,421,1012,13369,10956,7815,3713,2413,84031,53466,29321,25545,23075,1990,287,89,3776,24145,22725,21439,895,0,321,1420,18023,7055,5282,3717,887,530,633,1773,10968,8903,6252,1957,182,802,2065,12542,3038,2716,811,970,822,960,322,9504,7306,3957,1151,887,1883,2198,84031,53466,29321,25101,4220,24145,22345,1800,18023,7055,4474,2581,10968,8170,2798,12542,3038,1747,1291,9504,5062,4442,84031,53466,29321,1077,28244,24145,415,23730,18023,7055,1001,6054,10968,847,10121,12542,3038,1412,1626,9504,2373,7131,136903,12360,9471,3782,7416,2889,30913,24890,15358,12334,6023,22957,18968,15840,6332,3989,17516,16570,14724,4041,946,53157,51858,48495,8657,1299,84031,53466,48270,44514,2885,287,410,5196,18023,14185,9969,2844,712,1435,3838,12542,10022,4768,2121,1709,2843,2520,84031,53466,47446,6020,18023,12644,5379,12542,6809,5733,84031,53466,1492,51974,18023,1848,16175,12542,3785,8757
ACSSF,2019e1,nc,000,0172,0000108,80169,67198,63592,55336,54649,1663,8256,3606,3256,3034,283,350,12971,10935,9807,2071,2036,80169,49761,29397,25860,22970,2788,0,262,3537,20364,18039,16498,1617,0,73,2325,18553,6262,5021,3762,730,154,230,1241,12291,10631,7746,2941,115,523,1660,11855,2369,1443,883,320,0,240,926,9486,8533,5174,2234,952,1279,953,80169,49761,29397,25643,3754,20364,17966,2398,18553,6262,4791,1471,12291,10391,1900,11855,2369,1203,1166,9486,7496,1990,80169,49761,29397,1041,28356,20364,73,20291,18553,6262,230,6032,12291,601,11690,11855,2369,240,2129,9486,1832,7654,129622,7822,5775,3411,4226,2047,18207,13874,8068,8093,4333,13002,11430,10451,2218,1572,16947,16281,15349,3814,666,73644,69950,66557,7417,3694,80169,49761,43899,39468,4405,0,335,5862,18553,15652,11508,3671,269,753,2901,11855,9976,6057,2554,952,1519,1879,80169,49761,43609,6152,18553,15182,3371,11855,8699,3156,80169,49761,1114,48647,18553,831,17722,11855,2072,9783
ACSSF,2019e1,nc,000,0172,0000109,91788,73727,70631,62106,58701,5291,8525,3096,2099,913,1399,997,18061,15510,9546,9143,2551,91788,52966,28700,25294,22465,2467,222,503,3406,24266,22247,19031,3420,0,1002,2019,21762,8423,6075,3862,983,121,1332,2348,13339,11125,7719,2403,509,2082,2214,17060,5566,4900,1824,1612,772,1438,666,11494,10074,4364,1055,922,6132,1420,91788,52966,28700,24768,3932,24266,21590,2676,21762,8423,4743,3680,13339,9746,3593,17060,5566,3363,2203,11494,4950,6544,91788,52966,28700,1127,27573,24266,1353,22913,21762,8423,1644,6779,13339,2371,10968,17060,5566,2509,3057,11494,6829,4665,144561,12288,10756,4319,8727,1532,28990,24467,14506,13849,4523,27311,22742,16197,9831,4569,31012,29267,21165,10667,1745,44960,41665,39419,6544,3295,91788,52966,47541,41496,5887,222,1505,5425,21762,17200,11581,3386,630,3414,4562,17060,14974,6188,2667,1694,7570,2086,91788,52966,46358,6608,21762,14489,7273,17060,8313,8747,91788,52966,2480,50486,21762,4015,17747,17060,9338,7722
ACSSF,2019e1,nc,000,0172,0000110,79280,68859,67197,59249,56980,3681,7948,1662,1108,798,310,554,10421,8839,6315,3161,1582,79280,51623,29414,25456,21916,3466,333,430,3958,22209,20074,17968,1717,0,426,2135,18545,5287,3869,3060,682,0,316,1418,13258,12254,8331,2445,0,1662,1004,9112,2438,2268,1080,250,512,563,170,6674,5275,2454,1464,677,1335,1399,79280,51623,29414,25114,4300,22209,19450,2759,18545,5287,3598,1689,13258,10636,2622,9112,2438,1420,1018,6674,3875,2799,79280,51623,29414,1510,27904,22209,837,21372,18545,5287,316,4971,13258,1662,11596,9112,2438,1014,1424,6674,1813,4861,129481,8483,7160,3749,4486,1323,16633,13080,9013,6660,3553,21614,18936,12387,9168,2678,17666,15709,14458,3069,1957,65085,63287,58038,9288,1798,79280,51623,45530,39884,5183,333,856,6093,18545,16123,11391,3127,0,1978,2422,9112,7543,3534,1714,1189,1898,1569,79280,51623,44564,7059,18545,14234,4311,9112,5295,3817,79280,51623,2347,49276,18545,1978,16567,9112,2827,6285
ACSSF,2019e1,nc,000,0172,0000111,83356,68658,66839,62662,61903,1327,4177,1819,1819,1536,283,0,14698,13271,12100,2130,1427,83356,52069,31703,30388,27631,3510,96,102,1315,20366,19818,18165,1372,52,538,548,18870,6860,5873,4756,1292,0,155,987,12010,10357,8471,1868,40,613,1653,12417,2870,2472,1083,346,176,657,398,9547,8844,6805,1778,809,492,703,83356,52069,31703,30245,1458,20366,19352,1014,18870,6860,5784,1076,12010,10013,1997,12417,2870,1858,1012,9547,8287,1260,83356,52069,31703,423,31280,20366,538,19828,18870,6860,265,6595,12010,653,11357,12417,2870,657,2213,9547,1204,8343,131532,6569,5228,2798,3125,1341,11641,10992,9404,4510,649,10743,10208,8320,3296,535,13284,12773,12105,2296,511,89295,85797,82761,7501,3498,83356,52069,50206,45796,4882,148,640,1863,18870,16230,13227,3160,40,768,2640,12417,11316,7888,2124,985,1149,1101,83356,52069,49597,2472,18870,15797,3073,12417,10145,2272,83356,52069,961,51108,18870,918,17952,12417,1861,10556
ACSSF,2019e1,nc,000,0172,0000112,86546,72623,70658,63852,62878,1948,6806,1965,1453,1267,250,512,13923,12460,10826,2233,1463,86546,55019,33001,28909,26202,2808,0,422,4092,22018,20920,19445,1749,0,276,1098,19712,8086,7012,5034,1768,46,414,1074,11626,10472,8069,2059,128,479,1154,11815,2993,2617,1255,704,492,533,376,8822,7835,5229,1475,589,1051,987,86546,55019,33001,28689,4312,22018,20745,1273,19712,8086,6774,1312,11626,10021,1605,11815,2993,1959,1034,8822,6783,2039,86546,55019,33001,963,32038,22018,326,21692,19712,8086,414,7672,11626,558,11068,11815,2993,749,2244,8822,1421,7401,136286,7600,6962,3418,5142,638,16615,12629,8321,6384,3986,19148,17576,15278,5276,1572,18270,17348,16230,2978,922,74653,71894,68354,9177,2759,86546,55019,49829,45647,4557,0,698,5190,19712,17484,13103,3827,174,893,2228,11815,10452,6484,2179,1081,1584,1363,86546,55019,49434,5585,19712,16795,2917,11815,8742,3073,86546,55019,1289,53730,19712,972,18740,11815,2170,9645
ACSSF,2019e1,nc,000,0172,0000113,85007,71061,68848,64241,62837,3088,4607,2213,1606,1606,50,607,13946,12334,10421,2222,1612,85007,52049,30561,28195,26831,1756,199,386,2366,21488,20634,18950,1656,40,773,854,19957,7462,6570,5335,1430,0,231,892,12495,11475,9532,1668,0,974,1020,13001,3905,3169,1677,567,349,905,736,9096,8138,5870,1223,278,902,958,85007,52049,30561,27991,2570,21488,20083,1405,19957,7462,6339,1123,12495,11057,1438,13001,3905,2281,1624,9096,7113,1983,85007,52049,30561,956,29605,21488,885,20603,19957,7462,273,7189,12495,974,11521,13001,3905,1234,2671,9096,1038,8058,144246,6906,5528,2858,3176,1378,9766,9036,6475,4882,730,15410,12550,10280,4079,2860,17687,15169,13655,4952,2518,94477,92262,89096,6944,2215,85007,52049,48829,45781,3412,239,1159,3220,19957,18045,14867,3098,0,1205,1912,13001,11307,7547,1790,627,1807,1694,85007,52049,48074,3975,19957,17396,2561,13001,9394,3607,85007,52049,1841,50208,19957,1247,18710,13001,2272,10729
ACSSF,2019e1,nc,000,0172,0000114,120691,96442,93877,82190,79005,5040,11687,2565,1938,1516,422,627,24249,21287,17146,5945,2962,120691,70398,34998,31239,28861,2513,143,490,3759,35400,31021,28981,1798,0,518,4379,29145,14848,11610,8575,2296,539,401,3238,14297,13431,9169,2853,166,1965,866,21148,7636,6529,3793,1815,1058,865,1107,13512,11585,6462,2266,1457,1878,1927,120691,70398,34998,30808,4190,35400,30503,4897,29145,14848,10625,4223,14297,11550,2747,21148,7636,5622,2014,13512,8559,4953,120691,70398,34998,1506,33492,35400,691,34709,29145,14848,1857,12991,14297,2545,11752,21148,7636,1401,6235,13512,3407,10105,169039,20086,17389,8005,11528,2697,26994,21218,14854,8345,5776,24925,21917,19266,5073,3008,26682,24555,22670,5637,2127,70352,65629,60207,11120,4723,120691,70398,62260,57842,4311,143,1008,8138,29145,25041,17744,5149,705,2366,4104,21148,18114,10255,4081,2515,2743,3034,120691,70398,61311,9087,29145,22175,6970,21148,14181,6967,120691,70398,2197,68201,29145,4402,24743,21148,4808,16340
ACSSF,2019e1,nc,000,0172,0000115,83943,64275,61428,50286,47156,4093,11142,2847,1778,1369,462,1069,19668,12931,8069,6062,6737,83943,45553,23253,18163,16367,1877,79,274,5090,22300,19987,17429,1430,0,1535,2313,19956,7865,4959,3446,1065,221,144,2906,12091,10006,5708,2090,0,2368,2085,18434,7818,5609,2382,1417,1614,1831,2209,10616,6271,3658,586,1007,1758,4345,83943,45553,23253,17930,5323,22300,18621,3679,19956,7865,4617,3248,12091,7603,4488,18434,7818,3659,4159,10616,4164,6452,83943,45553,23253,559,22694,22300,1535,20765,19956,7865,602,7263,12091,2722,9369,18434,7818,2893,4925,10616,2306,8310,136359,20466,16992,4935,13242,3474,33189,26360,13558,17075,6829,21727,15859,12923,5180,5868,21407,18813,14617,6047,2594,39570,36866,34596,7794,2704,83943,45553,38150,33796,3307,79,1809,7403,19956,14965,9154,3155,221,2512,4991,18434,11880,6040,2003,2621,3589,6554,83943,45553,36551,9002,19956,12220,7736,18434,7823,10611,83943,45553,2094,43459,19956,3324,16632,18434,5199,13235
ACSSF,2019e1,nc,000,0172,0000116,93404,69087,67191,62666,61045,2542,4525,1896,1314,1052,401,582,24317,21739,19480,3847,2578,93404,43655,22992,21137,19008,1926,0,420,1855,20663,19683,17701,1933,13,379,980,30690,13310,12237,9600,2422,394,493,1073,17380,16405,11441,4241,279,895,975,19059,7217,5476,2795,1837,508,1337,1741,11842,10781,7517,1929,1051,1825,1061,93404,43655,22992,20807,2185,20663,19487,1176,30690,13310,11869,1441,17380,15449,1931,19059,7217,4665,2552,11842,9300,2542,93404,43655,22992,645,22347,20663,392,20271,30690,13310,819,12491,17380,1083,16297,19059,7217,1731,5486,11842,2120,9722,135794,15422,13644,8823,6242,1778,20759,19002,14806,7760,1757,20467,16681,13899,5501,3786,15801,15428,14642,3134,373,63345,62045,58536,11781,1300,93404,43655,40820,36709,3859,13,799,2835,30690,28642,21041,6663,673,1388,2048,19059,16257,10312,3766,1559,3162,2802,93404,43655,40294,3361,30690,27318,3372,19059,13965,5094,93404,43655,1037,42618,30690,1902,28788,19059,3851,15208
ACSSF,2019e1,nc,000,0172,0000117,74905,55447,54032,44167,42954,2837,9865,1415,848,605,243,567,19458,15195,9916,7360,4263,74905,42434,22805,17326,14874,2738,251,276,5479,19629,17986,16432,1770,90,721,1643,15401,6816,4856,3066,894,264,344,1960,8585,6608,5451,691,38,502,1977,17070,4975,3915,1522,886,854,1376,1060,12095,9519,3728,1895,3317,3501,2576,74905,42434,22805,16963,5842,19629,17896,1733,15401,6816,4385,2431,8585,6158,2427,17070,4975,2594,2381,12095,5479,6616,74905,42434,22805,1037,21768,19629,887,18742,15401,6816,577,6239,8585,540,8045,17070,4975,1612,3363,12095,5787,6308,134294,18606,16324,8759,12536,2282,30944,25214,14032,16793,5730,24319,20465,16130,7283,3854,16019,13952,12188,4747,2067,44406,42925,38934,10841,1481,74905,42434,35312,31306,4508,341,997,7122,15401,11464,8517,1585,302,846,3937,17070,13434,5250,2781,4171,4877,3636,74905,42434,34859,7575,15401,10543,4858,17070,8073,8997,74905,42434,1924,40510,15401,1117,14284,17070,7399,9671
ACSSF,2019e1,nc,000,0172,0000118,99087,77845,75165,65393,60428,6796,9772,2680,1560,832,728,1120,21242,16439,11721,6773,4803,99087,57254,30865,26275,21805,3441,44,1100,4590,26389,24376,20713,2524,45,1423,2013,22577,9272,6366,3931,1860,38,777,2906,13305,11485,7328,1659,364,2730,1820,19256,6634,5521,2535,838,1400,1876,1113,12622,9369,4145,2453,1993,2294,3253,99087,57254,30865,25073,5792,26389,22963,3426,22577,9272,5719,3553,13305,9087,4218,19256,6634,3479,3155,12622,6660,5962,99087,57254,30865,2113,28752,26389,1623,24766,22577,9272,1029,8243,13305,2878,10427,19256,6634,2890,3744,12622,3764,8858,165082,24431,20772,6867,17755,3659,33508,28528,16597,18709,4980,33634,30443,24118,10517,3191,28615,27261,24302,6018,1354,44894,41287,38007,6582,3607,99087,57254,50651,42518,5965,89,2523,6603,22577,17851,11259,3519,402,3507,4726,19256,14890,6680,3291,3393,4170,4366,99087,57254,48036,9218,22577,14806,7771,19256,10139,9117,99087,57254,3736,53518,22577,3907,18670,19256,6654,12602
ACSSF,2019e1,nc,000,0172,0000119,84753,63972,60865,52739,49326,4802,8126,3107,2309,1694,695,798,20781,17243,11112,7709,3538,84753,43303,21488,18752,16017,2538,186,444,2736,21815,19527,16628,1336,89,1453,2288,23708,10892,8499,5037,1440,373,1747,2393,12816,11259,7595,2732,308,1327,1557,17742,6307,5062,1943,1045,1186,1532,1245,11435,9192,4155,1595,1456,3218,2243,84753,43303,21488,18409,3079,21815,18075,3740,23708,10892,6788,4104,12816,10115,2701,17742,6307,3163,3144,11435,5582,5853,84753,43303,21488,1125,20363,21815,1772,20043,23708,10892,1913,8979,12816,1514,11302,17742,6307,2561,3746,11435,4321,7114,137992,24190,21491,8686,15201,2699,30481,25778,14955,14776,4703,21180,19033,15173,5616,2147,18547,16789,13975,4539,1758,43594,41616,36423,10537,1978,84753,43303,38279,32645,3874,275,1897,5024,23708,19758,12632,4172,681,3074,3950,17742,14254,6098,2640,2642,4750,3488,84753,43303,36484,6819,23708,16903,6805,17742,8745,8997,84753,43303,2897,40406,23708,3427,20281,17742,6882,10860
ACSSF,2019e1,nc,000,0172,0000120,76945,60591,56620,46422,40180,7333,10198,3971,3010,1754,1294,961,16354,14913,7703,8251,1441,76945,38300,18934,15573,12066,2522,441,1229,3361,19366,17083,14240,1703,0,1602,2283,24794,9944,6986,4019,1013,435,1475,2958,14850,12012,6392,2345,359,3118,2838,13851,4896,4637,1441,667,1725,2267,259,8955,8054,2536,833,1834,3716,901,76945,38300,18934,14344,4590,19366,15629,3737,24794,9944,5314,4630,14850,8753,6097,13851,4896,2065,2831,8955,3532,5423,76945,38300,18934,1823,17111,19366,1602,17764,24794,9944,2020,7924,14850,3464,11386,13851,4896,2922,1974,8955,5047,3908,109504,25905,23794,8436,17181,2111,27186,21778,13279,9835,5408,22463,18572,12039,8661,3891,13394,12933,11557,3577,461,20556,18398,14472,5050,2158,76945,38300,32656,26306,4225,441,2831,5644,24794,18998,10411,3358,794,4593,5796,13851,12691,3977,1500,3559,5983,1160,76945,38300,29973,8327,24794,14067,10727,13851,5597,8254,76945,38300,3425,34875,24794,5484,19310,13851,7969,5882
ACSSF,2019e1,nc,000,0172,0000121,78258,61324,58959,51980,49746,3834,6979,2365,1257,1114,143,1108,16934,15928,11714,5499,1006,78258,42839,24234,22456,20005,2418,163,618,1778,18605,16585,14555,1878,202,1135,2020,18340,7215,5628,3856,896,169,524,1587,11125,8731,6992,1962,15,421,2394,17079,7470,6850,2617,1759,1911,2223,620,9609,8915,5236,1911,967,1677,694,78258,42839,24234,21985,2249,18605,15712,2893,18340,7215,4806,2409,11125,8520,2605,17079,7470,4142,3328,9609,7409,2200,78258,42839,24234,1302,22932,18605,1258,17347,18340,7215,981,6234,11125,436,10689,17079,7470,3157,4313,9609,2342,7267,130919,13419,11223,5896,7369,2196,23001,19929,12118,10472,3072,18136,15724,13386,6007,2412,19029,18342,15650,6519,687,57334,55107,51809,8190,2227,78258,42839,39041,34560,4296,365,1753,3798,18340,14359,10848,2858,184,945,3981,17079,15765,7853,3670,2878,3900,1314,78258,42839,37697,5142,18340,13326,5014,17079,11551,5528,78258,42839,2560,40279,18340,1417,16923,17079,5499,11580
ACSSF,2019e1,nc,000,0172,0000122,82592,61624,59436,48670,46894,3040,10766,2188,1671,1128,757,517,20968,15948,9176,8097,5020,82592,43075,23671,18977,16453,2127,0,271,4694,19404,17283,15364,1575,74,480,2121,21149,9882,6849,4984,1028,318,707,3033,11267,8777,6207,1834,152,921,2490,18368,7054,5080,1191,602,1504,2593,1974,11314,9323,3210,2513,2179,3825,1991,82592,43075,23671,18639,5032,19404,16864,2540,21149,9882,5919,3963,11267,8097,3170,18368,7054,2007,5047,11314,5672,5642,82592,43075,23671,895,22776,19404,832,18572,21149,9882,1190,8692,11267,967,10300,18368,7054,3315,3739,11314,4695,6619,135830,22008,17985,6010,13969,4023,32559,25299,15260,13580,7260,30897,26602,18630,10683,4295,18672,17394,15406,4601,1278,31694,30786,28749,5796,908,82592,43075,36260,31817,3702,74,751,6815,21149,15626,11191,2862,470,1628,5523,18368,14403,4401,3115,3683,6418,3965,82592,43075,35503,7572,21149,14016,7133,18368,7679,10689,82592,43075,1727,41348,21149,2157,18992,18368,8010,10358
ACSSF,2019e1,nc,000,0172,0000123,58022,43144,40937,33705,31636,3433,7232,2207,1088,634,526,1119,14878,11766,7394,5405,3112,58022,30213,16776,13658,11771,1496,46,690,3118,13437,12417,11213,949,109,268,1020,14591,5950,2910,2121,657,0,316,3040,8641,7337,5028,1434,294,1421,1304,13218,4981,3813,1171,756,979,1656,1168,8237,6424,2020,1867,1573,2660,1813,58022,30213,16776,12931,3845,13437,12223,1214,14591,5950,2624,3326,8641,6109,2532,13218,4981,1890,3091,8237,3887,4350,58022,30213,16776,1266,15510,13437,485,12952,14591,5950,397,5553,8641,1786,6855,13218,4981,2073,2908,8237,3357,4880,95822,24250,18552,7919,13864,5698,19478,16893,11354,8773,2585,16193,13771,11105,5572,2422,11305,10672,9394,3022,633,24596,23827,22234,5694,769,58022,30213,26075,22984,2445,155,958,4138,14591,10247,7149,2091,294,1737,4344,13218,10237,3191,2623,2552,4316,2981,58022,30213,25154,5059,14591,8733,5858,13218,5777,7441,58022,30213,1751,28462,14591,2183,12408,13218,5430,7788
ACSSF,2019e1,nc,000,0172,0000124,83078,62058,59446,48422,46046,3196,11024,2612,1347,665,869,1265,21020,16326,9193,9518,4694,83078,43720,21903,17260,15304,1813,288,623,4643,21817,19402,16634,2208,0,864,2415,19889,7608,5701,3506,1157,138,810,1907,12281,9144,6467,1958,304,925,3137,19469,6983,5587,1755,1279,1704,2947,1396,12486,9001,3355,1163,2856,3954,3485,83078,43720,21903,16738,5165,21817,18684,3133,19889,7608,4669,2939,12281,8103,4178,19469,6983,2932,4051,12486,4778,7708,83078,43720,21903,948,20955,21817,920,20897,19889,7608,1164,6444,12281,1101,11180,19469,6983,3870,3113,12486,5580,6906,135007,27002,22566,7842,18488,4436,36399,29749,16239,16226,6650,29591,23906,19443,7084,5685,22152,20519,16319,5837,1633,19863,19080,16915,3904,783,83078,43720,36662,31938,4021,288,1487,7058,19889,14845,9973,3115,442,1735,5044,19469,14588,5110,2442,4560,6901,4881,83078,43720,35422,8298,19889,12772,7117,19469,7710,11759,83078,43720,1868,41852,19889,2265,17624,19469,9450,10019
ACSSF,2019e1,nc,000,0172,0000125,83884,64508,60131,52988,51389,3082,7143,4377,2366,2210,156,2011,19376,15120,11136,5080,4256,83884,47382,27660,24468,21098,3389,40,796,3192,19722,18536,17125,1383,0,349,1186,19302,8196,4790,3940,763,199,101,3406,11106,8786,6571,1650,291,717,2320,17200,5975,4490,1550,1267,916,932,1485,11225,9404,5227,1741,1198,2061,1821,83884,47382,27660,23789,3871,19722,18229,1493,19302,8196,4632,3564,11106,8004,3102,17200,5975,2929,3046,11225,7152,4073,83884,47382,27660,1504,26156,19722,596,19126,19302,8196,300,7896,11106,1059,10047,17200,5975,1866,4109,11225,2993,8232,140062,14226,9897,5808,6847,4329,24563,19777,11773,12852,4786,21317,19711,14342,9443,1606,22732,21492,18734,5652,1240,57224,54812,50319,9730,2412,83884,47382,43004,38223,4772,40,1145,4378,19302,13576,10511,2413,490,818,5726,17200,13894,6777,3008,2114,2993,3306,83884,47382,42018,5364,19302,12636,6666,17200,10081,7119,83884,47382,2100,45282,19302,1359,17943,17200,4859,12341
ACSSF,2019e1,nc,000,0172,0000126,62806,46961,46204,40357,39044,2650,5847,757,478,388,90,279,15845,12874,8523,6522,2971,62806,33061,18659,15754,14174,1626,36,144,2905,14402,13398,12626,1027,103,483,1004,14705,5841,4665,3235,1093,74,360,1176,8864,7788,4778,2445,140,1258,1076,15040,5826,5207,2298,483,2028,1679,619,9214,6897,3629,1376,1868,1807,2317,62806,33061,18659,15616,3043,14402,13193,1209,14705,5841,4379,1462,8864,6891,1973,15040,5826,2663,3163,9214,5213,4001,62806,33061,18659,607,18052,14402,552,13850,14705,5841,360,5481,8864,1344,7520,15040,5826,3228,2598,9214,3171,6043,106836,13472,10686,4745,8241,2786,25454,21149,12408,13592,4305,18993,16938,14540,6103,2055,12870,12666,9987,4855,204,36047,34186,30283,6789,1861,62806,33061,29152,26800,2653,139,627,3909,14705,12453,8013,3538,214,1618,2252,15040,12104,5927,1859,3896,3486,2936,62806,33061,28809,4252,14705,11270,3435,15040,7876,7164,62806,33061,1159,31902,14705,1704,13001,15040,6399,8641
