ACSSF,2019e1,nc,000,0089,0000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119578,56693,30355,0,30355,48,0,282,136,174,0,0,0,281,438,613,1525,1629,2332,1210,2402,2811,3792,4066,8616,26338,14451,11887,1807,671,482,768,1490,275,721,163,622,301,330,611,108,576,113,361,301,323,464,1400,62885,26756,0,26756,82,0,69,0,297,0,483,0,408,609,863,1814,1982,2153,1846,2160,2859,3047,4046,4038,36129,22224,13905,1826,1235,1537,529,927,472,913,287,1223,138,501,651,529,375,118,767,1063,199,325,290
ACSSF,2019e1,nc,000,0089,0000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182641,85839,44129,0,44129,53,0,297,105,612,222,674,381,1683,465,1453,2726,2310,3642,2899,3798,3660,3309,5741,10099,41710,25235,16475,3018,1417,1544,1136,2345,708,996,238,265,183,859,444,415,398,205,679,225,391,397,612,96802,31208,0,31208,80,33,256,151,504,319,491,469,1147,813,1123,3197,2645,2813,2662,3033,3188,2345,2153,3786,65594,41239,24355,5198,3308,1736,1528,2165,1022,1588,733,1490,481,1357,585,448,633,187,821,423,268,186,198
ACSSF,2019e1,nc,000,0089,0000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0089,0000029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132422,63317,33346,37,33309,63,0,116,36,545,172,230,494,1052,309,1431,3407,2293,2453,1642,2558,4924,2542,4221,4821,29971,19797,10174,1828,1573,961,266,988,421,591,438,712,88,645,278,148,111,50,167,286,260,194,169,69105,24030,0,24030,0,0,132,115,168,319,917,366,826,578,2479,2615,1567,1858,2305,2297,2595,1670,2023,1200,45075,29199,15876,2082,1888,1556,1355,771,745,1271,751,1372,24,1058,703,359,254,621,259,290,0,224,293
ACSSF,2019e1,nc,000,0089,0000030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225261,106379,50386,0,50386,130,0,401,215,808,193,1354,339,1821,707,1692,3373,2802,3104,2930,3050,4056,4084,5690,13637,55993,33767,22226,3688,2506,1630,689,1893,1112,650,802,994,932,925,1101,892,408,824,475,634,341,833,897,118882,38500,0,38500,0,52,421,237,819,173,741,232,1299,1278,1633,3814,3346,2651,3345,4474,3136,1864,3511,5474,80382,50498,29884,4170,3832,3547,1900,3119,1187,1154,501,1307,1019,1135,1035,910,1035,580,725,1111,364,216,1037
ACSSF,2019e1,nc,000,0089,0000031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66170,32234,17812,0,17812,135,0,136,116,771,149,251,118,118,277,882,1670,991,1747,1259,845,2526,1748,2112,1961,14422,9549,4873,578,432,226,785,237,255,299,207,260,134,624,100,100,29,87,52,126,158,45,139,33936,9723,0,9723,0,0,41,155,100,189,114,175,328,207,466,1013,954,684,1053,884,1095,469,776,1020,24213,18301,5912,1180,1064,442,341,681,224,312,224,135,283,368,92,124,72,41,76,176,0,60,17
ACSSF,2019e1,nc,000,0089,0000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84549,39701,18541,0,18541,52,0,54,0,42,290,698,1025,169,502,1643,978,875,1794,943,1469,1207,2007,1938,2855,21160,14693,6467,1032,701,450,528,310,227,521,100,756,104,397,61,231,53,170,317,159,34,38,278,44848,14068,0,14068,71,0,56,136,351,500,95,485,243,671,1463,2012,1377,1326,677,1090,1147,925,736,707,30780,20988,9792,1267,1312,987,457,1511,435,841,485,608,0,98,576,752,70,81,64,75,83,23,67
ACSSF,2019e1,nc,000,0089,0000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112831,55273,30372,0,30372,187,0,58,85,300,60,615,411,948,581,1130,2497,1835,2112,1427,1703,3038,2761,4214,6410,24901,14554,10347,1574,1090,685,509,946,420,329,546,419,103,231,362,224,499,309,433,459,246,325,638,57558,20213,0,20213,217,0,201,155,429,189,719,263,735,958,1507,1656,2455,1581,1104,1468,1311,1381,1915,1969,37345,22596,14749,1859,1247,2487,682,1499,1172,677,420,658,131,527,773,578,393,152,446,320,38,277,413
ACSSF,2019e1,nc,000,0089,0000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112211,54141,28814,0,28814,0,0,187,60,418,135,543,49,190,92,1329,2436,1106,3614,1601,2450,2746,2659,4177,5022,25327,15552,9775,1190,940,994,419,324,339,434,74,163,343,770,90,188,594,227,481,417,171,886,731,58070,22506,0,22506,0,0,13,191,298,39,111,82,624,525,1706,2236,2067,4615,1390,1986,1875,859,1990,1899,35564,22372,13192,2488,1344,507,2073,839,811,470,47,274,231,524,404,584,451,284,313,355,643,452,98
ACSSF,2019e1,nc,000,0089,0000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60625,29792,14941,0,14941,59,0,142,0,0,112,125,129,333,233,630,737,1535,828,515,1180,1890,1109,2328,3056,14851,8438,6413,881,951,895,519,274,216,105,95,62,254,265,184,44,166,60,151,213,369,125,584,30833,10433,0,10433,0,0,0,84,99,77,219,318,368,206,890,482,1252,657,825,1272,1092,592,1151,849,20400,13213,7187,1113,448,203,488,138,753,191,417,489,38,914,757,0,32,0,106,395,53,190,462
ACSSF,2019e1,nc,000,0089,0000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429256,208274,122831,0,122831,126,22,311,337,579,180,833,567,2420,1284,3162,3594,6266,6564,4257,6683,10394,8581,18418,48253,85443,43129,42314,5785,3832,3597,2799,3193,691,2067,1892,1613,686,1944,1750,1673,1166,620,1044,1670,1043,1618,3631,220982,95370,0,95370,119,346,919,579,508,309,876,592,2711,1678,4706,5684,5596,6670,6515,6947,9878,7750,12622,20365,125612,71802,53810,7105,5442,4908,3402,4515,2861,2579,1706,2709,834,3137,2216,1553,1408,1150,1384,1630,1649,1515,2107
ACSSF,2019e1,nc,000,0089,0000037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64684,31083,14661,138,14523,58,0,489,232,273,281,0,328,613,0,148,930,1292,517,565,1156,1413,1065,3056,2107,16422,10868,5554,941,339,193,217,430,302,86,198,138,80,494,350,0,146,280,62,370,97,272,559,33601,9916,0,9916,0,60,8,219,105,61,35,124,111,559,309,1452,1237,1064,310,415,754,645,1488,960,23685,16489,7196,1897,526,1184,506,940,32,88,270,313,51,391,170,0,311,172,219,126,0,0,0
ACSSF,2019e1,nc,000,0089,0000038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
