ACSSF,2019m1,nc,000,0044,0000031,0,48,900,960,990,823,1145,923,1022,47,1476,2440,896,803,994,1020,1337,2405,1933,239,92,40,1134,769,2224,387,618,274,548,1827,48,2449,1005,1623,2306,48,2565,2565,1528,1367,2023,216,2568,2534,2328,1735,1573,420,48,1476,1538,216,456,1411,268,432,0,597,1461,1431,1033,1537,1635,1056,1594,1716,240,736,24,2750,2921,456,973,1528,830,856,376,1595,663,408,1162,597,554,625,975,711,597,558,590,548,231,232,20,756,741,470,447,128,610,612,95,215,328,590,1303,3427,1439,2315,2142,1248,619,630,1906,621,1908,1048,785,681,1044,2560,1372,1037,1581,942,625,730,1035,172,57,728,233,0,597,1461,1431,1635,1709,740,2750,1528,830,856,1492,1213,597
ACSSF,2019m1,nc,000,0044,0000032,517,516,619,594,661,1010,1058,775,692,12,1489,2221,618,634,493,1231,1160,2482,815,216,184,216,132,783,2529,433,621,104,1378,1150,516,2437,1155,755,2409,516,2128,2128,650,516,2256,216,2129,2211,2225,921,1366,493,516,1489,1454,283,558,1260,489,596,0,540,1508,1679,1326,1996,1880,1304,2256,2192,127,1035,158,2717,2634,269,608,1400,665,443,163,269,309,216,1308,540,524,667,1647,1198,1049,827,945,443,139,106,216,1579,1481,844,820,298,1025,1010,156,316,414,661,1899,4414,2046,2029,1875,1607,1369,628,1474,1071,1473,1202,1273,1555,1213,3065,1743,935,1261,573,667,1462,1780,689,216,698,304,0,540,1508,1679,1880,2193,1078,2717,1400,665,443,551,1308,540
ACSSF,2019m1,nc,000,0044,0000033,174,211,843,627,773,1137,1308,1365,593,208,1511,1979,773,629,633,1335,1487,1651,1040,490,387,42,285,352,1684,358,362,441,707,889,211,1935,757,933,1830,211,2429,2429,1932,564,1409,216,2475,2510,2594,922,1420,283,211,1511,1974,318,1171,1335,540,426,0,405,1701,2116,1143,2265,2046,997,2101,1998,235,893,101,2885,3097,463,1323,1542,653,825,305,430,661,216,1392,405,494,583,1194,809,724,838,920,517,232,428,131,1114,1097,660,660,59,758,790,239,149,306,407,1494,3995,1966,2269,2397,1321,706,580,1355,1533,1690,1033,768,910,1140,3027,954,1255,1507,862,583,1113,1456,332,132,836,192,0,405,1701,2116,2046,1998,910,2885,1542,653,825,958,1392,405
ACSSF,2019m1,nc,000,0044,0000034,145,154,992,929,1051,1583,1975,1970,221,65,1457,3559,894,1055,610,2131,2422,3315,1223,456,407,138,560,610,3289,608,607,809,1202,2729,154,3496,1632,876,3180,154,3666,3666,2928,537,3104,216,3671,3692,3773,1096,1878,247,154,1457,2813,1955,1912,1183,575,418,0,689,1982,3137,1887,3329,3047,1711,3490,3210,292,1242,424,3545,4555,2149,2191,1865,1540,1693,642,149,799,249,1873,689,796,823,1603,1308,1080,1331,1101,1130,533,382,371,1450,1426,609,609,216,1182,1214,136,82,287,674,2512,6404,2497,3519,4173,2258,1328,801,2068,1576,2668,1921,1705,1797,2023,4718,1535,2624,2159,947,823,1448,1946,128,216,1539,375,0,689,1982,3137,3047,3266,1322,3545,1865,1540,1693,1123,1886,689
ACSSF,2019m1,nc,000,0044,0000035,223,223,740,584,321,907,601,918,472,216,1002,1556,740,536,293,954,1078,1376,430,216,216,216,263,220,1192,524,94,162,512,902,246,1424,827,531,949,223,1153,1171,738,367,736,152,1219,1229,1615,434,1053,101,246,1002,1113,345,352,868,329,323,0,410,1246,1484,1137,1505,1354,1045,1715,1699,216,803,216,1940,2023,394,476,1410,208,618,57,436,570,314,612,410,590,700,959,659,519,598,752,545,57,187,266,967,836,621,643,180,561,529,296,360,313,472,1605,3381,1593,1753,2013,809,833,795,1296,673,1281,969,384,1063,1204,2375,1280,949,1176,209,700,834,1191,626,108,761,613,0,410,1246,1484,1354,1699,803,1940,1410,208,618,728,652,410
ACSSF,2019m1,nc,000,0044,0000036,927,923,2329,2334,2211,3252,3265,3797,653,167,3994,7461,2258,2072,1635,3504,5254,6897,3331,1328,912,706,2007,1089,6548,1832,1647,1055,3071,3642,923,7348,4339,2234,6940,923,6162,6216,2290,2088,5495,752,6258,6270,7358,3499,6445,696,923,3994,4373,1190,1607,3316,1891,1125,0,2341,4517,5045,3755,5580,5076,3791,5213,5543,706,3237,502,7699,7702,1588,2377,3955,2572,3285,1093,1443,2768,314,5264,2341,292,459,2270,1902,1548,1710,1595,1980,878,857,696,2284,2051,1331,1222,590,1689,1637,412,839,421,2504,4004,11205,6355,6697,7396,6706,2517,2964,5645,4008,5888,4162,4762,1563,3562,8049,3798,3058,4656,3619,459,1913,2681,773,315,2458,1184,0,2341,4517,5045,5076,5585,3209,7699,3955,2572,3285,3351,5297,2341
ACSSF,2019m1,nc,000,0044,0000037,329,333,1143,977,646,844,734,1024,295,60,1478,2058,1068,995,504,866,1426,1582,620,216,152,216,307,278,1416,460,346,266,434,1017,333,1973,1327,443,1813,333,1596,1604,1157,285,1578,85,1682,1633,2008,539,1128,388,333,1478,1542,281,761,832,941,678,0,378,1339,1880,1381,1942,1644,1311,1707,2011,201,648,126,2100,2193,586,821,1288,875,432,129,327,1151,216,1931,378,641,768,1466,1061,853,907,797,343,125,493,216,1405,1397,827,829,119,959,966,248,210,387,483,1879,4029,1134,1563,1963,1761,544,1025,1432,555,1089,894,920,726,1245,2706,817,1224,1166,1150,768,1386,1421,364,216,924,213,0,378,1339,1880,1644,2046,654,2100,1288,875,432,1214,1931,378
ACSSF,2019m1,nc,000,0044,0000038,0,48,446,445,626,1028,1003,1020,617,48,2267,2068,780,316,308,1164,908,1907,1540,616,383,15,584,732,1437,639,202,313,970,538,48,2260,1473,699,1838,48,2319,2319,1875,1077,1898,216,2314,2314,2019,1269,835,216,48,2267,2278,179,269,2026,681,472,0,661,1750,1593,1223,1685,1859,1270,1873,1549,560,1147,216,2607,2553,477,343,2413,590,671,149,309,1195,216,850,661,130,281,1075,816,737,885,647,440,216,205,216,1074,1020,405,385,119,777,767,139,162,261,658,1849,3271,2260,1625,2192,916,1257,923,1647,1593,1394,1383,621,1349,1370,2230,1311,1012,1389,451,281,999,1174,327,80,763,103,0,661,1750,1593,1859,1622,1147,2607,2413,590,671,1190,850,661
ACSSF,2019m1,nc,000,0044,0000039,201,199,1006,822,694,1372,1475,1571,321,34,1089,2742,699,754,568,1988,1475,2692,1854,875,304,307,791,602,2220,437,341,231,1350,1381,199,2694,1604,1368,2135,199,1996,1979,724,967,1916,232,1994,1994,2809,1540,1866,216,199,1089,2280,655,1763,789,516,232,0,1638,2499,3072,2360,3410,2680,1996,2857,3016,465,2141,304,2536,3346,777,1944,1917,817,672,459,289,881,216,2854,1638,274,485,1954,1226,1188,903,1335,372,355,125,216,1988,1923,1149,1172,233,1297,1260,353,337,400,1580,3262,5749,3998,2233,3275,3288,1627,1637,2656,2810,1844,1712,2965,1447,2392,3800,2472,1307,2149,1168,485,1896,2088,662,216,946,354,0,1638,2499,3072,2680,3035,2171,2536,1917,817,672,1045,2854,1638
ACSSF,2019m1,nc,000,0044,0000040,219,222,1257,1288,1251,1833,1993,2060,1006,64,1240,3850,1487,1087,966,1977,2586,4051,1520,481,42,262,653,993,3856,642,743,1005,1835,2360,222,4009,1724,1456,3886,222,3646,3686,3072,973,3557,150,3616,3639,3106,1226,2344,441,222,1240,1831,1270,775,1070,126,667,0,2710,2606,2918,1604,3094,2732,1530,2698,3326,287,1607,216,4044,3908,1760,1069,1538,840,810,226,216,2515,272,4111,2710,397,495,1297,906,719,951,960,704,226,342,379,1209,1120,617,577,149,888,903,143,305,296,2679,2420,6704,3268,3777,3831,4793,3289,1530,3975,2408,3196,3162,3803,1836,1428,3579,1830,1144,1799,1614,495,1125,1502,358,216,852,451,0,2710,2606,2918,2732,3333,1607,4044,1538,840,810,2501,4124,2710
ACSSF,2019m1,nc,000,0044,0000041,0,61,687,882,578,1271,1130,991,701,61,920,1951,543,806,573,1237,1163,1885,643,49,216,216,264,567,1883,353,145,31,1471,856,61,1842,1502,721,1874,61,2081,2080,1077,122,1628,262,2081,2086,2170,728,1812,232,61,920,1159,577,299,810,238,458,0,2441,1600,2018,1669,2162,1868,1528,2082,2290,327,708,170,2333,2547,676,299,814,375,712,216,398,343,216,2390,2441,643,706,1458,976,696,811,881,655,216,171,163,1163,1134,629,621,119,840,856,150,198,243,2446,2114,4608,1480,2161,1444,2637,2620,1167,1760,705,2063,823,2042,1305,1685,2807,1325,884,955,1179,706,1124,1529,385,18,726,163,0,2441,1600,2018,1868,2321,734,2333,814,375,712,590,2390,2441
ACSSF,2019m1,nc,000,0044,0000042,522,524,1213,1324,894,1194,1669,1645,433,63,1668,2746,773,1214,752,1453,1574,2832,581,216,216,216,271,513,2767,934,574,694,1228,1460,524,2803,1966,676,3069,524,3147,3147,1475,344,3020,216,3071,3074,2890,595,2600,208,524,1668,1728,414,41,1222,887,534,0,1503,2307,2277,1747,2587,2783,2066,2588,2445,624,1545,454,3011,2951,514,604,1322,656,973,294,254,1579,132,2614,1503,413,516,1614,900,881,743,916,575,183,216,216,1527,1456,742,772,162,1116,1184,362,325,277,1435,2754,4659,3065,2665,2837,3494,1784,1307,1861,2729,2399,1385,3440,1205,1703,3317,1442,1040,2222,1111,516,1458,1592,328,65,841,625,0,1503,2307,2277,2783,2326,1609,3011,1322,656,973,1629,2625,1503
ACSSF,2019m1,nc,000,0044,0000043,188,191,824,789,851,1302,1197,1116,629,28,1540,2445,596,877,546,1608,1253,2201,1119,380,284,217,749,455,2052,573,438,492,870,1385,191,2304,1581,777,2119,191,2718,2718,1999,664,2029,216,2703,2738,2581,1053,1798,441,191,1540,1729,428,712,871,1171,651,0,696,1793,2105,1340,2050,1926,1227,1846,1973,130,1150,216,2911,3055,430,851,1182,827,1045,444,623,1901,363,1262,696,862,877,1440,1017,967,784,779,477,443,416,290,1230,1121,766,756,345,826,837,75,332,425,722,1768,3946,2288,2432,3107,1348,886,910,1708,1360,1701,1501,554,1265,1207,2865,1527,1438,1996,971,877,1149,1470,505,121,1091,596,0,696,1793,2105,1926,1970,1150,2911,1182,827,1045,1983,1378,696
ACSSF,2019m1,nc,000,0044,0000044,124,167,594,593,557,746,718,791,156,108,1233,1888,637,415,374,799,1033,1921,1085,380,215,116,487,511,1904,599,438,208,1144,886,177,1963,1099,734,2008,167,2104,2100,1548,947,2417,35,2115,2115,1759,604,1252,216,177,1233,1398,424,537,1097,633,61,0,803,863,1231,837,1160,1436,880,1454,1318,12,519,49,2054,2195,621,664,1423,618,740,216,373,883,41,1001,803,269,388,901,614,546,595,646,338,216,317,216,762,731,541,504,164,575,563,196,203,245,792,1162,2644,1021,1662,1962,1183,859,444,1012,575,1513,1132,663,422,867,1875,723,1173,1280,879,388,716,1030,328,216,720,317,0,803,863,1231,1436,1318,521,2054,1423,618,740,933,1003,803
ACSSF,2019m1,nc,000,0044,0000045,172,175,732,760,707,671,1021,579,723,18,1404,1684,518,566,245,836,1009,1508,488,216,377,216,370,256,1480,404,244,253,527,830,175,1804,510,927,1824,175,1612,1612,683,811,1556,216,1647,1644,1828,676,1502,31,175,1404,1406,145,345,1377,597,715,0,526,1483,1666,1235,1790,1383,1264,1673,1782,90,789,42,2408,2368,773,493,1530,380,540,158,449,861,216,1241,526,,,,,,,,,,,,,,,,,,,,,,542,2011,3614,1551,2103,2105,1138,498,520,1130,1142,1356,807,1000,730,1680,2646,775,1239,1577,370,336,1018,1259,298,216,1004,237,0,526,1483,1666,1383,1787,789,2408,1530,380,540,993,1241,526
ACSSF,2019m1,nc,000,0044,0000046,86,175,770,770,673,1081,871,1137,392,151,1508,2077,748,705,475,1150,1308,1915,1145,207,302,216,624,507,1953,648,482,214,875,952,199,2033,1573,803,1855,175,1909,1903,1305,730,1679,368,1898,1898,2181,1017,1669,216,199,1508,1679,441,510,1447,324,726,0,1148,1463,1906,1449,1824,1884,1164,1977,2142,550,1381,76,2717,2797,548,800,1654,530,739,346,328,849,598,1368,1148,361,680,1339,996,756,926,880,601,338,333,522,1188,1178,706,715,155,839,835,80,69,498,1144,1977,4169,2799,2151,2783,1607,914,941,2035,1756,1700,1337,1068,789,1410,2787,2078,1156,1745,998,680,1169,1449,366,65,1235,436,0,1148,1463,1906,1884,2055,1385,2717,1654,530,739,1021,1457,1148
ACSSF,2019m1,nc,000,0044,0000047,89,88,765,534,409,955,618,552,331,7,1053,1403,231,328,215,884,485,1508,1349,592,582,216,561,459,1203,413,144,45,576,489,88,1439,1377,382,1033,88,1650,1650,1350,1215,1031,216,1665,1674,1632,854,1015,209,88,1053,1209,726,1017,969,295,210,0,424,1392,1560,817,1685,1314,1004,1389,1788,185,1190,216,1581,1992,704,1072,1212,559,405,326,94,454,8,973,424,625,713,1021,882,709,827,764,388,122,301,216,908,841,444,446,60,650,693,193,450,256,460,1310,3462,2214,1527,1565,1433,985,331,919,1453,1173,874,656,1083,875,2574,1218,693,1027,1101,713,871,1257,458,61,724,261,0,424,1392,1560,1314,1791,1190,1581,1212,559,405,578,974,424
ACSSF,2019m1,nc,000,0044,0000048,32,97,434,646,366,691,701,979,602,92,806,1553,290,487,70,982,786,1459,1106,313,108,50,524,899,1236,264,454,334,567,422,108,1434,754,940,1209,97,1341,1341,890,580,1080,216,1342,1342,1511,1121,624,216,108,806,937,353,321,686,263,332,0,503,1215,1309,748,1195,1146,704,1249,1511,122,533,72,2063,2125,353,687,744,738,615,259,84,416,179,841,503,654,738,1023,648,542,574,668,606,216,502,76,753,720,457,446,53,464,464,216,229,286,503,985,2975,1049,1890,1712,967,972,404,1108,760,1314,1203,487,705,713,1900,801,808,1146,621,738,706,1191,110,435,767,239,0,503,1215,1309,1146,1509,549,2063,744,738,615,538,845,503
ACSSF,2019m1,nc,000,0044,0000049,448,447,932,1025,664,1393,1338,1563,362,17,2057,2407,882,861,588,1883,1751,2022,1261,669,216,117,542,567,1703,334,485,276,1001,954,447,2334,1360,671,2080,447,1722,1722,1084,721,1265,216,1804,1869,2481,1208,1789,421,447,2057,2149,522,650,1709,437,753,0,662,1511,2105,1097,2060,2415,1256,2481,2539,222,817,67,3096,3023,644,841,1983,906,875,765,659,957,216,1479,662,609,649,1308,1085,951,1115,977,749,710,390,145,1241,1226,718,718,216,922,929,57,234,283,774,1821,5079,1679,2626,2875,1559,744,369,1738,995,2084,1533,1126,927,1343,3323,1194,1220,1934,1169,649,1235,1674,260,98,1211,145,0,662,1511,2105,2415,2505,818,3096,1983,906,875,1400,1479,662
ACSSF,2019m1,nc,000,0044,0000050,0,286,2744,2787,2008,3252,2961,3785,326,286,4965,7008,2527,2005,1678,4088,3482,6958,4140,1489,353,623,1626,1780,5518,1482,2210,1152,2566,3964,284,7538,5347,2485,6215,286,6065,5887,4076,1513,4698,640,6090,6216,6913,4237,5661,735,284,4965,5208,1806,1144,3808,2786,2209,0,2730,3766,5478,3747,5842,4615,3952,5046,5784,604,3152,509,6998,7068,2463,1853,4020,3154,2022,899,1264,2909,507,5849,2730,402,565,3502,2110,1901,1776,2236,1874,859,799,345,3553,3226,1739,1721,430,2264,2261,551,1050,398,2701,5312,11745,6270,5535,7193,6433,2519,2686,4426,4473,4666,3758,4365,1131,3894,7884,3738,2897,4920,3541,565,3192,3943,797,271,2491,1347,0,2730,3766,5478,4615,5903,3158,6998,4020,3154,2022,3408,5992,2730
ACSSF,2019m1,nc,000,0044,0000051,152,152,986,968,710,814,963,1042,323,10,1702,2230,969,781,493,985,1368,2444,1070,243,223,204,741,318,2387,835,1098,510,1161,1033,152,2332,872,676,2255,152,2486,2486,1923,417,2488,216,2474,2474,2156,1008,1415,216,152,1702,1855,228,869,1643,323,216,0,593,1541,1800,1438,1880,1906,1561,1848,1724,183,890,216,2647,2807,317,1245,1848,572,1119,216,359,672,216,980,593,393,527,1229,906,682,860,733,398,216,306,216,1329,1331,522,522,216,1102,1106,82,352,280,622,2111,3550,1660,2112,2505,1630,1182,983,1564,1173,1583,1297,1314,1150,1322,2524,1185,1318,1628,453,527,1331,1260,78,216,1027,367,0,593,1541,1800,1906,1767,890,2647,1848,572,1119,784,980,593
ACSSF,2019m1,nc,000,0044,0000052,900,915,283,406,487,736,898,755,668,101,933,1198,363,446,461,827,882,1286,463,216,216,216,216,463,1445,283,440,145,505,813,915,1170,435,463,1505,915,1275,1288,1178,216,533,348,1550,1550,1349,463,1464,216,,,,,,,,,0,339,1523,1540,951,1593,1554,947,1613,1653,117,936,216,2151,2287,942,496,491,726,654,205,152,722,82,928,339,614,654,1096,762,718,716,749,634,189,517,168,1044,959,631,615,146,631,620,113,251,252,937,1422,3246,1927,2027,1713,936,817,720,1226,1029,1422,813,607,721,1060,2131,1445,1007,961,564,654,950,1307,380,139,889,238,0,339,1523,1540,1554,1635,936,2151,491,726,654,770,938,339
ACSSF,2019m1,nc,000,0044,0000053,538,581,600,1075,568,966,1016,1200,719,215,1217,2366,502,934,286,800,1449,2126,1395,664,216,216,356,657,2082,634,477,509,933,1128,581,2269,1524,866,2264,581,1830,1830,1285,595,1705,216,1722,1612,1901,1277,1558,576,581,1217,1266,208,457,728,86,576,0,666,1354,1260,988,1381,1412,1407,1560,1639,233,926,474,2223,2239,272,699,780,1228,493,54,245,771,216,1812,666,170,315,1164,858,677,590,616,493,54,257,117,1187,915,545,417,388,797,775,188,752,247,875,1726,3350,2018,1696,2454,1735,1219,552,1068,1041,1483,1543,670,1544,1211,2332,1677,985,1588,701,315,955,1153,288,145,651,1104,0,666,1354,1260,1412,1669,1012,2223,780,1228,493,844,1812,666
ACSSF,2019m1,nc,000,0044,0000054,2250,2250,766,1036,548,990,976,807,1035,109,2277,2216,659,901,504,1233,1243,1511,658,78,82,216,523,377,1360,351,549,216,774,554,2250,2315,953,747,1338,2250,1500,1500,1237,378,909,216,2147,2190,2131,687,1321,307,2250,2277,2291,562,376,656,779,409,40,1283,2223,1675,1313,1503,1769,1562,1369,1660,127,1017,260,2458,2558,864,406,936,1011,1264,216,418,661,254,2431,1282,1999,1949,1623,872,496,788,836,266,216,341,137,1284,1276,667,621,246,1083,1087,70,186,313,2446,1969,3360,2196,1377,2005,3247,2485,1190,1595,979,973,996,2443,2626,1330,2446,1863,867,1322,1770,1949,1260,1599,251,326,550,310,40,1283,2223,1675,1769,1659,1076,2458,936,1011,1264,729,2405,1282
ACSSF,2019m1,nc,000,0044,0000055,2755,2755,1209,1094,763,1036,1367,1383,1253,12,2797,2722,1154,817,521,1580,1827,1846,1246,352,216,216,554,775,1494,186,671,650,383,883,2755,2703,607,1196,1412,2755,1351,1351,833,929,545,216,2658,2658,2646,725,1432,216,2755,2797,2729,747,620,284,412,210,888,924,1796,2063,1472,1624,2098,1336,1866,1822,320,838,64,2692,2531,1135,616,284,517,780,577,313,590,216,1444,217,2073,2048,1809,1076,790,719,813,706,577,216,216,1020,948,478,474,112,805,798,117,313,220,2739,1985,3577,1795,2277,1801,2064,2908,1084,2113,1397,2152,1023,1190,2712,1266,2973,803,904,1365,1408,2048,928,1582,261,216,1085,343,888,924,1796,2063,2098,1780,886,2692,284,517,780,815,1444,217
ACSSF,2019m1,nc,000,0044,0000056,3644,3642,2637,2423,2248,3085,3277,3416,1398,168,4879,7937,2413,1916,1655,3367,4846,7107,3293,1328,879,704,1950,1039,6816,1762,1614,995,3232,3527,3642,7998,4333,2077,7075,3642,6077,6137,2178,2088,5524,752,6534,6526,7861,3288,6496,641,3642,4879,5181,1164,1358,3266,1787,1098,49,2250,5660,5240,3950,4543,5333,3873,5003,4889,689,3262,419,7400,7248,1256,2099,3837,2483,3135,655,1353,2677,308,5060,2258,2850,2895,3070,1969,1433,1634,1532,2021,439,850,750,2431,2189,1382,1281,478,1688,1667,362,742,426,4508,4762,9910,6513,6315,7028,6377,4291,3162,5619,4176,5615,3727,4654,3365,3833,7610,3762,2838,4574,3515,2895,2082,2902,710,307,2487,1064,49,2250,5660,5240,5333,4985,3288,7400,3837,2483,3135,3250,5065,2258
ACSSF,2019m1,nc,000,0044,0000057,1917,1899,865,832,566,1057,1294,1155,1082,136,2080,2161,883,745,541,1355,1448,1818,532,112,82,216,193,345,1795,467,520,142,914,884,1899,2298,1778,664,1144,1899,1575,1575,808,216,1375,216,2220,2220,2366,677,1727,216,1899,2080,2206,648,345,868,382,340,27,791,1703,1634,1023,1614,1536,1214,1462,1342,84,617,213,2462,2533,697,1000,1092,1032,695,607,1044,1210,216,1138,787,1661,1692,1432,694,719,366,617,593,432,252,216,882,885,474,474,216,831,831,62,72,369,2044,1437,2580,1405,2436,2162,1256,2214,513,1355,974,2367,1904,982,2229,1090,2093,917,1346,1339,784,1692,891,1308,133,192,790,216,27,791,1703,1634,1536,1357,659,2462,1092,1032,695,1720,1138,787
ACSSF,2019m1,nc,000,0044,0000058,2373,2371,1538,1415,987,1771,1779,1372,647,33,2596,3800,1125,1190,583,2268,1643,3973,1803,465,560,295,994,1057,3884,1047,1125,892,1462,1816,2371,4084,2364,1203,2942,2371,3401,3404,1410,644,3146,210,4048,4072,4010,1756,2825,307,2371,2596,2767,1145,1084,1693,922,370,452,2028,2575,3181,2038,3371,3024,2437,2921,2985,558,2056,659,4030,4273,1285,1630,2220,1132,1202,1256,249,1371,216,2609,1998,1968,1956,2101,1246,908,1190,994,588,1220,583,293,1722,1707,827,823,121,1274,1265,294,226,459,2972,3374,5915,4175,3485,4059,3555,2272,2060,3365,3227,3051,2341,3018,2305,2638,4270,2608,1465,2872,1601,1956,1714,1715,417,216,1743,352,452,2028,2575,3181,3024,3012,2137,4030,2220,1132,1202,1694,2609,1998
ACSSF,2019m1,nc,000,0044,0000059,2358,2360,1309,1324,936,1311,1160,1297,928,67,2564,2950,1075,988,623,1399,1459,2603,1155,526,404,210,483,404,2496,845,841,674,1167,1210,2361,3003,1351,941,2639,2360,2785,2786,2081,344,2529,229,2750,2730,2656,1239,1445,494,2361,2564,2576,471,789,1256,570,570,59,3142,2440,2301,1542,1902,2235,1715,1864,1711,153,864,202,2981,3072,537,1056,1653,767,753,255,325,964,328,1743,3138,1746,1824,1779,964,700,636,891,588,255,459,179,1210,1166,623,619,177,947,921,181,279,421,3670,2359,3491,1687,1974,2592,2027,3066,1606,2404,1239,1757,1474,1565,2163,1543,2345,914,1163,1547,1104,1824,1142,1599,418,205,1029,391,59,3142,2440,2301,2235,1731,865,2981,1653,767,753,1140,1734,3138
ACSSF,2019m1,nc,000,0044,0000060,1816,1814,652,614,300,875,1029,967,878,12,2132,2147,652,325,149,1213,1387,1686,662,285,216,80,271,534,1523,442,535,244,726,508,1814,2203,971,856,1485,1814,1731,1731,1026,807,1391,216,2036,1887,1981,808,1028,559,1814,2132,2123,229,923,1307,420,813,35,1228,1550,1322,925,1156,1559,963,1147,1274,77,438,84,2317,2457,236,1248,1529,571,549,385,96,1273,316,1119,1226,1513,1477,1303,728,432,539,719,444,378,160,63,765,716,396,397,91,575,542,96,150,242,2071,1346,2564,1113,1488,2245,863,1737,497,1199,747,1543,1055,716,1881,1004,2188,711,726,1538,362,1477,700,1209,184,41,729,200,35,1228,1550,1322,1559,1289,447,2317,1529,571,549,1318,1160,1226
ACSSF,2019m1,nc,000,0044,0000061,2827,2820,1806,1722,945,1855,2039,2080,1242,107,3300,4077,1445,1526,444,2082,2107,4099,2103,220,984,177,1520,772,3968,1560,1515,517,1863,1818,2820,4140,2046,1842,4201,2820,4433,4446,2599,919,4148,109,4183,4143,3762,2178,2371,697,2820,3300,3459,1072,1056,1517,1232,796,72,2222,3763,3573,2155,3255,3873,3140,3153,2738,251,1660,227,5096,5107,1081,1138,1601,1292,1283,256,368,1698,93,2558,2219,3102,3093,2930,1689,1410,799,1173,1105,256,277,493,1821,1756,815,695,417,1551,1547,150,355,559,3551,3778,5285,3320,3441,3400,3055,3552,2103,1958,2670,3187,2201,2653,3464,2524,4375,1536,1381,2136,1360,3093,1753,2348,509,214,1435,705,72,2222,3763,3573,3873,2730,1667,5096,1601,1292,1283,1799,2580,2219
ACSSF,2019m1,nc,000,0044,0000062,2178,2179,1116,975,795,942,1147,1207,806,27,2429,1874,680,932,629,1010,867,2253,314,216,216,216,271,163,2243,783,549,568,805,1329,2179,1922,188,405,2257,,,,,,,,,,,,,,,,,,,,,,37,1485,2164,2099,977,1953,2418,1834,2189,1552,615,1389,395,2720,2705,162,280,648,499,545,216,216,674,114,2473,1485,1650,1618,1352,785,807,599,621,434,216,140,216,1091,1013,237,237,216,962,990,322,305,233,2801,2157,2880,2642,1925,1818,3419,2339,1216,1369,2483,1636,1164,3472,2201,1217,2117,1015,664,1430,945,1618,1043,1254,216,216,590,620,37,1485,2164,2099,2418,1559,1454,2720,648,499,545,674,2483,1485
ACSSF,2019m1,nc,000,0044,0000063,2495,2491,1213,832,608,1088,1033,1102,1103,21,2511,2494,866,752,416,1268,1363,2222,594,350,216,216,386,233,2127,699,337,488,1080,945,2491,2646,880,909,2463,2491,2646,2646,1930,415,2052,216,2430,2430,2468,788,1857,216,2491,2511,2580,249,445,1083,582,718,1311,1861,2252,1920,1223,1481,2076,1305,1677,1473,216,917,72,2624,2800,533,716,1104,789,866,447,365,404,39,2035,1489,2336,2403,1905,1069,723,610,738,786,447,264,216,1459,934,528,519,109,644,609,319,1226,378,2757,1807,2929,1687,1954,1918,2100,2924,1215,1458,1220,1922,939,778,2829,1046,2518,1080,1073,1477,1320,2403,893,1474,335,216,1070,1283,1311,1861,2252,1920,2076,1473,910,2624,1104,789,866,681,2034,1489
ACSSF,2019m1,nc,000,0044,0000064,1755,1766,916,593,308,987,1285,1140,946,34,1720,1890,962,436,241,1132,701,1886,78,78,216,216,216,216,1889,361,379,238,1321,1264,1766,1872,634,216,1910,,,,,,,,,,,,,,1766,1720,2067,1251,536,783,216,293,22,2623,1824,2005,1151,1810,1827,1164,1663,1843,216,410,216,2197,2408,1251,681,903,760,311,94,216,360,216,1455,2619,,,,,,,,,,,,,,,,,,,,,,2721,1592,3519,1028,1387,2073,2078,2888,1336,2618,601,962,1586,1495,2214,996,2035,747,715,1215,741,1454,452,1285,216,216,601,310,22,2623,1824,2005,1827,1843,410,2197,903,760,311,376,1455,2619
ACSSF,2019m1,nc,000,0044,0000065,4783,4842,2426,2173,1369,2637,2474,3272,1819,291,6256,5657,1896,1543,975,3219,2232,6129,2637,784,273,434,1121,1147,5028,1315,1745,806,2180,3337,4842,5964,4207,1258,5032,4842,4296,4257,1682,687,4019,367,5305,5392,5555,2908,4691,615,4842,6256,6354,1169,741,3486,2280,1913,769,2589,4255,4291,2922,4095,4735,3623,3935,3696,410,2196,461,6670,6490,1221,1146,3558,2459,1865,334,1037,2401,356,4786,2647,3558,3523,3502,1701,1399,1276,1787,1656,334,518,260,2400,2217,1277,1208,279,1664,1644,484,793,458,5397,4477,7482,4187,4703,5497,5367,5825,2613,3873,3505,3965,2619,4323,5024,2854,5566,2774,2326,3828,2614,3523,2177,3330,498,216,1906,1138,769,2589,4255,4291,4735,3789,2160,6670,3558,2459,1865,2615,4877,2647
ACSSF,2019m1,nc,000,0044,0000066,1960,1967,977,716,544,1190,1200,1306,980,21,2056,2557,876,672,416,1371,918,2156,1416,755,265,307,542,469,1970,354,324,216,1203,1313,1967,2562,1340,739,1940,1967,1993,1978,680,967,1888,232,2582,2582,2642,948,1414,216,,,,,,,,,62,1330,2348,2474,1686,2260,2043,1542,2184,2053,121,1592,102,2543,2548,259,529,1175,535,463,216,289,817,216,2232,1326,1886,1912,1701,915,852,686,1067,191,216,91,216,1547,1515,906,903,160,1075,1052,322,283,292,2440,2341,4006,2849,1643,2504,2692,2876,1427,2152,2259,1433,1161,2627,2616,1629,2692,1593,796,1771,774,1912,1504,1736,519,216,650,230,62,1330,2348,2474,2043,2054,1591,2543,1175,535,463,844,2232,1326
