ACSSF,2019m1,nc,000,0071,0000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4104,1532,724,608,445,462,216,1568,378,238,335,69,216,1529,627,1197,641,733,3764,3205,2300,2589,1161,238,2222,1613,998,1307,238,216,1889,1426,1464,438,216,4104,1729,924,1622,378,1578,1186,516,1058,368,1010,1263,751,980,545,761,3724,3046,2118,1462,1808,4104,1532,724,608,617,1568,378,238,340,1529,627,1420,3764,3205,2300,2827,2222,1613,998,1313,1889,1426,1466
ACSSF,2019m1,nc,000,0071,0000027,3864,2353,1136,1013,122,636,880,674,2002,795,703,104,154,682,377,1815,1596,433,577,1525,721,1098,616,518,122,378,370,251,911,429,429,216,260,355,216,875,840,142,654,600,205,1688,959,725,255,115,669,695,1479,558,410,410,216,216,402,1445,1355,482,439,1164,409,3351,2593,1575,967,1351,1430,2258,2063,1041,921,891,91,456,517,1553,1359,269,218,1308,1024,3864,1814,900,588,636,394,216,1758,702,365,640,154,216,1637,641,917,1203,366,3450,2668,2271,1591,1166,544,2563,1330,776,1166,129,216,2065,1448,1542,692,216,3864,2353,1136,2002,795,1815,1098,616,911,429,875,1688,959,1479,558,1445,3351,2593,2063,1041,1553,3864,1814,900,588,751,1758,702,365,660,1637,641,1511,3450,2668,2271,1577,2563,1330,776,1183,2065,1448,1692
ACSSF,2019m1,nc,000,0071,0000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1721,892,426,725,113,713,690,457,519,414,298,873,659,641,486,422,1731,1389,929,245,927,1721,841,410,309,250,651,113,216,113,634,100,624,1647,1473,1177,1113,1205,625,295,597,1077,690,998
ACSSF,2019m1,nc,000,0071,0000029,2476,1461,930,574,210,547,276,728,1100,407,407,334,102,198,216,1052,945,589,457,658,360,958,693,453,123,127,427,474,605,212,216,216,216,216,212,527,391,216,231,328,361,845,612,478,77,375,363,385,679,292,288,265,216,126,60,594,528,228,95,465,282,2368,2158,1617,556,492,1520,1732,1423,1174,857,279,92,820,731,1084,756,334,172,622,878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2476,1461,930,1100,407,1052,958,693,605,212,527,845,612,679,292,594,2368,2158,1423,1174,1084,2476,1056,584,521,259,831,351,59,345,767,283,712,2328,2233,1882,1697,1736,1287,880,834,1408,1173,919
ACSSF,2019m1,nc,000,0071,0000030,3909,2580,1531,1511,445,1013,872,653,2684,1266,849,359,278,776,740,2145,2025,597,1007,1644,724,1350,674,419,235,204,323,526,1151,278,102,216,72,78,224,1096,1059,486,579,756,372,1741,1196,1001,278,827,404,730,1166,672,257,127,216,230,615,1053,842,314,507,671,457,4017,3630,2688,1423,885,2425,2933,3003,2093,1829,965,66,1381,1049,2419,1692,362,642,1548,1923,3909,2065,1416,494,771,766,548,2184,842,590,559,278,216,1953,637,1664,587,495,3973,3332,2980,2715,1149,186,3562,2248,1418,1792,161,216,2812,2174,2240,662,180,3909,2580,1531,2684,1266,2145,1350,674,1151,278,1096,1741,1196,1166,672,1053,4017,3630,3003,2093,2419,3909,2065,1416,494,1313,2184,842,590,617,1953,637,1788,3973,3332,2980,2649,3562,2248,1418,1805,2812,2174,2268
ACSSF,2019m1,nc,000,0071,0000031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1732,986,659,601,338,35,216,787,676,541,379,25,216,547,173,382,363,216,1721,1658,1274,1189,719,110,1001,663,418,511,147,216,854,574,591,413,216,1732,1156,776,998,692,791,606,538,401,251,306,430,283,341,295,148,1768,1636,795,504,710,1732,986,659,601,339,787,676,541,379,547,173,522,1721,1658,1274,1245,1001,663,418,536,854,574,727
ACSSF,2019m1,nc,000,0071,0000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2707,1311,740,1192,131,1200,675,481,450,444,95,822,611,571,176,550,2399,2072,1259,837,906,2707,1182,505,344,420,1114,216,216,216,1114,54,1115,2565,2159,1715,1302,1427,966,792,504,1104,931,583
ACSSF,2019m1,nc,000,0071,0000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2179,852,419,307,201,156,216,801,413,413,216,216,216,721,286,514,391,78,2199,2020,1805,1401,886,285,1426,1040,578,878,61,216,1013,723,737,86,216,2179,1095,640,894,528,791,430,387,194,216,194,1030,793,682,518,379,2058,1980,1013,709,846,2179,852,419,307,252,801,413,413,216,721,286,655,2199,2020,1805,1565,1426,1040,578,901,1013,723,754
ACSSF,2019m1,nc,000,0071,0000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3032,1550,964,447,141,822,228,1358,318,287,146,216,216,1345,612,689,904,216,3072,3040,2431,2344,1317,473,1969,1042,765,814,51,216,1600,1385,881,472,216,3032,1726,1130,1453,324,1407,884,763,450,249,403,1367,1256,603,319,608,3078,2848,1718,947,1456,3032,1550,964,447,875,1358,318,287,146,1345,612,1218,3072,3040,2431,2471,1969,1042,765,818,1600,1385,994
ACSSF,2019m1,nc,000,0071,0000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1719,701,548,423,157,384,551,208,503,216,503,741,637,412,216,412,1808,1722,1336,513,1258,1719,588,541,532,265,234,145,83,114,183,183,216,1772,1675,1423,1215,1341,520,499,256,1244,1057,932
ACSSF,2019m1,nc,000,0071,0000036,5624,3046,1431,1167,758,733,559,905,2838,877,852,326,493,713,347,2570,2249,935,1032,1608,988,1627,1073,934,224,247,840,407,1436,730,722,216,315,642,128,1225,1146,359,498,1043,417,2014,1184,922,206,746,592,805,1735,739,624,216,216,624,511,1563,1319,156,360,1299,682,5506,5287,3839,1992,1627,3298,3893,3299,2086,1397,650,867,788,1571,2860,2362,1273,904,1868,1895,5624,2382,1009,707,604,390,99,2285,686,439,487,168,144,2044,911,1356,839,251,5921,5566,4247,3813,1591,84,4249,2399,1694,1682,342,216,3379,2190,2673,1121,216,5624,3046,1431,2838,877,2570,1627,1073,1436,730,1225,2014,1184,1735,739,1563,5506,5287,3299,2086,2860,5624,2382,1009,707,710,2285,686,439,522,2044,911,1669,5921,5566,4247,4017,4249,2399,1694,1742,3379,2190,2790
ACSSF,2019m1,nc,000,0071,0000037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1911,798,576,720,171,746,422,328,217,99,195,467,272,389,15,389,1919,1901,1058,250,1046,1911,787,450,268,392,713,171,130,110,745,368,715,2017,1969,1407,1261,1142,266,142,255,1150,1040,586
ACSSF,2019m1,nc,000,0071,0000038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1890,1725,813,1432,692,1316,693,305,616,216,616,667,619,276,59,270,2090,1626,1527,1153,906,1890,863,533,312,404,861,649,289,620,753,490,589,1956,1645,1245,1165,1684,1184,794,725,1272,977,825
ACSSF,2019m1,nc,000,0071,0000039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2863,1632,961,1268,575,1190,955,757,540,560,368,622,558,258,94,244,2706,2639,1365,800,1130,2863,1182,356,318,131,1085,362,289,218,1054,283,1030,2645,2727,2259,1906,1599,973,453,854,1342,1190,769
ACSSF,2019m1,nc,000,0071,0000040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3277,2245,915,1966,1095,1704,1707,1544,711,216,711,1375,1303,422,137,409,3195,3065,1454,904,1196,3277,2035,471,212,412,1899,1080,240,1043,1582,528,1522,3288,3425,2583,2823,1855,1003,801,588,1526,874,1293
ACSSF,2019m1,nc,000,0071,0000041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2179,880,598,640,204,656,395,384,127,216,127,414,380,227,119,199,1968,2108,891,452,779,2179,730,482,277,406,617,205,105,174,630,216,630,2051,2224,1735,1454,1056,485,389,289,944,672,521
