ACSSF,2019m1,nc,000,0027,0000051,3695,3444,3797,5262,3639,3692,3373,4960,3123,1852,1596,2059,1680,1116,386,1286,1649,189,203,1669,,,,,,,,,,,,,,,,,,,,,3756,4920,5183,3656,4732,4479,3109,2144,2346,2032,1529,1128,1649,1221,1074,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0027,0000052,1267,2721,2181,3324,1446,2740,1932,3357,1226,447,1051,505,787,67,203,783,224,163,203,156,,,,,,,,,,,,,,,,,,,,,1260,3835,3681,1432,3765,3677,1225,500,1148,787,774,137,224,126,190,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0027,0000053,2812,3843,2975,4083,2482,3332,2896,3942,1726,1042,540,1088,1804,1353,207,924,510,203,203,510,,,,,,,,,,,,,,,,,,,,,2662,3610,4000,2340,3557,3534,1726,527,1662,1755,472,1672,510,86,499,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0027,0000054,3269,3066,2612,4401,3147,3049,2549,4612,2141,484,626,2115,1582,434,643,1464,1285,308,186,1226,,,,,,,,,,,,,,,,,,,,,3319,4203,4570,3170,3893,4268,2112,1099,1700,1582,1447,721,1250,779,931,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0027,0000055,5296,1843,2468,5375,4454,1505,1880,4752,3406,680,202,3358,1533,624,982,947,861,317,69,818,,,,,,,,,,,,,,,,,,,,,5335,5721,4565,4483,5387,3536,3477,2607,2514,1533,842,1191,862,722,510,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0027,0000056,12817,9822,8385,13476,11613,9117,7969,12805,8112,2364,3618,6107,5137,1473,1403,4369,5674,1931,1096,5303,,,,,,,,,,,,,,,,,,,,,13196,15477,15964,11823,14468,14490,8250,3907,7214,5142,3619,3311,5955,4574,4102,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0027,0000057,4190,2787,3156,5270,4060,1542,2268,4652,3683,1791,2312,2079,2512,888,585,2420,983,200,162,911,,,,,,,,,,,,,,,,,,,,,4149,5545,5623,4075,4979,3296,3877,2018,3382,2512,1615,2281,974,765,652,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0027,0000058,6894,6321,4412,7656,7147,4824,3695,7961,5677,2753,1958,4035,4094,2401,1530,2379,2023,1087,142,1695,,,,,,,,,,,,,,,,,,,,,6860,10486,11085,7170,9838,9140,5601,2203,5413,4098,2011,3384,2024,1201,1866,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0027,0000059,7798,4270,3827,7824,4453,3094,2408,5884,3524,1577,1663,2692,3300,1165,993,2878,4216,2087,2513,2488,,,,,,,,,,,,,,,,,,,,,7833,5936,7035,4430,5390,5049,3601,1879,3243,3297,2199,2557,4216,2121,3812,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0027,0000060,3294,2159,3660,4213,3044,2061,3213,4101,2346,707,1715,1370,857,180,322,703,662,255,88,583,,,,,,,,,,,,,,,,,,,,,3327,4197,4152,3001,4017,3934,2361,669,2265,1038,773,561,662,378,526,,,,,,,,,,,,,,,
