ACSSF,2019m1,nc,000,0176,0000040,2831,5142,8210,8213,8761,8346,6807,2296,1023,831,737,533,438,7488,3554,3367,2947,2703,2237,1386,692,468,433,170,515,6398,6139,5785,3552,4620,1186,846,757,340,757,389,4545,2305,2013,1981,1544,1427,615,1522,1036,1030,386,970,2880,2161,2116,555,1516,2565,2136,2007,1961,318,2091,1838,1322,1407,1135,1015,470,1523,1594,301,2565,2136,2007,1961,319,2091,1873,1447,1407,1135,1003,643,1523,1449,1097,2831,5142,8210,8788,2363,7488,3554,2992,1545,6398,5967,1201,4545,3678,2363
ACSSF,2019m1,nc,000,0176,0000041,407,3774,5602,5619,5551,5116,2647,1712,542,539,490,185,74,3857,1577,1336,1210,1079,582,445,577,385,358,140,347,3765,3469,3160,2367,2298,1035,570,227,223,58,447,3807,1978,2109,2043,1874,1476,651,1118,1085,1028,378,218,3033,2811,2741,652,687,1595,1080,1175,1173,164,1025,989,231,1042,1412,1401,248,1133,1071,302,1595,1080,1175,1172,174,1025,998,257,1042,1412,1401,248,1133,1034,320,407,3774,5602,5533,1708,3857,1577,1279,625,3765,3242,1383,3807,3467,785
ACSSF,2019m1,nc,000,0176,0000042,994,3947,6684,6592,6936,6834,3077,2272,734,734,615,395,216,6173,2081,1947,1560,1331,767,799,271,271,271,216,216,5534,5492,4837,3844,3692,1551,638,638,443,509,216,3960,2611,2754,2616,2196,1768,619,1764,1694,1879,1208,642,2706,2550,2425,1328,1220,1700,1441,1972,1731,711,2294,1930,642,896,1676,1674,70,1631,1493,767,1700,1441,1972,1581,1238,2294,2057,719,896,1676,1801,1028,1631,1516,1121,994,3947,6684,7076,2272,6173,2081,1669,799,5534,4838,1551,3960,3831,1511
ACSSF,2019m1,nc,000,0176,0000043,777,2851,5833,5822,5612,4432,4161,2726,150,150,150,216,216,5514,3266,2940,2355,1866,1391,1142,659,620,290,518,262,4875,4656,3554,1468,3103,2174,951,697,494,536,522,2671,1785,1768,1662,1530,1382,797,1085,883,796,402,583,1540,1470,924,951,507,831,578,533,536,52,754,788,759,669,788,701,329,813,808,810,831,578,533,355,395,754,783,881,669,788,598,619,813,622,908,777,2851,5833,5624,2726,5514,3266,2616,1241,4875,3797,2207,2671,2691,1341
ACSSF,2019m1,nc,000,0176,0000044,323,1673,4658,4649,4172,3461,3107,1397,360,298,211,209,198,4751,2591,2184,1920,1282,1346,717,680,473,298,360,372,4514,4319,4118,2092,3694,935,679,516,473,242,361,1650,1210,1162,1208,955,908,500,482,449,363,348,197,1041,1025,970,414,270,981,516,484,470,271,619,649,513,689,691,611,303,717,714,533,981,516,484,434,359,619,637,635,689,691,572,407,717,449,678,323,1673,4658,4213,1358,4751,2591,2157,953,4514,4291,1061,1650,1661,605
ACSSF,2019m1,nc,000,0176,0000045,538,2383,4507,4414,4276,4220,2573,1389,585,586,216,586,42,4759,2678,2269,1971,1100,1496,594,918,692,588,639,350,4424,4023,3163,2013,2333,1573,799,662,662,216,468,2266,2080,2011,1860,1530,1157,695,511,491,484,309,109,593,545,459,350,227,921,724,537,494,142,717,700,169,508,662,654,193,695,603,548,921,724,537,494,142,717,700,169,508,662,648,298,695,555,565,538,2383,4507,4388,1386,4759,2678,2190,837,4424,3474,1871,2266,2017,776
ACSSF,2019m1,nc,000,0176,0000046,812,3636,5675,5729,5440,4774,3095,1511,681,603,197,599,247,5143,3362,2897,2503,1405,1946,679,618,533,279,465,345,4831,4372,3984,2326,3052,1067,926,771,529,552,469,3252,2243,1972,1940,1441,1600,550,1138,1096,1033,465,429,1777,1397,1122,895,1017,1223,849,817,794,194,988,951,552,867,848,823,295,1139,998,546,1223,849,817,644,457,988,975,577,867,848,791,459,1139,913,639,812,3636,5675,5339,1547,5143,3362,2820,856,4831,4371,1160,3252,2969,1165
ACSSF,2019m1,nc,000,0176,0000047,423,2423,4270,4253,4093,3589,1984,881,301,301,288,121,216,3782,2954,2499,2478,1882,1391,504,711,570,392,461,428,3307,3102,2755,1072,2430,1062,468,487,291,399,214,2349,1461,1310,1252,1026,1193,410,813,812,544,706,91,1306,751,567,450,809,1129,877,674,618,280,892,864,227,563,311,292,163,560,455,359,1129,877,674,625,278,892,701,507,563,311,280,196,560,385,627,423,2423,4270,4106,881,3782,2954,2814,845,3307,3020,1087,2349,1903,901
ACSSF,2019m1,nc,000,0176,0000048,478,1448,3715,3747,3888,3544,2185,1840,390,390,224,339,216,3353,2690,2526,1763,907,1469,1379,555,320,204,332,470,2507,2410,2147,1385,1504,627,296,294,191,223,45,1408,1091,985,982,847,948,494,369,300,241,213,170,614,456,366,291,297,721,447,258,258,15,471,478,401,584,373,294,288,584,537,203,721,447,258,254,74,471,483,412,584,373,294,288,584,460,384,478,1448,3715,3858,1840,3353,2690,1897,1472,2507,2239,653,1408,1285,618
ACSSF,2019m1,nc,000,0176,0000049,697,3021,6168,6190,6146,6192,3860,2390,480,437,369,249,100,5395,3372,2710,2600,1765,1589,629,1012,748,614,421,531,4865,4625,4074,2761,2637,1332,630,535,439,347,257,2979,2001,1821,1785,1444,1348,573,800,606,600,92,416,1485,1120,899,524,833,1485,1240,1133,1063,287,1344,1155,711,920,1025,995,121,1100,1071,514,1485,1240,1133,1063,287,1344,1068,821,920,1025,905,290,1100,955,707,697,3021,6168,6121,2389,5395,3372,3063,917,4865,4270,1436,2979,2335,1319
