ACSSF,2019e1,nc,000,0084,0000021,556590600,205664800,147856100,54009000,93847100,57808700,42405000,15403600,350925800,315208400,182748600,132459900,35717300,25948300,9769000,40896,45009,31107,,40179,,12475,35719,,,3045512700,2593150700,243570700,,48415100,,63112700,97263400,2510199900,137725300,62386,28641,13455,0,13455,0,0,0,0,3,284,400,117,251,42,1208,1569,655,621,455,836,769,1072,1259,3914,15186,2109,13077,471,575,553,480,984,519,1647,367,804,561,987,494,463,512,538,252,759,190,960,961,33745,11159,0,11159,0,105,45,0,366,94,487,155,786,220,485,726,545,1128,1165,513,1014,1109,767,1449,22586,5005,17581,600,1380,339,748,2273,1510,555,947,1467,1854,852,304,578,936,422,279,578,408,499,1052,32795,39451,58885,23117,26084,47885,20747
ACSSF,2019e1,nc,000,0084,0000022,,,,,,,,,,,,,,,,23519,24320,20885,,,,39937,3005,,,2303662300,1781147900,426173600,,,,68692100,2827900,1751827000,92095100,80138,37643,16257,0,16257,0,30,0,45,348,126,141,44,1594,505,2599,1446,903,1325,1157,941,1378,723,1157,1795,21386,4803,16583,1330,844,1058,1860,1791,1532,1021,1300,890,766,666,413,517,428,537,431,342,125,279,453,42495,13594,0,13594,0,118,453,33,919,209,519,73,1132,252,2144,1350,695,1974,1153,753,615,277,798,127,28901,9168,19733,1823,745,992,2443,2680,2047,1230,1005,2430,713,574,745,303,306,398,358,55,98,434,354,22811,26162,40804,14798,20965,32750,13945
ACSSF,2019e1,nc,000,0084,0000023,560612500,286791600,208921100,139600900,69320200,77870500,39522900,38347600,273820900,203523900,112979100,90544800,70297000,56508100,13788900,30356,33676,23782,17815,23251,,15326,9232,,,3100516500,2461732200,530680200,12541500,53708700,,15233900,24658000,2376823500,108791200,83475,40922,22009,0,22009,0,317,114,30,48,149,565,222,1525,2063,1930,2374,692,1199,1077,624,1954,1469,2954,2703,18913,2325,16588,814,489,989,486,1391,968,1362,661,222,590,1585,863,1115,815,487,650,914,507,938,742,42553,13873,0,13873,0,0,470,0,504,557,503,86,842,948,769,1292,677,1349,998,982,1190,603,1369,734,28680,5756,22924,3100,1089,1041,2389,2869,1074,1112,894,1564,1246,1377,1168,728,391,579,204,668,408,451,572,28704,33941,42363,26006,22847,40698,14767
ACSSF,2019e1,nc,000,0084,0000024,2222513800,1139965700,829196600,684518100,144678500,310769100,303629800,7139300,1082548100,941340800,594636400,346704400,141207400,124062600,17144800,25328,29853,22133,16680,28884,21673,20871,11409,30885,20884,8497835200,4912885500,2742133800,85566000,269719400,28391300,225909600,233229700,4380134300,847304900,265200,130418,70598,0,70598,125,56,81,409,1711,1064,1367,1196,3337,4423,9834,7463,6371,4487,3827,3706,5390,3101,6735,5915,59820,12664,47156,4215,4078,2356,4113,3713,2253,2135,2154,2380,1326,2027,2298,2805,2269,1835,1094,1563,876,1993,1673,134782,51772,0,51772,191,68,344,1040,2064,971,3047,1567,4018,2429,5688,5443,3938,2968,4493,2608,3383,2163,2851,2498,83010,21394,61616,6259,4693,5113,6290,6176,4201,4997,2057,2850,2396,3924,2589,1894,1810,1206,1045,1096,1128,956,936,27374,31669,37452,18330,22888,33617,13855
ACSSF,2019e1,nc,000,0084,0000025,,,,,,,,,,,,,,,,26874,27727,23597,,16880,,,12526,,,4504277300,4002301900,413129600,,44614400,,,23259900,3822600000,190403800,137941,66403,33047,0,33047,0,0,52,117,543,302,315,220,2232,661,2278,3140,2519,2829,2747,2217,3147,2301,3371,4056,33356,6508,26848,1595,1366,1303,2677,2629,968,1682,1473,967,1240,2117,2085,1164,766,434,626,1288,866,967,635,71538,24535,0,24535,57,53,128,448,669,221,655,375,1409,1156,2560,3122,2968,2488,1970,1525,1605,787,1686,653,47003,13032,33971,2552,1315,2135,4713,3699,2952,2860,1822,1110,943,1949,3049,1282,675,399,907,650,240,322,397,30209,34979,47656,19543,24977,36596,14678
ACSSF,2019e1,nc,000,0084,0000026,,,,,,,,,,,,,,,,36195,43545,25791,32705,47956,,28561,21552,,,11636304800,7472049100,2950035200,12264400,681161900,,286607800,230672800,6912567500,846159200,265789,125707,61851,0,61851,162,0,679,414,638,160,1034,739,1898,1526,3486,4417,4082,5880,2673,4071,4462,6197,7151,12182,63856,17287,46569,3625,2148,2507,1942,3778,3832,2825,971,2556,2547,3320,1603,3269,1813,952,1129,2070,873,1514,3295,140082,59892,0,59892,0,0,212,354,1539,602,1625,635,1096,2277,3545,5234,4538,3551,4312,4671,4383,4316,8130,8872,80190,22014,58176,5461,4877,3276,4958,4419,3328,2646,2533,2376,1480,4684,3123,2565,2007,1658,1411,2147,1252,2170,1805,36435,40024,52201,21620,33184,50289,17621
ACSSF,2019e1,nc,000,0084,0000027,2472087200,1169912100,897448000,637073100,260374900,272464200,179571400,92892700,1302175000,994642600,541223300,453419200,307532400,261741300,45791100,29745,34651,19868,17691,38440,,12675,13971,38511,12901,11371355500,8748298900,2005119800,34550800,341497700,,110042200,129487100,8263891100,655717500,310507,144726,70383,0,70383,113,181,1130,681,1205,294,1336,734,4920,1783,3881,4634,4322,5570,3931,6646,5506,4805,6785,11926,74343,16623,57720,6421,3262,3667,4539,5656,2008,2938,2109,3718,1893,2861,2044,2642,2364,1782,2265,1967,1216,1768,2600,165781,57338,0,57338,80,0,695,335,1577,1168,1097,788,2360,1881,4583,6990,5743,4343,4525,3855,4745,3697,4160,4716,108443,26424,82019,8509,6473,4019,8577,7298,6601,5601,3642,5249,2993,5435,3670,3132,2856,1027,2022,1190,1050,1201,1474,29730,36191,50254,17937,25283,41241,14823
ACSSF,2019e1,nc,000,0084,0000028,,,,,,,,,,,,,,,,28142,31177,24341,28187,,,15274,9847,,,1961083300,1484317300,398293400,6483100,,,34121100,29974600,1422658400,96658800,56640,28619,13767,0,13767,0,0,0,207,171,746,536,0,362,574,1120,758,685,785,418,834,2054,565,1966,1986,14852,2244,12608,911,1029,550,924,245,1058,989,461,916,706,365,1214,379,1000,229,332,434,19,730,117,28021,11242,0,11242,0,0,30,0,517,0,224,120,208,206,1133,1591,1171,1302,522,907,1486,291,435,1099,16779,3601,13178,1015,806,1091,2127,1353,786,888,884,343,566,658,476,499,482,347,213,465,179,0,0,30594,33036,52060,20374,27107,40838,13127
ACSSF,2019e1,nc,000,0084,0000029,1199899700,641214100,399377400,285375500,114002000,241836700,217116100,24720600,558685600,422332900,196778700,225554200,136352700,111532900,24819800,28823,31345,21323,29208,30731,,15160,12278,32677,14032,6471596000,5372678000,827873200,29441800,106176000,,66113600,61684300,5202896200,238751500,183220,87323,45456,0,45456,0,0,326,97,770,650,691,736,2363,1212,2196,4723,3264,4228,1984,3163,5380,2900,5441,5332,41867,8165,33702,2991,1882,1590,1549,3883,2759,2516,1647,2127,1436,2093,1181,1765,921,1118,778,884,760,1069,753,95897,35102,0,35102,0,0,161,369,225,521,1252,1032,1083,1203,3827,4070,2978,2590,2939,2281,4016,2068,2508,1979,60795,11621,49174,4197,2866,2822,6740,4631,3008,4360,3373,3370,1053,3105,1983,1717,948,1220,753,1145,469,794,620,29495,35125,48418,17183,24858,41388,15185
ACSSF,2019e1,nc,000,0084,0000030,3736586900,1833735900,1351060500,1090593400,260467100,482675400,406770400,75904900,1902851000,1516178100,891035200,625142800,386672900,346353400,40319500,31043,39199,21520,14679,29049,,18922,14724,40831,19320,16675394600,11301451400,3959637000,46105700,784835800,,301906400,273459000,10753786100,873107300,438740,203959,94655,0,94655,63,174,390,502,1847,332,3098,1054,3068,1840,6722,6800,8504,7024,5949,5693,8184,6049,8532,18830,109304,22297,87007,9289,6531,4106,6371,7985,5288,5158,4804,3014,3158,5321,4066,3265,2391,2403,2378,3098,1918,3470,2993,234781,82380,0,82380,0,124,965,386,2648,1205,3139,1902,3634,4007,5635,8449,6419,6074,7033,5995,5617,5214,5438,8496,152401,34836,117565,11902,9547,9932,11389,13023,7016,6642,5274,4160,5613,7636,4800,3899,4182,1804,1725,3387,1504,1870,2260,28558,34889,49956,16907,24341,41474,13565
