ACSSF,NC,312,00,0000075,,,,,37,,,31400,,,,,,,,,,24660,,,,,,,,,,,,,,,,,,,,,Y,,,,,31200US246603731400,"High Point city, NC (part); Greensboro-High Point, NC Metro Area",,,
ACSSF,NC,312,00,0000076,,,,,37,,,28080,,,,,,,,,,24780,,,,,,,,,,,,,,,,,,,,,Y,,,,,31200US247803728080,"Greenville city, NC; Greenville, NC Metro Area",,,
ACSSF,NC,312,00,0000077,,,,,37,,,34200,,,,,,,,,,27340,,,,,,,,,,,,,,,,,,,,,Y,,,,,31200US273403734200,"Jacksonville city, NC; Jacksonville, NC Metro Area",,,
ACSSF,NC,312,00,0000078,,,,,37,,,10740,,,,,,,,,,39580,,,,,,,,,,,,,,,,,,,,,Y,,,,,31200US395803710740,"Cary town, NC (part); Raleigh-Cary, NC Metro Area",,,
ACSSF,NC,312,00,0000079,,,,,37,,,55000,,,,,,,,,,39580,,,,,,,,,,,,,,,,,,,,,Y,,,,,31200US395803755000,"Raleigh city, NC (part); Raleigh-Cary, NC Metro Area",,,
ACSSF,NC,312,00,0000080,,,,,37,,,74440,,,,,,,,,,48900,,,,,,,,,,,,,,,,,,,,,Y,,,,,31200US489003774440,"Wilmington city, NC; Wilmington, NC Metro Area",,,
ACSSF,NC,312,00,0000081,,,,,37,,,75000,,,,,,,,,,49180,,,,,,,,,,,,,,,,,,,,,Y,,,,,31200US491803775000,"Winston-Salem city, NC; Winston-Salem, NC Metro Area",,,
ACSSF,NC,500,00,0000082,,,,,37,,,,,,,,,,,,,,,,,,,,,,,01,,,,,,,,,,,,,,,,50000US3701,"Congressional District 1 (116th Congress), North Carolina",,,
ACSSF,NC,500,00,0000083,,,,,37,,,,,,,,,,,,,,,,,,,,,,,02,,,,,,,,,,,,,,,,50000US3702,"Congressional District 2 (116th Congress), North Carolina",,,
ACSSF,NC,500,00,0000084,,,,,37,,,,,,,,,,,,,,,,,,,,,,,03,,,,,,,,,,,,,,,,50000US3703,"Congressional District 3 (116th Congress), North Carolina",,,
ACSSF,NC,500,00,0000085,,,,,37,,,,,,,,,,,,,,,,,,,,,,,04,,,,,,,,,,,,,,,,50000US3704,"Congressional District 4 (116th Congress), North Carolina",,,
ACSSF,NC,500,00,0000086,,,,,37,,,,,,,,,,,,,,,,,,,,,,,05,,,,,,,,,,,,,,,,50000US3705,"Congressional District 5 (116th Congress), North Carolina",,,
ACSSF,NC,500,00,0000087,,,,,37,,,,,,,,,,,,,,,,,,,,,,,06,,,,,,,,,,,,,,,,50000US3706,"Congressional District 6 (116th Congress), North Carolina",,,
ACSSF,NC,500,00,0000088,,,,,37,,,,,,,,,,,,,,,,,,,,,,,07,,,,,,,,,,,,,,,,50000US3707,"Congressional District 7 (116th Congress), North Carolina",,,
ACSSF,NC,500,00,0000089,,,,,37,,,,,,,,,,,,,,,,,,,,,,,08,,,,,,,,,,,,,,,,50000US3708,"Congressional District 8 (116th Congress), North Carolina",,,
ACSSF,NC,500,00,0000090,,,,,37,,,,,,,,,,,,,,,,,,,,,,,09,,,,,,,,,,,,,,,,50000US3709,"Congressional District 9 (116th Congress), North Carolina",,,
ACSSF,NC,500,00,0000091,,,,,37,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,50000US3710,"Congressional District 10 (116th Congress), North Carolina",,,
ACSSF,NC,500,00,0000092,,,,,37,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,50000US3711,"Congressional District 11 (116th Congress), North Carolina",,,
ACSSF,NC,500,00,0000093,,,,,37,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,50000US3712,"Congressional District 12 (116th Congress), North Carolina",,,
ACSSF,NC,500,00,0000094,,,,,37,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,50000US3713,"Congressional District 13 (116th Congress), North Carolina",,,
ACSSF,NC,795,00,0000095,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00100,,79500US3700100,"Boone High Country--Watauga, Ashe, Yancey, Avery & Mitchell Counties PUMA; North Carolina",,,
ACSSF,NC,795,00,0000096,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00200,,79500US3700200,"Wilkesboro High Country--Surry, Wilkes & Alleghany Counties PUMA; North Carolina",,,
ACSSF,NC,795,00,0000097,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00300,,79500US3700300,"Rockingham & Stokes Counties PUMA, North Carolina",,,
ACSSF,NC,795,00,0000098,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00400,,79500US3700400,"Granville, Person & Caswell Counties PUMA; North Carolina",,,
ACSSF,NC,795,00,0000099,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00500,,79500US3700500,"Franklin, Vance & Warren (West) Counties PUMA; North Carolina",,,
ACSSF,NC,795,00,0000100,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00600,,79500US3700600,"Halifax, Hertford, Northampton & Warren (East) Counties PUMA; North Carolina",,,
ACSSF,NC,795,00,0000101,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00700,,79500US3700700,"Northeast Albemarle Sound Region PUMA, North Carolina",,,
ACSSF,NC,795,00,0000102,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00800,,79500US3700800,"South & West Albemarle Sound & Northern Outer Banks Regions PUMA, North Carolina",,,
ACSSF,NC,795,00,0000103,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00900,,79500US3700900,"Nash & Edgecombe Counties--Rocky Mount City PUMA, North Carolina",,,
ACSSF,NC,795,00,0000104,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01000,,79500US3701000,"Wilson & Greene Counties--Wilson City PUMA, North Carolina",,,
ACSSF,NC,795,00,0000105,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01100,,79500US3701100,"Johnston County PUMA, North Carolina",,,
ACSSF,NC,795,00,0000106,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01201,,79500US3701201,"Raleigh City (South & Central) PUMA, North Carolina",,,
ACSSF,NC,795,00,0000107,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01202,,79500US3701202,"Raleigh City (North) PUMA, North Carolina",,,
ACSSF,NC,795,00,0000108,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01203,,79500US3701203,"Wake County (Northeast)--Raleigh City (Northeast), Wake Forest & Rolesville Towns PUMA; North Carolina",,,
ACSSF,NC,795,00,0000109,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01204,,79500US3701204,"Wake County (East)--Raleigh City (East), Knightdale & Garner (North) Towns PUMA; North Carolina",,,
ACSSF,NC,795,00,0000110,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01205,,79500US3701205,"Wake County (Southeast)--Garner (South) & Fuquay-Varina Towns PUMA, North Carolina",,,
ACSSF,NC,795,00,0000111,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01206,,79500US3701206,"Wake County (Northwest)--Raleigh City (Northwest) & Morrisville Town PUMA, North Carolina",,,
ACSSF,NC,795,00,0000112,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01207,,79500US3701207,"Wake County (West Central)--Cary Town PUMA, North Carolina",,,
ACSSF,NC,795,00,0000113,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01208,,79500US3701208,"Wake County (Southwest)--Apex & Holly Springs Towns PUMA, North Carolina",,,
ACSSF,NC,795,00,0000114,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01301,,79500US3701301,"Durham County (South)--Durham City (South) PUMA, North Carolina",,,
ACSSF,NC,795,00,0000115,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01302,,79500US3701302,"Durham County (North)--Durham City (North) PUMA, North Carolina",,,
