ACSSF,2019e1,nc,000,0071,0000011,152106,26436,10292,4992,597,2045,2350,5300,16144,2934,1961,510,550,901,973,13210,10574,1928,3064,5582,2636,7176,4588,1316,157,605,554,3272,2588,437,257,82,118,57,180,2151,1543,98,291,1154,608,10494,6136,3050,570,678,1802,3086,4358,1128,663,37,98,528,465,3230,2118,190,137,1791,1112,108000,90761,25230,4589,2932,17709,65531,17239,5533,2291,488,438,1365,3242,11706,4682,130,321,4231,7024,152106,16786,5854,3480,1501,790,83,10932,1915,975,646,294,0,9017,2518,4085,2405,9,135320,105923,77640,21892,5703,688,29397,8117,4774,3078,172,93,21280,13242,7571,467,0,152106,26436,10292,16144,2934,13210,7176,4588,2588,437,2151,10494,6136,4358,1128,3230,108000,90761,17239,5533,11706,152106,16786,5854,3480,2374,10932,1915,975,940,9017,2518,6499,135320,105923,77640,28283,29397,8117,4774,3343,21280,13242,8038
ACSSF,2019e1,nc,000,0071,0000012,505467,91353,33285,17690,2567,5432,9691,15595,58068,11258,8618,2132,2236,4250,2640,46810,38723,6071,13501,19151,8087,19506,11565,4427,661,1361,2405,7138,7941,1441,828,414,177,237,613,6500,4607,647,961,2999,1893,31467,18660,8165,1090,1385,5690,10495,12807,3407,2200,37,662,1501,1207,9400,6061,808,274,4979,3339,363141,298556,86722,15325,11936,59461,211834,64585,20947,8592,1385,1507,5700,12355,43638,18168,2276,1229,14663,25470,505467,63311,19117,10215,5936,2634,332,44194,7672,2186,4453,920,113,36522,9190,17106,9232,994,442156,342949,247342,77134,16809,1664,99207,29381,17561,9716,1861,243,69826,42709,24794,2323,0,505467,91353,33285,58068,11258,46810,19506,11565,7941,1441,6500,31467,18660,12807,3407,9400,363141,298556,64585,20947,43638,505467,63311,19117,10215,8902,44194,7672,2186,5486,36522,9190,27332,442156,342949,247342,95607,99207,29381,17561,11820,69826,42709,27117
ACSSF,2019e1,nc,000,0071,0000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41793,5161,1307,418,598,291,0,3854,423,123,81,219,0,3431,713,1949,769,0,36632,30317,19066,9247,2004,0,6315,2229,639,1134,456,0,4086,2542,1544,0,0,41793,6988,2173,4815,576,4239,898,597,301,77,224,2580,1634,946,586,360,31327,27220,4107,1413,2694,41793,5161,1307,418,889,3854,423,123,300,3431,713,2718,36632,30317,19066,11251,6315,2229,639,1590,4086,2542,1544
ACSSF,2019e1,nc,000,0071,0000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39806,3234,2078,1156,61,1095,324,221,103,39,64,1739,1241,498,0,498,34509,30892,3617,1472,2145,39806,2446,1625,842,783,821,61,61,0,760,128,632,37360,32807,27629,5178,4553,1511,1052,459,3042,1852,1190
ACSSF,2019e1,nc,000,0071,0000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63675,8963,4057,4906,862,4044,2424,1515,909,48,861,3595,2745,850,129,721,48693,41487,7206,3138,4068,63675,5804,2688,1613,1075,3116,158,40,118,2958,992,1966,57871,47116,32186,14930,10755,4019,2131,1888,6736,3474,3262
ACSSF,2019e1,nc,000,0071,0000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25391,4887,2091,2796,835,1961,361,361,0,0,0,1626,1134,492,168,324,18517,15118,3399,1659,1740,25391,3556,1519,433,1086,2037,835,214,621,1202,192,1010,21835,17185,12744,4441,4650,1827,1545,282,2823,1976,847
ACSSF,2019e1,nc,000,0071,0000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51217,2562,724,464,209,51,0,1838,0,0,0,0,0,1838,526,867,351,94,48655,38253,21141,13475,3407,230,10402,1979,1293,634,52,0,8423,3592,2999,1753,79,51217,4339,2090,2249,168,2081,721,476,245,0,245,3073,1323,1750,66,1684,43084,35088,7996,1745,6251,51217,2562,724,464,260,1838,0,0,0,1838,526,1312,48655,38253,21141,17112,10402,1979,1293,686,8423,3592,4831
ACSSF,2019e1,nc,000,0071,0000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20975,3167,1333,1834,311,1523,552,238,314,271,43,1712,697,1015,214,801,15544,12629,2915,1182,1733,20975,1462,433,183,250,1029,116,116,0,913,618,295,19513,14464,9453,5011,5049,1862,927,935,3187,2243,944
ACSSF,2019e1,nc,000,0071,0000019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18292,1351,758,593,220,373,227,186,41,0,41,1425,657,768,234,534,15289,13453,1836,446,1390,18292,955,506,362,144,449,161,0,161,288,49,239,17337,14548,10740,3808,2789,739,534,205,2050,1307,743
ACSSF,2019e1,nc,000,0071,0000020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41861,5523,1933,3590,653,2937,1698,1120,578,48,530,2363,1118,1245,654,591,32277,25871,6406,2826,3580,41861,4530,1727,989,738,2803,179,179,0,2624,793,1831,37331,28315,20217,8098,9016,4002,1537,2465,5014,3434,1580
ACSSF,2019e1,nc,000,0071,0000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21406,2245,1572,673,0,673,353,120,233,233,0,613,391,222,0,222,18195,15205,2990,926,2064,21406,1115,601,74,527,514,0,0,0,514,39,475,20291,16687,11768,4919,3604,1159,625,534,2445,648,1797
ACSSF,2019e1,nc,000,0071,0000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21410,3934,884,429,372,83,0,3050,781,226,555,0,0,2269,464,769,838,198,17476,14082,10923,2437,710,12,3394,1276,770,466,40,0,2118,1608,510,0,0,21410,4923,1429,3494,1101,2393,874,361,513,32,481,1131,867,264,225,39,14482,12309,2173,699,1474,21410,3934,884,429,455,3050,781,226,555,2269,464,1805,17476,14082,10923,3159,3394,1276,770,506,2118,1608,510
ACSSF,2019e1,nc,000,0071,0000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28502,4769,2473,2296,789,1507,1500,789,711,9,702,1638,1147,491,228,263,20595,18513,2082,605,1477,28502,3644,1771,436,1335,1873,615,127,488,1258,481,777,24858,21151,14081,7070,3707,1016,752,264,2691,1264,1427
ACSSF,2019e1,nc,000,0071,0000024,78365,15421,5538,3042,1004,988,1050,2496,9883,1746,1047,324,270,453,699,8137,6884,1083,1839,3962,1253,3553,1864,1357,539,425,393,507,1689,272,216,56,0,160,56,1417,848,113,96,639,569,6201,3377,1836,610,305,921,1541,2824,399,177,0,120,57,222,2425,1904,197,370,1337,521,53190,40417,15489,3152,2469,9868,24928,12773,2923,1587,573,72,942,1336,9850,5309,772,399,4138,4541,78365,11005,3527,1974,805,532,216,7478,891,390,397,104,0,6587,1644,3193,1463,287,67360,47669,29035,15078,3341,215,19691,4449,2347,1738,364,0,15242,7442,6799,1001,0,78365,15421,5538,9883,1746,8137,3553,1864,1689,272,1417,6201,3377,2824,399,2425,53190,40417,12773,2923,9850,78365,11005,3527,1974,1553,7478,891,390,501,6587,1644,4943,67360,47669,29035,18634,19691,4449,2347,2102,15242,7442,7800
ACSSF,2019e1,nc,000,0071,0000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49037,9305,4015,5290,758,4532,1918,1110,808,100,708,3099,1938,1161,571,590,34715,29533,5182,2241,2941,49037,7257,2960,1173,1787,4297,657,254,403,3640,849,2791,41780,33636,23386,10250,8144,3013,1770,1243,5131,2620,2511
ACSSF,2019e1,nc,000,0071,0000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75291,7604,1986,946,556,484,0,5618,651,235,375,41,0,4967,876,2598,859,634,67687,49229,29485,16137,3422,185,18458,5453,2716,2595,142,0,13005,7807,4854,344,0,75291,9284,3067,6217,651,5566,2507,537,1970,445,1525,3847,1452,2395,833,1562,59653,46159,13494,4175,9319,75291,7604,1986,946,1040,5618,651,235,416,4967,876,4091,67687,49229,29485,19744,18458,5453,2716,2737,13005,7807,5198
ACSSF,2019e1,nc,000,0071,0000027,90837,14692,4868,3150,123,975,2052,1718,9824,1701,1320,59,96,1165,381,8123,6873,597,1191,5085,1250,3234,1083,682,70,315,297,401,2151,563,563,0,207,356,0,1588,1377,113,361,903,211,6379,2686,1226,300,95,831,1460,3693,708,364,364,0,0,344,2985,2457,405,288,1764,528,66532,55021,18937,4693,4239,10005,36084,11511,3350,1962,973,73,916,1388,8161,4120,383,199,3538,4041,90837,10310,2874,1174,1186,514,0,7436,1270,320,854,96,0,6166,1034,2961,1895,276,80527,60784,40018,16090,4132,544,19743,5052,2252,2723,77,0,14691,7107,6728,856,0,90837,14692,4868,9824,1701,8123,3234,1083,2151,563,1588,6379,2686,3693,708,2985,66532,55021,11511,3350,8161,90837,10310,2874,1174,1700,7436,1270,320,950,6166,1034,5132,80527,60784,40018,20766,19743,5052,2252,2800,14691,7107,7584
ACSSF,2019e1,nc,000,0071,0000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20443,1793,610,1183,66,1117,1230,609,621,271,350,1501,622,879,517,362,15919,12612,3307,333,2974,20443,1158,370,174,196,788,66,0,66,722,81,641,19285,14083,9398,4685,5202,1121,480,641,4081,1425,2656
ACSSF,2019e1,nc,000,0071,0000029,55868,6678,2898,1445,262,788,395,1453,3780,627,627,323,60,244,0,3153,2686,878,556,1252,467,2680,1580,928,132,99,697,652,1100,132,0,0,0,0,132,968,525,0,134,391,443,3696,1790,938,47,474,417,852,1906,406,370,260,0,110,36,1500,1088,143,81,864,412,42814,33282,11939,1768,1355,8816,21343,9532,3921,1719,323,76,1320,2202,5611,2121,310,217,1594,3490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55868,6678,2898,3780,627,3153,2680,1580,1100,132,968,3696,1790,1906,406,1500,42814,33282,9532,3921,5611,55868,3767,1235,907,328,2532,434,34,400,2098,551,1547,52101,38315,25283,13032,13786,4652,2770,1882,9134,5949,3185
ACSSF,2019e1,nc,000,0071,0000030,132323,21705,6710,4424,608,1844,1972,2286,14995,3331,1861,255,183,1423,1470,11664,9881,1019,2172,6690,1783,4211,1387,733,190,311,232,654,2824,315,82,0,40,42,233,2509,1996,425,360,1211,513,7706,3949,2360,312,1121,927,1589,3757,910,248,68,0,180,662,2847,2131,208,519,1404,716,98701,75220,28630,6219,3158,19253,46590,23481,7120,4268,1169,39,3060,2852,16361,7427,544,831,6052,8934,132323,15094,4584,1392,1611,1033,548,10510,1832,925,724,183,0,8678,1420,5952,748,558,117229,82682,50776,26784,4880,242,34547,9844,4748,4932,164,0,24703,12924,10271,1399,109,132323,21705,6710,14995,3331,11664,4211,1387,2824,315,2509,7706,3949,3757,910,2847,98701,75220,23481,7120,16361,132323,15094,4584,1392,3192,10510,1832,925,907,8678,1420,7258,117229,82682,50776,31906,34547,9844,4748,5096,24703,12924,11779
ACSSF,2019e1,nc,000,0071,0000031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31025,3773,1446,846,572,28,0,2327,754,471,268,15,0,1573,232,726,615,0,27252,22019,12803,7142,2011,63,5233,1631,746,766,119,0,3602,1590,1657,355,0,31025,5233,2192,3041,818,2223,1492,906,586,200,386,1004,565,439,210,229,23296,19802,3494,1157,2337,31025,3773,1446,846,600,2327,754,471,283,1573,232,1341,27252,22019,12803,9216,5233,1631,746,885,3602,1590,2012
ACSSF,2019e1,nc,000,0071,0000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33992,4112,1774,2338,76,2262,1087,753,334,259,75,1571,1048,523,152,371,27222,23467,3755,1451,2304,33992,2873,1035,651,384,1838,0,0,0,1838,32,1806,31119,26007,19000,7007,5112,1938,1253,685,3174,2386,788
ACSSF,2019e1,nc,000,0071,0000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49635,2952,913,573,213,127,0,2039,371,371,0,0,0,1668,319,798,506,45,46683,38516,23374,11221,3624,297,8167,3161,1525,1598,38,0,5006,3148,1805,53,0,49635,4752,1855,2897,748,2149,893,658,235,0,235,3098,1993,1105,476,629,40892,34923,5969,2308,3661,49635,2952,913,573,340,2039,371,371,0,1668,319,1349,46683,38516,23374,15142,8167,3161,1525,1636,5006,3148,1858
ACSSF,2019e1,nc,000,0071,0000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53743,5494,1982,655,163,1012,152,3512,329,200,129,0,0,3183,799,1096,1288,0,48249,37967,21408,12865,3167,527,10282,2783,1059,1695,29,0,7499,4729,2184,586,0,53743,6767,2637,4130,358,3772,1897,1375,522,147,375,4205,3017,1188,358,830,40874,32920,7954,2249,5705,53743,5494,1982,655,1327,3512,329,200,129,3183,799,2384,48249,37967,21408,16559,10282,2783,1059,1724,7499,4729,2770
ACSSF,2019e1,nc,000,0071,0000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24445,1524,856,668,148,520,586,155,431,0,431,1345,928,417,0,417,20990,16551,4439,1235,3204,24445,1056,809,598,211,247,110,47,63,137,137,0,23389,17681,11304,6377,5708,1273,978,295,4435,2528,1907
ACSSF,2019e1,nc,000,0071,0000036,254759,26858,8525,4869,1593,1595,1681,3656,18333,2871,2298,316,684,1298,573,15462,12631,2185,3143,7303,2831,8898,3643,2618,183,241,2194,1025,5255,1203,1098,0,223,875,105,4052,3328,405,413,2510,724,10749,4648,2534,306,1108,1120,2114,6101,1434,731,0,0,731,703,4667,3403,189,491,2723,1264,208254,164144,69339,15263,11707,42369,94805,44110,12258,6362,1337,1669,3356,5896,31852,16924,3024,1831,12069,14928,254759,17676,4780,2616,1332,773,59,12896,1813,783,775,173,82,11083,2592,6028,2312,151,237083,176180,102119,63084,10909,68,60903,15953,7485,7976,492,0,44950,22106,19770,3074,0,254759,26858,8525,18333,2871,15462,8898,3643,5255,1203,4052,10749,4648,6101,1434,4667,208254,164144,44110,12258,31852,254759,17676,4780,2616,2164,12896,1813,783,1030,11083,2592,8491,237083,176180,102119,74061,60903,15953,7485,8468,44950,22106,22844
ACSSF,2019e1,nc,000,0071,0000037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27191,3340,1609,1731,128,1603,637,408,229,58,171,925,350,575,8,567,22289,18855,3434,376,3058,27191,2425,774,409,365,1651,128,72,56,1523,552,971,24766,20448,14295,6153,4318,442,141,301,3876,2719,1157
ACSSF,2019e1,nc,000,0071,0000038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27002,5879,1583,4296,1103,3193,866,391,475,0,475,1561,1247,314,39,275,18696,14282,4414,2113,2301,27002,3661,882,473,409,2779,972,216,756,1807,683,1124,23341,16621,11887,4734,6720,2283,1417,866,4437,2780,1657
ACSSF,2019e1,nc,000,0071,0000039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56160,6631,1983,4648,916,3732,1898,1018,880,491,389,1196,851,345,77,268,46435,40115,6320,1814,4506,56160,3926,601,494,107,3325,483,302,181,2842,254,2588,52234,43366,29405,13961,8868,2815,850,1965,6053,4197,1856
